step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,9.369099617004395,9.483049392700195,0.01,-100.0
1,1,4.300654411315918,4.296238899230957,0.01,-100.0,0.015975994523614645,0.011393777444027364,0.04397530294954777,0.8486094176769257
2,2,23.437328338623047,22.73886489868164,0.01,-100.0,0.014945992967113853,0.6257999315857887,0.4965781681239605,2.3269107937812805
3,3,15.890175819396973,15.88226318359375,0.01,-100.0,0.01611045142635703,1.7625699639320374,3.3922512233257294,6.701124668121338
4,4,13.855653762817383,13.78848934173584,0.01,-100.0,0.017735236324369907,4.96743643283844,6.251354873180389,10.845228433609009
5,5,15.956731796264648,15.811758041381836,0.01,-100.0,0.019846837501972914,8.280461072921753,9.575434148311615,12.342637538909912
6,6,19.358543395996094,18.28536033630371,0.01,0.6787756203075956,0.02173088863492012,10.087310075759888,11.737386301159859,14.898974418640137
7,7,22.332866668701172,21.99193000793457,0.01,0.6787377428804513,0.02346862619742751,14.36083459854126,15.192090347409248,19.25676679611206
8,8,29.444412231445312,28.512866973876953,0.01,0.6787910296026443,0.024947592057287693,19.534010648727417,18.48738831281662,21.599780082702637
9,9,25.757850646972656,25.340089797973633,0.01,0.6789255764376967,0.02636467106640339,23.242261171340942,21.70240145921707,23.44143533706665
10,10,23.506595611572266,23.18799591064453,0.01,0.6789803129716214,0.02814794657751918,28.03406023979187,24.329565584659576,24.7873592376709
