step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.189577579498291,4.201550006866455,0.01,-100.0
1,1,3.446162223815918,3.5286593437194824,0.01,-100.0,0.016057973727583885,0.011472919257357717,0.043822106905281544,0.5658648461103439
2,2,3.852207660675049,3.901257038116455,0.01,-100.0,0.01778775407001376,0.19181187264621258,0.4493878595530987,2.5302679538726807
3,3,4.914775848388672,4.99567985534668,0.01,-100.0,0.02036029426380992,0.9115663692355156,4.369497716426849,7.673136591911316
4,4,4.555312156677246,4.296651840209961,0.01,-100.0,0.021799171343445778,3.4927370846271515,7.202156662940979,2.5095369815826416
5,5,3.79901385307312,3.933135509490967,0.01,-100.0,0.022849899251013994,4.776237308979034,22.341174125671387,12.069786071777344
6,6,3.7901668548583984,3.6741943359375,0.01,0.4842708664206166,0.02340501919388771,7.94378274679184,25.959938049316406,12.47841477394104
7,7,3.54750394821167,3.6081032752990723,0.01,0.485844384104518,0.023829340003430843,10.74853265285492,25.13378620147705,11.297297716140747
8,8,3.570683717727661,3.655284881591797,0.01,0.4881480915129839,0.02418400626629591,15.290088832378387,26.616470456123352,10.195690870285034
9,9,3.5117671489715576,3.6997079849243164,0.01,0.4907930365548397,0.02448441321030259,21.06782054901123,28.962884426116943,9.309522867202759
10,10,3.4857594966888428,3.5859262943267822,0.01,0.49242986174792125,0.024597990326583385,26.910711884498596,34.48331952095032,9.010596752166748
