step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.358832359313965,4.3038129806518555,0.01,-100.0
1,1,4.149630546569824,4.182282447814941,0.01,-100.0,0.01600640919059515,0.011292542039882392,0.0436606383882463,0.3966712951660156
2,2,4.888235092163086,4.892446517944336,0.01,-100.0,0.01729376707226038,0.286628894507885,1.4569457471370697,1.202418476343155
3,3,5.441879749298096,5.481665134429932,0.01,-100.0,0.019494263920933008,9.48929500579834,11.220193952322006,1.5975164473056793
4,4,5.429347038269043,5.708225250244141,0.01,-100.0,0.021248786244541407,18.97051990032196,33.280537128448486,3.5506040453910828
5,5,4.761565208435059,4.2349467277526855,0.01,-100.0,0.02192335296422243,31.529213428497314,58.98111963272095,4.237293004989624
6,6,4.0985002517700195,3.9374406337738037,0.01,0.3732506024953666,0.0224744095467031,47.09013772010803,83.45491600036621,4.326346039772034
7,7,4.4353790283203125,4.581734657287598,0.01,0.36928446632450795,0.023020014632493258,66.84647035598755,103.78114891052246,4.0868494510650635
8,8,4.821880340576172,4.675454139709473,0.01,0.3703586606100979,0.023699564393609762,89.09013223648071,123.87558174133301,4.109133958816528
9,9,4.433488845825195,4.462091445922852,0.01,0.3710978750519167,0.02428061980754137,104.0265440940857,147.76691818237305,4.53534197807312
10,10,4.131394386291504,4.211689472198486,0.01,0.37114688490313724,0.02474959846585989,117.4477949142456,173.2852439880371,4.872517704963684
