step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.2377166748046875,4.211822986602783,0.01,-100.0
1,1,3.412403106689453,3.5653977394104004,0.01,-100.0,0.015937999822199345,0.011662105156574398,0.04375956067815423,0.5857667475938797
2,2,3.625277042388916,3.8182129859924316,0.01,-100.0,0.017704449594020844,0.12427394650876522,0.3554440997540951,2.3053486943244934
3,3,6.522042751312256,6.262057304382324,0.01,-100.0,0.020319892093539238,1.7278595864772797,4.483514696359634,6.884496212005615
4,4,4.109654426574707,4.224289894104004,0.01,-100.0,0.02213962422683835,4.835679650306702,5.508552551269531,5.690019249916077
5,5,4.002473831176758,3.907155752182007,0.01,-100.0,0.02323307516053319,7.294995903968811,24.683650732040405,9.760642528533936
6,6,3.787074089050293,3.811058282852173,0.01,0.5873226116604419,0.023544698487967253,9.470956832170486,39.033990144729614,10.685155630111694
7,7,3.4977612495422363,3.5419719219207764,0.01,0.5874341964008983,0.02364571997895837,11.711059004068375,46.050708293914795,10.56289553642273
8,8,3.4429714679718018,3.536555290222168,0.01,0.5879745153980809,0.023872518446296453,14.812048316001892,61.80064582824707,10.220195055007935
9,9,3.7338099479675293,3.641596794128418,0.01,0.5886007931858016,0.024422770831733942,18.2285196185112,78.56948852539062,9.66185975074768
10,10,3.642019748687744,3.512760877609253,0.01,0.5899024478182386,0.024713666178286076,21.611574590206146,90.62292385101318,9.27926778793335
