step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.184678554534912,4.182917594909668,0.01,-100.0
1,1,3.385495662689209,3.467406749725342,0.01,-100.0,0.01594058098271489,0.01156482967780903,0.04411480017006397,1.280147910118103
2,2,3.5378668308258057,3.5983941555023193,0.01,-100.0,0.01777993282303214,0.1453359927982092,0.4533466473221779,11.509887933731079
3,3,8.601299285888672,8.60584831237793,0.01,-100.0,0.02061507385224104,1.3254215121269226,2.9833959341049194,23.072598934173584
4,4,4.063689708709717,4.054585933685303,0.01,-100.0,0.02227747719734907,4.993119418621063,5.447690844535828,39.33549785614014
5,5,3.9783387184143066,3.5980710983276367,0.01,-100.0,0.02228386653587222,8.377441048622131,13.767618536949158,12.809778451919556
6,6,3.615506649017334,4.166258335113525,0.01,0.5502865578755913,0.022737417370080948,11.74381709098816,19.176888704299927,37.026479721069336
7,7,4.164350986480713,3.661325693130493,0.01,0.5484336992229424,0.023304664995521307,15.902465105056763,23.147919535636902,45.5261173248291
8,8,3.7953062057495117,3.726555824279785,0.01,0.5428958988988393,0.023600738495588303,19.814975261688232,27.59022068977356,47.859262466430664
9,9,3.4930431842803955,3.4950263500213623,0.01,0.5430288531428236,0.023642282467335463,23.95976734161377,31.314070224761963,48.7233943939209
10,10,3.4586057662963867,3.5183634757995605,0.01,0.5430157497364415,0.02373800566419959,28.093881845474243,32.563292503356934,47.47596454620361
