step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,5.340865135192871,5.246262550354004,0.01,-100.0
1,1,5.22761344909668,6.0844879150390625,0.01,-100.0,0.015937999822199345,0.011662105156574398,0.04375956067815423,0.5857667475938797
2,2,6.839179515838623,6.905345439910889,0.01,-100.0,0.015435598092153668,2.4059790074825287,3.719671458005905,3.689498722553253
3,3,7.699018955230713,7.897322177886963,0.01,-100.0,0.017246021889150143,31.939173460006714,34.51547908782959,3.8838703632354736
4,4,9.455920219421387,9.365387916564941,0.01,-100.0,0.019512733444571495,76.19886255264282,71.26848602294922,7.313640117645264
5,5,11.341680526733398,11.675329208374023,0.01,-100.0,0.0211018119007349,126.3413314819336,111.78849697113037,10.5293128490448
6,6,12.608689308166504,12.439144134521484,0.01,0.6024939053364851,0.022252740804105997,179.3451747894287,147.74199867248535,12.90587306022644
7,7,12.436084747314453,12.621363639831543,0.01,0.6023737151528422,0.023341042920947075,236.77933311462402,182.73308181762695,13.288687705993652
8,8,9.971216201782227,10.053464889526367,0.01,0.6024403431611467,0.023917822167277336,300.1356201171875,208.8666648864746,12.246076107025146
9,9,8.162035942077637,8.113842964172363,0.01,0.6025812920904933,0.024373053573071957,368.49993896484375,224.7098789215088,10.652070999145508
10,10,8.170781135559082,7.964662551879883,0.01,0.6024155009041154,0.025129863061010838,434.3746910095215,229.9030647277832,7.98331093788147
