step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,18.48731231689453,18.214324951171875,0.01,-100.0
1,1,4.1979522705078125,4.135784149169922,0.01,-100.0,0.015914521645754576,0.011677041416987777,0.043814802542328835,1.2619758248329163
2,2,42.14784622192383,42.97165298461914,0.01,-100.0,0.015029301168397069,69.4651403427124,48.62411880493164,3.021978437900543
3,3,21.745296478271484,23.518310546875,0.01,-100.0,0.01621524104848504,430.89012145996094,498.63354873657227,17.30792236328125
4,4,26.347063064575195,27.451692581176758,0.01,-100.0,0.018030385486781597,1134.611343383789,678.9059143066406,24.497045516967773
5,5,31.48308753967285,31.55606460571289,0.01,-100.0,0.020186387468129396,1953.0325469970703,859.1869583129883,23.299153804779053
6,6,47.75468826293945,47.54789733886719,0.01,0.30316869438793614,0.02186318626627326,2828.8094024658203,980.2816848754883,20.69169855117798
7,7,54.517005920410156,50.41581726074219,0.01,0.29989260176022964,0.02356749353930354,3922.1936950683594,1282.9641876220703,29.389252185821533
8,8,63.47480392456055,55.05206298828125,0.01,0.3126682404251498,0.02521882252767682,4882.827453613281,1655.4238891601562,38.73864555358887
9,9,70.03058624267578,66.60380554199219,0.01,0.322896949467043,0.026781268883496523,5679.767303466797,2057.9058532714844,47.463067054748535
10,10,68.56846618652344,61.215576171875,0.01,0.32871299431886075,0.028535423334687948,6281.117706298828,2529.188995361328,53.615723609924316
