step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.184485912322998,4.182765960693359,0.01,-100.0
1,1,3.386082172393799,3.4675984382629395,0.01,-100.0,0.01594058098271489,0.011572961579076946,0.044115182012319565,1.2800199389457703
2,2,3.5877492427825928,3.661083221435547,0.01,-100.0,0.017779697198420763,0.14746777154505253,0.4539283886551857,11.52064037322998
3,3,8.205342292785645,8.225543975830078,0.01,-100.0,0.020606882870197296,1.2292937338352203,3.228564888238907,27.53795337677002
4,4,4.284342288970947,4.272253513336182,0.01,-100.0,0.022088692989200354,5.117319405078888,5.923261404037476,36.50589466094971
5,5,3.9393668174743652,3.649860382080078,0.01,-100.0,0.022098763845860958,8.10264253616333,15.595927357673645,15.837097406387329
6,6,3.5042309761047363,3.9855093955993652,0.01,0.5660720219843639,0.022681224159896374,10.55277144908905,22.539456844329834,35.37961196899414
7,7,4.001879692077637,3.5270237922668457,0.01,0.566227630829091,0.023396062664687634,13.844635725021362,29.20203161239624,41.523752212524414
8,8,3.858063220977783,3.7636306285858154,0.01,0.5658638611098793,0.023966863751411438,16.996954917907715,36.437315940856934,43.89662170410156
9,9,3.5130186080932617,3.5257349014282227,0.01,0.5656802420203061,0.024292873684316874,19.742522954940796,43.18249988555908,45.395718574523926
10,10,3.4729368686676025,3.502218723297119,0.01,0.564614373163849,0.024517731741070747,21.801048517227173,47.48810052871704,45.966230392456055
