step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.41018009185791,4.362710952758789,0.01,-100.0
1,1,3.4762589931488037,3.532146453857422,0.01,-100.0,0.015962057281285524,0.010848746460396796,0.043743896298110485,0.5898681282997131
2,2,5.704480171203613,5.684248924255371,0.01,-100.0,0.0169938737526536,0.1754603013396263,0.41419462114572525,2.6881251335144043
3,3,6.11127233505249,6.047528266906738,0.01,-100.0,0.01883964939042926,1.4728870242834091,1.7604629695415497,1.9950135052204132
4,4,5.448112487792969,5.658114433288574,0.01,-100.0,0.02028529206290841,1.9307234436273575,6.778394281864166,7.611578106880188
5,5,5.107105731964111,5.183802604675293,0.01,-100.0,0.02107572602108121,4.495834916830063,10.493724822998047,10.122131109237671
6,6,4.583864688873291,4.429845333099365,0.01,0.6058823691463405,0.02162933349609375,7.688994824886322,13.15499198436737,10.855484008789062
7,7,4.7208662033081055,4.795350074768066,0.01,0.6062083872262617,0.022421506233513355,11.902738153934479,17.22935962677002,10.491601467132568
8,8,4.692684650421143,4.619699478149414,0.01,0.6068559110675794,0.023188377730548382,16.656431198120117,21.342401385307312,9.822234869003296
9,9,4.5452070236206055,4.518383502960205,0.01,0.6065620351010159,0.02385062165558338,21.36433732509613,27.119343161582947,10.151227951049805
10,10,4.257284164428711,4.246920108795166,0.01,0.607126535268509,0.02433178946375847,25.994653582572937,32.96693229675293,10.603070497512817
