step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.181277275085449,4.19542121887207,0.01,-100.0
1,1,3.4551076889038086,3.418654203414917,0.01,-100.0,0.015946989879012108,0.011885215120855719,0.04390338156372309,0.8456283956766129
2,2,3.697904109954834,3.891575813293457,0.01,-100.0,0.017719388473778963,0.18459579348564148,0.4419630505144596,5.086384057998657
3,3,5.705303192138672,5.693519592285156,0.01,-100.0,0.020531062968075275,1.0068710148334503,5.031796962022781,14.851906299591064
4,4,3.9230191707611084,4.189552307128906,0.01,-100.0,0.022038531955331564,4.326510399580002,9.394033670425415,7.94212532043457
5,5,3.930941104888916,4.024507522583008,0.01,-100.0,0.022961094044148922,5.3174538016319275,23.70759677886963,18.27320146560669
6,6,3.6526970863342285,3.7097153663635254,0.01,0.6091632872648335,0.02331775287166238,7.4021256268024445,37.72623682022095,22.358766078948975
7,7,3.5546188354492188,3.5408339500427246,0.01,0.609378611967638,0.023443301673978567,9.105604827404022,39.594130992889404,23.309760570526123
8,8,3.4613125324249268,3.6509764194488525,0.01,0.6094180130209108,0.023516735062003136,14.049898445606232,65.87357997894287,22.364683151245117
9,9,3.6785452365875244,3.763076066970825,0.01,0.6091639870653297,0.023864201735705137,18.685807585716248,80.08737373352051,21.416560173034668
10,10,3.6030125617980957,3.5221610069274902,0.01,0.6072566549296384,0.023951631505042315,22.826337695121765,93.5766077041626,20.994235038757324
