step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,19.01999282836914,19.05359649658203,0.01,-100.0
1,1,4.7022809982299805,4.6800537109375,0.01,-100.0,0.016005558893084526,0.011510851909406483,0.043769467156380415,1.274197280406952
2,2,37.89860916137695,38.17931365966797,0.01,-100.0,0.015005511464551091,63.57813239097595,47.18683671951294,2.84240585565567
3,3,34.322837829589844,34.49049377441406,0.01,-100.0,0.016082980670034885,348.95720863342285,412.74520683288574,16.810831546783447
4,4,31.126022338867188,30.939056396484375,0.01,-100.0,0.017903247382491827,961.4208984375,672.9641799926758,24.58050537109375
5,5,28.326400756835938,28.291790008544922,0.01,-100.0,0.020073584280908108,1483.309226989746,896.3417816162109,24.18785810470581
6,6,37.67060852050781,37.344200134277344,0.01,0.30655214478893994,0.021970382425934076,2098.4561614990234,1105.8226928710938,19.261557579040527
7,7,37.501365661621094,38.86234664916992,0.01,0.3053938034844801,0.02358828578144312,2771.2679443359375,1532.8263244628906,29.466347217559814
8,8,40.5610466003418,38.293609619140625,0.01,0.3009259261830027,0.025543056428432465,3448.300048828125,1955.5329895019531,27.368589878082275
9,9,34.74745178222656,35.63704299926758,0.01,0.30209080355651696,0.027408719528466463,4141.880798339844,2361.3704528808594,29.903573989868164
10,10,32.450355529785156,31.933902740478516,0.01,0.3209185779208782,0.028708642814308405,5255.311584472656,2573.4847412109375,22.4184250831604
