step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,18.48731231689453,18.214324951171875,0.01,-100.0
1,1,4.8687896728515625,4.829745292663574,0.01,-100.0,0.015914521645754576,0.011677041416987777,0.043814802542328835,1.2619758248329163
2,2,40.96466827392578,41.74625778198242,0.01,-100.0,0.015029300935566425,0.6248520128428936,0.49959246069192886,2.9154802560806274
3,3,29.099109649658203,30.988168716430664,0.01,-100.0,0.016203890554606915,1.7846468538045883,3.320361316204071,13.901293754577637
4,4,28.942121505737305,29.087167739868164,0.01,-100.0,0.017876481637358665,5.859818637371063,5.451581597328186,20.78400754928589
5,5,31.96645164489746,31.56014633178711,0.01,-100.0,0.020054126158356667,11.146726131439209,7.996812224388123,25.750611305236816
6,6,46.03062438964844,45.93513488769531,0.01,0.27137614364305795,0.022353141102939844,15.925960779190063,10.168872475624084,31.52202844619751
7,7,49.62754821777344,46.87744140625,0.01,0.2697771641088436,0.02426627092063427,20.05773174762726,11.719841003417969,37.05480098724365
8,8,51.751373291015625,45.0018310546875,0.01,0.2699842132420963,0.026197525206953287,24.98728632926941,13.774559378623962,43.352885246276855
9,9,44.15908432006836,42.69498062133789,0.01,0.27443687466056393,0.027945897541940212,31.31249964237213,15.412490487098694,47.564621925354004
10,10,44.34699630737305,42.8037109375,0.01,0.28814240881444336,0.02963304240256548,35.387531995773315,16.394805788993835,43.69399356842041
