step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.186846733093262,4.197402477264404,0.01,-100.0
1,1,3.419036388397217,3.363210916519165,0.01,-100.0,0.015604855492711067,0.012082014873158187,0.04464176623150706,0.2633029595017433
2,2,3.772646903991699,3.775531768798828,0.01,-100.0,0.017464899457991123,0.19967547710984945,0.64004335552454,0.7472870796918869
3,3,4.179221153259277,4.059866905212402,0.01,-100.0,0.0199117180891335,0.5791370384395123,1.250603824853897,1.2452582120895386
4,4,4.14991569519043,3.971121072769165,0.01,-100.0,0.022441260050982237,4.096063673496246,9.255515456199646,3.4608665704727173
5,5,3.90933895111084,3.9277243614196777,0.01,-100.0,0.023594720289111137,7.283701092004776,15.89256489276886,3.7784767150878906
6,6,3.7501585483551025,3.7844579219818115,0.01,0.1589882515420521,0.02381480485200882,10.225001692771912,20.828055143356323,3.5812036991119385
7,7,3.466850519180298,3.742008686065674,0.01,0.1597432454841049,0.02400218416005373,12.924211144447327,23.482720375061035,3.37361216545105
8,8,3.3946034908294678,3.526883602142334,0.01,0.1592432825478704,0.024233866948634386,16.070076823234558,28.149938106536865,3.097671091556549
9,9,3.4015896320343018,3.6418404579162598,0.01,0.15816251002755463,0.024563206359744072,18.989716053009033,33.38591718673706,2.8778969645500183
10,10,3.518857479095459,3.6115036010742188,0.01,0.16040820420380641,0.024969992693513632,21.74909543991089,38.54464340209961,2.6485957503318787
