step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,9.369099617004395,9.483049392700195,0.01,-100.0
1,1,4.173925399780273,4.159515857696533,0.01,-100.0,0.015975994523614645,0.011393777444027364,0.04397530294954777,0.8486094176769257
2,2,24.263408660888672,23.86330223083496,0.01,-100.0,0.014945992967113853,19.186980843544006,13.59746253490448,2.330006718635559
3,3,12.230992317199707,11.879919052124023,0.01,-100.0,0.016062606126070023,101.90217685699463,141.13845443725586,7.986165642738342
4,4,14.232413291931152,14.733869552612305,0.01,-100.0,0.01769680669531226,304.0749816894531,218.8695945739746,12.651895999908447
5,5,14.60978889465332,14.97454833984375,0.01,-100.0,0.019586774520576,480.0223503112793,284.02075958251953,13.691696166992188
6,6,20.21196746826172,19.812088012695312,0.01,0.6866095293345719,0.021397516131401062,756.3296051025391,280.0966567993164,11.21390700340271
7,7,22.027202606201172,22.14547348022461,0.01,0.6857541405389346,0.023270247504115105,1043.2091903686523,332.3147087097168,14.272428274154663
8,8,23.62779998779297,23.250572204589844,0.01,0.684272237224913,0.024903242476284504,1299.5019607543945,429.2757263183594,17.991405963897705
9,9,25.211223602294922,25.565401077270508,0.01,0.6856314759190039,0.026473972015082836,1552.859001159668,464.110595703125,21.374634265899658
10,10,30.52008056640625,29.087284088134766,0.01,0.6857152298194017,0.028204799629747868,1748.8756484985352,511.92525482177734,23.624330043792725
