step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.179107189178467,4.174056053161621,0.01,-100.0
1,1,3.386838912963867,3.4484434127807617,0.01,-100.0,0.015897417441010475,0.01229337404947728,0.04389913147315383,0.8731857091188431
2,2,3.811549186706543,3.5432655811309814,0.01,-100.0,0.017708949744701385,0.1601092591881752,0.505458902567625,5.268773913383484
3,3,7.919976234436035,7.663209915161133,0.01,-100.0,0.020379780791699886,1.1816977933049202,3.909482032060623,13.428340435028076
4,4,4.090397357940674,4.072911262512207,0.01,-100.0,0.021622504107654095,5.838724434375763,7.549693763256073,17.960694789886475
5,5,4.001253128051758,4.00468635559082,0.01,-100.0,0.021894893143326044,8.614285469055176,18.68268847465515,10.141026020050049
6,6,3.764599323272705,3.7065587043762207,0.01,0.6994878071375099,0.022373144049197435,11.399990320205688,26.940821886062622,19.487838745117188
7,7,3.7529983520507812,3.4821977615356445,0.01,0.6994258542736325,0.022625509649515152,15.40430760383606,36.97202396392822,22.40814208984375
8,8,3.8717589378356934,3.6854634284973145,0.01,0.6993439298197108,0.0228088041767478,19.702512979507446,47.9492244720459,23.402085781097412
9,9,3.865819215774536,3.7381739616394043,0.01,0.6994567433436117,0.023114521987736225,24.1089026927948,59.230987548828125,23.57831859588623
10,10,3.757903575897217,3.603653907775879,0.01,0.6992433926692725,0.023250103928148746,27.92988920211792,69.89426708221436,23.601276397705078
