step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,5.21196174621582,5.21475887298584,0.01,-100.0
1,1,4.697165489196777,4.618854522705078,0.01,-100.0,0.016005558893084526,0.011510851909406483,0.043769467156380415,1.274197280406952
2,2,5.959484100341797,6.15855598449707,0.01,-100.0,0.015322924125939608,0.4567617289721966,0.49910926073789597,13.98457145690918
3,3,7.717221260070801,8.135473251342773,0.01,-100.0,0.016852327156811953,1.2045674920082092,2.486969843506813,7.7958890199661255
4,4,9.248059272766113,9.392595291137695,0.01,-100.0,0.018080250825732946,3.996584802865982,4.815375238656998,9.753376007080078
5,5,9.443693161010742,9.410988807678223,0.01,-100.0,0.019624379463493824,5.204884827136993,8.372572243213654,26.247936725616455
6,6,6.786068916320801,6.871095657348633,0.01,0.3193624593966222,0.021049791481345892,8.625947892665863,12.19002777338028,37.06937789916992
7,7,8.747657775878906,8.02477741241455,0.01,0.3438781037799076,0.022106880322098732,13.013611674308777,16.180294394493103,40.09812831878662
8,8,8.855966567993164,9.109415054321289,0.01,0.35981053283748643,0.023440868593752384,16.850024819374084,20.190797686576843,37.88327503204346
9,9,10.04555892944336,10.141117095947266,0.01,0.35392051864779045,0.024613854940980673,19.786684274673462,24.759937524795532,38.95117950439453
10,10,9.32328987121582,9.443700790405273,0.01,0.35466587605704075,0.02545213559642434,24.144468069076538,29.067725896835327,44.75556468963623
