step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,5.147638320922852,5.099948883056641,0.01,-100.0
1,1,7.817417144775391,8.407129287719727,0.01,-100.0,0.015975482296198606,0.011317201424390078,0.04396145651116967,0.5807930678129196
2,2,6.363156318664551,6.457426071166992,0.01,-100.0,0.0154442572966218,2.0609526485204697,3.945441961288452,3.2278823256492615
3,3,7.484731674194336,7.2883405685424805,0.01,-100.0,0.016857752110809088,36.10379123687744,38.76623201370239,3.9165313839912415
4,4,9.723793029785156,9.14480972290039,0.01,-100.0,0.018386460840702057,87.83840656280518,78.20110845565796,6.933887600898743
5,5,9.640888214111328,9.356721878051758,0.01,-100.0,0.019504806026816368,151.80556869506836,116.93960952758789,9.887002229690552
6,6,8.388498306274414,8.622884750366211,0.01,0.6052747898168012,0.020569633692502975,221.76072692871094,155.91910457611084,10.137670755386353
7,7,8.779153823852539,8.925335884094238,0.01,0.6054056971057814,0.02161617809906602,291.3567371368408,192.5222282409668,9.378434419631958
8,8,9.169293403625488,9.70743179321289,0.01,0.6050034574101261,0.022783979307860136,354.9464473724365,226.26862621307373,8.48929476737976
9,9,10.877363204956055,11.293484687805176,0.01,0.60461168286761,0.02383932936936617,416.75528717041016,255.2556324005127,7.851987242698669
10,10,10.008138656616211,10.029631614685059,0.01,0.6042864085077041,0.024573074653744698,490.4625473022461,293.1042537689209,7.999721884727478
