step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.374704360961914,4.352590560913086,0.01,-100.0
1,1,3.5124077796936035,3.838611602783203,0.01,-100.0,0.01589166186749935,0.012205873790662736,0.04404487693682313,0.3852471709251404
2,2,6.436165809631348,6.4458465576171875,0.01,-100.0,0.017117456533014774,0.35142214223742485,1.7041594833135605,1.210915595293045
3,3,3.7699270248413086,3.8463339805603027,0.01,-100.0,0.018520294688642025,8.415324419736862,9.277827098965645,1.6519266664981842
4,4,5.246752738952637,5.198539733886719,0.01,-100.0,0.01997977029532194,15.775075852870941,16.95328640937805,2.013820171356201
5,5,5.414155960083008,5.507757186889648,0.01,-100.0,0.021409164182841778,38.497875452041626,24.144932568073273,2.006870001554489
6,6,4.430065155029297,4.682183265686035,0.01,0.37436739626783033,0.02268570428714156,53.47003746032715,46.72680950164795,3.6001291275024414
7,7,3.8167481422424316,3.982841730117798,0.01,0.375293225069256,0.0237901140935719,74.8954906463623,54.544663071632385,2.7646496295928955
8,8,4.382456302642822,4.346035480499268,0.01,0.37589109314629116,0.02486540423706174,94.03897953033447,67.69545817375183,1.752869427204132
9,9,4.142121315002441,4.177828788757324,0.01,0.37566046031843003,0.025573134422302246,115.62392520904541,79.76459980010986,1.0196195542812347
10,10,4.502496242523193,4.513960838317871,0.01,0.37271729723074226,0.026343917939811945,129.21108055114746,104.36708450317383,1.4807833135128021
