step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.186639785766602,4.197584629058838,0.01,-100.0
1,1,3.419208526611328,3.363731622695923,0.01,-100.0,0.015604855492711067,0.012118333077523857,0.04464670782908797,0.26315153390169144
2,2,3.694385528564453,3.7479915618896484,0.01,-100.0,0.017446278128772974,0.20752454083412886,0.6429510489106178,0.7470724731683731
3,3,4.029097080230713,3.9106616973876953,0.01,-100.0,0.019941015169024467,0.4977717772126198,1.2098000645637512,1.4534283578395844
4,4,4.030638694763184,3.876174211502075,0.01,-100.0,0.022204862907528877,3.0158714652061462,8.158933103084564,3.091321885585785
5,5,3.6679389476776123,3.685258150100708,0.01,-100.0,0.02372065605595708,6.471752345561981,15.274112224578857,2.7455453872680664
6,6,3.700629234313965,3.6761319637298584,0.01,0.23405082264123667,0.02462741918861866,10.066418290138245,22.809504747390747,2.3221017718315125
7,7,3.4924793243408203,3.7773218154907227,0.01,0.23373549542222394,0.02539535565301776,14.154395341873169,27.45900821685791,1.3851795494556427
8,8,3.3778128623962402,3.552790880203247,0.01,0.2333902361335879,0.026117684319615364,17.314341068267822,41.69007635116577,2.1007999777793884
9,9,3.455639362335205,3.646329641342163,0.01,0.23309301154712994,0.0266778408549726,20.979415893554688,53.58530282974243,2.2623401284217834
10,10,3.5394139289855957,3.5937957763671875,0.01,0.23102761033245856,0.027015758212655783,24.749380350112915,63.88217353820801,2.1124510169029236
