Overriding config with config/train_gpt2.py:
# config for training GPT-2 (124M) down to very nice loss of ~2.85 on 1 node of 8X A100 40GB
# launch as the following (e.g. in a screen session) and wait ~5 days:
# $ torchrun --standalone --nproc_per_node=8 train.py config/train_gpt2.py

wandb_log = True
wandb_project = 'owt'
wandb_run_name='gpt2-124M'

# these make the total batch size be ~0.5M
# 12 batch size * 1024 block size * 5 gradaccum * 8 GPUs = 491,520
batch_size = 12
block_size = 1024
gradient_accumulation_steps = 5 * 8

# this makes total number of tokens be 300B
max_iters = 6000
lr_decay_iters = 6000

# eval stuff
eval_interval = 1000
eval_iters = 200
log_interval = 10

# weight decay
weight_decay = 1e-1

[W Utils.hpp:135] Warning: Environment variable NCCL_ASYNC_ERROR_HANDLING is deprecated; use TORCH_NCCL_ASYNC_ERROR_HANDLING instead (function getCvarInt)
tokens per iteration will be: 491,520
Resuming training from out
number of parameters: 123.59M
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
[rank0]:[W Utils.hpp:108] Warning: Environment variable NCCL_ASYNC_ERROR_HANDLING is deprecated; use TORCH_NCCL_ASYNC_ERROR_HANDLING instead (function getCvarString)
wandb: Currently logged in as: newton-sander (seek-ae). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.17.5
wandb: Run data is saved locally in /home/ubuntu/workspace/nanoGPT/wandb/run-20240801_150833-mvtm5kj1
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run gpt2-124M
wandb: ⭐️ View project at https://wandb.ai/seek-ae/owt
wandb: 🚀 View run at https://wandb.ai/seek-ae/owt/runs/mvtm5kj1
iter 3810: loss 3.3793, time 9828.45ms, mfu 13.70%
iter 3820: loss 3.4609, time 9827.58ms, mfu 13.70%
iter 3830: loss 3.4696, time 9828.01ms, mfu 13.70%
iter 3840: loss 3.4456, time 9828.58ms, mfu 13.70%
iter 3850: loss 3.1694, time 9827.83ms, mfu 13.70%
iter 3860: loss 3.3672, time 9828.54ms, mfu 13.70%
iter 3870: loss 3.6081, time 9828.06ms, mfu 13.70%
iter 3880: loss 3.4145, time 9827.36ms, mfu 13.70%
iter 3890: loss 3.5195, time 9827.55ms, mfu 13.70%
iter 3900: loss 3.3337, time 9826.74ms, mfu 13.70%
iter 3910: loss 3.3571, time 9826.60ms, mfu 13.70%
iter 3920: loss 3.4631, time 9827.50ms, mfu 13.70%
iter 3930: loss 3.3268, time 9826.98ms, mfu 13.70%
iter 3940: loss 3.3184, time 9827.05ms, mfu 13.70%
iter 3950: loss 3.2473, time 9825.50ms, mfu 13.70%
iter 3960: loss 3.2215, time 9827.34ms, mfu 13.70%
iter 3970: loss 3.3527, time 9826.93ms, mfu 13.70%
iter 3980: loss 3.3909, time 9826.39ms, mfu 13.70%
iter 3990: loss 3.2915, time 9826.45ms, mfu 13.70%
step 4000: train loss 3.3797, val loss 3.3935
saving checkpoint to out
iter 4000: loss 3.4180, time 52127.00ms, mfu 12.59%
iter 4010: loss 3.2817, time 9827.57ms, mfu 12.70%
iter 4020: loss 3.6053, time 9827.21ms, mfu 12.80%
iter 4030: loss 3.4961, time 9827.87ms, mfu 12.89%
iter 4040: loss 3.3073, time 9827.38ms, mfu 12.97%
iter 4050: loss 3.5882, time 9826.46ms, mfu 13.05%
iter 4060: loss 3.3802, time 9827.61ms, mfu 13.11%
iter 4070: loss 3.2940, time 9826.97ms, mfu 13.17%
iter 4080: loss 3.2362, time 9827.28ms, mfu 13.22%
iter 4090: loss 3.3287, time 9827.88ms, mfu 13.27%
iter 4100: loss 3.5687, time 9828.50ms, mfu 13.31%
iter 4110: loss 3.4351, time 9827.24ms, mfu 13.35%
iter 4120: loss 3.2572, time 9827.58ms, mfu 13.39%
iter 4130: loss 3.2594, time 9826.55ms, mfu 13.42%
iter 4140: loss 3.3597, time 9827.08ms, mfu 13.45%
iter 4150: loss 3.4126, time 9828.33ms, mfu 13.47%
iter 4160: loss 3.1684, time 9827.46ms, mfu 13.50%
iter 4170: loss 3.5463, time 9828.12ms, mfu 13.52%
iter 4180: loss 3.4569, time 9828.30ms, mfu 13.54%
iter 4190: loss 3.5252, time 9829.02ms, mfu 13.55%
iter 4200: loss 3.3416, time 9826.76ms, mfu 13.57%
iter 4210: loss 3.6898, time 9828.90ms, mfu 13.58%
iter 4220: loss 3.2065, time 9827.56ms, mfu 13.59%
iter 4230: loss 3.3885, time 9828.36ms, mfu 13.60%
iter 4240: loss 3.2895, time 9828.14ms, mfu 13.61%
iter 4250: loss 3.5047, time 9827.41ms, mfu 13.62%
iter 4260: loss 3.4165, time 9827.76ms, mfu 13.63%
iter 4270: loss 3.3501, time 9827.99ms, mfu 13.64%
iter 4280: loss 3.3606, time 9826.79ms, mfu 13.64%
iter 4290: loss 3.3236, time 9828.75ms, mfu 13.65%
iter 4300: loss 3.3087, time 9826.39ms, mfu 13.65%
iter 4310: loss 3.4666, time 9827.34ms, mfu 13.66%
iter 4320: loss 3.4740, time 9826.40ms, mfu 13.66%
iter 4330: loss 3.2089, time 9827.17ms, mfu 13.67%
iter 4340: loss 3.6079, time 9828.43ms, mfu 13.67%
iter 4350: loss 3.0420, time 9827.04ms, mfu 13.67%
iter 4360: loss 3.3428, time 9828.63ms, mfu 13.68%
iter 4370: loss 3.2231, time 9828.60ms, mfu 13.68%
iter 4380: loss 3.2123, time 9827.97ms, mfu 13.68%
iter 4390: loss 3.4072, time 9826.47ms, mfu 13.68%
iter 4400: loss 3.2261, time 9827.23ms, mfu 13.69%
iter 4410: loss 3.0683, time 9827.93ms, mfu 13.69%
iter 4420: loss 3.3027, time 9827.77ms, mfu 13.69%
iter 4430: loss 3.2588, time 9826.90ms, mfu 13.69%
iter 4440: loss 3.3220, time 9827.01ms, mfu 13.69%
iter 4450: loss 3.2997, time 9827.25ms, mfu 13.69%
iter 4460: loss 3.3971, time 9827.66ms, mfu 13.69%
iter 4470: loss 3.3398, time 9827.70ms, mfu 13.69%
iter 4480: loss 3.1710, time 9827.95ms, mfu 13.70%
iter 4490: loss 3.2797, time 9828.05ms, mfu 13.70%
iter 4500: loss 3.3260, time 9827.05ms, mfu 13.70%
iter 4510: loss 3.4057, time 9826.63ms, mfu 13.70%
iter 4520: loss 3.3854, time 9827.15ms, mfu 13.70%
iter 4530: loss 3.3338, time 9827.48ms, mfu 13.70%
iter 4540: loss 3.2907, time 9826.82ms, mfu 13.70%
iter 4550: loss 3.3087, time 9828.19ms, mfu 13.70%
iter 4560: loss 3.4038, time 9827.17ms, mfu 13.70%
iter 4570: loss 3.3222, time 9827.39ms, mfu 13.70%
iter 4580: loss 3.3687, time 9828.83ms, mfu 13.70%
iter 4590: loss 3.3102, time 9828.32ms, mfu 13.70%
iter 4600: loss 3.4973, time 9825.63ms, mfu 13.70%
iter 4610: loss 3.1008, time 9827.12ms, mfu 13.70%
iter 4620: loss 3.3314, time 9828.03ms, mfu 13.70%
iter 4630: loss 3.6574, time 9827.88ms, mfu 13.70%
iter 4640: loss 3.4077, time 9827.77ms, mfu 13.70%
iter 4650: loss 3.2051, time 9827.07ms, mfu 13.70%
iter 4660: loss 3.3879, time 9827.78ms, mfu 13.70%
iter 4670: loss 3.1634, time 9828.61ms, mfu 13.70%
iter 4680: loss 3.3601, time 9827.53ms, mfu 13.70%
iter 4690: loss 3.4152, time 9828.43ms, mfu 13.70%
iter 4700: loss 3.2522, time 9827.70ms, mfu 13.70%
iter 4710: loss 3.2863, time 9827.81ms, mfu 13.70%
iter 4720: loss 3.4287, time 9829.27ms, mfu 13.70%
iter 4730: loss 3.2003, time 9827.19ms, mfu 13.70%
iter 4740: loss 3.2719, time 9827.68ms, mfu 13.70%
iter 4750: loss 3.4584, time 9829.44ms, mfu 13.70%
iter 4760: loss 3.1792, time 9829.15ms, mfu 13.70%
iter 4770: loss 3.4221, time 9828.18ms, mfu 13.70%
iter 4780: loss 3.2908, time 9827.90ms, mfu 13.70%
iter 4790: loss 3.3790, time 9827.93ms, mfu 13.70%
iter 4800: loss 3.3823, time 9826.87ms, mfu 13.70%
iter 4810: loss 3.4146, time 9827.11ms, mfu 13.70%
iter 4820: loss 3.4860, time 9827.63ms, mfu 13.70%
iter 4830: loss 3.3593, time 9827.49ms, mfu 13.70%
iter 4840: loss 3.2652, time 9828.59ms, mfu 13.70%
iter 4850: loss 3.5155, time 9827.89ms, mfu 13.70%
iter 4860: loss 3.2202, time 9827.77ms, mfu 13.70%
iter 4870: loss 3.1568, time 9829.06ms, mfu 13.70%
iter 4880: loss 3.1903, time 9828.71ms, mfu 13.70%
iter 4890: loss 3.3722, time 9827.86ms, mfu 13.70%
iter 4900: loss 3.3438, time 9826.68ms, mfu 13.70%
iter 4910: loss 3.0577, time 9828.07ms, mfu 13.70%
iter 4920: loss 3.2359, time 9827.61ms, mfu 13.70%
iter 4930: loss 3.2263, time 9827.37ms, mfu 13.70%
iter 4940: loss 3.3169, time 9828.35ms, mfu 13.70%
iter 4950: loss 3.4516, time 9827.64ms, mfu 13.70%
iter 4960: loss 3.2953, time 9828.54ms, mfu 13.70%
iter 4970: loss 3.2441, time 9826.96ms, mfu 13.70%
iter 4980: loss 3.3061, time 9828.73ms, mfu 13.70%
iter 4990: loss 3.3728, time 9827.98ms, mfu 13.70%
step 5000: train loss 3.2795, val loss 3.2931
saving checkpoint to out
iter 5000: loss 3.2392, time 52144.64ms, mfu 12.59%
iter 5010: loss 3.1262, time 9828.16ms, mfu 12.70%
iter 5020: loss 3.4596, time 9828.14ms, mfu 12.80%
iter 5030: loss 3.0641, time 9827.63ms, mfu 12.89%
iter 5040: loss 3.4320, time 9828.23ms, mfu 12.97%
iter 5050: loss 3.2481, time 9828.21ms, mfu 13.04%
iter 5060: loss 3.2898, time 9828.98ms, mfu 13.11%
iter 5070: loss 3.1773, time 9827.19ms, mfu 13.17%
iter 5080: loss 3.3979, time 9828.57ms, mfu 13.22%
iter 5090: loss 3.3175, time 9828.12ms, mfu 13.27%
iter 5100: loss 3.3372, time 9827.62ms, mfu 13.31%
iter 5110: loss 3.1823, time 9828.28ms, mfu 13.35%
iter 5120: loss 3.2649, time 9827.18ms, mfu 13.39%
iter 5130: loss 3.0964, time 9827.55ms, mfu 13.42%
iter 5140: loss 3.1767, time 9827.39ms, mfu 13.45%
iter 5150: loss 3.4383, time 9828.43ms, mfu 13.47%
iter 5160: loss 3.4977, time 9828.00ms, mfu 13.50%
iter 5170: loss 3.2863, time 9827.84ms, mfu 13.52%
iter 5180: loss 3.2099, time 9828.07ms, mfu 13.53%
iter 5190: loss 3.2843, time 9827.24ms, mfu 13.55%
iter 5200: loss 3.3733, time 9827.14ms, mfu 13.57%
iter 5210: loss 3.2461, time 9828.36ms, mfu 13.58%
iter 5220: loss 3.3081, time 9827.84ms, mfu 13.59%
iter 5230: loss 3.2524, time 9827.83ms, mfu 13.60%
iter 5240: loss 3.4402, time 9826.39ms, mfu 13.61%
iter 5250: loss 3.4082, time 9828.69ms, mfu 13.62%
iter 5260: loss 3.2404, time 9828.35ms, mfu 13.63%
iter 5270: loss 3.2066, time 9827.73ms, mfu 13.64%
iter 5280: loss 3.3313, time 9827.58ms, mfu 13.64%
iter 5290: loss 3.2571, time 9827.85ms, mfu 13.65%
iter 5300: loss 3.4447, time 9826.84ms, mfu 13.65%
iter 5310: loss 3.3224, time 9827.29ms, mfu 13.66%
iter 5320: loss 3.4928, time 9829.36ms, mfu 13.66%
iter 5330: loss 3.2154, time 9828.88ms, mfu 13.67%
iter 5340: loss 3.1540, time 9829.29ms, mfu 13.67%
iter 5350: loss 3.2078, time 9827.91ms, mfu 13.67%
iter 5360: loss 3.3624, time 9828.49ms, mfu 13.68%
iter 5370: loss 3.2367, time 9829.00ms, mfu 13.68%
iter 5380: loss 3.1113, time 9829.00ms, mfu 13.68%
iter 5390: loss 3.2669, time 9828.12ms, mfu 13.68%
iter 5400: loss 3.2623, time 9827.02ms, mfu 13.68%
iter 5410: loss 3.2211, time 9827.99ms, mfu 13.69%
iter 5420: loss 3.2017, time 9828.89ms, mfu 13.69%
iter 5430: loss 2.9924, time 9827.97ms, mfu 13.69%
iter 5440: loss 3.0108, time 9829.56ms, mfu 13.69%
iter 5450: loss 3.2926, time 9829.94ms, mfu 13.69%
iter 5460: loss 3.3038, time 9828.72ms, mfu 13.69%
iter 5470: loss 3.3490, time 9829.76ms, mfu 13.69%
iter 5480: loss 3.1957, time 9828.15ms, mfu 13.69%
iter 5490: loss 3.3012, time 9827.48ms, mfu 13.69%
iter 5500: loss 3.3399, time 9829.26ms, mfu 13.70%
iter 5510: loss 3.1641, time 9828.86ms, mfu 13.70%
iter 5520: loss 3.2669, time 9828.47ms, mfu 13.70%
iter 5530: loss 3.2110, time 9829.53ms, mfu 13.70%
iter 5540: loss 3.1114, time 9828.93ms, mfu 13.70%
iter 5550: loss 3.2518, time 9828.71ms, mfu 13.70%
iter 5560: loss 3.2875, time 9828.96ms, mfu 13.70%
iter 5570: loss 3.2432, time 9828.43ms, mfu 13.70%
iter 5580: loss 2.9551, time 9828.18ms, mfu 13.70%
iter 5590: loss 3.2829, time 9828.07ms, mfu 13.70%
iter 5600: loss 3.3255, time 9828.13ms, mfu 13.70%
iter 5610: loss 3.1705, time 9828.21ms, mfu 13.70%
iter 5620: loss 3.1249, time 9828.18ms, mfu 13.70%
iter 5630: loss 3.3044, time 9828.55ms, mfu 13.70%
iter 5640: loss 3.2623, time 9827.66ms, mfu 13.70%
iter 5650: loss 3.2369, time 9828.71ms, mfu 13.70%
iter 5660: loss 3.3107, time 9827.93ms, mfu 13.70%
iter 5670: loss 3.1907, time 9828.02ms, mfu 13.70%
iter 5680: loss 2.8920, time 9828.08ms, mfu 13.70%
iter 5690: loss 3.3396, time 9829.20ms, mfu 13.70%
iter 5700: loss 3.1307, time 9827.87ms, mfu 13.70%
iter 5710: loss 3.0544, time 9828.43ms, mfu 13.70%
iter 5720: loss 3.3395, time 9827.11ms, mfu 13.70%
iter 5730: loss 3.0628, time 9828.81ms, mfu 13.70%
iter 5740: loss 3.2459, time 9827.90ms, mfu 13.70%
iter 5750: loss 3.0862, time 9828.50ms, mfu 13.70%
iter 5760: loss 3.1867, time 9827.71ms, mfu 13.70%
iter 5770: loss 3.0845, time 9827.65ms, mfu 13.70%
iter 5780: loss 3.4391, time 9828.42ms, mfu 13.70%
iter 5790: loss 3.3245, time 9827.66ms, mfu 13.70%
iter 5800: loss 3.2494, time 9827.37ms, mfu 13.70%
iter 5810: loss 2.9394, time 9827.92ms, mfu 13.70%
iter 5820: loss 3.2218, time 9828.15ms, mfu 13.70%
iter 5830: loss 3.0657, time 9827.83ms, mfu 13.70%
iter 5840: loss 3.3220, time 9828.66ms, mfu 13.70%
iter 5850: loss 3.2855, time 9827.54ms, mfu 13.70%
iter 5860: loss 3.5864, time 9828.32ms, mfu 13.70%
iter 5870: loss 3.0621, time 9828.59ms, mfu 13.70%
iter 5880: loss 3.2547, time 9827.00ms, mfu 13.70%
iter 5890: loss 3.3624, time 9828.54ms, mfu 13.70%
iter 5900: loss 3.0517, time 9827.41ms, mfu 13.70%
iter 5910: loss 3.2985, time 9827.76ms, mfu 13.70%
iter 5920: loss 3.1425, time 9827.89ms, mfu 13.70%
iter 5930: loss 3.1354, time 9828.10ms, mfu 13.70%
iter 5940: loss 3.2815, time 9828.42ms, mfu 13.70%
iter 5950: loss 3.1849, time 9827.18ms, mfu 13.70%
iter 5960: loss 3.3044, time 9827.14ms, mfu 13.70%
iter 5970: loss 3.3726, time 9828.79ms, mfu 13.70%
iter 5980: loss 3.2278, time 9828.12ms, mfu 13.70%
iter 5990: loss 3.2001, time 9828.02ms, mfu 13.70%
step 6000: train loss 3.2568, val loss 3.2693
saving checkpoint to out
iter 6000: loss 3.1854, time 52146.48ms, mfu 12.59%
wandb: - 0.004 MB of 0.004 MB uploadedwandb: \ 0.016 MB of 0.047 MB uploadedwandb: 
wandb: Run history:
wandb:       iter ▁▂▄▅▇█
wandb:         lr ▄█▇▄▂▁
wandb:        mfu ▁█████
wandb: train/loss █▄▃▂▁▁
wandb:   val/loss █▄▂▂▁▁
wandb: 
wandb: Run summary:
wandb:       iter 6000
wandb:         lr 6e-05
wandb:        mfu 13.70159
wandb: train/loss 3.2568
wandb:   val/loss 3.26934
wandb: 
wandb: 🚀 View run gpt2-124M at: https://wandb.ai/seek-ae/owt/runs/mvtm5kj1
wandb: ⭐️ View project at: https://wandb.ai/seek-ae/owt
wandb: Synced 6 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20240801_150833-mvtm5kj1/logs
wandb: WARNING The new W&B backend becomes opt-out in version 0.18.0; try it out with `wandb.require("core")`! See https://wandb.me/wandb-core for more information.
