step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.2060956954956055,4.205517292022705,0.01,-100.0
1,1,3.520759105682373,3.5091307163238525,0.01,-100.0,0.016005558893084526,0.011510851909406483,0.043769467156380415,1.274197280406952
2,2,3.7340035438537598,4.204642295837402,0.01,-100.0,0.01774973561987281,0.14836356043815613,0.390892930328846,9.808793783187866
3,3,4.0603861808776855,4.022148609161377,0.01,-100.0,0.02063938742503524,1.6126894354820251,5.617424964904785,34.2297945022583
4,4,4.685384273529053,4.212978363037109,0.01,-100.0,0.022204945795238018,4.343319654464722,10.13169515132904,7.395096659660339
5,5,4.089031219482422,4.227636337280273,0.01,-100.0,0.02356816828250885,6.819616317749023,27.827853441238403,44.9403772354126
6,6,3.8264780044555664,3.9076902866363525,0.01,0.5682476671406397,0.02414043853059411,9.635670870542526,42.50645112991333,52.072736740112305
7,7,3.8987131118774414,3.692477226257324,0.01,0.5653233686412761,0.024358900263905525,12.590943187475204,50.80391788482666,52.44121742248535
8,8,3.5165905952453613,3.6835427284240723,0.01,0.5654439851478942,0.024437949992716312,15.759553760290146,68.44516611099243,52.11277198791504
9,9,3.6796088218688965,3.838277816772461,0.01,0.5658851091692045,0.024796148296445608,19.311746537685394,91.6938247680664,50.60093307495117
10,10,3.731074333190918,3.738145589828491,0.01,0.5639629199105932,0.02505637612193823,23.05679315328598,106.69153118133545,49.141530990600586
