step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,5.147638320922852,5.099948883056641,0.01,-100.0
1,1,6.659769535064697,7.244236946105957,0.01,-100.0,0.015975482296198606,0.011317201424390078,0.04396145651116967,0.5807930678129196
2,2,6.649699687957764,6.657530784606934,0.01,-100.0,0.015444257063791156,0.3273078016936779,0.46061019226908684,3.3649832010269165
3,3,8.380071640014648,8.138551712036133,0.01,-100.0,0.016924106050282717,1.5264482945203781,2.50991627573967,2.4388298392295837
4,4,10.107276916503906,10.449626922607422,0.01,-100.0,0.018415324855595827,4.034680753946304,3.8703755140304565,4.149726033210754
5,5,10.826242446899414,11.465888023376465,0.01,-100.0,0.019887035712599754,7.5320717096328735,9.020405650138855,6.806763768196106
6,6,11.17347526550293,11.026386260986328,0.01,0.5889092399109139,0.021128262393176556,12.50511485338211,13.470161199569702,10.122544050216675
7,7,11.704500198364258,11.44808292388916,0.01,0.5894080738151368,0.02230391977354884,17.510603487491608,17.538985013961792,11.793110847473145
8,8,11.284488677978516,11.857131958007812,0.01,0.5893341252204389,0.02358407899737358,22.44670021533966,21.600369215011597,12.872171878814697
9,9,10.445234298706055,10.950960159301758,0.01,0.5898796921871513,0.025037184357643127,26.67695140838623,25.85383951663971,13.584470987319946
10,10,9.965779304504395,10.061881065368652,0.01,0.5894116045460767,0.026256024837493896,30.33616018295288,30.131859064102173,14.176974058151245
