step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.181371688842773,4.195474147796631,0.01,-100.0
1,1,3.456326961517334,3.41990327835083,0.01,-100.0,0.015946989879012108,0.011891043628565967,0.04390480928122997,0.8457475900650024
2,2,3.7276206016540527,3.924527168273926,0.01,-100.0,0.0177091876976192,0.18893619067966938,0.4421369582414627,5.090133786201477
3,3,4.9786834716796875,4.96297550201416,0.01,-100.0,0.02052830858156085,1.0261198952794075,5.434906035661697,15.718480587005615
4,4,4.023504734039307,4.35665225982666,0.01,-100.0,0.021987300366163254,4.04645100235939,9.71498453617096,5.226744055747986
5,5,4.045278549194336,4.165895938873291,0.01,-100.0,0.023116919677704573,5.482574224472046,25.644731521606445,21.18516778945923
6,6,3.747709274291992,3.814030885696411,0.01,0.6974993128528575,0.023626371752470732,7.849542856216431,41.473437786102295,24.774693965911865
7,7,3.6122565269470215,3.6034371852874756,0.01,0.6969976253135016,0.02387556852772832,10.417634516954422,42.14665126800537,25.218815326690674
8,8,3.438322067260742,3.654226541519165,0.01,0.6969066778723088,0.02405198384076357,14.258358716964722,69.24753379821777,25.14304256439209
9,9,3.6559228897094727,3.7426795959472656,0.01,0.6968557570635454,0.024448697455227375,18.367235600948334,85.21459674835205,24.22324562072754
10,10,3.6153571605682373,3.5324087142944336,0.01,0.6966164856367086,0.024588418658822775,22.107866525650024,99.72006893157959,23.517418384552002
