step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.4810791015625,4.473759174346924,0.01,-100.0
1,1,4.017016410827637,4.265469551086426,0.01,-100.0,0.015897417441010475,0.01229337404947728,0.04389913147315383,0.8731857091188431
2,2,6.3899383544921875,6.539796829223633,0.01,-100.0,0.0163328661583364,0.26250150240957737,0.5417602807283401,7.063539505004883
3,3,8.238767623901367,8.807079315185547,0.01,-100.0,0.017571024131029844,1.224020428955555,2.5198748111724854,6.5890132188797
4,4,8.898917198181152,8.600592613220215,0.01,-100.0,0.018817723728716373,3.0815992057323456,8.154704332351685,15.152746200561523
5,5,6.924297332763672,7.030769348144531,0.01,-100.0,0.019493462052196264,5.06454536318779,13.104065775871277,19.784732341766357
6,6,6.3881025314331055,6.279063701629639,0.01,0.6951146256135932,0.020277753937989473,5.452150225639343,14.875674366950989,21.465824604034424
7,7,5.51365852355957,5.015780925750732,0.01,0.695278397285836,0.02103955391794443,8.902701377868652,23.536195874214172,23.195517539978027
8,8,5.400223731994629,5.015501022338867,0.01,0.6951930520646401,0.02205954259261489,10.744836270809174,28.01235842704773,23.2710862159729
9,9,5.423591613769531,5.201216697692871,0.01,0.6956470232541531,0.022759213112294674,13.718636155128479,34.75363254547119,23.758657932281494
10,10,4.990978240966797,4.722030162811279,0.01,0.6959918669843256,0.022981169633567333,17.499964594841003,42.295894145965576,23.976070880889893
