step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.176334381103516,4.17092752456665,0.01,-100.0
1,1,3.478586435317993,3.4616823196411133,0.01,-100.0,0.0160339935682714,0.011826370900962502,0.04435302875936031,0.5822963863611221
2,2,3.6374082565307617,3.730543851852417,0.01,-100.0,0.017863776069134474,0.15699909627437592,0.5023386962711811,2.667339026927948
3,3,4.011414051055908,4.25576114654541,0.01,-100.0,0.020041835960000753,0.8899717777967453,2.0696567445993423,4.69132137298584
4,4,3.7461023330688477,3.788527250289917,0.01,-100.0,0.02174412226304412,4.423681139945984,11.294516205787659,13.548580884933472
5,5,3.6397252082824707,3.638292074203491,0.01,-100.0,0.022870472632348537,8.164806008338928,17.209861993789673,13.547769546508789
6,6,3.5361170768737793,3.657982349395752,0.01,0.5125536550872117,0.023341475520282984,12.090398669242859,22.044893980026245,11.885545253753662
7,7,3.4577255249023438,3.4443678855895996,0.01,0.5118912929738938,0.02360212756320834,15.69369101524353,25.407865047454834,10.20525050163269
8,8,3.5674781799316406,3.4024744033813477,0.01,0.5123014853152076,0.02397713717073202,18.502461314201355,32.049562215805054,10.014343976974487
9,9,3.349046230316162,3.4296765327453613,0.01,0.5108710878540378,0.024333967827260494,21.82895040512085,39.81598377227783,9.183665037155151
10,10,3.384371757507324,3.471996784210205,0.01,0.5100637076666377,0.024762473069131374,25.713009119033813,47.89399242401123,8.238998889923096
