step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.2548508644104,4.2158637046813965,0.01,-100.0
1,1,3.5789542198181152,3.6085500717163086,0.01,-100.0,0.01600640919059515,0.011292542039882392,0.0436606383882463,0.3966712951660156
2,2,5.058783531188965,5.041600227355957,0.01,-100.0,0.01759561151266098,0.15359103120863438,0.5398889109492302,1.2326036095619202
3,3,4.86513090133667,4.918757438659668,0.01,-100.0,0.019755498506128788,2.03832745552063,1.9415413439273834,1.0627700090408325
4,4,4.554224014282227,4.816840171813965,0.01,-100.0,0.021417861804366112,3.8773257732391357,7.4440224170684814,4.785114288330078
5,5,4.906195163726807,4.334498405456543,0.01,-100.0,0.02202541148290038,7.169527173042297,13.428612411022186,5.846480369567871
6,6,3.865096092224121,3.6664958000183105,0.01,0.3956117376394608,0.022523173596709967,11.129567176103592,19.560858249664307,6.1400110721588135
7,7,3.712338924407959,3.898916482925415,0.01,0.39558616880152503,0.022968451026827097,15.173411101102829,26.47431755065918,6.082469820976257
8,8,4.235174179077148,4.045681953430176,0.01,0.3954051419582796,0.02366166189312935,20.275729298591614,32.27154183387756,5.6920086145401
9,9,3.786238193511963,3.9094691276550293,0.01,0.3948749745864236,0.024218717589974403,24.70349830389023,38.796138048172,5.611613512039185
10,10,3.818031072616577,3.755371570587158,0.01,0.39507297479207715,0.024765584152191877,28.32711362838745,45.985005378723145,5.774263978004456
