step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.2653679847717285,4.236414909362793,0.01,-100.0
1,1,3.741473436355591,3.732851505279541,0.01,-100.0,0.01573836710304022,0.012816394562833011,0.043860765639692545,0.3967922329902649
2,2,6.747448921203613,6.7381439208984375,0.01,-100.0,0.01704996218904853,0.25427703745663166,0.5794838294386864,1.7734274566173553
3,3,5.769201278686523,5.9578776359558105,0.01,-100.0,0.018762577325105667,1.7629333138465881,2.607773944735527,1.7589821815490723
4,4,5.1871843338012695,5.429422378540039,0.01,-100.0,0.020062994211912155,3.6711689829826355,7.496245712041855,3.8444156646728516
5,5,5.1471099853515625,5.589897155761719,0.01,-100.0,0.021055799908936024,6.43964159488678,9.411875188350677,4.9738609790802
6,6,5.057377815246582,4.671079635620117,0.01,0.3755149568517553,0.021829117089509964,9.429565787315369,7.553607076406479,4.198452949523926
7,7,4.925874710083008,4.955657958984375,0.01,0.37510854654260883,0.022592337802052498,13.591475129127502,16.843440413475037,5.610339879989624
8,8,4.614990234375,4.736701965332031,0.01,0.3756855163847751,0.023385397624224424,16.811105370521545,16.72597485780716,4.807205438613892
9,9,4.367949485778809,4.242256164550781,0.01,0.37544242543607914,0.02392236888408661,19.60439419746399,19.75984787940979,4.804787278175354
10,10,4.214735984802246,4.653226852416992,0.01,0.37503972414080367,0.024353418964892626,23.15488290786743,21.91953694820404,4.571687579154968
