step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.197285175323486,4.183442115783691,0.01,-100.0
1,1,3.341243267059326,3.4738729000091553,0.01,-100.0,0.015975482296198606,0.011311846785247326,0.04396670265123248,0.5805367678403854
2,2,3.69854736328125,3.7582108974456787,0.01,-100.0,0.01779937231913209,0.13831916823983192,0.33661938458681107,2.4058444499969482
3,3,5.205610275268555,5.131778717041016,0.01,-100.0,0.020786052104085684,1.6531766653060913,4.461114019155502,8.023183107376099
4,4,4.067014217376709,4.240922927856445,0.01,-100.0,0.02181181963533163,4.635791122913361,9.141585052013397,3.368798077106476
5,5,3.7456111907958984,4.185375690460205,0.01,-100.0,0.02243074681609869,7.124379515647888,22.794849395751953,8.239807844161987
6,6,3.7645366191864014,3.798339605331421,0.01,0.5068946601727553,0.022962908260524273,10.223301351070404,35.88783049583435,11.135049104690552
7,7,3.728221893310547,3.6838295459747314,0.01,0.5072098136198429,0.023467255756258965,13.161435544490814,49.15071630477905,12.216877698898315
8,8,3.505157470703125,3.674642324447632,0.01,0.5057805118604572,0.023693079128861427,16.133206069469452,62.28509855270386,12.417459487915039
9,9,3.791903495788574,3.8224759101867676,0.01,0.5060203292660879,0.023947516921907663,19.093174993991852,74.37894344329834,12.05061674118042
10,10,3.6547985076904297,3.717404365539551,0.01,0.5061616721668054,0.02417432377114892,21.76614546775818,86.29965591430664,11.951057195663452
