step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.186639785766602,4.197584629058838,0.01,-100.0
1,1,3.419208526611328,3.363731622695923,0.01,-100.0,0.015604855492711067,0.012118333077523857,0.04464670782908797,0.26315153390169144
2,2,3.694385528564453,3.7479915618896484,0.01,-100.0,0.017446278128772974,0.20752454083412886,0.6429510563611984,0.7470724731683731
3,3,4.029097557067871,3.9106616973876953,0.01,-100.0,0.019941015634685755,0.497771754860878,1.2098002210259438,1.4534281492233276
4,4,4.0306396484375,3.8761754035949707,0.01,-100.0,0.022204862907528877,3.0158748626708984,8.15893417596817,3.0913220643997192
5,5,3.667941093444824,3.685260057449341,0.01,-100.0,0.02372065605595708,6.47176069021225,15.274114489555359,2.74554979801178
6,6,3.700624942779541,3.6761279106140137,0.01,0.2351033901754759,0.024627418722957373,10.066432237625122,22.809513807296753,2.3221110701560974
7,7,3.492475748062134,3.7773170471191406,0.01,0.23487648778897255,0.02539535192772746,14.154395580291748,27.459041357040405,1.385191649198532
8,8,3.377809762954712,3.552786350250244,0.01,0.23410647893811562,0.026117678731679916,17.31436276435852,41.69002294540405,2.100796401500702
9,9,3.4556379318237305,3.6463263034820557,0.01,0.2341799569552631,0.02667783573269844,20.97944402694702,53.585166454315186,2.262325644493103
10,10,3.539412260055542,3.593794822692871,0.01,0.23359383744994078,0.02701575495302677,24.749412775039673,63.88195085525513,2.1124303340911865
