step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.178915023803711,4.174089431762695,0.01,-100.0
1,1,3.3858413696289062,3.4475250244140625,0.01,-100.0,0.015897417441010475,0.012292714207433164,0.04389640223234892,0.8737465590238571
2,2,3.7741293907165527,3.52493953704834,0.01,-100.0,0.017723239958286285,0.15749739110469818,0.5048685818910599,5.2747286558151245
3,3,8.395109176635742,8.0894136428833,0.01,-100.0,0.020379426423460245,1.2033519968390465,3.7773690223693848,12.48368525505066
4,4,4.25909423828125,4.259934425354004,0.01,-100.0,0.02171003306284547,5.748267114162445,7.284177303314209,19.816068649291992
5,5,4.158367156982422,4.170042037963867,0.01,-100.0,0.02192463306710124,9.1860191822052,18.31168818473816,8.58383584022522
6,6,3.932792901992798,3.8722076416015625,0.01,0.6083822955869775,0.022493171505630016,12.196850776672363,27.870440006256104,19.26521873474121
7,7,3.9126811027526855,3.582723617553711,0.01,0.6083619062253381,0.02283943397924304,16.212719321250916,37.503621101379395,23.48417901992798
8,8,3.906972646713257,3.6594390869140625,0.01,0.6083982009127187,0.023037944454699755,20.775953769683838,47.87922954559326,24.901062965393066
9,9,3.8186051845550537,3.692017078399658,0.01,0.6085723618277686,0.023307010531425476,25.424522638320923,58.5274395942688,25.57566213607788
10,10,3.8183329105377197,3.632901430130005,0.01,0.6087495709680526,0.023423505015671253,29.98310160636902,68.87729835510254,25.310513496398926
