step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.176423072814941,4.170949935913086,0.01,-100.0
1,1,3.4777321815490723,3.4610755443573,0.01,-100.0,0.0160339935682714,0.011839439393952489,0.04434631206095219,0.5823493748903275
2,2,3.6587562561035156,3.8032736778259277,0.01,-100.0,0.017845205031335354,0.1622248161584139,0.5008460655808449,2.6643781065940857
3,3,7.936257362365723,7.7391462326049805,0.01,-100.0,0.020048748701810837,0.8184654265642166,2.3341174274683,7.201609253883362
4,4,3.9951295852661133,4.004703998565674,0.01,-100.0,0.02152270684018731,5.081864178180695,6.008661925792694,8.946577072143555
5,5,3.6476008892059326,3.653155565261841,0.01,-100.0,0.021967018954455853,7.786566197872162,14.995048999786377,3.7505192160606384
6,6,3.583954334259033,3.853402614593506,0.01,0.5934014093828046,0.022736769635230303,10.501033425331116,21.016361236572266,9.090191841125488
7,7,3.5733766555786133,3.6290454864501953,0.01,0.593337146776897,0.023576004430651665,13.8357994556427,28.562376499176025,10.476978540420532
8,8,3.8438477516174316,3.5841002464294434,0.01,0.5932688513277056,0.02399007324129343,17.454162120819092,37.077595710754395,11.331194400787354
9,9,3.4571666717529297,3.501471996307373,0.01,0.5931964786502346,0.023990716319531202,21.13452124595642,45.8400764465332,11.696019411087036
10,10,3.506143808364868,3.511207103729248,0.01,0.5931785384975089,0.024068749509751797,24.83533239364624,52.96876668930054,11.784162282943726
