step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.482778549194336,4.492433547973633,0.01,-100.0
1,1,3.7280948162078857,3.8294661045074463,0.01,-100.0,0.015982952900230885,0.011862024199217558,0.043984885327517986,0.8385374695062637
2,2,6.373040676116943,6.335373878479004,0.01,-100.0,0.016377484425902367,0.24196100048720837,0.43343743309378624,6.937623500823975
3,3,8.849137306213379,9.04616928100586,0.01,-100.0,0.01783856190741062,1.0789487026631832,3.0900727808475494,8.649225234985352
4,4,9.454935073852539,9.255142211914062,0.01,-100.0,0.019115570466965437,4.821338057518005,8.360225260257721,13.702616214752197
5,5,7.3168230056762695,7.070392608642578,0.01,-100.0,0.02029961859807372,9.334427118301392,14.620824038982391,18.9008207321167
6,6,6.38788366317749,6.841484546661377,0.01,0.7048888914310808,0.02120770001783967,14.001256346702576,21.021794080734253,20.47764492034912
7,7,7.6178789138793945,7.4154372215271,0.01,0.7049089709489432,0.021998576819896698,18.84555232524872,27.524380087852478,20.92011022567749
8,8,7.752398490905762,7.596650123596191,0.01,0.7045987735604002,0.02316334703937173,23.52268636226654,34.02493906021118,21.12489604949951
9,9,7.272089958190918,7.291322231292725,0.01,0.7040741170399383,0.023766283877193928,28.568987369537354,40.67160964012146,22.19283390045166
10,10,6.187865257263184,6.222036838531494,0.01,0.7031543825705796,0.024313807021826506,34.18044066429138,47.05764162540436,23.67463731765747
