step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.2653679847717285,4.236414909362793,0.01,-100.0
1,1,3.774918794631958,3.770188808441162,0.01,-100.0,0.01573836710304022,0.012816394562833011,0.043860765639692545,0.3967922329902649
2,2,5.395347595214844,5.373744010925293,0.01,-100.0,0.01704996218904853,0.5175815671682358,1.5622267872095108,1.7377182245254517
3,3,5.713574409484863,5.9617438316345215,0.01,-100.0,0.01880146050825715,8.494729340076447,12.049371317029,1.779190182685852
4,4,5.332456588745117,5.60974645614624,0.01,-100.0,0.020294805988669395,19.75497817993164,32.55434727668762,3.8904024362564087
5,5,5.171605110168457,5.667031288146973,0.01,-100.0,0.021384273655712605,34.57935690879822,48.531333208084106,5.146876335144043
6,6,5.360577583312988,4.991015434265137,0.01,0.38027173975707224,0.022275942843407393,52.17135763168335,55.142393589019775,4.9869866371154785
7,7,4.739534378051758,4.745224952697754,0.01,0.37908882011936745,0.023081977386027575,69.76149272918701,74.12173223495483,5.068146824836731
8,8,4.401444911956787,4.515495300292969,0.01,0.3794849846727685,0.02359173772856593,85.28858661651611,103.99768829345703,5.722601294517517
9,9,4.074782848358154,4.006360054016113,0.01,0.37903069283599705,0.023903238587081432,100.28304386138916,122.35566329956055,5.600911378860474
10,10,4.028207302093506,4.323321342468262,0.01,0.3779635883055955,0.024284038692712784,115.59185886383057,135.8416337966919,5.219377398490906
