step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,5.169950008392334,5.1496710777282715,0.01,-100.0
1,1,5.188725471496582,5.20052433013916,0.01,-100.0,0.0160339935682714,0.011839439393952489,0.04434631206095219,0.5823493748903275
2,2,6.9137492179870605,6.676782131195068,0.01,-100.0,0.015510437311604619,0.46004626899957657,0.5924929827451706,3.6343371272087097
3,3,10.938558578491211,10.788257598876953,0.01,-100.0,0.016574404668062925,1.4565264135599136,2.697474956512451,2.3669607043266296
4,4,8.720580101013184,8.676339149475098,0.01,-100.0,0.017677903175354004,3.6184842586517334,3.8930418491363525,3.4506580233573914
5,5,7.403536796569824,7.432377815246582,0.01,-100.0,0.018887228798121214,4.234492868185043,7.128447785973549,5.951303720474243
6,6,8.541969299316406,8.922483444213867,0.01,0.5502218020003988,0.019945398438721895,6.659796416759491,11.444685578346252,7.519771099090576
7,7,8.08282470703125,8.122894287109375,0.01,0.5531614819865038,0.021012538112699986,8.6167813539505,16.523470520973206,7.624684572219849
8,8,9.321657180786133,8.660476684570312,0.01,0.5583936174020594,0.022080479189753532,12.984835982322693,21.743913412094116,7.846467733383179
9,9,8.476140975952148,8.487239837646484,0.01,0.5631572950856036,0.022864329628646374,16.55838930606842,26.580754280090332,9.014786720275879
10,10,7.907896995544434,7.822798252105713,0.01,0.5664897127014674,0.02359426161274314,21.256706476211548,31.202967166900635,10.797066926956177
