step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,9.265424728393555,9.278139114379883,0.01,-100.0
1,1,3.9782376289367676,4.007662773132324,0.01,-100.0,0.01599182141944766,0.011399303039070219,0.04392172675579786,0.8436579257249832
2,2,22.9891414642334,22.289390563964844,0.01,-100.0,0.015134135959669948,0.6336004137992859,0.51228017359972,2.305050492286682
3,3,10.766124725341797,10.799939155578613,0.01,-100.0,0.016358789522200823,1.6741749942302704,3.031342327594757,5.5640658140182495
4,4,14.52113151550293,14.377723693847656,0.01,-100.0,0.017959592398256063,4.674473911523819,4.26528437435627,4.720254063606262
5,5,17.7631778717041,16.814800262451172,0.01,-100.0,0.019942708779126406,9.473978757858276,7.550717979669571,12.847256183624268
6,6,21.24959373474121,23.102832794189453,0.01,0.6866953948971247,0.021872480865567923,13.363876104354858,11.350627928972244,11.79032850265503
7,7,25.342369079589844,25.762344360351562,0.01,0.6866300499825703,0.023447171319276094,18.542283296585083,15.23282903432846,15.741383075714111
8,8,30.612464904785156,29.673049926757812,0.01,0.6863873595915205,0.024979530833661556,23.390283942222595,18.8583365380764,19.452937126159668
9,9,30.675373077392578,31.139118194580078,0.01,0.6861522548273569,0.02610070025548339,27.389859795570374,22.276800990104675,23.04186201095581
10,10,30.17108726501465,30.943309783935547,0.01,0.685835972002666,0.027378461323678493,31.96865952014923,25.465683072805405,25.98656940460205
