step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.206308364868164,4.223812103271484,0.01,-100.0
1,1,3.5189619064331055,3.572042942047119,0.01,-100.0,0.01597608858719468,0.011294792115222663,0.043969772290438414,0.27266641706228256
2,2,3.617262601852417,3.6084914207458496,0.01,-100.0,0.01769582135602832,0.16838490217924118,0.485947635024786,0.7121917754411697
3,3,4.356315612792969,4.348758220672607,0.01,-100.0,0.01985779870301485,2.187123626470566,5.026907026767731,1.5073182582855225
4,4,4.063327789306641,4.09578800201416,0.01,-100.0,0.021248658187687397,4.243615925312042,8.766100108623505,0.752820298075676
5,5,3.961010456085205,4.045615196228027,0.01,-100.0,0.022430510260164738,9.585387587547302,23.281140565872192,2.698273479938507
6,6,3.6241936683654785,3.652128219604492,0.01,0.22828618553909588,0.023249479942023754,14.104743599891663,34.38418197631836,3.2520559430122375
7,7,3.7712907791137695,3.604865550994873,0.01,0.22856482124510635,0.023791462182998657,18.640371680259705,42.57390880584717,3.364572763442993
8,8,3.7579505443573,3.942408561706543,0.01,0.22788685891966307,0.024168991018086672,22.91211497783661,51.37379598617554,3.3213086128234863
9,9,3.699759006500244,3.686711311340332,0.01,0.2284164768469871,0.02453362150117755,27.521337032318115,63.19393730163574,3.191651701927185
10,10,3.5345771312713623,3.550334930419922,0.01,0.22827062128286507,0.024774010758846998,31.983492732048035,75.97850894927979,3.1898757219314575
