step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.234817981719971,4.242509841918945,0.01,-100.0
1,1,3.451855421066284,3.487710475921631,0.01,-100.0,0.015853996388614178,0.011918186559341848,0.04392166156321764,0.39812851697206497
2,2,4.255876541137695,4.378693580627441,0.01,-100.0,0.017517064232379198,0.15441099740564823,0.5521361902356148,1.1289801895618439
3,3,5.696253776550293,5.538595676422119,0.01,-100.0,0.019310137256979942,0.8076443523168564,1.0197626650333405,2.5862321257591248
4,4,5.511533737182617,5.408785820007324,0.01,-100.0,0.02091234317049384,2.703634202480316,2.2515629678964615,1.3423771262168884
5,5,4.712285041809082,4.434573650360107,0.01,-100.0,0.02218975080177188,5.837632775306702,9.449702441692352,5.317705750465393
6,6,4.229889869689941,4.328418731689453,0.01,0.3954563183711468,0.023130142595618963,9.435314416885376,13.437124252319336,5.224611043930054
7,7,4.17204475402832,4.385329246520996,0.01,0.3948756499458613,0.023692453280091286,13.438405513763428,16.004932165145874,4.056494235992432
8,8,3.9735684394836426,3.946739912033081,0.01,0.39478883648936225,0.024148842319846153,15.961815357208252,20.154805660247803,3.469876229763031
9,9,3.8050975799560547,3.680516481399536,0.01,0.3949072602589798,0.024538265075534582,19.502662420272827,25.381752490997314,3.331144094467163
10,10,3.6933951377868652,3.779505729675293,0.01,0.3951678934521997,0.024876488838344812,24.715900421142578,31.216326236724854,3.536691904067993
