step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.296291351318359,4.3197455406188965,0.01,-100.0
1,1,3.54317307472229,3.7287392616271973,0.01,-100.0,0.016057973727583885,0.011474757571704686,0.04382505128160119,0.5661014467477798
2,2,6.223086357116699,6.127439022064209,0.01,-100.0,0.01727037876844406,0.22220574505627155,0.46796346828341484,2.893576443195343
3,3,5.871819496154785,5.753931522369385,0.01,-100.0,0.019146342761814594,2.229198858141899,2.3737669438123703,2.9822778701782227
4,4,5.402805328369141,5.051292896270752,0.01,-100.0,0.02057674527168274,4.918492138385773,6.62801593542099,7.734955310821533
5,5,4.970541477203369,5.161316871643066,0.01,-100.0,0.021356387995183468,9.129034996032715,9.386125147342682,9.63228154182434
6,6,5.230290412902832,5.030153751373291,0.01,0.5904345446618032,0.02197757363319397,12.29747188091278,10.104526653885841,9.12354564666748
7,7,4.946676254272461,4.97871208190918,0.01,0.5909342449689431,0.02273089438676834,16.612642288208008,14.339476123452187,9.307670593261719
8,8,4.4136271476745605,4.457612037658691,0.01,0.5909794531181856,0.023120297119021416,21.283631563186646,20.026262760162354,10.077248573303223
9,9,4.099756240844727,4.278086185455322,0.01,0.5911576752164796,0.023458074312657118,25.13709044456482,24.154951751232147,10.25374960899353
10,10,4.104556083679199,4.381551742553711,0.01,0.5916869265523383,0.02402245718985796,28.288084983825684,27.265369951725006,9.861204624176025
