step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,18.476699829101562,18.448383331298828,0.01,-100.0
1,1,4.0246100425720215,4.09710168838501,0.01,-100.0,0.01597706414759159,0.011790199729148299,0.04402512405067682,1.2623648643493652
2,2,11.552501678466797,12.372398376464844,0.01,-100.0,0.015002599684521556,64.16312098503113,43.07991290092468,2.8047748804092407
3,3,80.53086853027344,80.22743225097656,0.01,-100.0,0.016214510891586542,259.5015354156494,112.35901737213135,7.604469180107117
4,4,81.0915298461914,80.68739318847656,0.01,-100.0,0.018279215786606073,1306.5559463500977,173.09004974365234,38.4729061126709
5,5,64.35870361328125,64.7758560180664,0.01,-100.0,0.01979905879124999,2413.6885528564453,364.9194030761719,39.6196174621582
6,6,34.64644241333008,34.498802185058594,0.01,0.298997755738124,0.020837366115301847,3640.2532958984375,730.8337860107422,25.262766361236572
7,7,20.55362319946289,20.674427032470703,0.01,0.31013103801682634,0.021957761608064175,4675.7235107421875,1068.9528350830078,14.521279573440552
8,8,23.491872787475586,23.83799171447754,0.01,0.32921094292316166,0.02317384583875537,5383.149230957031,1274.9364700317383,26.683316230773926
9,9,27.953983306884766,26.393287658691406,0.01,0.34992076239847864,0.02472339803352952,6303.837219238281,1604.6597061157227,42.09972381591797
10,10,32.894081115722656,32.636436462402344,0.01,0.3575424320717846,0.026316263247281313,7432.63720703125,2180.6787719726562,48.844393730163574
