step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,18.476699829101562,18.448383331298828,0.01,-100.0
1,1,4.753912925720215,4.815128803253174,0.01,-100.0,0.01597706414759159,0.011790199729148299,0.04402512405067682,1.2623648643493652
2,2,40.4648551940918,41.48542785644531,0.01,-100.0,0.015002599451690912,0.5957293324172497,0.4664585217833519,2.6394840478897095
3,3,28.243314743041992,27.561599731445312,0.01,-100.0,0.016231299843639135,1.412004828453064,2.693412959575653,12.218749046325684
4,4,19.897167205810547,19.359527587890625,0.01,-100.0,0.017996531445533037,4.670378386974335,4.2010058760643005,16.689255237579346
5,5,38.05552673339844,37.263038635253906,0.01,-100.0,0.020181855652481318,9.037602722644806,6.696650505065918,21.007789134979248
6,6,37.73325729370117,37.84614562988281,0.01,0.49496850654640245,0.02221392560750246,14.535646677017212,8.971902579069138,27.109336376190186
7,7,47.150230407714844,48.01828384399414,0.01,0.49730593842203163,0.024345010053366423,19.04387879371643,11.62826418876648,37.03227519989014
8,8,51.86293029785156,50.38020324707031,0.01,0.5033590567388703,0.026539103593677282,24.361230611801147,13.85550844669342,46.15628528594971
9,9,49.977760314941406,50.34124755859375,0.01,0.5045951348684994,0.028850018978118896,29.043232917785645,15.551681995391846,54.59813690185547
10,10,51.21952819824219,52.81239318847656,0.01,0.5107412730478059,0.030475081875920296,34.124643325805664,16.570285439491272,56.064438819885254
