step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.180336952209473,4.183177947998047,0.01,-100.0
1,1,3.4054532051086426,3.424813747406006,0.01,-100.0,0.015982952900230885,0.011862024199217558,0.043984885327517986,0.8385374695062637
2,2,3.85911226272583,3.9120426177978516,0.01,-100.0,0.017738658003509045,0.12894069589674473,0.33365222439169884,4.814770936965942
3,3,4.997804641723633,4.8801703453063965,0.01,-100.0,0.02041195100173354,1.855272337794304,5.027796268463135,14.742936849594116
4,4,4.336807727813721,4.37866735458374,0.01,-100.0,0.02174419816583395,4.306350409984589,8.403908133506775,5.807289361953735
5,5,4.070544719696045,3.8726348876953125,0.01,-100.0,0.022780813742429018,7.518214613199234,25.110772609710693,19.66039514541626
6,6,3.873983860015869,4.106240272521973,0.01,0.6999089729862424,0.02343729790300131,10.663764774799347,33.44519567489624,22.77234935760498
7,7,3.7607107162475586,3.7665600776672363,0.01,0.700036813254262,0.023675174918025732,12.216213390231133,32.754703998565674,22.367865562438965
8,8,3.526655673980713,3.5082478523254395,0.01,0.7002695032438343,0.023782447446137667,18.27261531352997,65.56144714355469,22.64101219177246
9,9,3.622647762298584,3.626260757446289,0.01,0.7004109401493044,0.02397348964586854,22.8366219997406,80.93632888793945,22.159565925598145
10,10,3.625234603881836,3.6253292560577393,0.01,0.7001390467873809,0.02420353004708886,27.276511430740356,93.95079135894775,21.335994243621826
