step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,5.169950008392334,5.1496710777282715,0.01,-100.0
1,1,5.787914276123047,5.789445877075195,0.01,-100.0,0.0160339935682714,0.011839439393952489,0.04434631206095219,0.5823493748903275
2,2,7.257421493530273,7.1525702476501465,0.01,-100.0,0.015510437311604619,3.3489494919776917,5.301482290029526,3.5781683921813965
3,3,8.32426643371582,8.243989944458008,0.01,-100.0,0.016752713825553656,30.175493001937866,36.9841365814209,3.9353060126304626
4,4,9.801538467407227,9.720279693603516,0.01,-100.0,0.017914884258061647,62.17177200317383,73.83064031600952,5.479782342910767
5,5,9.284835815429688,9.044296264648438,0.01,-100.0,0.018858482129871845,95.09528160095215,97.81459903717041,6.348176002502441
6,6,7.5894880294799805,7.805571556091309,0.01,0.6056233105614969,0.019579126499593258,157.1644744873047,112.9017105102539,5.337721586227417
7,7,6.546722888946533,6.811318874359131,0.01,0.6053143647414571,0.020327243488281965,221.14981842041016,105.7068099975586,3.343159854412079
8,8,6.437469959259033,6.120962142944336,0.01,0.6057325014070488,0.02138058515265584,298.23673248291016,134.60492706298828,3.4866116046905518
9,9,6.3448309898376465,6.551257133483887,0.01,0.6043265098328986,0.02214800287038088,364.17024421691895,165.15556716918945,4.7911272048950195
10,10,6.327541351318359,6.5604400634765625,0.01,0.6036587176374444,0.022882260382175446,442.9796886444092,197.31847190856934,6.395970821380615
