step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.490562915802002,4.494357109069824,0.01,-100.0
1,1,4.073053359985352,4.1125006675720215,0.01,-100.0,0.01599182141944766,0.011399303039070219,0.04392172675579786,0.8436579257249832
2,2,5.669090270996094,5.606781959533691,0.01,-100.0,0.016439982689917088,0.2578503079712391,0.4579906240105629,6.874092936515808
3,3,7.340039253234863,7.3585309982299805,0.01,-100.0,0.018044957425445318,1.5552358627319336,2.8021849393844604,4.969096779823303
4,4,7.525116920471191,7.554638862609863,0.01,-100.0,0.01936251111328602,2.9163021743297577,8.217287600040436,14.727879285812378
5,5,6.644288539886475,6.763361930847168,0.01,-100.0,0.020129805896431208,6.28453254699707,12.680002689361572,18.247507572174072
6,6,5.7061262130737305,6.3057332038879395,0.01,0.6715662701362338,0.02093433029949665,11.086941480636597,16.01005268096924,17.874921798706055
7,7,6.169729232788086,6.146899223327637,0.01,0.6714199672968467,0.02197605511173606,16.828185319900513,19.57259953022003,17.348572731018066
8,8,6.1133713722229,6.047741889953613,0.01,0.6715916435854462,0.02310288092121482,22.822238445281982,22.497402548789978,16.800163745880127
9,9,5.459299087524414,5.5319695472717285,0.01,0.6710179427206939,0.023872461635619402,28.496877312660217,26.840328693389893,18.307234287261963
10,10,5.622258186340332,5.643494129180908,0.01,0.6711023667251572,0.024386473931372166,33.98896098136902,30.50913178920746,18.90874719619751
