step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,9.310813903808594,9.350354194641113,0.01,-100.0
1,1,3.669215679168701,3.6680493354797363,0.01,-100.0,0.015982952900230885,0.011862024199217558,0.043984885327517986,0.8385374695062637
2,2,16.64148712158203,16.55023956298828,0.01,-100.0,0.015046461950987577,19.26574170589447,13.320545196533203,2.198276102542877
3,3,24.50621795654297,23.604976654052734,0.01,-100.0,0.016259207390248775,81.80096769332886,67.64985466003418,4.935127854347229
4,4,10.26986026763916,10.448308944702148,0.01,-100.0,0.01813137996941805,366.88096618652344,89.43190336227417,11.551841020584106
5,5,13.513313293457031,13.447748184204102,0.01,-100.0,0.019639622885733843,564.1814727783203,250.61539840698242,7.820964813232422
6,6,16.392772674560547,17.186290740966797,0.01,0.68083957504476,0.021332154516130686,803.7274360656738,395.2604866027832,13.403985261917114
7,7,20.41229820251465,19.839195251464844,0.01,0.6818535939718343,0.02262176852673292,1037.8793334960938,547.2765159606934,16.573969841003418
8,8,23.25394630432129,22.343467712402344,0.01,0.6815798233954469,0.02400794718414545,1275.8427696228027,702.2463912963867,19.21226167678833
9,9,22.42403221130371,22.96114730834961,0.01,0.6805558107413092,0.025200202595442533,1353.0594062805176,856.6955337524414,21.826716423034668
10,10,23.921627044677734,23.860816955566406,0.01,0.6771208958947118,0.026418883353471756,1541.3495254516602,1010.3325424194336,24.03419589996338
