step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.186622619628906,4.187981605529785,0.01,-100.0
1,1,3.3585407733917236,3.3665008544921875,0.01,-100.0,0.01599182141944766,0.011399303039070219,0.04392172675579786,0.8436579257249832
2,2,3.8952274322509766,3.6581592559814453,0.01,-100.0,0.017774554900825024,0.1551781613379717,0.3817521519958973,5.198076009750366
3,3,5.930839538574219,5.928156852722168,0.01,-100.0,0.020708616822957993,1.0229544080793858,5.02567857503891,14.918368339538574
4,4,4.05245304107666,4.124910831451416,0.01,-100.0,0.021986021660268307,5.02992981672287,9.110581278800964,9.537102937698364
5,5,3.7443580627441406,3.881110429763794,0.01,-100.0,0.022557669319212437,6.16103333234787,22.15550923347473,15.018865585327148
6,6,3.5591988563537598,3.7731688022613525,0.01,0.6968184206937666,0.022960598580539227,8.529178738594055,33.870532512664795,20.024152755737305
7,7,3.467325210571289,3.476012706756592,0.01,0.6973405568907078,0.0231791902333498,11.117000222206116,45.918248653411865,21.398375988006592
8,8,3.611820697784424,3.6468279361724854,0.01,0.6975182961808738,0.02348663005977869,13.724362850189209,58.29801845550537,21.29838466644287
9,9,3.5838370323181152,3.7638158798217773,0.01,0.6977646836239626,0.02382027404382825,15.97637414932251,69.95677137374878,20.59190797805786
10,10,3.8004395961761475,3.8204574584960938,0.01,0.6977195145555408,0.02404832886531949,17.346718847751617,80.68578433990479,20.489938259124756
