step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.358304977416992,4.328134536743164,0.01,-100.0
1,1,3.736793041229248,3.6751132011413574,0.01,-100.0,0.01601004833355546,0.014106235699728131,0.0441500642336905,0.3918817639350891
2,2,6.162264823913574,5.986143112182617,0.01,-100.0,0.01731496350839734,0.38531805761158466,1.176295444369316,1.3348632752895355
3,3,5.460611343383789,5.897061347961426,0.01,-100.0,0.01910677133128047,11.915357232093811,6.470933750271797,1.3712126016616821
4,4,4.758533477783203,4.525337219238281,0.01,-100.0,0.02054964005947113,25.463696718215942,19.346630573272705,4.0242919921875
5,5,5.409097194671631,5.249416351318359,0.01,-100.0,0.021602952852845192,40.1845383644104,26.374950408935547,5.005547761917114
6,6,4.794327735900879,4.896522521972656,0.01,0.35790858120378394,0.022491938900202513,51.51111650466919,32.15970420837402,4.183524012565613
7,7,4.2242279052734375,4.228894233703613,0.01,0.35963161337013766,0.02311004465445876,60.84495162963867,44.91056227684021,3.966948091983795
8,8,3.637732982635498,3.8652560710906982,0.01,0.3595541404824064,0.02369633037596941,66.2772765159607,60.15859341621399,3.9124913811683655
9,9,3.939440965652466,3.7588906288146973,0.01,0.35672765071789847,0.02426946209743619,89.15028858184814,72.14751195907593,4.070730805397034
10,10,3.8543081283569336,3.9110336303710938,0.01,0.35925827362019486,0.024933671113103628,113.60580921173096,81.15538215637207,4.029736161231995
