step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,18.970605850219727,18.928020477294922,0.01,-100.0
1,1,3.8527674674987793,4.021698951721191,0.01,-100.0,0.015978727489709854,0.011599717545323074,0.043953771237283945,1.2916612923145294
2,2,25.11353302001953,24.90611457824707,0.01,-100.0,0.015008859802037477,77.22826910018921,52.963242053985596,3.018703579902649
3,3,18.665124893188477,17.60262680053711,0.01,-100.0,0.01620963728055358,318.96047019958496,244.22636222839355,14.189350128173828
4,4,39.26134490966797,38.65162658691406,0.01,-100.0,0.018105074297636747,1034.5747756958008,383.63886642456055,7.808223485946655
5,5,45.423274993896484,46.11414337158203,0.01,-100.0,0.019953299779444933,1931.6373748779297,1002.2805709838867,36.917115211486816
6,6,58.00101089477539,59.835472106933594,0.01,0.4243786527428642,0.021871274802833796,3178.700439453125,1645.1399993896484,53.68717098236084
7,7,65.2341537475586,62.09748458862305,0.01,0.43085596107951446,0.023351825308054686,4456.568634033203,2307.429214477539,62.15163803100586
8,8,68.91595458984375,70.85134887695312,0.01,0.4342870567470842,0.024884723592549562,4532.09309387207,2958.4517822265625,63.62777614593506
9,9,72.95671081542969,73.59022521972656,0.01,0.4398965194019183,0.02617511386051774,5254.997116088867,3556.397735595703,66.36939430236816
10,10,69.79794311523438,68.96647644042969,0.01,0.4303847911669872,0.028116132132709026,6434.031158447266,4115.596282958984,66.26206588745117
