step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.186823844909668,4.18809700012207,0.01,-100.0
1,1,3.3581156730651855,3.366241216659546,0.01,-100.0,0.01599182141944766,0.011385772668290883,0.04392019007354975,0.8435559570789337
2,2,3.875408172607422,3.6398160457611084,0.01,-100.0,0.01777707878500223,0.15306935459375381,0.38130053877830505,5.197442054748535
3,3,6.230027198791504,6.219663619995117,0.01,-100.0,0.02070899959653616,1.0204834043979645,4.860150337219238,14.351922512054443
4,4,4.006843566894531,4.069352149963379,0.01,-100.0,0.02200235752388835,5.017979562282562,8.784471154212952,10.942915678024292
5,5,3.7285501956939697,3.8653461933135986,0.01,-100.0,0.022496982011944056,6.648015916347504,21.463244438171387,13.700268507003784
6,6,3.5476326942443848,3.765549659729004,0.01,0.5998022270322766,0.02287102025002241,9.503060102462769,32.61210584640503,19.076462745666504
7,7,3.4671692848205566,3.4752678871154785,0.01,0.5995604842133544,0.023071061354130507,12.336296796798706,44.003745555877686,20.873706340789795
8,8,3.616765022277832,3.6541619300842285,0.01,0.6001673931313433,0.023370121605694294,15.038689136505127,55.64720010757446,21.040091514587402
9,9,3.565852165222168,3.732968807220459,0.01,0.6006839227583686,0.0236792815849185,17.649534821510315,67.21466541290283,20.645830631256104
10,10,3.773113965988159,3.7850136756896973,0.01,0.5997161771559537,0.02387198433279991,18.977704524993896,79.93519496917725,20.912732124328613
