val/loss,train/step_loss,Sample Generation,lr,iter,_timestamp,train/loss,_step,_runtime,seed
,1.7682121992111206,,,420.0,1779639277.7183719,,44,70.5151073,3740
,1.7165380716323853,,,430.0,1779639278.818136,,45,71.6150404,3740
,1.7176315784454346,,,440.0,1779639279.9080358,,46,72.7047732,3740
,1.6913493871688843,,,450.0,1779639280.9513521,,47,73.7482978,3740
,1.6888015270233154,,,460.0,1779639281.9970834,,48,74.7938194,3740
,1.690367341041565,,,470.0,1779639283.041827,,49,75.8389199,3740
,1.6878200769424438,,,480.0,1779639284.0849838,,50,76.8817403,3740
,1.6279128789901733,,,490.0,1779639285.1264117,,51,77.9234454,3740
1.7424514293670654,,,0.0009852826883675631,500.0,1779639299.3168223,1.5580729246139526,52,92.1141157,3740
,1.6621805429458618,,,500.0,1779639299.434001,,53,92.2307358,3740
,1.6119054555892944,,,510.0,1779639300.5212526,,54,93.3179924,3740
,1.6064821481704712,,,520.0,1779639301.6228535,,55,94.4195882,3740
,1.625506043434143,,,530.0,1779639302.7006886,,56,95.4974253,3740
,1.631126880645752,,,540.0,1779639303.734627,,57,96.5313626,3740
,1.6000049114227295,,,550.0,1779639304.7748206,,58,97.5715561,3740
,1.5655556917190552,,,560.0,1779639305.8192859,,59,98.6160249,3740
,1.532261610031128,,,570.0,1779639306.868769,,60,99.6656733,3740
,1.5408909320831299,,,580.0,1779639307.9179218,,61,100.7153944,3740
,1.5238165855407715,,,590.0,1779639308.9488878,,62,101.7456269,3740
,1.5448248386383057,,,600.0,1779639309.9839551,,63,102.7801858,3740
,1.5286427736282349,,,610.0,1779639311.041808,,64,103.8392068,3740
,1.527706265449524,,,620.0,1779639312.157296,,65,104.9540334,3740
,1.5317035913467407,,,630.0,1779639313.2722688,,66,106.0690023,3740
,1.4978880882263184,,,640.0,1779639314.3315349,,67,107.1288864,3740
,1.4599857330322266,,,650.0,1779639315.396512,,68,108.1940907,3740
,1.5084255933761597,,,660.0,1779639316.455046,,69,109.2520334,3740
,1.495322346687317,,,670.0,1779639317.5189703,,70,110.316146,3740
,1.4971177577972412,,,680.0,1779639318.564894,,71,111.362027,3740
,1.4552781581878662,,,690.0,1779639319.6215138,,72,112.4184112,3740
,1.4377739429473877,,,700.0,1779639320.6863215,,73,113.483217,3740
,1.4676158428192139,,,710.0,1779639321.7234867,,74,114.5202207,3740
,1.4192757606506348,,,720.0,1779639322.8016248,,75,115.5978555,3740
,1.4520012140274048,,,730.0,1779639323.9327152,,76,116.7294518,3740
,1.4307920932769775,,,740.0,1779639325.0719051,,77,117.8686419,3740
1.587113380432129,,,0.0009614856803571157,750.0,1779639339.2654364,1.367202639579773,78,132.0630979,3740
,1.4182838201522827,,,750.0,1779639339.3717852,,79,132.1685228,3740
,1.4303969144821167,,,760.0,1779639340.4074326,,80,133.2041681,3740
,1.4364373683929443,,,770.0,1779639341.4453294,,81,134.2429899,3740
,1.4505016803741455,,,780.0,1779639342.485339,,82,135.2820905,3740
,1.438095211982727,,,790.0,1779639343.530779,,83,136.3276652,3740
,1.40542733669281,,,800.0,1779639344.5785344,,84,137.3753634,3740
,1.410330057144165,,,810.0,1779639345.6681814,,85,138.464922,3740
,1.3992019891738892,,,820.0,1779639346.7675688,,86,139.5643061,3740
,1.438371181488037,,,830.0,1779639347.8657508,,87,140.6624882,3740
,1.3964375257492065,,,840.0,1779639348.9191504,,88,141.7161176,3740
,1.3903712034225464,,,850.0,1779639349.9573197,,89,142.7535504,3740
,1.3900197744369507,,,860.0,1779639351.0040765,,90,143.8018136,3740
,1.3721332550048828,,,870.0,1779639352.054197,,91,144.8509401,3740
,1.432816982269287,,,880.0,1779639353.0923812,,92,145.8891187,3740
,1.3934351205825806,,,890.0,1779639354.1357884,,93,146.9327702,3740
,1.3224114179611206,,,900.0,1779639355.1825984,,94,147.9793336,3740
,1.3257404565811157,,,910.0,1779639356.2405636,,95,149.037434,3740
,1.3837261199951172,,,920.0,1779639357.3410208,,96,150.1379776,3740
,1.358992099761963,,,930.0,1779639358.4542527,,97,151.2512869,3740
,1.3802331686019897,,,940.0,1779639359.5499635,,98,152.3471722,3740
,1.3541405200958252,,,950.0,1779639360.620427,,99,153.4171619,3740
,1.349904179573059,,,960.0,1779639361.6768293,,100,154.4737207,3740
,1.3370730876922607,,,970.0,1779639362.720495,,101,155.5172294,3740
,1.3161720037460327,,,980.0,1779639362.752669,,102,156.5755821,3740
,1.3710148334503174,,,990.0,1779639363.8237092,,103,157.646549,3740
1.5144281387329102,,,0.0009271396472013282,1000.0,1779639378.2797942,1.2740681171417236,104,172.1028041,3740
,1.3267065286636353,,,1000.0,1779639378.386661,,105,172.2095085,3740
,1.3474080562591553,,,1010.0,1779639379.4472232,,106,173.2695428,3740
,1.3304730653762817,,,1020.0,1779639380.5101094,,107,174.3330276,3740
,1.3313531875610352,,,1030.0,1779639381.5641482,,108,175.3870042,3740
,1.3208969831466675,,,1040.0,1779639382.6324096,,109,176.4552344,3740
,1.3566887378692627,,,1050.0,1779639383.6871548,,110,177.5102426,3740
,1.328428030014038,,,1060.0,1779639384.738072,,111,178.5608979,3740
,1.3187110424041748,,,1070.0,1779639385.7966504,,112,179.6203291,3740
,1.2927155494689941,,,1080.0,1779639386.8541458,,113,180.6775504,3740
,1.3170217275619507,,,1090.0,1779639387.9355733,,114,181.7583968,3740
,1.3259409666061401,,,1100.0,1779639389.0038018,,115,182.8266312,3740
,1.3035774230957031,,,1110.0,1779639390.1338058,,116,183.9566395,3740
,1.3008114099502563,,,1120.0,1779639391.2546706,,117,185.0776064,3740
,1.309722900390625,,,1130.0,1779639392.3471818,,118,186.170728,3740
,1.3260434865951538,,,1140.0,1779639393.402832,,119,187.2259477,3740
,1.3149586915969849,,,1150.0,1779639394.4759347,,120,188.2987607,3740
,1.3016769886016846,,,1160.0,1779639395.543343,,121,189.3661676,3740
,1.2700146436691284,,,1170.0,1779639396.619157,,122,190.4421423,3740
,1.2816705703735352,,,1180.0,1779639397.6761935,,123,191.4993021,3740
,1.287169337272644,,,1190.0,1779639398.7239685,,124,192.5467962,3740
,1.2742104530334473,,,1200.0,1779639399.7757828,,125,193.5987802,3740
,1.2599278688430786,,,1210.0,1779639400.8743174,,126,194.6969576,3740
,1.264426589012146,,,1220.0,1779639401.9757085,,127,195.7985337,3740
,1.2712761163711548,,,1230.0,1779639403.0775676,,128,196.9003912,3740
,1.2646689414978027,,,1240.0,1779639404.1353705,,129,197.9584204,3740
1.4917865991592407,,,0.000883125098683892,1250.0,1779639418.5752847,1.2043668031692505,130,212.3991106,3740
,1.2948740720748901,,,1250.0,1779639418.6891165,,131,212.5121499,3740
,1.2789883613586426,,,1260.0,1779639419.75552,,132,213.5786176,3740
,1.2338385581970215,,,1270.0,1779639420.8161018,,133,214.638928,3740
,1.2790145874023438,,,1280.0,1779639421.8729904,,134,215.695979,3740
,1.2430875301361084,,,1290.0,1779639422.958269,,135,216.7811291,3740
,1.2837152481079102,,,1300.0,1779639424.0682719,,136,217.8914692,3740
,1.2679513692855835,,,1310.0,1779639425.1968732,,137,219.0197022,3740
,1.2086677551269531,,,1320.0,1779639426.3046088,,138,220.1281365,3740
,1.2304747104644775,,,1330.0,1779639427.3751867,,139,221.19801,3740
,1.2485759258270264,,,1340.0,1779639428.452148,,140,222.2750872,3740
,1.2659889459609985,,,1350.0,1779639429.5118792,,141,223.3347034,3740
,1.2722841501235962,,,1360.0,1779639430.5773883,,142,224.4002118,3740
,1.230965256690979,,,1370.0,1779639431.6372306,,143,225.4600545,3740
,1.2386919260025024,,,1380.0,1779639432.6954725,,144,226.5177921,3740
,1.2484161853790283,,,1390.0,1779639433.759276,,145,227.5828,3740
,1.2500419616699219,,,1400.0,1779639434.8212955,,146,228.6450429,3740
,1.22975492477417,,,1410.0,1779639435.8804264,,147,229.7034892,3740
,1.2253305912017822,,,1420.0,1779639436.9424295,,148,230.7653024,3740
,1.218122124671936,,,1430.0,1779639438.0031407,,149,231.826131,3740
,1.2383588552474976,,,1440.0,1779639439.0607104,,150,232.8835617,3740
,1.2105615139007568,,,1450.0,1779639440.1266468,,151,233.9494712,3740
,1.2184981107711792,,,1460.0,1779639441.1619792,,152,234.9856945,3740
,1.233196496963501,,,1470.0,1779639442.2074273,,153,236.0307613,3740
,1.2215861082077026,,,1480.0,1779639443.260484,,154,237.0839532,3740
,1.2209116220474243,,,1490.0,1779639444.2948494,,155,238.1178836,3740
1.481640338897705,,,0.0008305704108364302,1500.0,1779639458.7911072,1.151527762413025,156,252.6141757,3740
,1.2101609706878662,,,1500.0,1779639458.9043996,,157,252.7274406,3740
,1.217853307723999,,,1510.0,1779639459.997632,,158,253.8205532,3740
,1.2139246463775635,,,1520.0,1779639461.031531,,159,254.8543562,3740
,1.1986464262008667,,,1530.0,1779639462.0984735,,160,255.9212985,3740
,1.2023963928222656,,,1540.0,1779639463.1599653,,161,256.9835254,3740
,1.2165447473526,,,1550.0,1779639464.2202592,,162,258.0436516,3740
,1.1992578506469727,,,1560.0,1779639465.267117,,163,259.0899458,3740
,1.1912835836410522,,,1570.0,1779639466.3231406,,164,260.1460152,3740
,1.2039196491241455,,,1580.0,1779639467.3732364,,165,261.1961353,3740
,1.2151652574539185,,,1590.0,1779639468.4412196,,166,262.2640462,3740
,1.222348928451538,,,1600.0,1779639469.5632832,,167,263.3861074,3740
,1.181739330291748,,,1610.0,1779639470.6713874,,168,264.4942163,3740
,1.1725094318389893,,,1620.0,1779639471.737122,,169,265.5599524,3740
,1.2138303518295288,,,1630.0,1779639472.7778046,,170,266.6016291,3740
,1.1825990676879883,,,1640.0,1779639473.8250992,,171,267.6489265,3740
,1.184738039970398,,,1650.0,1779639474.8795226,,172,268.7024465,3740
,1.1811726093292236,,,1660.0,1779639475.934054,,173,269.7569931,3740
,1.1863919496536255,,,1670.0,1779639476.983837,,174,270.8066604,3740
,1.1785176992416382,,,1680.0,1779639478.0190153,,175,271.8420747,3740
,1.1617727279663086,,,1690.0,1779639479.052264,,176,272.8750907,3740
,1.1976155042648315,,,1700.0,1779639480.1074843,,177,273.929804,3740
,1.1725188493728638,,,1710.0,1779639481.142788,,178,274.9656117,3740
,1.2078717947006226,,,1720.0,1779639482.1899283,,179,276.0127525,3740
,1.192290186882019,,,1730.0,1779639483.24192,,180,277.0647455,3740
,1.1776307821273804,,,1740.0,1779639484.275567,,181,278.0978867,3740
1.4903802871704102,,,0.0007708228984017721,1750.0,1779639498.633787,1.1008024215698242,182,292.4574533,3740
,1.1366745233535767,,,1750.0,1779639498.738763,,183,292.5620819,3740
,1.1832507848739624,,,1760.0,1779639499.7778482,,184,293.6006731,3740
,1.1698722839355469,,,1770.0,1779639500.8061106,,185,294.6289358,3740
,1.1849579811096191,,,1780.0,1779639501.8471587,,186,295.6701478,3740
,1.1867058277130127,,,1790.0,1779639502.92404,,187,296.7468635,3740
,1.1647535562515259,,,1800.0,1779639504.031861,,188,297.8546893,3740
,1.1454850435256958,,,1810.0,1779639505.130052,,189,298.9536113,3740
,1.1660116910934448,,,1820.0,1779639506.179181,,190,300.0025696,3740
,1.1420501470565796,,,1830.0,1779639507.21372,,191,301.036544,3740
,1.1732863187789917,,,1840.0,1779639508.2528079,,192,302.0757342,3740
,1.1893668174743652,,,1850.0,1779639509.295494,,193,303.1184336,3740
,1.159868597984314,,,1860.0,1779639510.3399413,,194,304.1622611,3740
,1.150467038154602,,,1870.0,1779639511.3945718,,195,305.2174011,3740
,1.1318297386169434,,,1880.0,1779639512.4219046,,196,306.2454397,3740
,1.1562941074371338,,,1890.0,1779639513.452111,,197,307.2749363,3740
,1.1402068138122559,,,1900.0,1779639514.5521913,,198,308.3750162,3740
,1.1554958820343018,,,1910.0,1779639515.6593041,,199,309.4827731,3740
,1.1457488536834717,,,1920.0,1779639516.755773,,200,310.5786608,3740
,1.149989128112793,,,1930.0,1779639517.793117,,201,311.6159414,3740
,1.1659451723098755,,,1940.0,1779639518.843129,,202,312.6659567,3740
,1.1785857677459717,,,1950.0,1779639519.8906872,,203,313.713624,3740
,1.180281639099121,,,1960.0,1779639520.9277368,,204,314.7514998,3740
,1.1315644979476929,,,1970.0,1779639521.967972,,205,315.7912925,3740
,1.1558945178985596,,,1980.0,1779639523.0061805,,206,316.8290041,3740
,1.1650769710540771,,,1990.0,1779639524.0414743,,207,317.8648744,3740
1.47819185256958,,,0.0007054142744895884,2000.0,1779639538.35894,1.056502342224121,208,332.1827647,3740
,1.1343671083450317,,,2000.0,1779639538.4732373,,209,332.2960629,3740
,1.1439576148986816,,,2010.0,1779639539.562075,,210,333.3848998,3740
,1.1452122926712036,,,2020.0,1779639540.5937433,,211,334.417556,3740
,1.1486562490463257,,,2030.0,1779639541.6376333,,212,335.4599528,3740
,1.1385072469711304,,,2040.0,1779639542.67886,,213,336.5024469,3740
,1.1595648527145386,,,2050.0,1779639543.7230844,,214,337.5459212,3740
,1.1301738023757935,,,2060.0,1779639544.7694907,,215,338.5927224,3740
,1.1334965229034424,,,2070.0,1779639545.8084877,,216,339.6313154,3740
,1.1067612171173096,,,2080.0,1779639546.834688,,217,340.6582152,3740
,1.1250271797180176,,,2090.0,1779639547.884226,,218,341.7072623,3740
,1.106616497039795,,,2100.0,1779639548.9883468,,219,342.8111733,3740
,1.124809741973877,,,2110.0,1779639550.0861654,,220,343.9089899,3740
,1.092755913734436,,,2120.0,1779639551.1615114,,221,344.9843352,3740
,1.1115931272506714,,,2130.0,1779639552.2026029,,222,346.0256733,3740
,1.1278448104858398,,,2140.0,1779639553.2334247,,223,347.0562698,3740
,1.0966668128967285,,,2150.0,1779639554.27269,,224,348.0955308,3740
,1.1162594556808472,,,2160.0,1779639555.3037317,,225,349.1267161,3740
,1.1277316808700562,,,2170.0,1779639556.3555048,,226,350.1783295,3740
,1.1056159734725952,,,2180.0,1779639557.391748,,227,351.2145732,3740
,1.1098419427871704,,,2190.0,1779639558.4310431,,228,352.2544278,3740
,1.110398530960083,,,2200.0,1779639559.4998903,,229,353.3227233,3740
,1.0987770557403564,,,2210.0,1779639560.598927,,230,354.4225601,3740
,1.0942885875701904,,,2220.0,1779639561.6973672,,231,355.52037,3740
,1.1052632331848145,,,2230.0,1779639562.7641368,,232,356.5869086,3740
,1.104567289352417,,,2240.0,1779639563.8336804,,233,357.6567589,3740
1.4811385869979858,,,0.0006360213829156177,2250.0,1779639578.104534,1.0078167915344238,234,371.9283139,3740
,1.0852726697921753,,,2250.0,1779639578.2143428,,235,372.0372776,3740
,1.0909477472305298,,,2260.0,1779639579.2545476,,236,373.0773303,3740
,1.1115524768829346,,,2270.0,1779639580.3074765,,237,374.1303024,3740
,1.0994853973388672,,,2280.0,1779639581.352612,,238,375.1754419,3740
,1.12995183467865,,,2290.0,1779639582.4240084,,239,376.2468358,3740
,1.1028739213943481,,,2300.0,1779639583.5290034,,240,377.3518268,3740
,1.0857744216918945,,,2310.0,1779639584.6401262,,241,378.4624458,3740
,1.0894618034362793,,,2320.0,1779639585.6964223,,242,379.5192466,3740
,1.1053051948547363,,,2330.0,1779639586.7484298,,243,380.5712554,3740
,1.0725841522216797,,,2340.0,1779639587.8047404,,244,381.628342,3740
,1.090769648551941,,,2350.0,1779639588.833679,,245,382.6565054,3740
,1.1108899116516113,,,2360.0,1779639589.877453,,246,383.7002771,3740
,1.095946192741394,,,2370.0,1779639590.9323053,,247,384.7551924,3740
,1.08987295627594,,,2380.0,1779639591.971133,,248,385.7944981,3740
,1.0926430225372314,,,2390.0,1779639593.0174546,,249,386.8402796,3740
,1.073455572128296,,,2400.0,1779639594.103555,,250,387.9263827,3740
,1.1025363206863403,,,2410.0,1779639595.2112179,,251,389.0350472,3740
,1.0586388111114502,,,2420.0,1779639596.3154075,,252,390.1383556,3740
,1.056934118270874,,,2430.0,1779639597.3644693,,253,391.1873721,3740
,1.097577452659607,,,2440.0,1779639598.417668,,254,392.2408659,3740
,1.0604034662246704,,,2450.0,1779639599.458832,,255,393.2816576,3740
,1.0916342735290527,,,2460.0,1779639600.5153985,,256,394.338226,3740
,1.0424599647521973,,,2470.0,1779639601.5528297,,257,395.3757985,3740
,1.0535138845443726,,,2480.0,1779639602.591143,,258,396.413967,3740
,1.0552278757095337,,,2490.0,1779639603.6250982,,259,397.4484215,3740
1.504462718963623,,,0.000564423209907245,2500.0,1779639618.003801,0.9617559313774109,260,411.826981,3740
,1.048734426498413,,,2500.0,1779639618.108799,,261,411.9316271,3740
,1.0621715784072876,,,2510.0,1779639619.1446347,,262,412.9675643,3740
,1.0424214601516724,,,2520.0,1779639620.180275,,263,414.0038857,3740
,1.0557252168655396,,,2530.0,1779639621.2257166,,264,415.0486551,3740
,1.0565145015716553,,,2540.0,1779639622.2577677,,265,416.0807465,3740
,1.0673656463623047,,,2550.0,1779639623.2906072,,266,417.1134308,3740
,1.0403168201446533,,,2560.0,1779639624.3443494,,267,418.1671782,3740
,1.0426634550094604,,,2570.0,1779639625.3768697,,268,419.1998082,3740
,1.0811775922775269,,,2580.0,1779639626.4111493,,269,420.2339727,3740
,1.0602649450302124,,,2590.0,1779639627.4671886,,270,421.2900152,3740
,1.0566902160644531,,,2600.0,1779639628.5694616,,271,422.3922852,3740
,1.035565733909607,,,2610.0,1779639629.6932354,,272,423.5161501,3740
,1.0488996505737305,,,2620.0,1779639630.7665925,,273,424.5894183,3740
,1.051776647567749,,,2630.0,1779639631.8061578,,274,425.6297136,3740
,1.0179951190948486,,,2640.0,1779639632.8543243,,275,426.6771501,3740
,1.0426498651504517,,,2650.0,1779639633.8864732,,276,427.7103015,3740
,1.015662431716919,,,2660.0,1779639634.9408832,,277,428.7641947,3740
,1.043600082397461,,,2670.0,1779639636.0033185,,278,429.8261417,3740
,1.003960371017456,,,2680.0,1779639637.0639155,,279,430.8867404,3740
,1.0531492233276367,,,2690.0,1779639638.1255836,,280,431.9485653,3740
,0.9981570839881897,,,2700.0,1779639639.2159116,,281,433.0387358,3740
,1.0193687677383423,,,2710.0,1779639640.3470643,,282,434.1702617,3740
,1.0066720247268677,,,2720.0,1779639641.461736,,283,435.2846758,3740
,1.0176103115081787,,,2730.0,1779639642.541515,,284,436.3646701,3740
,1.0509192943572998,,,2740.0,1779639643.6095593,,285,437.4323824,3740
1.520594835281372,,,0.0004924552772419723,2750.0,1779639658.2048373,0.9133824706077576,286,452.0283818,3740
,1.0159999132156372,,,2750.0,1779639658.3155851,,287,452.1384093,3740
,1.0285874605178833,,,2760.0,1779639659.3635974,,288,453.1867148,3740
,1.0156679153442383,,,2770.0,1779639660.4070523,,289,454.2298767,3740
,0.9994229674339294,,,2780.0,1779639661.4561749,,290,455.2791556,3740
,1.034669041633606,,,2790.0,1779639662.4936495,,291,456.3164742,3740
,1.014648199081421,,,2800.0,1779639663.5351844,,292,457.3580117,3740
,1.0351039171218872,,,2810.0,1779639664.5778909,,293,458.4002104,3740
,1.0315213203430176,,,2820.0,1779639665.6219795,,294,459.4448055,3740
,1.0393404960632324,,,2830.0,1779639666.686638,,295,460.5094633,3740
,1.0047374963760376,,,2840.0,1779639667.7371986,,296,461.5602502,3740
,0.99852055311203,,,2850.0,1779639668.8026633,,297,462.625807,3740
,1.018891453742981,,,2860.0,1779639669.856422,,298,463.679246,3740
,1.0067172050476074,,,2870.0,1779639670.9059324,,299,464.7289904,3740
,1.011742115020752,,,2880.0,1779639671.9550133,,300,465.7778399,3740
,0.9948962330818176,,,2890.0,1779639673.010987,,301,466.8338116,3740
,1.0106492042541504,,,2900.0,1779639674.1242087,,302,467.9470364,3740
,1.0190867185592651,,,2910.0,1779639675.2441797,,303,469.0670182,3740
,1.0073812007904053,,,2920.0,1779639676.318954,,304,470.1417779,3740
,0.9892849326133728,,,2930.0,1779639677.3697267,,305,471.1928265,3740
,1.007270097732544,,,2940.0,1779639678.4295955,,306,472.252423,3740
,0.9959913492202759,,,2950.0,1779639679.4853263,,307,473.3081636,3740
,0.9971907734870911,,,2960.0,1779639680.5321796,,308,474.3550107,3740
,0.9697064757347107,,,2970.0,1779639681.5851345,,309,475.4079593,3740
,0.9840056896209717,,,2980.0,1779639682.625403,,310,476.4482264,3740
,0.974882185459137,,,2990.0,1779639683.704166,,311,477.5276259,3740
1.5378162860870361,,,0.0004219625860160354,3000.0,1779639698.2881792,0.8714311718940735,312,492.1117528,3740
,0.9878325462341309,,,3000.0,1779639698.3966813,,313,492.2196711,3740
,0.9981930255889893,,,3010.0,1779639699.4420655,,314,493.266116,3740
,0.9951637387275696,,,3020.0,1779639700.500736,,315,494.3237504,3740
,1.0138614177703857,,,3030.0,1779639701.5515828,,316,495.3739024,3740
,1.0007874965667725,,,3040.0,1779639702.6044133,,317,496.4272528,3740
,0.993250846862793,,,3050.0,1779639703.6375008,,318,497.4603269,3740
,0.9916499257087708,,,3060.0,1779639704.6821578,,319,498.5049869,3740
,0.9889518022537231,,,3070.0,1779639705.723656,,320,499.5468808,3740
,0.9607656598091125,,,3080.0,1779639706.7697825,,321,500.5928863,3740
,0.9806378483772278,,,3090.0,1779639707.8326774,,322,501.6555085,3740
,0.9948926568031311,,,3100.0,1779639708.8815615,,323,502.704651,3740
,0.975531816482544,,,3110.0,1779639709.9273412,,324,503.7501667,3740
,0.9780817627906799,,,3120.0,1779639710.963559,,325,504.7870296,3740
,0.9658556580543518,,,3130.0,1779639712.0205705,,326,505.8436067,3740
,0.9803071022033691,,,3140.0,1779639713.0698233,,327,506.8926469,3740
,0.9844590425491333,,,3150.0,1779639714.1093602,,328,507.9321887,3740
,0.9672971963882446,,,3160.0,1779639715.1579044,,329,508.9810188,3740
,0.9588837623596191,,,3170.0,1779639716.2134519,,330,510.0366619,3740
,0.9675859808921814,,,3180.0,1779639717.2565928,,331,511.0794467,3740
,0.9595443606376648,,,3190.0,1779639718.309539,,332,512.1329744,3740
,0.977057695388794,,,3200.0,1779639719.4235585,,333,513.2463857,3740
,0.9578759074211121,,,3210.0,1779639720.5512028,,334,514.3740337,3740
,0.9465591311454773,,,3220.0,1779639721.6378553,,335,515.4601749,3740
,0.9467905163764954,,,3230.0,1779639722.6706135,,336,516.4934415,3740
,0.9643126726150513,,,3240.0,1779639723.7237115,,337,517.5469873,3740
1.5708383321762085,,,0.00035475231739709885,3250.0,1779639738.0865107,0.8225011229515076,338,531.9095637,3740
,0.9339349865913391,,,3250.0,1779639738.1975193,,339,532.0204699,3740
,0.9574185013771057,,,3260.0,1779639739.2791827,,340,533.1024859,3740
,0.9713203310966492,,,3270.0,1779639740.333706,,341,534.1568126,3740
,0.9506160020828247,,,3280.0,1779639741.4370077,,342,535.260478,3740
,0.9631243944168091,,,3290.0,1779639742.5563576,,343,536.3796563,3740
,0.9462136626243591,,,3300.0,1779639743.6515505,,344,537.4743744,3740
,0.9470010995864868,,,3310.0,1779639744.6958268,,345,538.5186547,3740
,0.9584433436393738,,,3320.0,1779639745.7420213,,346,539.5657421,3740
,0.9410446882247925,,,3330.0,1779639746.7862835,,347,540.6096374,3740
,0.9598739743232727,,,3340.0,1779639747.840008,,348,541.6628858,3740
,0.9814614653587341,,,3350.0,1779639748.8886003,,349,542.7109198,3740
,0.9466195106506348,,,3360.0,1779639749.9343562,,350,543.757214,3740
,0.9548050165176392,,,3370.0,1779639750.974047,,351,544.7968747,3740
,0.9510120749473572,,,3380.0,1779639752.0250127,,352,545.8478373,3740
,0.9399438500404358,,,3390.0,1779639753.0700953,,353,546.8929354,3740
,0.9353058338165283,,,3400.0,1779639754.139314,,354,547.9626536,3740
,0.9341052770614624,,,3410.0,1779639755.1794262,,355,549.0022502,3740
,0.9230022430419922,,,3420.0,1779639756.2313826,,356,550.0542539,3740
,0.9407153725624084,,,3430.0,1779639757.2718852,,357,551.0947121,3740
,0.9263404607772827,,,3440.0,1779639758.3183432,,358,552.1412088,3740
,0.9417297840118408,,,3450.0,1779639759.3577242,,359,553.1805487,3740
,0.9465281963348389,,,3460.0,1779639760.4005573,,360,554.223406,3740
,0.9340723156929016,,,3470.0,1779639761.4551294,,361,555.2787494,3740
,0.9408251643180847,,,3480.0,1779639762.501786,,362,556.3246138,3740
,0.9365753531455994,,,3490.0,1779639763.5358407,,363,557.3586652,3740
1.587056279182434,,,0.0002925475029450237,3500.0,1779639778.0415103,0.7839273810386658,364,571.8657816,3740
,0.9376445412635803,,,3500.0,1779639778.1503334,,365,571.9733203,3740
,0.9600841403007507,,,3510.0,1779639779.1876023,,366,573.0099217,3740
