val/loss,_timestamp,train/step_loss,iter,train/loss,lr,Sample Generation,_step,_runtime,seed
,1779711068.4693232,1.7217228412628174,530.0,,,,56,90.8231162,6242
,1779711069.4765933,1.758086085319519,540.0,,,,57,91.8303864,6242
,1779711070.5223825,1.7171834707260132,550.0,,,,58,92.8761754,6242
,1779711071.5788922,1.711309552192688,560.0,,,,59,93.9333723,6242
,1779711072.5748088,1.6766774654388428,570.0,,,,60,94.9288811,6242
,1779711073.6093686,1.7179291248321533,580.0,,,,61,95.9631602,6242
,1779711074.624886,1.7081345319747925,590.0,,,,62,96.978753,6242
,1779711075.652353,1.6680985689163208,600.0,,,,63,98.0061426,6242
,1779711076.6726243,1.6572293043136597,610.0,,,,64,99.0264149,6242
,1779711077.7441616,1.6688966751098633,620.0,,,,65,100.098217,6242
,1779711078.788348,1.6470609903335571,630.0,,,,66,101.1423531,6242
,1779711079.8587515,1.6706310510635376,640.0,,,,67,102.213319,6242
,1779711080.8706748,1.6719334125518799,650.0,,,,68,103.2246025,6242
,1779711081.8736513,1.6510204076766968,660.0,,,,69,104.2276755,6242
,1779711082.8796139,1.649821162223816,670.0,,,,70,105.2334061,6242
,1779711083.9956446,1.631917953491211,680.0,,,,71,106.3494362,6242
,1779711085.1652045,1.6066821813583374,690.0,,,,72,107.5190018,6242
,1779711086.2342246,1.6120822429656982,700.0,,,,73,108.588354,6242
,1779711087.25886,1.5978599786758423,710.0,,,,74,109.6126627,6242
,1779711088.3106115,1.5970609188079834,720.0,,,,75,110.6644047,6242
,1779711089.3421738,1.6144722700119019,730.0,,,,76,111.6969743,6242
,1779711090.3508472,1.5765103101730347,740.0,,,,77,112.7051778,6242
1.6485203504562378,1779711103.9783266,,750.0,1.457207202911377,0.0009614856803571157,,78,126.3330855,6242
,1779711104.0856352,1.6056286096572876,750.0,,,,79,126.439686,6242
,1779711105.0950086,1.6039987802505493,760.0,,,,80,127.448803,6242
,1779711106.1030905,1.557004451751709,770.0,,,,81,128.456993,6242
,1779711107.1075988,1.5735357999801636,780.0,,,,82,129.4613936,6242
,1779711108.12736,1.5379886627197266,790.0,,,,83,130.4812181,6242
,1779711109.1276019,1.5591363906860352,800.0,,,,84,131.4813973,6242
,1779711110.1297336,1.5742485523223877,810.0,,,,85,132.4835251,6242
,1779711111.1250126,1.583404779434204,820.0,,,,86,133.4795775,6242
,1779711112.1105003,1.548025369644165,830.0,,,,87,134.464315,6242
,1779711113.0998628,1.5190012454986572,840.0,,,,88,135.4538064,6242
,1779711114.0962486,1.4904699325561523,850.0,,,,89,136.4501814,6242
,1779711115.0875385,1.5107895135879517,860.0,,,,90,137.4421244,6242
,1779711116.0809286,1.5067424774169922,870.0,,,,91,138.4347206,6242
,1779711117.0958169,1.5248026847839355,880.0,,,,92,139.44961,6242
,1779711118.0873342,1.503806710243225,890.0,,,,93,140.4420154,6242
,1779711119.0890508,1.5002057552337646,900.0,,,,94,141.4437495,6242
,1779711120.0927565,1.4956156015396118,910.0,,,,95,142.4466558,6242
,1779711121.0845432,1.534055233001709,920.0,,,,96,143.4390652,6242
,1779711122.0707185,1.4803591966629028,930.0,,,,97,144.4245078,6242
,1779711123.0555286,1.4946577548980713,940.0,,,,98,145.4098337,6242
,1779711124.0378966,1.5035682916641235,950.0,,,,99,146.3924806,6242
,1779711125.0226507,1.5202871561050415,960.0,,,,100,147.3765254,6242
,1779711126.006757,1.4899348020553589,970.0,,,,101,148.3610212,6242
,1779711126.9911335,1.5158699750900269,980.0,,,,102,149.3457798,6242
,1779711127.9674308,1.481387972831726,990.0,,,,103,150.3212216,6242
1.5866034030914307,1779711141.0437906,,1000.0,1.3640186786651611,0.0009271396472013282,,104,163.397603,6242
,1779711141.1450992,1.5214457511901855,1000.0,,,,105,163.4989728,6242
,1779711142.12727,1.4609341621398926,1010.0,,,,106,164.4813443,6242
,1779711143.1049948,1.4875704050064087,1020.0,,,,107,165.4587882,6242
,1779711144.0748405,1.488853931427002,1030.0,,,,108,166.428638,6242
,1779711145.0551534,1.475307583808899,1040.0,,,,109,167.4089456,6242
,1779711146.0260303,1.474315881729126,1050.0,,,,110,168.3800895,6242
,1779711146.992023,1.4457426071166992,1060.0,,,,111,169.3465481,6242
,1779711147.9723454,1.447473406791687,1070.0,,,,112,170.326136,6242
,1779711148.9493268,1.4626541137695312,1080.0,,,,113,171.3038372,6242
,1779711149.91677,1.4312565326690674,1090.0,,,,114,172.2705615,6242
,1779711150.8944705,1.4699944257736206,1100.0,,,,115,173.2489496,6242
,1779711151.8695264,1.4565602540969849,1110.0,,,,116,174.2233187,6242
,1779711152.8417838,1.4373255968093872,1120.0,,,,117,175.1962772,6242
,1779711153.8204143,1.4389735460281372,1130.0,,,,118,176.1752187,6242
,1779711154.8349092,1.444708228111267,1140.0,,,,119,177.1889672,6242
,1779711155.8228068,1.425173282623291,1150.0,,,,120,178.1775306,6242
,1779711156.810571,1.4414966106414795,1160.0,,,,121,179.1647822,6242
,1779711157.798752,1.4264090061187744,1170.0,,,,122,180.153027,6242
,1779711158.7790904,1.4357898235321045,1180.0,,,,123,181.1328833,6242
,1779711159.7579389,1.4090583324432373,1190.0,,,,124,182.1120569,6242
,1779711160.7323234,1.4189753532409668,1200.0,,,,125,183.0861169,6242
,1779711161.7047396,1.405473232269287,1210.0,,,,126,184.0588194,6242
,1779711162.6936176,1.388062834739685,1220.0,,,,127,185.048583,6242
,1779711163.6804802,1.3769627809524536,1230.0,,,,128,186.0346084,6242
,1779711164.677512,1.4193590879440308,1240.0,,,,129,187.0315414,6242
1.5299960374832153,1779711177.6886737,,1250.0,1.302512526512146,0.000883125098683892,,130,200.0429587,6242
,1779711177.7925308,1.4126689434051514,1250.0,,,,131,200.1463233,6242
,1779711178.7639515,1.3731598854064941,1260.0,,,,132,201.1177652,6242
,1779711179.7342706,1.4137898683547974,1270.0,,,,133,202.0885104,6242
,1779711180.7090144,1.407319188117981,1280.0,,,,134,203.0628619,6242
,1779711181.6899495,1.3958731889724731,1290.0,,,,135,204.0440061,6242
,1779711182.6509678,1.4357982873916626,1300.0,,,,136,205.004862,6242
,1779711183.6295562,1.4029321670532227,1310.0,,,,137,205.9837663,6242
,1779711184.600021,1.390129566192627,1320.0,,,,138,206.9540768,6242
,1779711185.5736003,1.4006239175796509,1330.0,,,,139,207.9275066,6242
,1779711186.5446293,1.416257381439209,1340.0,,,,140,208.89842,6242
,1779711187.5177705,1.395570158958435,1350.0,,,,141,209.871562,6242
,1779711188.48711,1.3809943199157715,1360.0,,,,142,210.8411432,6242
,1779711189.4586535,1.3742411136627197,1370.0,,,,143,211.8132911,6242
,1779711190.4246237,1.3796550035476685,1380.0,,,,144,212.7785323,6242
,1779711191.392114,1.394273281097412,1390.0,,,,145,213.7459106,6242
,1779711192.361168,1.3730019330978394,1400.0,,,,146,214.7149573,6242
,1779711193.3321207,1.4124497175216675,1410.0,,,,147,215.6859109,6242
,1779711194.300469,1.3879292011260986,1420.0,,,,148,216.6542622,6242
,1779711195.267529,1.3937437534332275,1430.0,,,,149,217.6216577,6242
,1779711196.2461197,1.3651556968688965,1440.0,,,,150,218.5999114,6242
,1779711197.2156575,1.3565702438354492,1450.0,,,,151,219.5699158,6242
,1779711198.190624,1.356366515159607,1460.0,,,,152,220.5451281,6242
,1779711199.1598945,1.4008688926696777,1470.0,,,,153,221.5139098,6242
,1779711200.1318915,1.354411005973816,1480.0,,,,154,222.4858615,6242
,1779711201.102542,1.3865714073181152,1490.0,,,,155,223.4563322,6242
1.5142357349395752,1779711214.064901,,1500.0,1.2559759616851807,0.0008305704108364302,,156,236.4188061,6242
,1779711214.1664224,1.3657276630401611,1500.0,,,,157,236.5202106,6242
,1779711215.1340246,1.3641107082366943,1510.0,,,,158,237.48731,6242
,1779711216.1025689,1.3251837491989136,1520.0,,,,159,238.4565261,6242
,1779711217.0718348,1.3525173664093018,1530.0,,,,160,239.4258832,6242
,1779711218.0449905,1.3567255735397339,1540.0,,,,161,240.3989287,6242
,1779711219.0183372,1.3576362133026123,1550.0,,,,162,241.372129,6242
,1779711219.9818094,1.3217501640319824,1560.0,,,,163,242.3356808,6242
,1779711220.9460788,1.3494192361831665,1570.0,,,,164,243.3004082,6242
,1779711221.9130898,1.3417481184005737,1580.0,,,,165,244.2668839,6242
,1779711222.887372,1.3535866737365723,1590.0,,,,166,245.2415433,6242
,1779711223.8501613,1.3481502532958984,1600.0,,,,167,246.2039547,6242
,1779711224.827275,1.3407585620880127,1610.0,,,,168,247.1810662,6242
,1779711225.7903824,1.3126024007797241,1620.0,,,,169,248.1441762,6242
,1779711226.7569246,1.3222324848175049,1630.0,,,,170,249.1116568,6242
,1779711227.7296276,1.3426978588104248,1640.0,,,,171,250.083652,6242
,1779711228.7261574,1.2906749248504639,1650.0,,,,172,251.0799491,6242
,1779711229.7764208,1.3111233711242676,1660.0,,,,173,252.131023,6242
,1779711230.8404596,1.301364541053772,1670.0,,,,174,253.1942516,6242
,1779711231.9694934,1.294284701347351,1680.0,,,,175,254.3234674,6242
,1779711233.085619,1.318405270576477,1690.0,,,,176,255.4394483,6242
,1779711234.0963793,1.3075745105743408,1700.0,,,,177,256.4501698,6242
,1779711235.1367948,1.314497709274292,1710.0,,,,178,257.4909964,6242
,1779711236.2004654,1.331251621246338,1720.0,,,,179,258.5552548,6242
,1779711237.2486968,1.3089863061904907,1730.0,,,,180,259.6034521,6242
,1779711238.2384496,1.3019423484802246,1740.0,,,,181,260.5922424,6242
1.494886040687561,1779711251.6402583,,1750.0,1.2130030393600464,0.0007708228984017721,,182,273.9939326,6242
,1779711251.759816,1.3161287307739258,1750.0,,,,183,274.1136051,6242
,1779711252.8185961,1.3316560983657837,1760.0,,,,184,275.1728876,6242
,1779711253.8428223,1.3066679239273071,1770.0,,,,185,276.1966158,6242
,1779711254.8810983,1.3021554946899414,1780.0,,,,186,277.2350333,6242
,1779711255.8723266,1.312047004699707,1790.0,,,,187,278.2271229,6242
,1779711256.8516665,1.3506345748901367,1800.0,,,,188,279.205462,6242
,1779711257.8467185,1.2829570770263672,1810.0,,,,189,280.2011079,6242
,1779711258.8254786,1.30180823802948,1820.0,,,,190,281.1802303,6242
,1779711259.8039813,1.3267792463302612,1830.0,,,,191,282.158043,6242
,1779711260.7917314,1.293875813484192,1840.0,,,,192,283.1457913,6242
,1779711261.779789,1.278065800666809,1850.0,,,,193,284.1343151,6242
,1779711262.755755,1.3093445301055908,1860.0,,,,194,285.1095474,6242
,1779711263.7610946,1.305561900138855,1870.0,,,,195,286.1148861,6242
,1779711264.741778,1.2675257921218872,1880.0,,,,196,287.0955828,6242
,1779711265.7074564,1.2999142408370972,1890.0,,,,197,288.0613684,6242
,1779711266.712274,1.2831557989120483,1900.0,,,,198,289.0670798,6242
,1779711267.6866815,1.2562083005905151,1910.0,,,,199,290.0414731,6242
,1779711268.6633012,1.2746073007583618,1920.0,,,,200,291.0175859,6242
,1779711269.6813571,1.3020802736282349,1930.0,,,,201,292.0351518,6242
,1779711270.661635,1.296003818511963,1940.0,,,,202,293.016062,6242
,1779711271.6449828,1.276135802268982,1950.0,,,,203,293.9989035,6242
,1779711272.669845,1.2503968477249146,1960.0,,,,204,295.0236386,6242
,1779711273.6431358,1.2587093114852905,1970.0,,,,205,295.9969707,6242
,1779711274.6359649,1.2663105726242065,1980.0,,,,206,296.99025,6242
,1779711275.6776285,1.27692449092865,1990.0,,,,207,298.0316487,6242
1.480979323387146,1779711289.607886,,2000.0,1.1770778894424438,0.0007054142744895884,,208,311.9621657,6242
,1779711289.71235,1.3087209463119507,2000.0,,,,209,312.0661389,6242
,1779711290.6895618,1.295563817024231,2010.0,,,,210,313.0435639,6242
,1779711291.683953,1.277462124824524,2020.0,,,,211,314.0379,6242
,1779711292.7026138,1.2948259115219116,2030.0,,,,212,315.056405,6242
,1779711293.682152,1.2692968845367432,2040.0,,,,213,316.0359409,6242
,1779711294.6648676,1.273252010345459,2050.0,,,,214,317.0191282,6242
,1779711295.6881754,1.259564995765686,2060.0,,,,215,318.04205,6242
,1779711296.6655915,1.2900314331054688,2070.0,,,,216,319.0195199,6242
,1779711297.6835594,1.2826485633850098,2080.0,,,,217,320.0382135,6242
,1779711298.7625778,1.2628183364868164,2090.0,,,,218,321.1171722,6242
,1779711299.7760706,1.32743239402771,2100.0,,,,219,322.1298618,6242
,1779711300.811799,1.272807002067566,2110.0,,,,220,323.1650844,6242
,1779711301.8170676,1.2915526628494263,2120.0,,,,221,324.1710898,6242
,1779711302.8115559,1.2336176633834839,2130.0,,,,222,325.1653455,6242
,1779711303.8168159,1.2395673990249634,2140.0,,,,223,326.1711018,6242
,1779711304.8211472,1.2184419631958008,2150.0,,,,224,327.1744324,6242
,1779711305.8389144,1.2652431726455688,2160.0,,,,225,328.1921996,6242
,1779711306.8636124,1.2477115392684937,2170.0,,,,226,329.2168976,6242
,1779711307.8778179,1.2787325382232666,2180.0,,,,227,330.2314467,6242
,1779711308.8859038,1.2581366300582886,2190.0,,,,228,331.2396939,6242
,1779711309.8932948,1.2398542165756226,2200.0,,,,229,332.2465801,6242
,1779711310.8938532,1.2066171169281006,2210.0,,,,230,333.2478893,6242
,1779711311.8993666,1.2648378610610962,2220.0,,,,231,334.252652,6242
,1779711312.9126554,1.2572290897369385,2230.0,,,,232,335.2664445,6242
,1779711313.9224658,1.2672003507614136,2240.0,,,,233,336.2762605,6242
1.4744932651519775,1779711326.7775142,,2250.0,1.1482161283493042,0.0006360213829156177,,234,349.1318012,6242
,1779711326.8791213,1.2402799129486084,2250.0,,,,235,349.2324066,6242
,1779711327.8681846,1.2247791290283203,2260.0,,,,236,350.2214698,6242
,1779711328.8583536,1.2403446435928345,2270.0,,,,237,351.2124208,6242
,1779711329.8453798,1.2485854625701904,2280.0,,,,238,352.1990566,6242
,1779711330.8320239,1.2670259475708008,2290.0,,,,239,353.1858132,6242
,1779711331.817452,1.2409827709197998,2300.0,,,,240,354.1712502,6242
,1779711332.8093185,1.240792155265808,2310.0,,,,241,355.162604,6242
,1779711333.8001251,1.2345086336135864,2320.0,,,,242,356.1534105,6242
,1779711334.7992792,1.2712355852127075,2330.0,,,,243,357.1525643,6242
,1779711335.7848291,1.2251598834991455,2340.0,,,,244,358.138631,6242
,1779711336.7716012,1.254095196723938,2350.0,,,,245,359.1253961,6242
,1779711337.7581773,1.2288190126419067,2360.0,,,,246,360.1114626,6242
,1779711338.7491689,1.2118163108825684,2370.0,,,,247,361.1030766,6242
,1779711339.7360606,1.2328660488128662,2380.0,,,,248,362.090204,6242
,1779711340.729296,1.2654690742492676,2390.0,,,,249,363.0830872,6242
,1779711341.716624,1.2040460109710693,2400.0,,,,250,364.0706304,6242
,1779711342.7088728,1.220165729522705,2410.0,,,,251,365.0628004,6242
,1779711343.696602,1.2356524467468262,2420.0,,,,252,366.0498874,6242
,1779711344.6830459,1.2267391681671143,2430.0,,,,253,367.0363312,6242
,1779711345.6732829,1.2340270280838013,2440.0,,,,254,368.0265681,6242
,1779711346.670747,1.2436816692352295,2450.0,,,,255,369.0240325,6242
,1779711347.6528854,1.204785704612732,2460.0,,,,256,370.0061707,6242
,1779711348.6446953,1.219918131828308,2470.0,,,,257,370.9985718,6242
,1779711349.633537,1.2210711240768433,2480.0,,,,258,371.987403,6242
,1779711350.6232593,1.2243657112121582,2490.0,,,,259,372.977397,6242
1.4726448059082031,1779711364.6535733,,2500.0,1.1157031059265137,0.000564423209907245,,260,387.0080424,6242
,1779711364.7654078,1.203633189201355,2500.0,,,,261,387.1192427,6242
,1779711365.7931793,1.2254177331924438,2510.0,,,,262,388.1471055,6242
,1779711366.8105102,1.2089319229125977,2520.0,,,,263,389.1644147,6242
,1779711367.806806,1.2219226360321045,2530.0,,,,264,390.1606015,6242
,1779711368.8275661,1.2051801681518555,2540.0,,,,265,391.1815106,6242
,1779711369.8245497,1.2115923166275024,2550.0,,,,266,392.1791497,6242
,1779711370.8126428,1.196569561958313,2560.0,,,,267,393.1665424,6242
,1779711371.839028,1.2351630926132202,2570.0,,,,268,394.1929475,6242
,1779711372.8223007,1.2068760395050049,2580.0,,,,269,395.176094,6242
,1779711373.8115804,1.172024130821228,2590.0,,,,270,396.1653711,6242
,1779711374.8349836,1.2071982622146606,2600.0,,,,271,397.1887777,6242
,1779711375.8159254,1.2290451526641846,2610.0,,,,272,398.1704079,6242
,1779711376.8058746,1.2145545482635498,2620.0,,,,273,399.1596702,6242
,1779711377.8355532,1.2149577140808105,2630.0,,,,274,400.1893861,6242
,1779711378.8122344,1.2149356603622437,2640.0,,,,275,401.1660244,6242
,1779711379.7963135,1.1832165718078613,2650.0,,,,276,402.1507182,6242
,1779711380.8250275,1.2040208578109741,2660.0,,,,277,403.178821,6242
,1779711381.82468,1.1895701885223389,2670.0,,,,278,404.1784711,6242
,1779711382.8146718,1.2040789127349854,2680.0,,,,279,405.1684633,6242
,1779711383.8319197,1.1936101913452148,2690.0,,,,280,406.1857347,6242
,1779711384.8165112,1.1869744062423706,2700.0,,,,281,407.1703043,6242
,1779711385.8069975,1.1983144283294678,2710.0,,,,282,408.1607876,6242
,1779711386.8235066,1.2273828983306885,2720.0,,,,283,409.177435,6242
,1779711387.801828,1.2147257328033447,2730.0,,,,284,410.1559037,6242
,1779711388.7816634,1.2182464599609375,2740.0,,,,285,411.1354537,6242
1.4690449237823486,1779711402.0321958,,2750.0,1.0896072387695312,0.0004924552772419723,,286,424.3860056,6242
,1779711402.1338484,1.161949872970581,2750.0,,,,287,424.4876385,6242
,1779711403.1143937,1.1883211135864258,2760.0,,,,288,425.4681857,6242
,1779711404.099738,1.1922824382781982,2770.0,,,,289,426.453658,6242
,1779711405.1167767,1.1647756099700928,2780.0,,,,290,427.4707794,6242
,1779711406.1082845,1.179339051246643,2790.0,,,,291,428.4624496,6242
,1779711407.0949209,1.1828055381774902,2800.0,,,,292,429.4487108,6242
,1779711408.1112437,1.1922996044158936,2810.0,,,,293,430.4650359,6242
,1779711409.0876539,1.1765713691711426,2820.0,,,,294,431.4414662,6242
,1779711410.0733502,1.1632335186004639,2830.0,,,,295,432.4271418,6242
,1779711411.0903027,1.1913135051727295,2840.0,,,,296,433.4440944,6242
,1779711412.0801148,1.1976057291030884,2850.0,,,,297,434.4340081,6242
,1779711413.067801,1.171634554862976,2860.0,,,,298,435.421647,6242
,1779711414.1121438,1.1720473766326904,2870.0,,,,299,436.465937,6242
,1779711415.0941174,1.1794250011444092,2880.0,,,,300,437.4479112,6242
,1779711416.067222,1.16020667552948,2890.0,,,,301,438.4210155,6242
,1779711417.0733643,1.1810104846954346,2900.0,,,,302,439.4273153,6242
,1779711418.072722,1.1723302602767944,2910.0,,,,303,440.4265187,6242
,1779711419.0505843,1.168330430984497,2920.0,,,,304,441.4052642,6242
,1779711420.0694497,1.1579803228378296,2930.0,,,,305,442.4232411,6242
,1779711421.0475814,1.1807265281677246,2940.0,,,,306,443.4018704,6242
,1779711422.027118,1.1523597240447998,2950.0,,,,307,444.3809294,6242
,1779711423.041087,1.1780208349227905,2960.0,,,,308,445.3958187,6242
,1779711424.0188968,1.1564726829528809,2970.0,,,,309,446.3721821,6242
,1779711425.0148475,1.1558152437210083,2980.0,,,,310,447.3691634,6242
,1779711426.0318074,1.1717069149017334,2990.0,,,,311,448.3857579,6242
1.4660544395446777,1779711439.1668813,,3000.0,1.059464931488037,0.0004219625860160354,,312,461.5215468,6242
,1779711439.2709637,1.1492419242858887,3000.0,,,,313,461.6257749,6242
,1779711440.2509918,1.1550391912460327,3010.0,,,,314,462.6047837,6242
,1779711441.2220109,1.1649249792099,3020.0,,,,315,463.5759097,6242
,1779711442.2044346,1.1454997062683105,3030.0,,,,316,464.5582247,6242
,1779711443.177758,1.1874213218688965,3040.0,,,,317,465.5315512,6242
,1779711444.1535137,1.1484097242355347,3050.0,,,,318,466.5073055,6242
,1779711445.1212108,1.1712369918823242,3060.0,,,,319,467.4750031,6242
,1779711446.0978663,1.157492995262146,3070.0,,,,320,468.4525189,6242
,1779711447.0679352,1.1572270393371582,3080.0,,,,321,469.4217291,6242
,1779711448.0339763,1.155381202697754,3090.0,,,,322,470.3877675,6242
,1779711448.998361,1.161027193069458,3100.0,,,,323,471.3521521,6242
,1779711449.975768,1.1600542068481445,3110.0,,,,324,472.3295572,6242
,1779711450.9439685,1.1702144145965576,3120.0,,,,325,473.297759,6242
,1779711451.9214623,1.152374505996704,3130.0,,,,326,474.2755298,6242
,1779711452.886968,1.1505488157272339,3140.0,,,,327,475.2416314,6242
,1779711453.8659012,1.140163779258728,3150.0,,,,328,476.2196944,6242
,1779711454.8356695,1.1300878524780273,3160.0,,,,329,477.1899753,6242
,1779711455.8081477,1.1282082796096802,3170.0,,,,330,478.1619368,6242
,1779711456.777636,1.1404905319213867,3180.0,,,,331,479.1314265,6242
,1779711457.7492101,1.1332788467407227,3190.0,,,,332,480.1031913,6242
,1779711458.7241948,1.1360447406768799,3200.0,,,,333,481.0779861,6242
,1779711459.6945205,1.1414334774017334,3210.0,,,,334,482.0483195,6242
,1779711460.6677082,1.1378287076950073,3220.0,,,,335,483.0215034,6242
,1779711461.6291485,1.1564452648162842,3230.0,,,,336,483.9829404,6242
,1779711462.5882204,1.1160109043121338,3240.0,,,,337,484.9427709,6242
1.4764323234558105,1779711475.8212,,3250.0,1.0289092063903809,0.00035475231739709885,,338,498.1753554,6242
,1779711475.9234037,1.1500227451324463,3250.0,,,,339,498.2772027,6242
,1779711476.895625,1.1475833654403687,3260.0,,,,340,499.2494157,6242
,1779711477.8644433,1.1280890703201294,3270.0,,,,341,500.2192563,6242
,1779711478.8735516,1.1614737510681152,3280.0,,,,342,501.2274963,6242
,1779711479.8473132,1.1320853233337402,3290.0,,,,343,502.2016,6242
,1779711480.8275313,1.1532806158065796,3300.0,,,,344,503.1813244,6242
,1779711481.8227782,1.1510242223739624,3310.0,,,,345,504.1766115,6242
,1779711482.7982106,1.126346468925476,3320.0,,,,346,505.1519998,6242
,1779711483.7792678,1.1653388738632202,3330.0,,,,347,506.133122,6242
,1779711484.7664387,1.1318954229354858,3340.0,,,,348,507.1203829,6242
,1779711485.7423825,1.1176234483718872,3350.0,,,,349,508.0961765,6242
,1779711486.7173958,1.1657863855361938,3360.0,,,,350,509.0717238,6242
,1779711487.722126,1.164371132850647,3370.0,,,,351,510.0763985,6242
,1779711488.6846251,1.141735315322876,3380.0,,,,352,511.0393262,6242
,1779711489.6522565,1.1278129816055298,3390.0,,,,353,512.006049,6242
,1779711490.6713576,1.126941442489624,3400.0,,,,354,513.0253761,6242
,1779711491.6420498,1.0975321531295776,3410.0,,,,355,513.9958732,6242
,1779711492.613173,1.1324801445007324,3420.0,,,,356,514.9672241,6242
,1779711493.6084476,1.1349132061004639,3430.0,,,,357,515.9623539,6242
,1779711494.580998,1.119249939918518,3440.0,,,,358,516.9347893,6242
,1779711495.5581508,1.1442925930023193,3450.0,,,,359,517.9121017,6242
,1779711496.5661578,1.0857771635055542,3460.0,,,,360,518.9199497,6242
,1779711497.5336688,1.137199878692627,3470.0,,,,361,519.8878825,6242
,1779711498.50026,1.1393660306930542,3480.0,,,,362,520.8557699,6242
,1779711499.5073345,1.1100801229476929,3490.0,,,,363,521.8611256,6242
1.472572922706604,1779711512.9470086,,3500.0,1.0023036003112793,0.0002925475029450237,,364,535.3018109,6242
,1779711513.0548863,1.117946982383728,3500.0,,,,365,535.408678,6242
,1779711514.0937557,1.0997908115386963,3510.0,,,,366,536.447041,6242
,1779711515.0799086,1.1186211109161377,3520.0,,,,367,537.4337002,6242
