train/step_loss,val/loss,lr,_step,_runtime,iter,_timestamp,train/loss,Sample Generation,seed
1.6545617580413818,,,28,57.806603,260.0,1779633832.3652923,,,3740
1.6583071947097778,,,29,58.8727449,270.0,1779633833.4314308,,,3740
1.641381025314331,,,30,59.9423959,280.0,1779633834.4999943,,,3740
1.6228784322738647,,,31,61.0120362,290.0,1779633835.5703397,,,3740
1.6310911178588867,,,32,62.0770315,300.0,1779633836.635717,,,3740
1.6137073040008545,,,33,63.1586454,310.0,1779633837.717049,,,3740
1.5795652866363525,,,34,64.2287673,320.0,1779633838.7872753,,,3740
1.6040308475494385,,,35,65.3003591,330.0,1779633839.8584483,,,3740
1.5695288181304932,,,36,66.3652287,340.0,1779633840.923914,,,3740
1.5721588134765625,,,37,67.4338504,350.0,1779633841.992535,,,3740
1.5663628578186035,,,38,68.5062709,360.0,1779633843.0649576,,,3740
1.5617655515670776,,,39,69.5861874,370.0,1779633844.1448734,,,3740
1.5391433238983154,,,40,70.661429,380.0,1779633845.2188714,,,3740
1.481278896331787,,,41,71.7369755,390.0,1779633846.2956614,,,3740
1.5198121070861816,,,42,72.8053965,400.0,1779633847.3640807,,,3740
1.5106228590011597,,,43,73.8778736,410.0,1779633848.4365573,,,3740
1.5154407024383545,,,44,74.9559036,420.0,1779633849.5145717,,,3740
1.5103538036346436,,,45,76.0369147,430.0,1779633850.5948348,,,3740
1.4903734922409058,,,46,77.1050839,440.0,1779633851.6635592,,,3740
1.4514758586883545,,,47,78.1751726,450.0,1779633852.7336557,,,3740
1.4752566814422607,,,48,79.2459346,460.0,1779633853.8046212,,,3740
1.4584420919418335,,,49,80.3273477,470.0,1779633854.8860316,,,3740
1.4294672012329102,,,50,81.3955008,480.0,1779633855.9531643,,,3740
1.462846040725708,,,51,82.4682796,490.0,1779633857.0269642,,,3740
,1.5863678455352783,0.0009852826883675631,52,98.104409,500.0,1779633872.6631818,1.365097999572754,,3740
1.4101768732070923,,,53,98.2145933,500.0,1779633872.7732835,,,3740
1.4316908121109009,,,54,99.2937396,510.0,1779633873.852147,,,3740
1.4443742036819458,,,55,100.374676,520.0,1779633874.9333632,,,3740
1.4104787111282349,,,56,101.4563679,530.0,1779633876.0137403,,,3740
1.4070961475372314,,,57,102.5343384,540.0,1779633877.0930164,,,3740
1.3634295463562012,,,58,103.612164,550.0,1779633878.1705604,,,3740
1.4108400344848633,,,59,104.6871418,560.0,1779633879.246335,,,3740
1.3859784603118896,,,60,105.7624545,570.0,1779633880.3211367,,,3740
1.3895013332366943,,,61,106.836911,580.0,1779633881.3952987,,,3740
1.3836089372634888,,,62,107.9111732,590.0,1779633882.4696608,,,3740
1.3669443130493164,,,63,108.9836605,600.0,1779633883.5423415,,,3740
1.3824435472488403,,,64,110.0602969,610.0,1779633884.618821,,,3740
1.3664896488189697,,,65,111.130455,620.0,1779633885.6886785,,,3740
1.3624293804168701,,,66,112.2054453,630.0,1779633886.7636082,,,3740
1.3702365159988403,,,67,113.2821287,640.0,1779633887.83997,,,3740
1.356999158859253,,,68,114.3593386,650.0,1779633888.9176893,,,3740
1.3400623798370361,,,69,115.4400043,660.0,1779633889.9986901,,,3740
1.3652385473251343,,,70,116.5147883,670.0,1779633891.07247,,,3740
1.3390834331512451,,,71,117.5887148,680.0,1779633892.1473708,,,3740
1.375978946685791,,,72,118.66715,690.0,1779633893.225419,,,3740
1.3407835960388184,,,73,119.7409915,700.0,1779633894.2996778,,,3740
1.3514105081558228,,,74,120.8157794,710.0,1779633895.3744538,,,3740
1.3275185823440552,,,75,121.8965928,720.0,1779633896.4546342,,,3740
1.3250824213027954,,,76,122.9713407,730.0,1779633897.530026,,,3740
1.2925955057144165,,,77,124.0490608,740.0,1779633898.6072505,,,3740
,1.5314741134643555,0.0009614856803571157,78,139.7460291,750.0,1779633914.3042212,1.2570515871047974,,3740
1.3226796388626099,,,79,139.8583572,750.0,1779633914.4169388,,,3740
1.3568637371063232,,,80,140.9330181,760.0,1779633915.4917045,,,3740
1.3354523181915283,,,81,142.0125684,770.0,1779633916.5696065,,,3740
1.326122760772705,,,82,143.0958754,780.0,1779633917.6540172,,,3740
1.3195207118988037,,,83,144.1722301,790.0,1779633918.7302117,,,3740
1.2968865633010864,,,84,145.2469482,800.0,1779633919.805383,,,3740
1.3100332021713257,,,85,146.3238804,810.0,1779633920.8820472,,,3740
1.3132234811782837,,,86,147.4104675,820.0,1779633921.9691527,,,3740
1.3095941543579102,,,87,148.4903309,830.0,1779633923.0488524,,,3740
1.3390148878097534,,,88,149.5735092,840.0,1779633924.1321952,,,3740
1.2898772954940796,,,89,150.6506944,850.0,1779633925.2093775,,,3740
1.2716541290283203,,,90,151.7252661,860.0,1779633926.2839525,,,3740
1.2682033777236938,,,91,152.8017691,870.0,1779633927.36023,,,3740
1.2841917276382446,,,92,153.8836377,880.0,1779633928.4423232,,,3740
1.2938507795333862,,,93,154.9587946,890.0,1779633929.5171852,,,3740
1.303284764289856,,,94,156.034966,900.0,1779633930.5936515,,,3740
1.3162564039230347,,,95,157.1038507,910.0,1779633931.662536,,,3740
1.2816767692565918,,,96,158.2154477,920.0,1779633932.7734368,,,3740
1.242363691329956,,,97,159.2975544,930.0,1779633933.855548,,,3740
1.2873848676681519,,,98,160.3753003,940.0,1779633934.9339862,,,3740
1.2758052349090576,,,99,161.4626153,950.0,1779633936.020634,,,3740
1.256927251815796,,,100,162.5449113,960.0,1779633937.1036,,,3740
1.2792370319366455,,,101,163.6248423,970.0,1779633938.18348,,,3740
1.2710648775100708,,,102,164.704092,980.0,1779633939.2623868,,,3740
1.2410999536514282,,,103,165.7895958,990.0,1779633940.3468978,,,3740
,1.4964110851287842,0.0009271396472013282,104,181.5124606,1000.0,1779633956.071146,1.1874524354934692,,3740
1.2463079690933228,,,105,181.6231894,1000.0,1779633956.181322,,,3740
1.2622318267822266,,,106,182.7038929,1010.0,1779633957.2625797,,,3740
1.24651038646698,,,107,183.7874481,1020.0,1779633958.3455698,,,3740
1.2610573768615723,,,108,184.8606722,1030.0,1779633959.419359,,,3740
1.233084797859192,,,109,185.9379462,1040.0,1779633960.4962075,,,3740
1.2637494802474976,,,110,187.0143638,1050.0,1779633961.5730443,,,3740
1.231077790260315,,,111,188.0964176,1060.0,1779633962.654482,,,3740
1.2467070817947388,,,112,189.1760948,1070.0,1779633963.734781,,,3740
1.2205727100372314,,,113,190.2510308,1080.0,1779633964.8096707,,,3740
1.220174789428711,,,114,191.3299542,1090.0,1779633965.8876228,,,3740
1.2041583061218262,,,115,192.4062048,1100.0,1779633966.9648876,,,3740
1.2352993488311768,,,116,193.4820849,1110.0,1779633968.040734,,,3740
1.2046006917953491,,,117,194.5640084,1120.0,1779633969.1218443,,,3740
1.2380460500717163,,,118,195.6409838,1130.0,1779633970.1992955,,,3740
1.2457220554351807,,,119,196.7175004,1140.0,1779633971.276189,,,3740
1.2166130542755127,,,120,197.8035092,1150.0,1779633972.3621984,,,3740
1.2463490962982178,,,121,198.8787141,1160.0,1779633973.437401,,,3740
1.2723678350448608,,,122,199.948494,1170.0,1779633974.5068796,,,3740
1.2266260385513306,,,123,201.0279784,1180.0,1779633975.5866675,,,3740
1.2057563066482544,,,124,202.1096731,1190.0,1779633976.6678076,,,3740
1.1843161582946777,,,125,203.183955,1200.0,1779633977.7426398,,,3740
1.1932785511016846,,,126,204.2630995,1210.0,1779633978.8211722,,,3740
1.2247695922851562,,,127,205.3374438,1220.0,1779633979.8958595,,,3740
1.2222001552581787,,,128,206.4151751,1230.0,1779633980.9738612,,,3740
1.2135348320007324,,,129,207.4955154,1240.0,1779633982.0528674,,,3740
,1.4689440727233887,0.000883125098683892,130,223.1885874,1250.0,1779633997.746404,1.1286473274230957,,3740
1.1762436628341675,,,131,223.3044004,1250.0,1779633997.8630888,,,3740
1.224772572517395,,,132,224.386391,1260.0,1779633998.9449375,,,3740
1.180446982383728,,,133,225.4663845,1270.0,1779634000.025071,,,3740
1.2090098857879639,,,134,226.5435559,1280.0,1779634001.1021564,,,3740
1.1771388053894043,,,135,227.616859,1290.0,1779634002.1755445,,,3740
1.1959073543548584,,,136,228.7051213,1300.0,1779634003.2635002,,,3740
1.19698166847229,,,137,229.7831483,1310.0,1779634004.3418362,,,3740
1.1992063522338867,,,138,230.862994,1320.0,1779634005.4211395,,,3740
1.1647651195526123,,,139,231.9415009,1330.0,1779634006.5000913,,,3740
1.2001962661743164,,,140,233.014301,1340.0,1779634007.5729873,,,3740
1.191121220588684,,,141,234.0969282,1350.0,1779634008.6546628,,,3740
1.1820895671844482,,,142,235.172196,1360.0,1779634009.729343,,,3740
1.1848437786102295,,,143,236.2531135,1370.0,1779634010.8117967,,,3740
1.1604773998260498,,,144,237.3317607,1380.0,1779634011.8899136,,,3740
1.146213173866272,,,145,238.4113052,1390.0,1779634012.9694338,,,3740
1.1871719360351562,,,146,239.4950745,1400.0,1779634014.0535996,,,3740
1.1339884996414185,,,147,240.5716335,1410.0,1779634015.1301134,,,3740
1.1689739227294922,,,148,241.647157,1420.0,1779634016.205662,,,3740
1.155439019203186,,,149,242.7207222,1430.0,1779634017.2786722,,,3740
1.1692250967025757,,,150,243.7992355,1440.0,1779634018.3579216,,,3740
1.1510125398635864,,,151,244.8803529,1450.0,1779634019.4390373,,,3740
1.1952849626541138,,,152,245.9539999,1460.0,1779634020.5126023,,,3740
1.1699961423873901,,,153,247.0420074,1470.0,1779634021.6006835,,,3740
1.1621801853179932,,,154,248.1189071,1480.0,1779634022.6773999,,,3740
1.1755163669586182,,,155,249.2021315,1490.0,1779634023.7608178,,,3740
,1.469395399093628,0.0008305704108364302,156,264.8886443,1500.0,1779634039.4470508,1.0780043601989746,,3740
1.1463265419006348,,,157,264.9995557,1500.0,1779634039.558244,,,3740
1.175656795501709,,,158,266.0805787,1510.0,1779634040.6388702,,,3740
1.1394402980804443,,,159,267.1562039,1520.0,1779634041.714698,,,3740
1.1818361282348633,,,160,268.2340392,1530.0,1779634042.7926145,,,3740
1.1500444412231445,,,161,269.3136886,1540.0,1779634043.8723743,,,3740
1.157087802886963,,,162,270.3934025,1550.0,1779634044.9517114,,,3740
1.1324234008789062,,,163,271.473135,1560.0,1779634046.0318208,,,3740
1.1680846214294434,,,164,272.5557352,1570.0,1779634047.1138434,,,3740
1.1331125497817993,,,165,273.6277057,1580.0,1779634048.186123,,,3740
1.1346503496170044,,,166,274.7117493,1590.0,1779634049.269692,,,3740
1.1490191221237183,,,167,275.7953051,1600.0,1779634050.353297,,,3740
1.147383689880371,,,168,276.8736345,1610.0,1779634051.432318,,,3740
1.1062895059585571,,,169,277.952635,1620.0,1779634052.5113206,,,3740
1.1125959157943726,,,170,279.0338382,1630.0,1779634053.5918815,,,3740
1.135245442390442,,,171,280.1071672,1640.0,1779634054.664895,,,3740
1.1609880924224854,,,172,281.1864841,1650.0,1779634055.7451706,,,3740
1.1491366624832153,,,173,282.266258,1660.0,1779634056.8247511,,,3740
1.111348271369934,,,174,283.3427982,1670.0,1779634057.9014761,,,3740
1.1207215785980225,,,175,284.419554,1680.0,1779634058.9781404,,,3740
1.1200978755950928,,,176,285.4949547,1690.0,1779634060.054148,,,3740
1.1204129457473755,,,177,286.5762428,1700.0,1779634061.1340125,,,3740
1.0952807664871216,,,178,287.6512209,1710.0,1779634062.2089741,,,3740
1.121211290359497,,,179,288.7328888,1720.0,1779634063.2915752,,,3740
1.126135230064392,,,180,289.8089016,1730.0,1779634064.3666008,,,3740
1.1235415935516357,,,181,290.8890541,1740.0,1779634065.4471583,,,3740
,1.47194242477417,0.0007708228984017721,182,306.5830263,1750.0,1779634081.1405797,1.0270771980285645,,3740
1.113736867904663,,,183,306.6945777,1750.0,1779634081.253108,,,3740
1.1048814058303833,,,184,307.7688933,1760.0,1779634082.326741,,,3740
1.1095871925354004,,,185,308.8475645,1770.0,1779634083.4062495,,,3740
1.1291357278823853,,,186,309.9319738,1780.0,1779634084.4906604,,,3740
1.1158889532089233,,,187,311.0041147,1790.0,1779634085.5627735,,,3740
1.1242824792861938,,,188,312.0925295,1800.0,1779634086.6507466,,,3740
1.1119195222854614,,,189,313.1660125,1810.0,1779634087.7241442,,,3740
1.1038994789123535,,,190,314.2551244,1820.0,1779634088.8137612,,,3740
1.1098731756210327,,,191,315.3296322,1830.0,1779634089.88761,,,3740
1.1093292236328125,,,192,316.415693,1840.0,1779634090.9743779,,,3740
1.0984069108963013,,,193,317.4933152,1850.0,1779634092.0518498,,,3740
1.1141546964645386,,,194,318.5642914,1860.0,1779634093.121835,,,3740
1.1003090143203735,,,195,319.6387793,1870.0,1779634094.197357,,,3740
1.1166914701461792,,,196,320.7181202,1880.0,1779634095.2762542,,,3740
1.0807592868804932,,,197,321.7920985,1890.0,1779634096.3507872,,,3740
1.067898154258728,,,198,322.8651152,1900.0,1779634097.4235852,,,3740
1.106292963027954,,,199,323.944618,1910.0,1779634098.5032759,,,3740
1.0962960720062256,,,200,325.021203,1920.0,1779634099.5798852,,,3740
1.0520023107528687,,,201,326.0935515,1930.0,1779634100.6505263,,,3740
1.1043636798858643,,,202,327.1706635,1940.0,1779634101.729183,,,3740
1.0994805097579956,,,203,328.2419139,1950.0,1779634102.8006437,,,3740
1.0683623552322388,,,204,329.3246059,1960.0,1779634103.8831878,,,3740
1.0915454626083374,,,205,330.3981992,1970.0,1779634104.9568837,,,3740
1.1120545864105225,,,206,331.4722518,1980.0,1779634106.0309367,,,3740
1.0668927431106567,,,207,332.5489991,1990.0,1779634107.107687,,,3740
,1.4821810722351074,0.0007054142744895884,208,348.2664884,2000.0,1779634122.8246143,0.9795207381248474,,3740
1.071057677268982,,,209,348.3779933,2000.0,1779634122.936682,,,3740
1.0749810934066772,,,210,349.4488094,2010.0,1779634124.0074983,,,3740
1.0557608604431152,,,211,350.5239336,2020.0,1779634125.0823352,,,3740
1.077866792678833,,,212,351.6035572,2030.0,1779634126.161505,,,3740
1.0590893030166626,,,213,352.6772638,2040.0,1779634127.2359512,,,3740
1.0599932670593262,,,214,353.7536255,2050.0,1779634128.3122506,,,3740
1.060137152671814,,,215,354.8285151,2060.0,1779634129.3865635,,,3740
1.0950841903686523,,,216,355.9017232,2070.0,1779634130.4595666,,,3740
1.0674651861190796,,,217,356.9759825,2080.0,1779634131.5342348,,,3740
1.0622466802597046,,,218,358.0511258,2090.0,1779634132.6089036,,,3740
1.0678147077560425,,,219,359.1273974,2100.0,1779634133.6854959,,,3740
1.0868802070617676,,,220,360.2133827,2110.0,1779634134.7713547,,,3740
1.0503789186477661,,,221,361.2931243,2120.0,1779634135.851801,,,3740
1.0236774682998657,,,222,362.3669269,2130.0,1779634136.9256084,,,3740
1.0720655918121338,,,223,363.4490706,2140.0,1779634138.0068486,,,3740
1.036323070526123,,,224,364.5280348,2150.0,1779634139.086722,,,3740
1.0672059059143066,,,225,365.6078098,2160.0,1779634140.1664965,,,3740
1.0466642379760742,,,226,366.6847847,2170.0,1779634141.2434692,,,3740
1.0466712713241577,,,227,367.7592413,2180.0,1779634142.3178818,,,3740
1.0469504594802856,,,228,368.881402,2190.0,1779634143.4400902,,,3740
1.0441269874572754,,,229,370.0246852,2200.0,1779634144.583372,,,3740
1.0354276895523071,,,230,371.1146358,2210.0,1779634145.673829,,,3740
1.0414040088653564,,,231,372.2002958,2220.0,1779634146.758984,,,3740
1.0331851243972778,,,232,373.2763681,2230.0,1779634147.835178,,,3740
1.0458837747573853,,,233,374.3713083,2240.0,1779634148.9305015,,,3740
,1.4937794208526611,0.0006360213829156177,234,389.6795565,2250.0,1779634164.2381704,0.9328683614730835,,3740
1.0314174890518188,,,235,389.7925374,2250.0,1779634164.3512256,,,3740
1.0226103067398071,,,236,390.8901653,2260.0,1779634165.4488509,,,3740
1.0341174602508545,,,237,391.9884276,2270.0,1779634166.5465467,,,3740
1.0301117897033691,,,238,393.0810316,2280.0,1779634167.6388023,,,3740
1.0220754146575928,,,239,394.1775328,2290.0,1779634168.7361994,,,3740
1.0365546941757202,,,240,395.2853083,2300.0,1779634169.843763,,,3740
1.0287500619888306,,,241,396.3803908,2310.0,1779634170.9390788,,,3740
1.025721788406372,,,242,397.4735015,2320.0,1779634172.0322852,,,3740
1.0575026273727417,,,243,398.5773685,2330.0,1779634173.1360397,,,3740
1.0667003393173218,,,244,399.6769838,2340.0,1779634174.2356722,,,3740
1.0158158540725708,,,245,400.773635,2350.0,1779634175.3322408,,,3740
1.0350061655044556,,,246,401.8644929,2360.0,1779634176.4222982,,,3740
1.0197021961212158,,,247,402.9619734,2370.0,1779634177.519654,,,3740
1.031944751739502,,,248,404.055359,2380.0,1779634178.6140444,,,3740
1.0112334489822388,,,249,405.1488012,2390.0,1779634179.7079945,,,3740
1.0139163732528687,,,250,406.241793,2400.0,1779634180.8004808,,,3740
0.9995524287223816,,,251,407.3370168,2410.0,1779634181.89621,,,3740
1.03127920627594,,,252,408.4294853,2420.0,1779634182.9878852,,,3740
1.033581256866455,,,253,409.5224386,2430.0,1779634184.0808187,,,3740
1.0245102643966675,,,254,410.6077841,2440.0,1779634185.1659782,,,3740
1.0215400457382202,,,255,411.6949562,2450.0,1779634186.2536442,,,3740
1.0391638278961182,,,256,412.7949915,2460.0,1779634187.3536615,,,3740
1.0125105381011963,,,257,413.8969589,2470.0,1779634188.4556477,,,3740
1.003096580505371,,,258,414.9948467,2480.0,1779634189.553343,,,3740
1.0151909589767456,,,259,416.0890815,2490.0,1779634190.6472745,,,3740
,1.5208942890167236,0.000564423209907245,260,431.497194,2500.0,1779634206.0558712,0.8812196850776672,,3740
1.0014363527297974,,,261,431.6089258,2500.0,1779634206.1676993,,,3740
0.9836556315422058,,,262,432.7124389,2510.0,1779634207.2711265,,,3740
1.008089542388916,,,263,433.8109523,2520.0,1779634208.3696413,,,3740
1.0334217548370361,,,264,434.9347528,2530.0,1779634209.493946,,,3740
1.0031205415725708,,,265,436.0500208,2540.0,1779634210.6087077,,,3740
0.991681694984436,,,266,437.1772929,2550.0,1779634211.7358606,,,3740
0.9928041100502014,,,267,438.3015242,2560.0,1779634212.8592675,,,3740
0.9732802510261536,,,268,439.4186873,2570.0,1779634213.9768085,,,3740
0.9865201115608215,,,269,440.5269944,2580.0,1779634215.0856805,,,3740
0.9907291531562805,,,270,441.6422866,2590.0,1779634216.2009714,,,3740
0.9990587830543518,,,271,442.7559362,2600.0,1779634217.314622,,,3740
0.9828303456306458,,,272,443.8712684,2610.0,1779634218.4297843,,,3740
1.002428650856018,,,273,445.0102056,2620.0,1779634219.5684228,,,3740
0.9939137697219849,,,274,446.1794174,2630.0,1779634220.7381039,,,3740
1.0023243427276611,,,275,447.3025515,2640.0,1779634221.861237,,,3740
0.9755381941795349,,,276,448.4055309,2650.0,1779634222.9642155,,,3740
0.9733056426048279,,,277,449.5041919,2660.0,1779634224.0628705,,,3740
0.9797235727310181,,,278,450.60143,2670.0,1779634225.1601148,,,3740
0.9675155878067017,,,279,451.7250707,2680.0,1779634226.2835484,,,3740
0.9839487671852112,,,280,452.8441668,2690.0,1779634227.4018462,,,3740
0.9954439401626587,,,281,453.9605846,2700.0,1779634228.5190454,,,3740
0.9634457230567932,,,282,455.1142663,2710.0,1779634229.672951,,,3740
0.972240686416626,,,283,456.2266398,2720.0,1779634230.785322,,,3740
0.9579390287399292,,,284,457.3488985,2730.0,1779634231.9069614,,,3740
0.9814965128898621,,,285,458.4864927,2740.0,1779634233.0451818,,,3740
,1.5442931652069092,0.0004924552772419723,286,474.3428889,2750.0,1779634248.9015753,0.8377898931503296,,3740
0.975629985332489,,,287,474.4584139,2750.0,1779634249.0163786,,,3740
0.9574134349822998,,,288,475.5460166,2760.0,1779634250.104696,,,3740
0.9650729894638062,,,289,476.6392862,2770.0,1779634251.1976786,,,3740
0.939368724822998,,,290,477.7262368,2780.0,1779634252.2849245,,,3740
0.9629107713699341,,,291,478.8198304,2790.0,1779634253.378485,,,3740
0.9504490494728088,,,292,479.9086924,2800.0,1779634254.4673786,,,3740
0.9835707545280457,,,293,480.9966635,2810.0,1779634255.5550437,,,3740
0.9610899686813354,,,294,482.0934198,2820.0,1779634256.652107,,,3740
0.9640364646911621,,,295,483.1883324,2830.0,1779634257.7470143,,,3740
0.9592040181159973,,,296,484.2798022,2840.0,1779634258.8384926,,,3740
0.9587393999099731,,,297,485.3802963,2850.0,1779634259.9389303,,,3740
0.954516589641571,,,298,486.4769827,2860.0,1779634261.034855,,,3740
0.9245975017547607,,,299,487.5697441,2870.0,1779634262.1284304,,,3740
0.9525894522666931,,,300,488.6517778,2880.0,1779634263.2104628,,,3740
0.9348561763763428,,,301,489.7375279,2890.0,1779634264.2959437,,,3740
0.9495395421981812,,,302,490.828488,2900.0,1779634265.3868368,,,3740
0.9621726274490356,,,303,491.9140219,2910.0,1779634266.4727094,,,3740
0.9533222913742065,,,304,492.9996391,2920.0,1779634267.558098,,,3740
0.9622237086296082,,,305,494.0861579,2930.0,1779634268.6448405,,,3740
0.9567078351974487,,,306,495.1742683,2940.0,1779634269.7329295,,,3740
0.9294269680976868,,,307,496.2674275,2950.0,1779634270.8261113,,,3740
0.9485916495323181,,,308,497.3564559,2960.0,1779634271.9150162,,,3740
0.9286710023880005,,,309,498.4434549,2970.0,1779634273.001889,,,3740
0.9066738486289978,,,310,499.5295975,2980.0,1779634274.088284,,,3740
0.9520036578178406,,,311,500.6219199,2990.0,1779634275.1800373,,,3740
,1.5662798881530762,0.0004219625860160354,312,516.4907369,3000.0,1779634291.0484884,0.7912999987602234,,3740
0.9321095943450928,,,313,516.6042327,3000.0,1779634291.1627607,,,3740
0.9418109655380249,,,314,517.690549,3010.0,1779634292.2492335,,,3740
0.9127830862998962,,,315,518.7783753,3020.0,1779634293.3364608,,,3740
0.9387446045875549,,,316,519.8566416,3030.0,1779634294.4145486,,,3740
0.9365491271018982,,,317,520.9393903,3040.0,1779634295.497919,,,3740
0.9193313121795654,,,318,522.0289419,3050.0,1779634296.5876293,,,3740
0.927749752998352,,,319,523.1153975,3060.0,1779634297.6733067,,,3740
0.9394627213478088,,,320,524.20472,3070.0,1779634298.7634087,,,3740
0.9283929467201233,,,321,525.2871823,3080.0,1779634299.8451858,,,3740
0.9434577822685242,,,322,526.3774642,3090.0,1779634300.9359667,,,3740
0.9234413504600525,,,323,527.4703882,3100.0,1779634302.0281339,,,3740
0.9166247844696045,,,324,528.5524236,3110.0,1779634303.1111102,,,3740
0.9038909673690796,,,325,529.6379635,3120.0,1779634304.1966498,,,3740
0.9311281442642212,,,326,530.7260853,3130.0,1779634305.2841723,,,3740
0.9068421721458435,,,327,531.8081638,3140.0,1779634306.3665686,,,3740
0.9315581321716309,,,328,532.8908329,3150.0,1779634307.449489,,,3740
0.904789924621582,,,329,533.975526,3160.0,1779634308.5342124,,,3740
0.8787123560905457,,,330,535.0598585,3170.0,1779634309.6185403,,,3740
0.9027494192123413,,,331,536.1510774,3180.0,1779634310.7097635,,,3740
0.9019313454627991,,,332,537.2403213,3190.0,1779634311.7990098,,,3740
0.9035660028457642,,,333,538.3285214,3200.0,1779634312.8865383,,,3740
0.9258949160575867,,,334,539.4179877,3210.0,1779634313.976672,,,3740
0.9545214176177979,,,335,540.5050215,3220.0,1779634315.0621195,,,3740
0.9044272303581238,,,336,541.5895984,3230.0,1779634316.1482525,,,3740
0.9135891199111938,,,337,542.6781303,3240.0,1779634317.2368145,,,3740
,1.588856816291809,0.00035475231739709885,338,558.4384625,3250.0,1779634332.9970214,0.7480381727218628,,3740
0.8835985064506531,,,339,558.5505621,3250.0,1779634333.1081192,,,3740
0.9009491205215454,,,340,559.6369221,3260.0,1779634334.1949608,,,3740
0.9016016125679016,,,341,560.7146883,3270.0,1779634335.273377,,,3740
0.9149627089500427,,,342,561.8068351,3280.0,1779634336.365345,,,3740
0.9056569337844849,,,343,562.884983,3290.0,1779634337.4436674,,,3740
0.881930947303772,,,344,563.9756663,3300.0,1779634338.5341616,,,3740
0.9163854718208313,,,345,565.0567958,3310.0,1779634339.6148791,,,3740
0.9216836094856262,,,346,566.1480225,3320.0,1779634340.7067113,,,3740
0.9060032963752747,,,347,567.2275124,3330.0,1779634341.7863219,,,3740
0.877887487411499,,,348,568.3088291,3340.0,1779634342.8666213,,,3740
0.9093352556228638,,,349,569.3956059,3350.0,1779634343.95374,,,3740
0.8984747529029846,,,350,570.4903138,3360.0,1779634345.0489395,,,3740
0.9082323908805847,,,351,571.5816033,3370.0,1779634346.1402564,,,3740
0.8887749314308167,,,352,572.6523694,3380.0,1779634347.2107925,,,3740
0.9103362560272217,,,353,573.7404897,3390.0,1779634348.2985609,,,3740
0.8750879764556885,,,354,574.8139146,3400.0,1779634349.3725994,,,3740
0.8739649653434753,,,355,575.8995152,3410.0,1779634350.4582014,,,3740
0.8969828486442566,,,356,576.9762134,3420.0,1779634351.5348983,,,3740
0.8704376816749573,,,357,578.063619,3430.0,1779634352.6221116,,,3740
0.8718829154968262,,,358,579.1510496,3440.0,1779634353.709667,,,3740
0.8790729641914368,,,359,580.2333915,3450.0,1779634354.7920775,,,3740
0.8758602142333984,,,360,581.3201196,3460.0,1779634355.8788035,,,3740
0.8889069557189941,,,361,582.4012918,3470.0,1779634356.9599807,,,3740
0.8648397326469421,,,362,583.4849432,3480.0,1779634358.0436296,,,3740
0.8903024792671204,,,363,584.5735047,3490.0,1779634359.131964,,,3740
,1.6224565505981445,0.0002925475029450237,364,600.3192864,3500.0,1779634374.8769746,0.7038751244544983,,3740
0.8844959735870361,,,365,600.4312452,3500.0,1779634374.989855,,,3740
