Sample Generation,_timestamp,train/loss,iter,val/loss,lr,_step,_runtime,train/step_loss,seed
,1779623992.6042275,,1150.0,,,120,164.8122739,1.4077916145324707,3242
,1779623993.520031,,1160.0,,,121,165.7291904,1.4221971035003662,3242
,1779623994.4373171,,1170.0,,,122,166.6453653,1.438110113143921,3242
,1779623995.3544304,,1180.0,,,123,167.5631641,1.4131063222885132,3242
,1779623996.2691193,,1190.0,,,124,168.4776038,1.428540587425232,3242
,1779623997.1865401,,1200.0,,,125,169.3945869,1.4168660640716553,3242
,1779623998.0942657,,1210.0,,,126,170.3031211,1.424635648727417,3242
,1779623999.016164,,1220.0,,,127,171.2248808,1.4126957654953003,3242
,1779623999.9336421,,1230.0,,,128,172.1420075,1.3882793188095093,3242
,1779624000.8559997,,1240.0,,,129,173.0640531,1.3825894594192505,3242
,1779624013.3239906,1.2963414192199707,1250.0,1.5338075160980225,0.000883125098683892,130,185.5330074,,3242
,1779624013.4219706,,1250.0,,,131,185.6309381,1.4176051616668701,3242
,1779624014.3304827,,1260.0,,,132,186.5389799,1.4043048620224,3242
,1779624015.2475717,,1270.0,,,133,187.4559495,1.4227415323257446,3242
,1779624016.1616113,,1280.0,,,134,188.3696574,1.3947700262069702,3242
,1779624017.0802631,,1290.0,,,135,189.2885435,1.3982905149459839,3242
,1779624018.0032787,,1300.0,,,136,190.2116403,1.3706790208816528,3242
,1779624018.9235144,,1310.0,,,137,191.1326958,1.3931670188903809,3242
,1779624019.8471525,,1320.0,,,138,192.0551957,1.3626244068145752,3242
,1779624020.7624855,,1330.0,,,139,192.9708297,1.379991054534912,3242
,1779624021.683685,,1340.0,,,140,193.8927235,1.3912118673324585,3242
,1779624022.6042204,,1350.0,,,141,194.8125008,1.3738871812820435,3242
,1779624023.5258632,,1360.0,,,142,195.7339092,1.3735299110412598,3242
,1779624024.4463913,,1370.0,,,143,196.6544384,1.3569507598876953,3242
,1779624025.3656268,,1380.0,,,144,197.5736737,1.3901185989379883,3242
,1779624026.284117,,1390.0,,,145,198.4928993,1.373613953590393,3242
,1779624027.2028787,,1400.0,,,146,199.4109733,1.362371802330017,3242
,1779624028.1178925,,1410.0,,,147,200.3266788,1.378555178642273,3242
,1779624029.0347629,,1420.0,,,148,201.2430356,1.3566635847091675,3242
,1779624029.9518805,,1430.0,,,149,202.160513,1.3565164804458618,3242
,1779624030.8709395,,1440.0,,,150,203.0789939,1.3568456172943115,3242
,1779624031.830327,,1450.0,,,151,204.0384121,1.3657182455062866,3242
,1779624032.772515,,1460.0,,,152,204.9810668,1.3583263158798218,3242
,1779624033.7260196,,1470.0,,,153,205.9341186,1.3585630655288696,3242
,1779624034.6595395,,1480.0,,,154,206.868591,1.3469535112380981,3242
,1779624035.62799,,1490.0,,,155,207.836036,1.3488101959228516,3242
,1779624048.1875112,1.2507083415985107,1500.0,1.5076348781585693,0.0008305704108364302,156,220.3966194,,3242
,1779624048.2867246,,1500.0,,,157,220.494883,1.327160120010376,3242
,1779624049.2073207,,1510.0,,,158,221.4153637,1.3614052534103394,3242
,1779624050.125516,,1520.0,,,159,222.3335662,1.3140859603881836,3242
,1779624051.0473874,,1530.0,,,160,223.2554358,1.3511927127838135,3242
,1779624051.9763963,,1540.0,,,161,224.1844393,1.3517792224884033,3242
,1779624052.8979864,,1550.0,,,162,225.1060347,1.3550901412963867,3242
,1779624053.814493,,1560.0,,,163,226.0225379,1.3474018573760986,3242
,1779624054.733889,,1570.0,,,164,226.9419336,1.3420318365097046,3242
,1779624055.6514935,,1580.0,,,165,227.8605222,1.3483723402023315,3242
,1779624056.5837884,,1590.0,,,166,228.7918357,1.3016877174377441,3242
,1779624057.5014153,,1600.0,,,167,229.7094605,1.3173208236694336,3242
,1779624058.4260032,,1610.0,,,168,230.634716,1.320167899131775,3242
,1779624059.347658,,1620.0,,,169,231.556229,1.3130664825439453,3242
,1779624060.2702563,,1630.0,,,170,232.4783123,1.3452452421188354,3242
,1779624061.1880436,,1640.0,,,171,233.3966441,1.3297386169433594,3242
,1779624062.109993,,1650.0,,,172,234.3189027,1.30937922000885,3242
,1779624063.0302563,,1660.0,,,173,235.238772,1.3583524227142334,3242
,1779624063.9503844,,1670.0,,,174,236.1592698,1.3178895711898804,3242
,1779624064.8768926,,1680.0,,,175,237.08494,1.3196653127670288,3242
,1779624065.8005326,,1690.0,,,176,238.0094514,1.3141762018203735,3242
,1779624066.719966,,1700.0,,,177,238.928666,1.3157528638839722,3242
,1779624067.6427462,,1710.0,,,178,239.8508199,1.2919223308563232,3242
,1779624068.5617578,,1720.0,,,179,240.7708141,1.3188234567642212,3242
,1779624069.482115,,1730.0,,,180,241.6901884,1.3116708993911743,3242
,1779624070.4081862,,1740.0,,,181,242.616343,1.2804659605026245,3242
,1779624082.8919814,1.2142292261123657,1750.0,1.4983865022659302,0.0007708228984017721,182,255.1000262,,3242
,1779624082.98731,,1750.0,,,183,255.1963261,1.3340030908584595,3242
,1779624083.90187,,1760.0,,,184,256.1109149,1.3059759140014648,3242
,1779624084.821834,,1770.0,,,185,257.0298801,1.2995719909667969,3242
,1779624085.737122,,1780.0,,,186,257.9453205,1.291894793510437,3242
,1779624086.6575959,,1790.0,,,187,258.8656399,1.3049074411392212,3242
,1779624087.5778775,,1800.0,,,188,259.7860031,1.312957763671875,3242
,1779624088.4983075,,1810.0,,,189,260.7063526,1.2962204217910767,3242
,1779624089.4162614,,1820.0,,,190,261.6243149,1.2970433235168457,3242
,1779624090.332599,,1830.0,,,191,262.5409914,1.329636812210083,3242
,1779624091.2592068,,1840.0,,,192,263.4672521,1.2992647886276245,3242
,1779624092.1860378,,1850.0,,,193,264.3944415,1.3091299533843994,3242
,1779624093.0971491,,1860.0,,,194,265.3056208,1.3073278665542603,3242
,1779624094.0223062,,1870.0,,,195,266.2306622,1.27559232711792,3242
,1779624094.9370506,,1880.0,,,196,267.1454063,1.283193588256836,3242
,1779624095.8517294,,1890.0,,,197,268.0603976,1.318902611732483,3242
,1779624096.7742195,,1900.0,,,198,268.9822662,1.2723218202590942,3242
,1779624097.686896,,1910.0,,,199,269.8954885,1.2916154861450195,3242
,1779624098.6135342,,1920.0,,,200,270.8216111,1.273749828338623,3242
,1779624099.5272307,,1930.0,,,201,271.7352769,1.2763619422912598,3242
,1779624100.4455256,,1940.0,,,202,272.6530649,1.3087471723556519,3242
,1779624101.3651857,,1950.0,,,203,273.573783,1.3048609495162964,3242
,1779624102.2882147,,1960.0,,,204,274.4968793,1.3042821884155273,3242
,1779624103.203727,,1970.0,,,205,275.4118081,1.2670891284942627,3242
,1779624104.1278553,,1980.0,,,206,276.3360065,1.2762402296066284,3242
,1779624105.0439897,,1990.0,,,207,277.2525556,1.3131364583969116,3242
,1779624117.5754664,1.180410385131836,2000.0,1.4778590202331543,0.0007054142744895884,208,289.7839078,,3242
,1779624117.6715066,,2000.0,,,209,289.8795535,1.2768892049789429,3242
,1779624118.5921884,,2010.0,,,210,290.8005192,1.312729001045227,3242
,1779624119.5086372,,2020.0,,,211,291.7167493,1.2805668115615845,3242
,1779624120.4237099,,2030.0,,,212,292.6324426,1.2577147483825684,3242
,1779624121.3411386,,2040.0,,,213,293.5491826,1.2924644947052002,3242
,1779624122.2645922,,2050.0,,,214,294.4729617,1.2833607196807861,3242
,1779624123.1805248,,2060.0,,,215,295.3892599,1.270526647567749,3242
,1779624124.1040502,,2070.0,,,216,296.3122349,1.2530395984649658,3242
,1779624125.0217724,,2080.0,,,217,297.2303988,1.287839651107788,3242
,1779624125.9386256,,2090.0,,,218,298.1469247,1.2627445459365845,3242
,1779624126.8622766,,2100.0,,,219,299.0703818,1.2660948038101196,3242
,1779624127.787958,,2110.0,,,220,299.9966833,1.2701489925384521,3242
,1779624128.7040408,,2120.0,,,221,300.9130857,1.2531346082687378,3242
,1779624129.6219833,,2130.0,,,222,301.830096,1.2962089776992798,3242
,1779624130.5379033,,2140.0,,,223,302.7459486,1.2478772401809692,3242
,1779624131.4575372,,2150.0,,,224,303.6665722,1.2604708671569824,3242
,1779624132.3714998,,2160.0,,,225,304.5797377,1.264876127243042,3242
,1779624133.291885,,2170.0,,,226,305.5000676,1.258213996887207,3242
,1779624134.212982,,2180.0,,,227,306.421027,1.2390549182891846,3242
,1779624135.1320617,,2190.0,,,228,307.3410785,1.2945934534072876,3242
,1779624136.0448227,,2200.0,,,229,308.2529256,1.2577974796295166,3242
,1779624136.9624622,,2210.0,,,230,309.1707217,1.239123821258545,3242
,1779624137.8861647,,2220.0,,,231,310.0954174,1.2254570722579956,3242
,1779624138.8018117,,2230.0,,,232,311.0093508,1.2407104969024658,3242
,1779624139.7294936,,2240.0,,,233,311.9375391,1.2522658109664917,3242
,1779624152.2288356,1.1469221115112305,2250.0,1.4715710878372192,0.0006360213829156177,234,324.4378988,,3242
,1779624152.3256397,,2250.0,,,235,324.5336838,1.2684383392333984,3242
,1779624153.2443333,,2260.0,,,236,325.4526062,1.2521071434020996,3242
,1779624154.1585982,,2270.0,,,237,326.3667098,1.2032216787338257,3242
,1779624155.0804837,,2280.0,,,238,327.2889957,1.2264817953109741,3242
,1779624156.0021138,,2290.0,,,239,328.2103715,1.2507466077804565,3242
,1779624156.926188,,2300.0,,,240,329.1342365,1.2414497137069702,3242
,1779624157.841345,,2310.0,,,241,330.0496086,1.231345772743225,3242
,1779624158.761652,,2320.0,,,242,330.9696974,1.24507737159729,3242
,1779624159.6823273,,2330.0,,,243,331.8905508,1.2430824041366577,3242
,1779624160.6008875,,2340.0,,,244,332.8097816,1.2386387586593628,3242
,1779624161.5201378,,2350.0,,,245,333.7284028,1.2247943878173828,3242
,1779624162.437057,,2360.0,,,246,334.6451006,1.2263107299804688,3242
,1779624163.3561664,,2370.0,,,247,335.5642401,1.2191885709762573,3242
,1779624164.273618,,2380.0,,,248,336.4822548,1.245056390762329,3242
,1779624165.1909394,,2390.0,,,249,337.3994894,1.250601887702942,3242
,1779624166.1102839,,2400.0,,,250,338.318328,1.2387819290161133,3242
,1779624167.0286477,,2410.0,,,251,339.236939,1.2202812433242798,3242
,1779624167.9521623,,2420.0,,,252,340.1607835,1.2460510730743408,3242
,1779624168.8740804,,2430.0,,,253,341.0821338,1.2354310750961304,3242
,1779624169.7910151,,2440.0,,,254,341.9997584,1.2363358736038208,3242
,1779624170.708699,,2450.0,,,255,342.9169717,1.208652377128601,3242
,1779624171.6242514,,2460.0,,,256,343.8328736,1.2107006311416626,3242
,1779624172.542595,,2470.0,,,257,344.7506573,1.212433099746704,3242
,1779624173.4613788,,2480.0,,,258,345.668918,1.22406005859375,3242
,1779624174.3793616,,2490.0,,,259,346.5874074,1.219756841659546,3242
,1779624186.8906012,1.1178020238876343,2500.0,1.4639297723770142,0.000564423209907245,260,359.0987565,,3242
,1779624186.9881678,,2500.0,,,261,359.1973704,1.190672516822815,3242
,1779624187.9022796,,2510.0,,,262,360.111129,1.1762667894363403,3242
,1779624188.823979,,2520.0,,,263,361.0325767,1.2254670858383179,3242
,1779624189.7398007,,2530.0,,,264,361.9478469,1.2103928327560425,3242
,1779624190.6608877,,2540.0,,,265,362.8691281,1.1888786554336548,3242
,1779624191.5770056,,2550.0,,,266,363.7850759,1.2028330564498901,3242
,1779624192.4956312,,2560.0,,,267,364.7036953,1.214872121810913,3242
,1779624193.4094834,,2570.0,,,268,365.6177725,1.2050881385803223,3242
,1779624194.328054,,2580.0,,,269,366.5371598,1.1800734996795654,3242
,1779624195.240559,,2590.0,,,270,367.4487298,1.1850489377975464,3242
,1779624196.1592267,,2600.0,,,271,368.368052,1.1932013034820557,3242
,1779624197.0826511,,2610.0,,,272,369.2907101,1.196479082107544,3242
,1779624197.9976938,,2620.0,,,273,370.205832,1.2114242315292358,3242
,1779624198.911225,,2630.0,,,274,371.1192685,1.2054322957992554,3242
,1779624199.8269014,,2640.0,,,275,372.0354771,1.2048611640930176,3242
,1779624200.750473,,2650.0,,,276,372.9585199,1.1867568492889404,3242
,1779624201.669903,,2660.0,,,277,373.8779565,1.2197273969650269,3242
,1779624202.5839221,,2670.0,,,278,374.7919651,1.1811329126358032,3242
,1779624203.4947138,,2680.0,,,279,375.7027612,1.1931260824203491,3242
,1779624204.4052117,,2690.0,,,280,376.6133338,1.1808916330337524,3242
,1779624205.326625,,2700.0,,,281,377.5346716,1.1585147380828857,3242
,1779624206.2386146,,2710.0,,,282,378.4466967,1.194246768951416,3242
,1779624207.1555777,,2720.0,,,283,379.3648033,1.1876473426818848,3242
,1779624208.079765,,2730.0,,,284,380.287809,1.2089078426361084,3242
,1779624208.991998,,2740.0,,,285,381.200601,1.2163809537887573,3242
,1779624221.4549675,1.087049961090088,2750.0,1.4692833423614502,0.0004924552772419723,286,393.6645983,,3242
,1779624221.5517867,,2750.0,,,287,393.7598576,1.194390892982483,3242
,1779624222.4668376,,2760.0,,,288,394.6757551,1.1939167976379395,3242
,1779624223.3875864,,2770.0,,,289,395.5958101,1.1792501211166382,3242
,1779624224.312789,,2780.0,,,290,396.5209906,1.2075941562652588,3242
,1779624225.2300563,,2790.0,,,291,397.4383411,1.2064675092697144,3242
,1779624226.1451728,,2800.0,,,292,398.3534097,1.1761037111282349,3242
,1779624227.063354,,2810.0,,,293,399.2714788,1.1736191511154175,3242
,1779624227.9774115,,2820.0,,,294,400.1859376,1.229119062423706,3242
,1779624228.8909714,,2830.0,,,295,401.0990254,1.1732652187347412,3242
,1779624229.80959,,2840.0,,,296,402.0180479,1.158807396888733,3242
,1779624230.7290244,,2850.0,,,297,402.9370694,1.1705092191696167,3242
,1779624231.646634,,2860.0,,,298,403.8547019,1.1560200452804565,3242
,1779624232.5622206,,2870.0,,,299,404.7704601,1.1594420671463013,3242
,1779624233.482977,,2880.0,,,300,405.6910197,1.1959360837936401,3242
,1779624234.4008162,,2890.0,,,301,406.6090851,1.164468765258789,3242
,1779624235.3257961,,2900.0,,,302,407.5343551,1.2071090936660767,3242
,1779624236.240818,,2910.0,,,303,408.449695,1.2004976272583008,3242
,1779624237.159602,,2920.0,,,304,409.3676487,1.1986063718795776,3242
,1779624238.0777376,,2930.0,,,305,410.2860351,1.165412187576294,3242
,1779624239.0007982,,2940.0,,,306,411.2088515,1.1932512521743774,3242
,1779624239.913703,,2950.0,,,307,412.1219362,1.141135573387146,3242
,1779624240.8353477,,2960.0,,,308,413.0434693,1.1796990633010864,3242
,1779624241.7484896,,2970.0,,,309,413.9565354,1.1876673698425293,3242
,1779624242.6689582,,2980.0,,,310,414.8780389,1.1619824171066284,3242
,1779624243.5858495,,2990.0,,,311,415.7949109,1.1837679147720337,3242
,1779624256.006021,1.0572770833969116,3000.0,1.4733854532241821,0.0004219625860160354,312,428.2146143,,3242
,1779624256.1017041,,3000.0,,,313,428.3107503,1.168205738067627,3242
,1779624257.0179043,,3010.0,,,314,429.2267477,1.1738587617874146,3242
,1779624257.9346044,,3020.0,,,315,430.1434676,1.1665372848510742,3242
,1779624258.8559856,,3030.0,,,316,431.0648,1.159935712814331,3242
,1779624259.7768488,,3040.0,,,317,431.9855929,1.154529333114624,3242
,1779624260.6937954,,3050.0,,,318,432.9032337,1.148669958114624,3242
,1779624261.6095204,,3060.0,,,319,433.8175671,1.1661479473114014,3242
,1779624262.5324929,,3070.0,,,320,434.7413016,1.1680331230163574,3242
,1779624263.4538684,,3080.0,,,321,435.6623742,1.143127202987671,3242
,1779624264.375971,,3090.0,,,322,436.5842682,1.1453633308410645,3242
,1779624265.3041072,,3100.0,,,323,437.5131527,1.1580156087875366,3242
,1779624266.2680848,,3110.0,,,324,438.4770294,1.1700116395950317,3242
,1779624267.193432,,3120.0,,,325,439.4016907,1.16904878616333,3242
,1779624268.1472123,,3130.0,,,326,440.3552591,1.1425220966339111,3242
,1779624269.1467705,,3140.0,,,327,441.3548162,1.1539973020553589,3242
,1779624270.1163585,,3150.0,,,328,442.3244044,1.1520493030548096,3242
,1779624271.0548205,,3160.0,,,329,443.2628656,1.136509895324707,3242
,1779624271.982895,,3170.0,,,330,444.191006,1.147825002670288,3242
,1779624272.9292948,,3180.0,,,331,445.1373399,1.1557374000549316,3242
,1779624273.853626,,3190.0,,,332,446.0617886,1.1475830078125,3242
,1779624274.7822666,,3200.0,,,333,446.9903179,1.1287074089050293,3242
,1779624275.710866,,3210.0,,,334,447.918911,1.1168906688690186,3242
,1779624276.6396983,,3220.0,,,335,448.8489219,1.1418489217758179,3242
,1779624277.5696397,,3230.0,,,336,449.7776856,1.1516335010528564,3242
,1779624278.4947135,,3240.0,,,337,450.702876,1.1413929462432861,3242
,1779624291.2624543,1.0285696983337402,3250.0,1.4798381328582764,0.00035475231739709885,338,463.4705588,,3242
,1779624291.3617606,,3250.0,,,339,463.5698069,1.1519633531570435,3242
,1779624292.3928735,,3260.0,,,340,464.6012137,1.111846685409546,3242
,1779624293.342456,,3270.0,,,341,465.5505011,1.134257435798645,3242
,1779624294.329219,,3280.0,,,342,466.5374172,1.1419967412948608,3242
,1779624295.2823958,,3290.0,,,343,467.4904406,1.1632682085037231,3242
,1779624296.2278461,,3300.0,,,344,468.4359164,1.1091334819793701,3242
,1779624297.2105823,,3310.0,,,345,469.4194398,1.1830090284347534,3242
,1779624298.1873403,,3320.0,,,346,470.3964548,1.1083041429519653,3242
,1779624299.1505446,,3330.0,,,347,471.3586112,1.11151123046875,3242
,1779624300.1289454,,3340.0,,,348,472.3370264,1.1519337892532349,3242
,1779624301.120938,,3350.0,,,349,473.3307339,1.1310486793518066,3242
,1779624302.1277304,,3360.0,,,350,474.3358177,1.1370731592178345,3242
,1779624303.12249,,3370.0,,,351,475.3313725,1.1436461210250854,3242
,1779624304.1837864,,3380.0,,,352,476.3919405,1.1227220296859741,3242
,1779624305.133757,,3390.0,,,353,477.342122,1.120025873184204,3242
,1779624306.1598966,,3400.0,,,354,478.368604,1.1547138690948486,3242
,1779624307.1328592,,3410.0,,,355,479.3411292,1.108364224433899,3242
,1779624308.073201,,3420.0,,,356,480.2821824,1.1036962270736694,3242
,1779624309.008531,,3430.0,,,357,481.2167815,1.129839539527893,3242
,1779624309.9523654,,3440.0,,,358,482.161982,1.1369630098342896,3242
,1779624310.8947017,,3450.0,,,359,483.1027481,1.1287782192230225,3242
,1779624311.827972,,3460.0,,,360,484.0362392,1.132435917854309,3242
,1779624312.7622352,,3470.0,,,361,484.9702779,1.1364799737930298,3242
,1779624313.6946728,,3480.0,,,362,485.903039,1.119882345199585,3242
,1779624314.6285894,,3490.0,,,363,486.8366384,1.118157982826233,3242
,1779624327.2377388,1.0051368474960327,3500.0,1.4889633655548096,0.0002925475029450237,364,499.4471415,,3242
,1779624327.3347843,,3500.0,,,365,499.5428301,1.1152608394622803,3242
,1779624328.2592585,,3510.0,,,366,500.468514,1.1008167266845703,3242
