_runtime,val/loss,train/loss,train/step_loss,_step,lr,_timestamp,Sample Generation,iter,seed
157.1947037,1.5129705667495728,1.2625197172164917,,104,0.0009271396472013282,1779641757.4937594,,1000.0,3740
157.2977854,,,1.319062352180481,105,,1779641757.5972095,,1000.0,3740
158.2487689,,,1.3328402042388916,106,,1779641758.5479767,,1010.0,3740
159.2035118,,,1.3219006061553955,107,,1779641759.5030074,,1020.0,3740
160.1614448,,,1.3289848566055298,108,,1779641760.460942,,1030.0,3740
161.1081399,,,1.3132727146148682,109,,1779641761.4076374,,1040.0,3740
162.077052,,,1.338060736656189,110,,1779641762.3770533,,1050.0,3740
163.0353488,,,1.3189202547073364,111,,1779641763.3341696,,1060.0,3740
163.9786415,,,1.3104963302612305,112,,1779641764.2781377,,1070.0,3740
164.9482491,,,1.2949519157409668,113,,1779641765.2477465,,1080.0,3740
165.8984269,,,1.3087658882141113,114,,1779641766.198428,,1090.0,3740
166.8472989,,,1.3177343606948853,115,,1779641767.1473,,1100.0,3740
167.8202956,,,1.3090028762817383,116,,1779641768.1189573,,1110.0,3740
168.7664188,,,1.2929524183273315,117,,1779641769.0659091,,1120.0,3740
169.7165216,,,1.2968720197677612,118,,1779641770.0160172,,1130.0,3740
170.6773028,,,1.3256241083145142,119,,1779641770.9767616,,1140.0,3740
171.6476753,,,1.3101606369018555,120,,1779641771.94735,,1150.0,3740
172.6004079,,,1.2908203601837158,121,,1779641772.8997111,,1160.0,3740
173.5520161,,,1.2679239511489868,122,,1779641773.8514383,,1170.0,3740
174.5054702,,,1.275675892829895,123,,1779641774.8047423,,1180.0,3740
175.4620509,,,1.2726967334747314,124,,1779641775.7615182,,1190.0,3740
176.4157955,,,1.2762434482574463,125,,1779641776.715013,,1200.0,3740
177.361169,,,1.2545099258422852,126,,1779641777.6606615,,1210.0,3740
178.3179941,,,1.2580827474594116,127,,1779641778.617491,,1220.0,3740
179.2705187,,,1.2658071517944336,128,,1779641779.5692449,,1230.0,3740
180.2181732,,,1.2560795545578003,129,,1779641780.5176694,,1240.0,3740
193.3023809,1.4915143251419067,1.1944531202316284,,130,0.000883125098683892,1779641793.6017458,,1250.0,3740
193.3996275,,,1.2929189205169678,131,,1779641793.6986904,,1250.0,3740
194.3549197,,,1.2748632431030273,132,,1779641794.6544168,,1260.0,3740
195.3046487,,,1.2247040271759033,133,,1779641795.6039379,,1270.0,3740
196.2522045,,,1.2795519828796387,134,,1779641796.5516531,,1280.0,3740
197.2085871,,,1.235253930091858,135,,1779641797.5080838,,1290.0,3740
198.155868,,,1.2784587144851685,136,,1779641798.4558692,,1300.0,3740
199.108084,,,1.2574729919433594,137,,1779641799.408085,,1310.0,3740
200.0689033,,,1.2069822549819946,138,,1779641800.3683968,,1320.0,3740
201.0324692,,,1.220711588859558,139,,1779641801.3314185,,1330.0,3740
201.9801008,,,1.2416298389434814,140,,1779641802.2794623,,1340.0,3740
202.937686,,,1.2582454681396484,141,,1779641803.2370393,,1350.0,3740
203.8965891,,,1.2710117101669312,142,,1779641804.196046,,1360.0,3740
204.8531088,,,1.2326680421829224,143,,1779641805.1526062,,1370.0,3740
205.8067271,,,1.2259407043457031,144,,1779641806.106728,,1380.0,3740
206.7614765,,,1.248483657836914,145,,1779641807.0607593,,1390.0,3740
207.7136922,,,1.248178482055664,146,,1779641808.0131886,,1400.0,3740
208.6812093,,,1.2242112159729004,147,,1779641808.9803648,,1410.0,3740
209.6339638,,,1.2132817506790161,148,,1779641809.9331963,,1420.0,3740
210.5889087,,,1.2156652212142944,149,,1779641810.8884058,,1430.0,3740
211.543732,,,1.2265594005584717,150,,1779641811.8430336,,1440.0,3740
212.4965922,,,1.20956552028656,151,,1779641812.795543,,1450.0,3740
213.4435896,,,1.212318778038025,152,,1779641813.743085,,1460.0,3740
214.4150604,,,1.2400349378585815,153,,1779641814.714245,,1470.0,3740
215.3703669,,,1.2143460512161255,154,,1779641815.6688466,,1480.0,3740
216.325798,,,1.2272447347640991,155,,1779641816.625292,,1490.0,3740
229.4343393,1.4721850156784058,1.1418070793151855,,156,0.0008305704108364302,1779641829.7337122,,1500.0,3740
229.5348887,,,1.205736756324768,157,,1779641829.8342977,,1500.0,3740
230.4846682,,,1.2155113220214844,158,,1779641830.7839708,,1510.0,3740
231.443487,,,1.211150050163269,159,,1779641831.742983,,1520.0,3740
232.3958455,,,1.1893532276153564,160,,1779641832.6952124,,1530.0,3740
233.3487117,,,1.200749158859253,161,,1779641833.6482084,,1540.0,3740
234.3014889,,,1.2084193229675293,162,,1779641834.600984,,1550.0,3740
235.262438,,,1.1982429027557373,163,,1779641835.5619123,,1560.0,3740
236.2151599,,,1.1880857944488525,164,,1779641836.5139654,,1570.0,3740
237.1685538,,,1.1977332830429077,165,,1779641837.4678643,,1580.0,3740
238.1224294,,,1.2105087041854858,166,,1779641838.4219239,,1590.0,3740
239.0768424,,,1.2097787857055664,167,,1779641839.3768435,,1600.0,3740
240.0251046,,,1.1842091083526611,168,,1779641840.3251057,,1610.0,3740
240.9768158,,,1.1733417510986328,169,,1779641841.2763124,,1620.0,3740
241.9298578,,,1.2100977897644043,170,,1779641842.2280777,,1630.0,3740
242.9038246,,,1.1800038814544678,171,,1779641843.2031393,,1640.0,3740
243.8531013,,,1.1755410432815552,172,,1779641844.1524622,,1650.0,3740
244.8128041,,,1.1742784976959229,173,,1779641845.1121058,,1660.0,3740
245.7639923,,,1.1821811199188232,174,,1779641846.0629942,,1670.0,3740
246.7222949,,,1.1795729398727417,175,,1779641847.0216937,,1680.0,3740
247.6774876,,,1.1613776683807373,176,,1779641847.9769018,,1690.0,3740
248.6201408,,,1.1911367177963257,177,,1779641848.9191418,,1700.0,3740
249.5755588,,,1.1672135591506958,178,,1779641849.8746486,,1710.0,3740
250.5185626,,,1.205557942390442,179,,1779641850.8185637,,1720.0,3740
251.4724722,,,1.1889041662216187,180,,1779641851.771752,,1730.0,3740
252.4439995,,,1.1677128076553345,181,,1779641852.7434955,,1740.0,3740
265.525201,1.4756277799606323,1.0948518514633179,,182,0.0007708228984017721,1779641865.8247006,,1750.0,3740
265.6241708,,,1.129671573638916,183,,1779641865.9236333,,1750.0,3740
266.5782453,,,1.1905155181884766,184,,1779641866.8777413,,1760.0,3740
267.5319059,,,1.1733455657958984,185,,1779641867.8311865,,1770.0,3740
268.4892609,,,1.1877362728118896,186,,1779641868.788722,,1780.0,3740
269.441173,,,1.1894303560256958,187,,1779641869.740496,,1790.0,3740
270.4004993,,,1.158282995223999,188,,1779641870.6994147,,1800.0,3740
271.3436659,,,1.1447993516921997,189,,1779641871.64288,,1810.0,3740
272.3033827,,,1.1669468879699707,190,,1779641872.602879,,1820.0,3740
273.2561818,,,1.137386441230774,191,,1779641873.5556786,,1830.0,3740
274.2074242,,,1.1804530620574951,192,,1779641874.506635,,1840.0,3740
275.1590094,,,1.186202883720398,193,,1779641875.4577765,,1850.0,3740
276.1097422,,,1.1595373153686523,194,,1779641876.4092386,,1860.0,3740
277.0717162,,,1.140297293663025,195,,1779641877.371039,,1870.0,3740
278.0258043,,,1.1297869682312012,196,,1779641878.3250608,,1880.0,3740
278.9753381,,,1.1574746370315552,197,,1779641879.2748332,,1890.0,3740
279.9275504,,,1.1373157501220703,198,,1779641880.2270412,,1900.0,3740
280.8714671,,,1.150508999824524,199,,1779641881.1709633,,1910.0,3740
281.8251127,,,1.1495391130447388,200,,1779641882.1246097,,1920.0,3740
282.7772851,,,1.146448016166687,201,,1779641883.0761983,,1930.0,3740
283.7630914,,,1.173335075378418,202,,1779641884.062582,,1940.0,3740
284.7129257,,,1.1817786693572998,203,,1779641885.0124218,,1950.0,3740
285.6726663,,,1.187652587890625,204,,1779641885.972164,,1960.0,3740
286.6268415,,,1.1327811479568481,205,,1779641886.9263382,,1970.0,3740
287.583838,,,1.1471468210220337,206,,1779641887.8832462,,1980.0,3740
288.5351638,,,1.1608574390411377,207,,1779641888.834659,,1990.0,3740
301.6113677,1.4756419658660889,1.0543385744094849,,208,0.0007054142744895884,1779641901.9097824,,2000.0,3740
301.7098484,,,1.1377681493759155,209,,1779641902.0093129,,2000.0,3740
302.6553818,,,1.1429104804992676,210,,1779641902.9543507,,2010.0,3740
303.6202488,,,1.1427923440933228,211,,1779641903.9197445,,2020.0,3740
304.5773971,,,1.1550730466842651,212,,1779641904.8768926,,2030.0,3740
305.5243322,,,1.145835041999817,213,,1779641905.8238287,,2040.0,3740
306.4785659,,,1.1675363779067993,214,,1779641906.7780635,,2050.0,3740
307.4294444,,,1.1269842386245728,215,,1779641907.7288709,,2060.0,3740
308.3732833,,,1.137393593788147,216,,1779641908.6725345,,2070.0,3740
309.3332503,,,1.1070728302001953,217,,1779641909.6327465,,2080.0,3740
310.2846332,,,1.1254817247390747,218,,1779641910.5840552,,2090.0,3740
311.2408977,,,1.1029351949691772,219,,1779641911.5395265,,2100.0,3740
312.1888092,,,1.1232693195343018,220,,1779641912.4878113,,2110.0,3740
313.1563463,,,1.1028785705566406,221,,1779641913.4549918,,2120.0,3740
314.105291,,,1.1139284372329712,222,,1779641914.404489,,2130.0,3740
315.0586603,,,1.1284228563308716,223,,1779641915.358159,,2140.0,3740
316.0203295,,,1.0929150581359863,224,,1779641916.319785,,2150.0,3740
316.9745555,,,1.1068490743637085,225,,1779641917.2740514,,2160.0,3740
317.9086009,,,1.1304582357406616,226,,1779641918.2080977,,2170.0,3740
318.8735446,,,1.1085258722305298,227,,1779641919.1722536,,2180.0,3740
319.8272709,,,1.11543869972229,228,,1779641920.1266136,,2190.0,3740
320.7851287,,,1.1067640781402588,229,,1779641921.0846255,,2200.0,3740
321.7374501,,,1.1133673191070557,230,,1779641922.0369444,,2210.0,3740
322.6931128,,,1.0944559574127197,231,,1779641922.992608,,2220.0,3740
323.6452437,,,1.1060094833374023,232,,1779641923.9447389,,2230.0,3740
324.619397,,,1.1128859519958496,233,,1779641924.9185126,,2240.0,3740
337.6796192,1.4788541793823242,1.0041905641555786,,234,0.0006360213829156177,1779641937.9781148,,2250.0,3740
337.7800645,,,1.084862470626831,235,,1779641938.077894,,2250.0,3740
338.7243634,,,1.0953394174575806,236,,1779641939.0238595,,2260.0,3740
339.6803541,,,1.111740231513977,237,,1779641939.9798474,,2270.0,3740
340.6299468,,,1.0989315509796143,238,,1779641940.9294434,,2280.0,3740
341.5910638,,,1.1383867263793945,239,,1779641941.8905134,,2290.0,3740
342.5600303,,,1.1028707027435303,240,,1779641942.8595257,,2300.0,3740
343.5172817,,,1.074648141860962,241,,1779641943.8167298,,2310.0,3740
344.4838287,,,1.0978772640228271,242,,1779641944.7830572,,2320.0,3740
345.4377005,,,1.1011905670166016,243,,1779641945.7371337,,2330.0,3740
346.395216,,,1.075340986251831,244,,1779641946.6947086,,2340.0,3740
347.3422083,,,1.0940457582473755,245,,1779641947.6417456,,2350.0,3740
348.2876043,,,1.116113305091858,246,,1779641948.586563,,2360.0,3740
349.2449459,,,1.0970360040664673,247,,1779641949.5444431,,2370.0,3740
350.2072541,,,1.0933096408843994,248,,1779641950.5063415,,2380.0,3740
351.1665851,,,1.0949020385742188,249,,1779641951.4660819,,2390.0,3740
352.1219944,,,1.0765888690948486,250,,1779641952.4211164,,2400.0,3740
353.0740361,,,1.1048988103866577,251,,1779641953.373444,,2410.0,3740
354.0310452,,,1.063665509223938,252,,1779641954.3304763,,2420.0,3740
354.9849297,,,1.0528016090393066,253,,1779641955.2844248,,2430.0,3740
355.9420891,,,1.1026362180709839,254,,1779641956.2415843,,2440.0,3740
356.894284,,,1.0620774030685425,255,,1779641957.1934137,,2450.0,3740
357.8479347,,,1.0900089740753174,256,,1779641958.1472938,,2460.0,3740
358.8090733,,,1.0488263368606567,257,,1779641959.1083753,,2470.0,3740
359.768036,,,1.0624349117279053,258,,1779641960.067237,,2480.0,3740
360.726865,,,1.0604697465896606,259,,1779641961.0263622,,2490.0,3740
373.7930526,1.5005587339401245,0.9589394927024841,,260,0.000564423209907245,1779641974.0924366,,2500.0,3740
373.8921716,,,1.0463684797286987,261,,1779641974.1916678,,2500.0,3740
374.8465382,,,1.0634987354278564,262,,1779641975.1457775,,2510.0,3740
375.8077283,,,1.0427573919296265,263,,1779641976.1072257,,2520.0,3740
376.7665125,,,1.0516823530197144,264,,1779641977.0659282,,2530.0,3740
377.7306424,,,1.041716456413269,265,,1779641978.0301318,,2540.0,3740
378.6900569,,,1.0628312826156616,266,,1779641978.988613,,2550.0,3740
379.641541,,,1.0455427169799805,267,,1779641979.9410348,,2560.0,3740
380.5902318,,,1.0424221754074097,268,,1779641980.8891659,,2570.0,3740
381.5613986,,,1.0891292095184326,269,,1779641981.860895,,2580.0,3740
382.5055652,,,1.060948133468628,270,,1779641982.8055663,,2590.0,3740
383.4745292,,,1.0597896575927734,271,,1779641983.7739964,,2600.0,3740
384.439752,,,1.03911292552948,272,,1779641984.739248,,2610.0,3740
385.3925897,,,1.0444228649139404,273,,1779641985.6920795,,2620.0,3740
386.3420985,,,1.0528675317764282,274,,1779641986.6415954,,2630.0,3740
387.2918287,,,1.0217652320861816,275,,1779641987.5902164,,2640.0,3740
388.2419386,,,1.0465646982192993,276,,1779641988.5407484,,2650.0,3740
389.1900391,,,1.0198493003845215,277,,1779641989.4895322,,2660.0,3740
390.129986,,,1.0499838590621948,278,,1779641990.428679,,2670.0,3740
391.0853202,,,1.0149757862091064,279,,1779641991.3842168,,2680.0,3740
392.0340279,,,1.0555793046951294,280,,1779641992.3335233,,2690.0,3740
392.9961587,,,1.0030235052108765,281,,1779641993.295653,,2700.0,3740
393.9480759,,,1.015021562576294,282,,1779641994.2475693,,2710.0,3740
394.8950525,,,1.0111360549926758,283,,1779641995.194208,,2720.0,3740
395.8424742,,,1.0210500955581665,284,,1779641996.141971,,2730.0,3740
396.7937552,,,1.0473166704177856,285,,1779641997.0928874,,2740.0,3740
409.8428625,1.5160210132598877,0.9165409207344055,,286,0.0004924552772419723,1779642010.1428635,,2750.0,3740
409.9406898,,,1.0030766725540161,287,,1779642010.2401867,,2750.0,3740
410.882419,,,1.0368248224258423,288,,1779642011.1819158,,2760.0,3740
411.8422405,,,1.0167417526245117,289,,1779642012.1417382,,2770.0,3740
412.8007382,,,0.9981479644775391,290,,1779642013.0992146,,2780.0,3740
413.7479308,,,1.0346143245697021,291,,1779642014.0474277,,2790.0,3740
414.7044645,,,1.0235350131988525,292,,1779642015.0039601,,2800.0,3740
415.6513454,,,1.0352784395217896,293,,1779642015.950841,,2810.0,3740
416.5981285,,,1.0370038747787476,294,,1779642016.8969345,,2820.0,3740
417.5487345,,,1.0398249626159668,295,,1779642017.8482313,,2830.0,3740
418.5154557,,,1.0029200315475464,296,,1779642018.814859,,2840.0,3740
419.4725248,,,1.0035359859466553,297,,1779642019.7720196,,2850.0,3740
420.4298802,,,1.0257591009140015,298,,1779642020.7291675,,2860.0,3740
421.3818479,,,1.0129332542419434,299,,1779642021.681411,,2870.0,3740
422.3443971,,,1.0104186534881592,300,,1779642022.6437573,,2880.0,3740
423.2952584,,,0.9886303544044495,301,,1779642023.5937681,,2890.0,3740
424.248906,,,1.0128260850906372,302,,1779642024.548402,,2900.0,3740
425.1999235,,,1.0178930759429932,303,,1779642025.499418,,2910.0,3740
426.1480013,,,1.0147948265075684,304,,1779642026.4474983,,2920.0,3740
427.1073905,,,0.9930724501609802,305,,1779642027.406755,,2930.0,3740
428.0545114,,,1.0055581331253052,306,,1779642028.3538392,,2940.0,3740
429.000034,,,1.0116721391677856,307,,1779642029.299529,,2950.0,3740
429.9497117,,,0.9955697059631348,308,,1779642030.2490246,,2960.0,3740
430.9080907,,,0.9752617478370667,309,,1779642031.2075841,,2970.0,3740
431.8560404,,,0.9879768490791321,310,,1779642032.1555364,,2980.0,3740
432.8143993,,,0.9786319136619568,311,,1779642033.1144006,,2990.0,3740
445.9218353,1.5324019193649292,0.8724713921546936,,312,0.0004219625860160354,1779642046.2207959,,3000.0,3740
446.0216654,,,0.9987027645111084,313,,1779642046.3203533,,3000.0,3740
446.9672801,,,1.0051414966583252,314,,1779642047.2666376,,3010.0,3740
447.926644,,,0.9965282082557678,315,,1779642048.2261405,,3020.0,3740
448.881381,,,1.0132094621658325,316,,1779642049.1808374,,3030.0,3740
449.8405084,,,1.0045498609542847,317,,1779642050.140005,,3040.0,3740
450.8022915,,,1.0102216005325317,318,,1779642051.1017892,,3050.0,3740
451.7533317,,,1.002784013748169,319,,1779642052.0528028,,3060.0,3740
452.7133101,,,0.9855929613113403,320,,1779642053.0128052,,3070.0,3740
453.6670489,,,0.9646998643875122,321,,1779642053.9665456,,3080.0,3740
454.6195727,,,0.9853420257568359,322,,1779642054.9190676,,3090.0,3740
455.5814066,,,1.002487063407898,323,,1779642055.880623,,3100.0,3740
456.5413457,,,0.9923802614212036,324,,1779642056.8402967,,3110.0,3740
457.4931283,,,0.9928928017616272,325,,1779642057.7926219,,3120.0,3740
458.4474116,,,0.9702908992767334,326,,1779642058.74679,,3130.0,3740
459.4002591,,,0.9783511757850647,327,,1779642059.6997564,,3140.0,3740
460.3566189,,,0.9850760698318481,328,,1779642060.6560552,,3150.0,3740
461.3157906,,,0.9787023067474365,329,,1779642061.6152864,,3160.0,3740
462.2629462,,,0.9674187302589417,330,,1779642062.56244,,3170.0,3740
463.2068644,,,0.9575163722038269,331,,1779642063.5058634,,3180.0,3740
464.1699783,,,0.955708384513855,332,,1779642064.468815,,3190.0,3740
465.1239821,,,0.9840683341026306,333,,1779642065.4234774,,3200.0,3740
466.0708956,,,0.9706444144248962,334,,1779642066.370383,,3210.0,3740
467.0377596,,,0.9542208909988403,335,,1779642067.3362417,,3220.0,3740
467.9923629,,,0.9565915465354919,336,,1779642068.2912226,,3230.0,3740
468.9425264,,,0.9637476205825806,337,,1779642069.2418983,,3240.0,3740
482.031878,1.564955472946167,0.8274632096290588,,338,0.00035475231739709885,1779642082.3309839,,3250.0,3740
482.129959,,,0.9380389451980591,339,,1779642082.4292,,3250.0,3740
483.0747289,,,0.9615826606750488,340,,1779642083.3742259,,3260.0,3740
484.0413628,,,0.9839404821395874,341,,1779642084.3407583,,3270.0,3740
485.0029059,,,0.9544820189476013,342,,1779642085.302401,,3280.0,3740
485.9514355,,,0.9718974232673645,343,,1779642086.2498326,,3290.0,3740
486.8953661,,,0.943101704120636,344,,1779642087.1941092,,3300.0,3740
487.8428148,,,0.9475510716438293,345,,1779642088.1423113,,3310.0,3740
488.7983521,,,0.9712709784507751,346,,1779642089.097573,,3320.0,3740
489.7531031,,,0.9449350237846375,347,,1779642090.0515943,,3330.0,3740
490.7221247,,,0.9554516077041626,348,,1779642091.0214849,,3340.0,3740
491.6741626,,,0.9842249155044556,349,,1779642091.973507,,3350.0,3740
492.6195515,,,0.9426202178001404,350,,1779642092.9185505,,3360.0,3740
493.582377,,,0.9612787365913391,351,,1779642093.881873,,3370.0,3740
494.5362329,,,0.9639712572097778,352,,1779642094.8357298,,3380.0,3740
495.4903054,,,0.9553727507591248,353,,1779642095.7894607,,3390.0,3740
496.4444669,,,0.9376059174537659,354,,1779642096.7439635,,3400.0,3740
497.4027357,,,0.9324788451194763,355,,1779642097.7017376,,3410.0,3740
498.3557726,,,0.9508236646652222,356,,1779642098.654281,,3420.0,3740
499.3224208,,,0.9409898519515991,357,,1779642099.6218853,,3430.0,3740
500.2704606,,,0.9297890067100525,358,,1779642100.5689569,,3440.0,3740
501.2548033,,,0.9367703795433044,359,,1779642101.5543,,3450.0,3740
502.2022932,,,0.9530773162841797,360,,1779642102.5015788,,3460.0,3740
503.1465516,,,0.9392253160476685,361,,1779642103.4460201,,3470.0,3740
504.1103429,,,0.9394440650939941,362,,1779642104.4098392,,3480.0,3740
505.0547971,,,0.9482110142707825,363,,1779642105.354798,,3490.0,3740
518.1514466,1.5878432989120483,0.7847699522972107,,364,0.0002925475029450237,1779642118.450397,,3500.0,3740
518.2521493,,,0.9381821751594543,365,,1779642118.5511198,,3500.0,3740
519.2035876,,,0.9649863839149475,366,,1779642119.5029914,,3510.0,3740
