_runtime,val/loss,iter,train/loss,train/step_loss,_step,_timestamp,Sample Generation,lr,seed
104.9335419,,700.0,,1.444745659828186,73,1779714930.4925988,,,6242
105.8853536,,710.0,,1.438869595527649,74,1779714931.4438949,,,6242
106.8500559,,720.0,,1.4361512660980225,75,1779714932.4086058,,,6242
107.8059284,,730.0,,1.4455854892730713,76,1779714933.3643246,,,6242
108.7746241,,740.0,,1.407881736755371,77,1779714934.332785,,,6242
122.1782632,1.568070411682129,750.0,1.357815146446228,,78,1779714947.7367523,,0.0009614856803571157,6242
122.2774005,,750.0,,1.4389655590057373,79,1779714947.8358536,,,6242
123.2316321,,760.0,,1.4384863376617432,80,1779714948.7893593,,,6242
124.1857184,,770.0,,1.406668782234192,81,1779714949.7442675,,,6242
125.1376658,,780.0,,1.4111121892929077,82,1779714950.6959972,,,6242
126.0882655,,790.0,,1.3791706562042236,83,1779714951.6473227,,,6242
127.0447976,,800.0,,1.4110660552978516,84,1779714952.6033444,,,6242
128.0086364,,810.0,,1.4070677757263184,85,1779714953.5666256,,,6242
128.9956488,,820.0,,1.4304614067077637,86,1779714954.5540698,,,6242
129.9641132,,830.0,,1.387486219406128,87,1779714955.5226648,,,6242
130.9218033,,840.0,,1.3697471618652344,88,1779714956.4797504,,,6242
131.8834401,,850.0,,1.338614583015442,89,1779714957.4419916,,,6242
132.8250511,,860.0,,1.3591047525405884,90,1779714958.3836012,,,6242
133.7969661,,870.0,,1.3624359369277954,91,1779714959.355517,,,6242
134.7529098,,880.0,,1.3740906715393066,92,1779714960.3114612,,,6242
135.7066651,,890.0,,1.3543524742126465,93,1779714961.2649226,,,6242
136.6608748,,900.0,,1.3489385843276978,94,1779714962.219416,,,6242
137.6122599,,910.0,,1.3456590175628662,95,1779714963.1708102,,,6242
138.5658278,,920.0,,1.3807964324951172,96,1779714964.1239355,,,6242
139.525264,,930.0,,1.3300118446350098,97,1779714965.083813,,,6242
140.4824389,,940.0,,1.3507328033447266,98,1779714966.0409868,,,6242
141.4311509,,950.0,,1.3513048887252808,99,1779714966.9896991,,,6242
142.3734442,,960.0,,1.3802506923675537,100,1779714967.9310083,,,6242
143.2861523,,970.0,,1.3426036834716797,101,1779714968.8446503,,,6242
144.1972035,,980.0,,1.367760181427002,102,1779714969.75575,,,6242
145.1099374,,990.0,,1.3355053663253784,103,1779714970.6684895,,,6242
157.8477254,1.5156333446502686,1000.0,1.265797734260559,,104,1779714983.4061227,,0.0009271396472013282,6242
157.9465536,,1000.0,,1.3765617609024048,105,1779714983.5050602,,,6242
158.8610562,,1010.0,,1.3262300491333008,106,1779714984.420113,,,6242
159.8020497,,1020.0,,1.3339974880218506,107,1779714985.360559,,,6242
160.7350959,,1030.0,,1.3429911136627197,108,1779714986.293643,,,6242
161.684069,,1040.0,,1.3340017795562744,109,1779714987.24228,,,6242
162.6424092,,1050.0,,1.3200268745422363,110,1779714988.2007797,,,6242
163.60753,,1060.0,,1.3025453090667725,111,1779714989.16608,,,6242
164.5660763,,1070.0,,1.2985118627548218,112,1779714990.124626,,,6242
165.5545731,,1080.0,,1.3218731880187988,113,1779714991.112112,,,6242
166.5204152,,1090.0,,1.2943315505981445,114,1779714992.0787165,,,6242
167.4863429,,1100.0,,1.3270033597946167,115,1779714993.0443978,,,6242
168.45805,,1110.0,,1.307681679725647,116,1779714994.0163724,,,6242
169.4171487,,1120.0,,1.3014034032821655,117,1779714994.9756951,,,6242
170.3510602,,1130.0,,1.2935583591461182,118,1779714995.9096088,,,6242
171.3117203,,1140.0,,1.308193325996399,119,1779714996.8702435,,,6242
172.265042,,1150.0,,1.2901679277420044,120,1779714997.823591,,,6242
173.2153043,,1160.0,,1.3120338916778564,121,1779714998.7733028,,,6242
174.1563091,,1170.0,,1.2914917469024658,122,1779714999.714859,,,6242
175.1075362,,1180.0,,1.3035470247268677,123,1779715000.6665933,,,6242
176.071067,,1190.0,,1.2697962522506714,124,1779715001.6289399,,,6242
177.020623,,1200.0,,1.2751085758209229,125,1779715002.5791733,,,6242
177.9638604,,1210.0,,1.271209716796875,126,1779715003.5224113,,,6242
178.9043838,,1220.0,,1.265397548675537,127,1779715004.4629347,,,6242
179.8481211,,1230.0,,1.2450833320617676,128,1779715005.4058526,,,6242
180.7929215,,1240.0,,1.282465934753418,129,1779715006.3514717,,,6242
194.0114063,1.4828792810440063,1250.0,1.2050118446350098,,130,1779715019.569974,,0.000883125098683892,6242
194.1077259,,1250.0,,1.2739982604980469,131,1779715019.666187,,,6242
195.0485912,,1260.0,,1.2353421449661255,132,1779715020.6065524,,,6242
195.9873524,,1270.0,,1.273813009262085,133,1779715021.5459032,,,6242
196.9228832,,1280.0,,1.2763975858688354,134,1779715022.4814014,,,6242
197.8573386,,1290.0,,1.2624479532241821,135,1779715023.4158885,,,6242
198.7935262,,1300.0,,1.2991636991500854,136,1779715024.3513331,,,6242
199.7219721,,1310.0,,1.263801097869873,137,1779715025.2805173,,,6242
200.645628,,1320.0,,1.2576415538787842,138,1779715026.204169,,,6242
201.5555954,,1330.0,,1.2771446704864502,139,1779715027.114098,,,6242
202.4989824,,1340.0,,1.2727333307266235,140,1779715028.0571387,,,6242
203.4261097,,1350.0,,1.2568130493164062,141,1779715028.9846618,,,6242
204.3435192,,1360.0,,1.2478018999099731,142,1779715029.9017973,,,6242
205.27384,,1370.0,,1.2396891117095947,143,1779715030.8323073,,,6242
206.2135785,,1380.0,,1.2477846145629883,144,1779715031.771538,,,6242
207.1519042,,1390.0,,1.2498615980148315,145,1779715032.710453,,,6242
208.0830928,,1400.0,,1.243464708328247,146,1779715033.6416442,,,6242
209.0130678,,1410.0,,1.2697356939315796,147,1779715034.5715387,,,6242
209.9410063,,1420.0,,1.2498915195465088,148,1779715035.4989202,,,6242
210.8705599,,1430.0,,1.2597618103027344,149,1779715036.4291096,,,6242
211.802873,,1440.0,,1.2280073165893555,150,1779715037.361314,,,6242
212.732722,,1450.0,,1.2208647727966309,151,1779715038.2910912,,,6242
213.6849849,,1460.0,,1.2152256965637207,152,1779715039.2435358,,,6242
214.6251812,,1470.0,,1.2683393955230713,153,1779715040.1835995,,,6242
215.5838526,,1480.0,,1.2287850379943848,154,1779715041.1421838,,,6242
216.5415274,,1490.0,,1.2544809579849243,155,1779715042.0996964,,,6242
229.6559904,1.4737321138381958,1500.0,1.153149127960205,,156,1779715055.214236,,0.0008305704108364302,6242
229.7517799,,1500.0,,1.2351287603378296,157,1779715055.310333,,,6242
230.6835772,,1510.0,,1.2279658317565918,158,1779715056.2421288,,,6242
231.6308229,,1520.0,,1.2002652883529663,159,1779715057.18892,,,6242
232.5970258,,1530.0,,1.2172050476074219,160,1779715058.1555738,,,6242
233.5630419,,1540.0,,1.220908284187317,161,1779715059.1215913,,,6242
234.5139636,,1550.0,,1.2256461381912231,162,1779715060.0724452,,,6242
235.4323447,,1560.0,,1.1991686820983887,163,1779715060.9907088,,,6242
236.3715041,,1570.0,,1.221038579940796,164,1779715061.929453,,,6242
237.309047,,1580.0,,1.20534348487854,165,1779715062.867598,,,6242
238.246998,,1590.0,,1.2307201623916626,166,1779715063.8053663,,,6242
239.2011631,,1600.0,,1.2081831693649292,167,1779715064.7597127,,,6242
240.1853237,,1610.0,,1.2072869539260864,168,1779715065.7438738,,,6242
241.1626699,,1620.0,,1.1842069625854492,169,1779715066.72122,,,6242
242.1423125,,1630.0,,1.1953158378601074,170,1779715067.7005663,,,6242
243.1156325,,1640.0,,1.218605875968933,171,1779715068.6739106,,,6242
244.1003091,,1650.0,,1.1663485765457153,172,1779715069.658821,,,6242
245.076277,,1660.0,,1.184069275856018,173,1779715070.6348233,,,6242
246.0413703,,1670.0,,1.1680629253387451,174,1779715071.6004272,,,6242
246.9803095,,1680.0,,1.1800618171691895,175,1779715072.5388596,,,6242
247.9054306,,1690.0,,1.1845942735671997,176,1779715073.4639826,,,6242
248.8345521,,1700.0,,1.182051420211792,177,1779715074.3931024,,,6242
249.7904833,,1710.0,,1.1854829788208008,178,1779715075.348803,,,6242
250.7321996,,1720.0,,1.1998001337051392,179,1779715076.2907522,,,6242
251.686604,,1730.0,,1.1818050146102905,180,1779715077.2451544,,,6242
252.6255547,,1740.0,,1.187129259109497,181,1779715078.1837473,,,6242
265.8755158,1.4607776403427124,1750.0,1.1043769121170044,,182,1779715091.4339576,,0.0007708228984017721,6242
265.9796159,,1750.0,,1.1939024925231934,183,1779715091.5381675,,,6242
266.950428,,1760.0,,1.1873366832733154,184,1779715092.5087311,,,6242
267.8963007,,1770.0,,1.1811165809631348,185,1779715093.4538236,,,6242
268.8475653,,1780.0,,1.1736541986465454,186,1779715094.4056227,,,6242
269.8055849,,1790.0,,1.1862425804138184,187,1779715095.364083,,,6242
270.7611736,,1800.0,,1.2007821798324585,188,1779715096.3197238,,,6242
271.7413819,,1810.0,,1.145005464553833,189,1779715097.2998583,,,6242
272.68977,,1820.0,,1.1740398406982422,190,1779715098.2478204,,,6242
273.6351373,,1830.0,,1.1922881603240967,191,1779715099.1932404,,,6242
274.5840109,,1840.0,,1.1620646715164185,192,1779715100.1415606,,,6242
275.5413804,,1850.0,,1.149430751800537,193,1779715101.099823,,,6242
276.492646,,1860.0,,1.1827452182769775,194,1779715102.0506122,,,6242
277.4502648,,1870.0,,1.1764426231384277,195,1779715103.0088165,,,6242
278.4028841,,1880.0,,1.1393946409225464,196,1779715103.9614322,,,6242
279.355457,,1890.0,,1.1720216274261475,197,1779715104.9140096,,,6242
280.3266723,,1900.0,,1.1517932415008545,198,1779715105.8857293,,,6242
281.3010414,,1910.0,,1.1344865560531616,199,1779715106.8595917,,,6242
282.2648886,,1920.0,,1.1434404850006104,200,1779715107.8224337,,,6242
283.2218965,,1930.0,,1.1728689670562744,201,1779715108.7804484,,,6242
284.1700836,,1940.0,,1.1627079248428345,202,1779715109.7281992,,,6242
285.1483598,,1950.0,,1.1517014503479004,203,1779715110.7064757,,,6242
286.0991428,,1960.0,,1.1192288398742676,204,1779715111.6575563,,,6242
287.0668752,,1970.0,,1.1289969682693481,205,1779715112.6247976,,,6242
288.0230315,,1980.0,,1.1357715129852295,206,1779715113.581455,,,6242
288.9898843,,1990.0,,1.1446435451507568,207,1779715114.5478594,,,6242
302.3622731,1.4705783128738403,2000.0,1.0572333335876465,,208,1779715127.9206114,,0.0007054142744895884,6242
302.4618094,,2000.0,,1.1716428995132446,209,1779715128.0202932,,,6242
303.4165529,,2010.0,,1.1574537754058838,210,1779715128.9745853,,,6242
304.365571,,2020.0,,1.1501009464263916,211,1779715129.924119,,,6242
305.3102321,,2030.0,,1.1693973541259766,212,1779715130.8683646,,,6242
306.2629511,,2040.0,,1.1343903541564941,213,1779715131.8204925,,,6242
307.2189124,,2050.0,,1.1341185569763184,214,1779715132.777462,,,6242
308.174618,,2060.0,,1.1405260562896729,215,1779715133.7325907,,,6242
309.1283263,,2070.0,,1.151183009147644,216,1779715134.6866336,,,6242
310.0818468,,2080.0,,1.1416192054748535,217,1779715135.640166,,,6242
311.0368843,,2090.0,,1.129064917564392,218,1779715136.5959413,,,6242
311.9898786,,2100.0,,1.185638666152954,219,1779715137.54843,,,6242
312.9808954,,2110.0,,1.123665690422058,220,1779715138.539423,,,6242
313.9361128,,2120.0,,1.1608463525772095,221,1779715139.4945064,,,6242
314.8731511,,2130.0,,1.1037782430648804,222,1779715140.4312568,,,6242
315.8564206,,2140.0,,1.1103521585464478,223,1779715141.4140065,,,6242
316.8111167,,2150.0,,1.077666997909546,224,1779715142.3691494,,,6242
317.7781493,,2160.0,,1.1291054487228394,225,1779715143.3366985,,,6242
318.72531,,2170.0,,1.1194061040878296,226,1779715144.2835317,,,6242
319.6471411,,2180.0,,1.1302868127822876,227,1779715145.2050948,,,6242
320.5532568,,2190.0,,1.1199369430541992,228,1779715146.111619,,,6242
321.4692651,,2200.0,,1.1045594215393066,229,1779715147.0276315,,,6242
322.3739381,,2210.0,,1.0739511251449585,230,1779715147.9319942,,,6242
323.2854498,,2220.0,,1.1312055587768555,231,1779715148.843231,,,6242
324.1992737,,2230.0,,1.1111624240875244,232,1779715149.757824,,,6242
325.107723,,2240.0,,1.124677300453186,233,1779715150.6662736,,,6242
338.12426,1.4839634895324707,2250.0,1.0149447917938232,,234,1779715163.6827338,,0.0006360213829156177,6242
338.2238465,,2250.0,,1.1010547876358032,235,1779715163.782387,,,6242
339.1539972,,2260.0,,1.090368628501892,236,1779715164.712553,,,6242
340.0866602,,2270.0,,1.1042884588241577,237,1779715165.6452205,,,6242
341.0724117,,2280.0,,1.1123361587524414,238,1779715166.630972,,,6242
342.0057931,,2290.0,,1.1281222105026245,239,1779715167.5643494,,,6242
342.9540063,,2300.0,,1.1040393114089966,240,1779715168.5120645,,,6242
343.8880907,,2310.0,,1.107832908630371,241,1779715169.4466488,,,6242
344.8536146,,2320.0,,1.084568738937378,242,1779715170.4116755,,,6242
345.7970502,,2330.0,,1.127414584159851,243,1779715171.3561072,,,6242
346.7265534,,2340.0,,1.0930637121200562,244,1779715172.2850528,,,6242
347.6602561,,2350.0,,1.115529179573059,245,1779715173.218811,,,6242
348.6298922,,2360.0,,1.0888097286224365,246,1779715174.1889493,,,6242
349.5582245,,2370.0,,1.0667170286178589,247,1779715175.116784,,,6242
350.4992531,,2380.0,,1.0998111963272095,248,1779715176.057811,,,6242
351.4596008,,2390.0,,1.1297248601913452,249,1779715177.0181127,,,6242
352.416701,,2400.0,,1.0651659965515137,250,1779715177.974758,,,6242
353.3696521,,2410.0,,1.0891472101211548,251,1779715178.928209,,,6242
354.3363968,,2420.0,,1.1019703149795532,252,1779715179.8949487,,,6242
355.2729428,,2430.0,,1.0819538831710815,253,1779715180.8314934,,,6242
356.1967147,,2440.0,,1.0874079465866089,254,1779715181.7557716,,,6242
357.1225748,,2450.0,,1.0911134481430054,255,1779715182.6811254,,,6242
358.0414979,,2460.0,,1.068884015083313,256,1779715183.5993278,,,6242
358.9603761,,2470.0,,1.082291603088379,257,1779715184.5189216,,,6242
359.8790148,,2480.0,,1.0727556943893433,258,1779715185.4369185,,,6242
360.7964959,,2490.0,,1.081221580505371,259,1779715186.3549695,,,6242
374.0726664,1.4934543371200562,2500.0,0.9697824716567993,,260,1779715199.6307259,,0.000564423209907245,6242
374.1739661,,2500.0,,1.0586644411087036,261,1779715199.7325165,,,6242
375.1156131,,2510.0,,1.08207106590271,262,1779715200.6741097,,,6242
376.0444323,,2520.0,,1.0553277730941772,263,1779715201.6023746,,,6242
376.9873043,,2530.0,,1.065360188484192,264,1779715202.545371,,,6242
377.9238985,,2540.0,,1.0568084716796875,265,1779715203.48245,,,6242
378.8722778,,2550.0,,1.066179871559143,266,1779715204.43059,,,6242
379.7986953,,2560.0,,1.0503923892974854,267,1779715205.3568947,,,6242
380.7291485,,2570.0,,1.0767598152160645,268,1779715206.2872956,,,6242
381.6653868,,2580.0,,1.061274528503418,269,1779715207.2233725,,,6242
382.6012403,,2590.0,,1.043122410774231,270,1779715208.1597888,,,6242
383.532128,,2600.0,,1.0614831447601318,271,1779715209.0905273,,,6242
384.4586747,,2610.0,,1.0869680643081665,272,1779715210.0172231,,,6242
385.3998636,,2620.0,,1.0725321769714355,273,1779715210.9582796,,,6242
386.3218049,,2630.0,,1.0563896894454956,274,1779715211.8803573,,,6242
387.2856503,,2640.0,,1.0622588396072388,275,1779715212.8439813,,,6242
388.2209582,,2650.0,,1.037800908088684,276,1779715213.7795072,,,6242
389.1636279,,2660.0,,1.057988166809082,277,1779715214.7221756,,,6242
390.0800844,,2670.0,,1.0467627048492432,278,1779715215.638636,,,6242
391.0333186,,2680.0,,1.0554563999176025,279,1779715216.5913138,,,6242
391.9753441,,2690.0,,1.0374655723571777,280,1779715217.533391,,,6242
392.9146911,,2700.0,,1.0501501560211182,281,1779715218.4732265,,,6242
393.881543,,2710.0,,1.0616704225540161,282,1779715219.440093,,,6242
394.8420755,,2720.0,,1.0770004987716675,283,1779715220.400625,,,6242
395.7914425,,2730.0,,1.0655888319015503,284,1779715221.349792,,,6242
396.7324542,,2740.0,,1.057917833328247,285,1779715222.2907224,,,6242
409.9464581,1.5073881149291992,2750.0,0.9276270270347595,,286,1779715235.5046427,,0.0004924552772419723,6242
410.047226,,2750.0,,1.0178853273391724,287,1779715235.605556,,,6242
411.0106561,,2760.0,,1.042305827140808,288,1779715236.5692058,,,6242
411.9589145,,2770.0,,1.0411545038223267,289,1779715237.5165524,,,6242
412.8687795,,2780.0,,1.015734314918518,290,1779715238.427261,,,6242
413.780499,,2790.0,,1.0249042510986328,291,1779715239.3390162,,,6242
414.6915668,,2800.0,,1.0343886613845825,292,1779715240.2498536,,,6242
415.6043028,,2810.0,,1.04366135597229,293,1779715241.1628513,,,6242
416.5756697,,2820.0,,1.0230188369750977,294,1779715242.134219,,,6242
417.5014779,,2830.0,,1.0155500173568726,295,1779715243.0598996,,,6242
418.4620754,,2840.0,,1.0354909896850586,296,1779715244.0206273,,,6242
419.4327723,,2850.0,,1.0392098426818848,297,1779715244.9908366,,,6242
420.4003048,,2860.0,,1.0114376544952393,298,1779715245.9585905,,,6242
421.3375901,,2870.0,,1.017519474029541,299,1779715246.8961082,,,6242
422.2884806,,2880.0,,1.0299195051193237,300,1779715247.8466904,,,6242
423.2158707,,2890.0,,1.0080585479736328,301,1779715248.7744198,,,6242
424.1592413,,2900.0,,1.0246495008468628,302,1779715249.7170794,,,6242
425.1419644,,2910.0,,1.0293394327163696,303,1779715250.6997051,,,6242
426.0997794,,2920.0,,1.010904312133789,304,1779715251.6577387,,,6242
427.0898475,,2930.0,,1.006516695022583,305,1779715252.6476815,,,6242
428.0650644,,2940.0,,1.019256830215454,306,1779715253.6226134,,,6242
429.1111993,,2950.0,,1.0029960870742798,307,1779715254.6689663,,,6242
430.1044253,,2960.0,,1.0164538621902466,308,1779715255.6628377,,,6242
431.121487,,2970.0,,0.9982675313949585,309,1779715256.6792204,,,6242
432.0718848,,2980.0,,0.9995457530021667,310,1779715257.6302786,,,6242
433.016802,,2990.0,,1.0146472454071045,311,1779715258.5743313,,,6242
446.3742136,1.5324335098266602,3000.0,0.884304940700531,,312,1779715271.9327652,,0.0004219625860160354,6242
446.4884722,,3000.0,,1.000807523727417,313,1779715272.047019,,,6242
447.4876287,,3010.0,,1.0003458261489868,314,1779715273.0461788,,,6242
448.4580573,,3020.0,,1.0077680349349976,315,1779715274.0162334,,,6242
449.4203354,,3030.0,,0.990944504737854,316,1779715274.9785426,,,6242
450.3918371,,3040.0,,1.0280895233154297,317,1779715275.9498906,,,6242
451.3533964,,3050.0,,0.9895293116569519,318,1779715276.9111528,,,6242
452.3090893,,3060.0,,1.010374903678894,319,1779715277.867638,,,6242
453.2686811,,3070.0,,1.0020062923431396,320,1779715278.8270814,,,6242
454.2270801,,3080.0,,0.9973800778388977,321,1779715279.785482,,,6242
455.2094612,,3090.0,,0.9901413917541504,322,1779715280.7676432,,,6242
456.1792668,,3100.0,,0.9857311248779297,323,1779715281.7376978,,,6242
457.1318008,,3110.0,,1.0079824924468994,324,1779715282.6894605,,,6242
458.0960863,,3120.0,,1.0077794790267944,325,1779715283.6546369,,,6242
459.0558964,,3130.0,,0.9899189472198486,326,1779715284.6144173,,,6242
460.0084046,,3140.0,,0.9875447154045105,327,1779715285.566942,,,6242
460.9764081,,3150.0,,0.9776197075843811,328,1779715286.5349581,,,6242
461.9331156,,3160.0,,0.9793241024017334,329,1779715287.4911726,,,6242
462.8962104,,3170.0,,0.9723278284072876,330,1779715288.4545224,,,6242
463.8526622,,3180.0,,0.9849461913108826,331,1779715289.4109561,,,6242
464.8075824,,3190.0,,0.9690595269203186,332,1779715290.3661342,,,6242
465.7625587,,3200.0,,0.96565181016922,333,1779715291.32111,,,6242
466.7366216,,3210.0,,0.9728318452835083,334,1779715292.2950258,,,6242
467.6865882,,3220.0,,0.9793550372123718,335,1779715293.245137,,,6242
468.643449,,3230.0,,0.9990870356559753,336,1779715294.2020018,,,6242
469.6128756,,3240.0,,0.9438473582267761,337,1779715295.170714,,,6242
483.0020102,1.5487252473831177,3250.0,0.8401089310646057,,338,1779715308.5605743,,0.00035475231739709885,6242
483.1041647,,3250.0,,0.9813075661659241,339,1779715308.6624978,,,6242
484.0626166,,3260.0,,0.9959218502044678,340,1779715309.620998,,,6242
485.0233344,,3270.0,,0.9692481756210327,341,1779715310.5818772,,,6242
485.9815864,,3280.0,,1.0030784606933594,342,1779715311.539864,,,6242
486.9343202,,3290.0,,0.9674590229988098,343,1779715312.4922395,,,6242
487.898638,,3300.0,,0.9852413535118103,344,1779715313.456179,,,6242
488.8510353,,3310.0,,0.9825506210327148,345,1779715314.4095862,,,6242
489.8076907,,3320.0,,0.9792990684509277,346,1779715315.3662345,,,6242
490.7616696,,3330.0,,0.996940016746521,347,1779715316.32022,,,6242
491.718769,,3340.0,,0.9629306793212891,348,1779715317.2773218,,,6242
492.6770416,,3350.0,,0.9421386122703552,349,1779715318.2355943,,,6242
493.641274,,3360.0,,0.9931947588920593,350,1779715319.1996648,,,6242
494.6105441,,3370.0,,0.9933200478553772,351,1779715320.1690927,,,6242
495.5767777,,3380.0,,0.9695338606834412,352,1779715321.1358347,,,6242
496.5357061,,3390.0,,0.9533525705337524,353,1779715322.0940828,,,6242
497.4906168,,3400.0,,0.9476298689842224,354,1779715323.049167,,,6242
498.446469,,3410.0,,0.9243990778923035,355,1779715324.0050201,,,6242
499.4110106,,3420.0,,0.9620619416236877,356,1779715324.9700677,,,6242
500.3715345,,3430.0,,0.9608246684074402,357,1779715325.9295561,,,6242
501.3445801,,3440.0,,0.9397913813591003,358,1779715326.9031281,,,6242
502.2977709,,3450.0,,0.9757722020149231,359,1779715327.855726,,,6242
503.2543242,,3460.0,,0.9214990735054016,360,1779715328.8120139,,,6242
504.2001199,,3470.0,,0.963819682598114,361,1779715329.7582746,,,6242
505.1561267,,3480.0,,0.9551315307617188,362,1779715330.714339,,,6242
506.1175507,,3490.0,,0.948531448841095,363,1779715331.675745,,,6242
519.4128125,1.5668318271636963,3500.0,0.8003178238868713,,364,1779715344.9710197,,0.0002925475029450237,6242
519.5159555,,3500.0,,0.9385337233543396,365,1779715345.074108,,,6242
520.4644964,,3510.0,,0.9355754852294922,366,1779715346.023047,,,6242
