lr,_step,iter,train/loss,train/step_loss,Sample Generation,_runtime,val/loss,_timestamp,seed
,366,3510.0,,0.8639577031135559,,565.6042027,,1779714587.1031322,6242
,367,3520.0,,0.8676161766052246,,566.6699812,,1779714588.1689014,6242
,368,3530.0,,0.8975168466567993,,567.7276793,,1779714589.2266178,6242
,369,3540.0,,0.8622819781303406,,568.8271185,,1779714590.326241,6242
,370,3550.0,,0.873640239238739,,569.9197621,,1779714591.4188871,6242
,371,3560.0,,0.8719596266746521,,570.9457937,,1779714592.4449172,6242
,372,3570.0,,0.8791276812553406,,572.0083962,,1779714593.5075188,6242
,373,3580.0,,0.8616393804550171,,573.0470982,,1779714594.546216,6242
,374,3590.0,,0.8766299486160278,,574.1045452,,1779714595.6036682,6242
,375,3600.0,,0.8618835806846619,,575.1503859,,1779714596.6495104,6242
,376,3610.0,,0.8590468764305115,,576.1947408,,1779714597.69377,6242
,377,3620.0,,0.8694179654121399,,577.2363853,,1779714598.7353132,6242
,378,3630.0,,0.8631731867790222,,578.248128,,1779714599.7477582,6242
,379,3640.0,,0.8667697310447693,,579.2707488,,1779714600.7698672,6242
,380,3650.0,,0.8402562141418457,,580.2848236,,1779714601.7837157,6242
,381,3660.0,,0.8380981683731079,,581.3011743,,1779714602.8002954,6242
,382,3670.0,,0.8488926887512207,,582.3456074,,1779714603.844191,6242
,383,3680.0,,0.8827827572822571,,583.3805371,,1779714604.8791938,6242
,384,3690.0,,0.8543468117713928,,584.43408,,1779714605.9332042,6242
,385,3700.0,,0.8570816516876221,,585.4751033,,1779714606.9739368,6242
,386,3710.0,,0.8661893606185913,,586.5051032,,1779714608.004225,6242
,387,3720.0,,0.867247998714447,,587.5396176,,1779714609.038739,6242
,388,3730.0,,0.8444170355796814,,588.5814949,,1779714610.0798924,6242
,389,3740.0,,0.8511709570884705,,589.636235,,1779714611.1343527,6242
0.00023694285222843113,390,3750.0,0.6638317704200745,,,603.5798281,1.768589973449707,1779714625.0780754,6242
,391,3750.0,,0.8433769941329956,,603.6843761,,1779714625.1834905,6242
,392,3760.0,,0.845890462398529,,604.6820553,,1779714626.1811776,6242
,393,3770.0,,0.8456160426139832,,605.6921986,,1779714627.1912382,6242
,394,3780.0,,0.8566449284553528,,606.6852956,,1779714628.184244,6242
,395,3790.0,,0.8557217717170715,,607.6886093,,1779714629.187188,6242
,396,3800.0,,0.8183444738388062,,608.6785249,,1779714630.177648,6242
,397,3810.0,,0.8532720804214478,,609.6885514,,1779714631.187431,6242
,398,3820.0,,0.824628472328186,,610.681414,,1779714632.180531,6242
,399,3830.0,,0.8236913681030273,,611.6778131,,1779714633.1766517,6242
,400,3840.0,,0.8162176609039307,,612.708392,,1779714634.207516,6242
,401,3850.0,,0.8457567691802979,,613.7501732,,1779714635.2486598,6242
,402,3860.0,,0.8490507006645203,,614.7809581,,1779714636.2799091,6242
,403,3870.0,,0.8179003000259399,,615.8589227,,1779714637.3579264,6242
,404,3880.0,,0.7981376647949219,,616.8829206,,1779714638.382046,6242
,405,3890.0,,0.8449247479438782,,617.9337088,,1779714639.4328055,6242
,406,3900.0,,0.8323599100112915,,618.970124,,1779714640.4692466,6242
,407,3910.0,,0.8308853507041931,,620.0384438,,1779714641.537218,6242
,408,3920.0,,0.8245738744735718,,621.119186,,1779714642.618303,6242
,409,3930.0,,0.8295632600784302,,622.1907922,,1779714643.6899185,6242
,410,3940.0,,0.8190383315086365,,623.2721923,,1779714644.7703137,6242
,411,3950.0,,0.8383945822715759,,624.3268082,,1779714645.825437,6242
,412,3960.0,,0.8068737387657166,,625.3984626,,1779714646.8975856,6242
,413,3970.0,,0.8392747044563293,,626.4674493,,1779714647.9664414,6242
,414,3980.0,,0.8230497241020203,,627.5432766,,1779714649.0422244,6242
,415,3990.0,,0.8155787587165833,,628.6106398,,1779714650.1094563,6242
0.00018936387015941957,416,4000.0,0.6261799335479736,,,642.9500478,1.7913413047790527,1779714664.4491122,6242
,417,4000.0,,0.8191751837730408,,643.0556242,,1779714664.5549076,6242
,418,4010.0,,0.8136902451515198,,644.0904185,,1779714665.589542,6242
,419,4020.0,,0.817987859249115,,645.1524231,,1779714666.651549,6242
,420,4030.0,,0.8456111550331116,,646.2068036,,1779714667.7059252,6242
,421,4040.0,,0.8190708756446838,,647.2472164,,1779714668.7463424,6242
,422,4050.0,,0.8251304626464844,,648.2907763,,1779714669.789899,6242
,423,4060.0,,0.7955138087272644,,649.3338896,,1779714670.8327005,6242
,424,4070.0,,0.8073107600212097,,650.3672455,,1779714671.865351,6242
,425,4080.0,,0.8325716853141785,,651.4019422,,1779714672.9010665,6242
,426,4090.0,,0.83649080991745,,652.43812,,1779714673.9372432,6242
,427,4100.0,,0.8135301470756531,,653.4717273,,1779714674.9706895,6242
,428,4110.0,,0.8268591165542603,,654.5401276,,1779714676.0389879,6242
,429,4120.0,,0.8152530789375305,,655.5554741,,1779714677.054449,6242
,430,4130.0,,0.8139871954917908,,656.5734222,,1779714678.0717926,6242
,431,4140.0,,0.8127910494804382,,657.5755456,,1779714679.0736604,6242
,432,4150.0,,0.7900152802467346,,658.5791988,,1779714680.0783236,6242
,433,4160.0,,0.806264340877533,,659.5870851,,1779714681.08621,6242
,434,4170.0,,0.7989183068275452,,660.5912181,,1779714682.0903423,6242
,435,4180.0,,0.8120991587638855,,661.5977445,,1779714683.0968666,6242
,436,4190.0,,0.8163377046585083,,662.6055337,,1779714684.1046586,6242
,437,4200.0,,0.8041189312934875,,663.6091423,,1779714685.1079955,6242
,438,4210.0,,0.8037917017936707,,664.6135336,,1779714686.1121044,6242
,439,4220.0,,0.8069760799407959,,665.6157114,,1779714687.113913,6242
,440,4230.0,,0.7998015284538269,,666.6233055,,1779714688.1217813,6242
,441,4240.0,,0.7715360522270203,,667.6300053,,1779714689.1288636,6242
0.00015103031213214996,442,4250.0,0.5990471839904785,,,681.3877958,1.8277560472488403,1779714702.88692,6242
,443,4250.0,,0.7864965796470642,,681.4927908,,1779714702.9909174,6242
,444,4260.0,,0.8000867962837219,,682.4954606,,1779714703.9938695,6242
,445,4270.0,,0.7992638945579529,,683.4875714,,1779714704.9864998,6242
,446,4280.0,,0.7843081951141357,,684.4803626,,1779714705.978663,6242
,447,4290.0,,0.8163212537765503,,685.5007665,,1779714706.999379,6242
,448,4300.0,,0.8175296783447266,,686.5464273,,1779714708.0455499,6242
,449,4310.0,,0.7969762086868286,,687.5763782,,1779714709.075082,6242
,450,4320.0,,0.8187834620475769,,688.6043513,,1779714710.1034105,6242
,451,4330.0,,0.8071730732917786,,689.6382938,,1779714711.1358757,6242
,452,4340.0,,0.7938999533653259,,690.6658646,,1779714712.1649876,6242
,453,4350.0,,0.7852827310562134,,691.707955,,1779714713.2070525,6242
,454,4360.0,,0.7800671458244324,,692.783357,,1779714714.2824693,6242
,455,4370.0,,0.8015211820602417,,693.8560182,,1779714715.3551404,6242
,456,4380.0,,0.819816529750824,,694.8613043,,1779714716.3595138,6242
,457,4390.0,,0.7958597540855408,,695.8837582,,1779714717.3818038,6242
,458,4400.0,,0.7691304087638855,,696.940111,,1779714718.4392297,6242
,459,4410.0,,0.785509467124939,,697.9648294,,1779714719.463955,6242
,460,4420.0,,0.7956255078315735,,699.0139876,,1779714720.5130987,6242
,461,4430.0,,0.7920902967453003,,700.0876151,,1779714721.5867386,6242
,462,4440.0,,0.7996100187301636,,701.0893436,,1779714722.5884652,6242
,463,4450.0,,0.7676627039909363,,702.0923612,,1779714723.5915537,6242
,464,4460.0,,0.7878950238227844,,703.0933303,,1779714724.592542,6242
,465,4470.0,,0.7889925837516785,,704.0934578,,1779714725.5925813,6242
,466,4480.0,,0.7964837551116943,,705.0992068,,1779714726.597917,6242
,467,4490.0,,0.7983642220497131,,706.0934375,,1779714727.5923884,6242
0.00012292491384519912,468,4500.0,0.5756485462188721,,,720.23652,1.845484972000122,1779714741.735287,6242
,469,4500.0,,0.7784998416900635,,720.3444258,,1779714741.8435483,6242
,470,4510.0,,0.8069553375244141,,721.3551011,,1779714742.8539665,6242
,471,4520.0,,0.7986907958984375,,722.3653636,,1779714743.8643854,6242
,472,4530.0,,0.7933558225631714,,723.3855729,,1779714744.8838875,6242
,473,4540.0,,0.7641175389289856,,724.4072022,,1779714745.9063246,6242
,474,4550.0,,0.7606194615364075,,725.4284602,,1779714746.9275808,6242
,475,4560.0,,0.7706694602966309,,726.451461,,1779714747.9505858,6242
,476,4570.0,,0.7610415816307068,,727.4716641,,1779714748.9706957,6242
,477,4580.0,,0.7825871706008911,,728.4872954,,1779714749.9862783,6242
,478,4590.0,,0.7597109079360962,,729.53106,,1779714751.0301278,6242
,479,4600.0,,0.7907436490058899,,730.5515567,,1779714752.0506816,6242
,480,4610.0,,0.7785458564758301,,731.5853757,,1779714753.0844991,6242
,481,4620.0,,0.7662591934204102,,732.6037937,,1779714754.1026886,6242
,482,4630.0,,0.7615481615066528,,733.6165854,,1779714755.1157103,6242
,483,4640.0,,0.7680468559265137,,734.6296695,,1779714756.128295,6242
,484,4650.0,,0.7635278701782227,,735.6476284,,1779714757.1465874,6242
,485,4660.0,,0.7829607725143433,,736.6551117,,1779714758.1539373,6242
,486,4670.0,,0.8024464249610901,,737.6643972,,1779714759.1628952,6242
,487,4680.0,,0.7819069623947144,,738.6864451,,1779714760.1854675,6242
,488,4690.0,,0.789706826210022,,739.7071501,,1779714761.2062156,6242
,489,4700.0,,0.7649183869361877,,740.7258199,,1779714762.2249432,6242
,490,4710.0,,0.7883867621421814,,741.7426226,,1779714763.2414858,6242
,491,4720.0,,0.7712204456329346,,742.749866,,1779714764.248989,6242
,492,4730.0,,0.783730149269104,,743.7560903,,1779714765.2552137,6242
,493,4740.0,,0.753574788570404,,744.7722758,,1779714766.270889,6242
0.00010576819746349742,494,4750.0,0.5567426681518555,,,758.8555016,1.8724486827850342,1779714780.3539474,6242
,495,4750.0,,0.7624406814575195,,758.9621069,,1779714780.4612322,6242
,496,4760.0,,0.7435430884361267,,759.9820867,,1779714781.4805381,6242
,497,4770.0,,0.7642472386360168,,761.0282604,,1779714782.526809,6242
,498,4780.0,,0.7984462976455688,,762.0538266,,1779714783.5529492,6242
,499,4790.0,,0.7690765857696533,,763.1042053,,1779714784.6030774,6242
,500,4800.0,,0.7523093819618225,,764.1521085,,1779714785.6510298,6242
,501,4810.0,,0.7520372271537781,,765.1959413,,1779714786.6950607,6242
,502,4820.0,,0.7672933340072632,,766.2170859,,1779714787.7157154,6242
,503,4830.0,,0.7592278122901917,,767.2522648,,1779714788.7510912,6242
,504,4840.0,,0.8059322834014893,,768.2965923,,1779714789.795714,6242
,505,4850.0,,0.7843176126480103,,769.3229938,,1779714790.8218896,6242
,506,4860.0,,0.7771207690238953,,770.3632281,,1779714791.8613877,6242
,507,4870.0,,0.7676089406013489,,771.3919612,,1779714792.8910842,6242
,508,4880.0,,0.7783509492874146,,772.4174984,,1779714793.9166229,6242
,509,4890.0,,0.745863139629364,,773.4292429,,1779714794.9283686,6242
,510,4900.0,,0.7543627023696899,,774.4551696,,1779714795.954297,6242
,511,4910.0,,0.7663196325302124,,775.5060711,,1779714797.0051966,6242
,512,4920.0,,0.7662730813026428,,776.5387028,,1779714798.037914,6242
,513,4930.0,,0.7513802647590637,,777.5602507,,1779714799.0584636,6242
,514,4940.0,,0.7600395679473877,,778.5688377,,1779714800.0679617,6242
,515,4950.0,,0.746090829372406,,779.6442216,,1779714801.1438518,6242
,516,4960.0,,0.7451874017715454,,780.6780624,,1779714802.1771185,6242
,517,4970.0,,0.7576444149017334,,781.6855398,,1779714803.1846633,6242
,518,4980.0,,0.7582405805587769,,782.7126947,,1779714804.2118177,6242
,519,4990.0,,0.7688800096511841,,783.7310939,,1779714805.2302134,6242
0.0001,520,5000.0,0.5410283803939819,,,798.3392181,1.8857706785202026,1779714819.8382528,6242
,521,5000.0,,0.760930597782135,,798.4417717,,1779714819.9408937,6242
,522,,,,"{'_type': 'html-file', 'sha256': '7dfc5585c1b3849a42c78be01c82d047207e32fb34d781449a8a9f89d3b06ace', 'path': 'media/html/Sample Generation_522_7dfc5585c1b3849a42c7.html', 'size': 272}",799.502869,,1779714821.002089,6242
