lr,train/loss,val/loss,_timestamp,Sample Generation,train/step_loss,iter,_step,_runtime,seed
,,,1779627503.2821724,,1.580946922302246,500.0,53,83.7079463,3242
,,,1779627504.2126758,,1.6102344989776611,510.0,54,84.6375496,3242
,,,1779627505.1510968,,1.583686351776123,520.0,55,85.5759452,3242
,,,1779627506.0825684,,1.5713140964508057,530.0,56,86.508102,3242
,,,1779627507.0216892,,1.554002046585083,540.0,57,87.4465418,3242
,,,1779627507.9696803,,1.573281168937683,550.0,58,88.3945267,3242
,,,1779627508.8979664,,1.5123355388641357,560.0,59,89.322948,3242
,,,1779627509.828769,,1.5285388231277466,570.0,60,90.2536168,3242
,,,1779627510.7593405,,1.5165334939956665,580.0,61,91.1843671,3242
,,,1779627511.692164,,1.5304456949234009,590.0,62,92.1180001,3242
,,,1779627512.6856534,,1.4939031600952148,600.0,63,93.1105015,3242
,,,1779627513.653625,,1.5191445350646973,610.0,64,94.0784728,3242
,,,1779627514.591383,,1.469301700592041,620.0,65,95.0160762,3242
,,,1779627515.5206697,,1.4951972961425781,630.0,66,95.9460625,3242
,,,1779627516.454877,,1.4697909355163574,640.0,67,96.8798863,3242
,,,1779627517.3872848,,1.4867209196090698,650.0,68,97.8121319,3242
,,,1779627518.336803,,1.4545583724975586,660.0,69,98.7624747,3242
,,,1779627519.2672822,,1.4515150785446167,670.0,70,99.6921303,3242
,,,1779627520.199745,,1.4709913730621338,680.0,71,100.624593,3242
,,,1779627521.141973,,1.4480996131896973,690.0,72,101.5674473,3242
,,,1779627522.0832994,,1.4666705131530762,700.0,73,102.5076427,3242
,,,1779627523.019154,,1.446157455444336,710.0,74,103.4440796,3242
,,,1779627523.9605153,,1.4174778461456299,720.0,75,104.3853657,3242
,,,1779627524.896805,,1.4310474395751953,730.0,76,105.3216532,3242
,,,1779627525.8368766,,1.4251006841659546,740.0,77,106.26122,3242
0.0009614856803571157,1.3511332273483276,1.5898444652557373,1779627538.7583504,,,750.0,78,119.1836945,3242
,,,1779627538.857436,,1.4503532648086548,750.0,79,119.2826906,3242
,,,1779627539.7914789,,1.4135122299194336,760.0,80,120.2163371,3242
,,,1779627540.7269166,,1.3960115909576416,770.0,81,121.1518553,3242
,,,1779627541.6540306,,1.3880691528320312,780.0,82,122.0791421,3242
,,,1779627542.5922453,,1.4204684495925903,790.0,83,123.0177995,3242
,,,1779627543.5262876,,1.4218608140945435,800.0,84,123.9513709,3242
,,,1779627544.458236,,1.406356692314148,810.0,85,124.8831101,3242
,,,1779627545.4072936,,1.421020746231079,820.0,86,125.8320532,3242
,,,1779627546.3420448,,1.4052495956420898,830.0,87,126.7669064,3242
,,,1779627547.2704434,,1.3964228630065918,840.0,88,127.6952914,3242
,,,1779627548.2229753,,1.3902586698532104,850.0,89,128.6478229,3242
,,,1779627549.1573641,,1.3845348358154297,860.0,90,129.5823083,3242
,,,1779627550.0989244,,1.35285222530365,870.0,91,130.5239557,3242
,,,1779627551.0391123,,1.3538271188735962,880.0,92,131.4640309,3242
,,,1779627551.988523,,1.368741512298584,890.0,93,132.4139462,3242
,,,1779627552.9218414,,1.3581454753875732,900.0,94,133.3474296,3242
,,,1779627553.8592515,,1.3898169994354248,910.0,95,134.2840997,3242
,,,1779627554.7927926,,1.3735071420669556,920.0,96,135.2177819,3242
,,,1779627555.733532,,1.3500500917434692,930.0,97,136.1585731,3242
,,,1779627556.6698072,,1.3507874011993408,940.0,98,137.0946549,3242
,,,1779627557.6118166,,1.3368258476257324,950.0,99,138.0366676,3242
,,,1779627558.5445082,,1.3342536687850952,960.0,100,138.9693562,3242
,,,1779627559.4823146,,1.328171968460083,970.0,101,139.9074872,3242
,,,1779627560.4183216,,1.2933814525604248,980.0,102,140.8431702,3242
,,,1779627561.3612773,,1.3159481287002563,990.0,103,141.786126,3242
0.0009271396472013282,1.2628384828567505,1.5182527303695679,1779627574.3088007,,,1000.0,104,154.7338603,3242
,,,1779627574.4053004,,1.3352798223495483,1000.0,105,154.8311112,3242
,,,1779627575.3378649,,1.3277508020401,1010.0,106,155.7627302,3242
,,,1779627576.27255,,1.3417209386825562,1020.0,107,156.6968936,3242
,,,1779627577.2146883,,1.3362464904785156,1030.0,108,157.639536,3242
,,,1779627578.157183,,1.3305470943450928,1040.0,109,158.5820332,3242
,,,1779627579.119423,,1.320427417755127,1050.0,110,159.5445084,3242
,,,1779627580.1100845,,1.3228511810302734,1060.0,111,160.5344282,3242
,,,1779627581.0772195,,1.3254419565200806,1070.0,112,161.5022203,3242
,,,1779627582.053081,,1.286824345588684,1080.0,113,162.4785045,3242
,,,1779627583.0665772,,1.3160356283187866,1090.0,114,163.4914264,3242
,,,1779627584.029772,,1.2950749397277832,1100.0,115,164.4546199,3242
,,,1779627585.0010824,,1.2829821109771729,1110.0,116,165.426102,3242
,,,1779627585.9659834,,1.2892426252365112,1120.0,117,166.3908678,3242
,,,1779627586.8987076,,1.2897546291351318,1130.0,118,167.324338,3242
,,,1779627587.850239,,1.2925540208816528,1140.0,119,168.2755109,3242
,,,1779627588.7822394,,1.2713478803634644,1150.0,120,169.2065829,3242
,,,1779627589.7218735,,1.3036658763885498,1160.0,121,170.1467453,3242
,,,1779627590.6551044,,1.3054864406585693,1170.0,122,171.0801852,3242
,,,1779627591.5945354,,1.2779265642166138,1180.0,123,172.019883,3242
,,,1779627592.5308766,,1.3064477443695068,1190.0,124,172.9557237,3242
,,,1779627593.4668636,,1.2929418087005615,1200.0,125,173.8917164,3242
,,,1779627594.4068065,,1.3009576797485352,1210.0,126,174.8316548,3242
,,,1779627595.343467,,1.2824755907058716,1220.0,127,175.7686045,3242
,,,1779627596.2754555,,1.2581514120101929,1230.0,128,176.700304,3242
,,,1779627597.2094529,,1.2571442127227783,1240.0,129,177.6343934,3242
0.000883125098683892,1.1996604204177856,1.477217674255371,1779627610.082836,,,1250.0,130,190.5083236,3242
,,,1779627610.1828187,,1.2912019491195679,1250.0,131,190.6075536,3242
,,,1779627611.1210096,,1.2707260847091675,1260.0,132,191.546155,3242
,,,1779627612.0678132,,1.2903307676315308,1270.0,133,192.4928389,3242
,,,1779627612.9959207,,1.2640894651412964,1280.0,134,193.4207666,3242
,,,1779627613.9273412,,1.274738073348999,1290.0,135,194.3521916,3242
,,,1779627614.863807,,1.2336454391479492,1300.0,136,195.2886579,3242
,,,1779627615.7979128,,1.270175576210022,1310.0,137,196.2229121,3242
,,,1779627616.725452,,1.2517114877700806,1320.0,138,197.1519652,3242
,,,1779627617.6760864,,1.257300853729248,1330.0,139,198.1009353,3242
,,,1779627618.6641405,,1.264999270439148,1340.0,140,199.0893105,3242
,,,1779627619.6203659,,1.2437961101531982,1350.0,141,200.0452142,3242
,,,1779627620.5548196,,1.2442283630371094,1360.0,142,200.9802416,3242
,,,1779627621.5016525,,1.2329766750335693,1370.0,143,201.9265049,3242
,,,1779627622.4458778,,1.2645105123519897,1380.0,144,202.870726,3242
,,,1779627623.3874264,,1.2397741079330444,1390.0,145,203.8117697,3242
,,,1779627624.320361,,1.2382748126983643,1400.0,146,204.7459726,3242
,,,1779627625.258412,,1.2478251457214355,1410.0,147,205.6838774,3242
,,,1779627626.2081382,,1.2333892583847046,1420.0,148,206.6329894,3242
,,,1779627627.1308095,,1.2297881841659546,1430.0,149,207.5560396,3242
,,,1779627628.066255,,1.2351900339126587,1440.0,150,208.4913655,3242
,,,1779627629.0077655,,1.2280925512313843,1450.0,151,209.4326131,3242
,,,1779627629.939945,,1.2302861213684082,1460.0,152,210.3647924,3242
,,,1779627630.872431,,1.2354274988174438,1470.0,153,211.2975625,3242
,,,1779627631.8097434,,1.2363330125808716,1480.0,154,212.2345924,3242
,,,1779627632.752091,,1.2195374965667725,1490.0,155,213.1771758,3242
0.0008305704108364302,1.1499073505401611,1.4719501733779907,1779627645.7351792,,,1500.0,156,226.1608761,3242
,,,1779627645.8352885,,1.2052960395812988,1500.0,157,226.2601398,3242
,,,1779627646.7703946,,1.2412471771240234,1510.0,158,227.1952535,3242
,,,1779627647.7063532,,1.185163974761963,1520.0,159,228.1312058,3242
,,,1779627648.6460137,,1.2260266542434692,1530.0,160,229.0708613,3242
,,,1779627649.5972695,,1.2217401266098022,1540.0,161,230.0222197,3242
,,,1779627650.5359476,,1.2234654426574707,1550.0,162,230.9609943,3242
,,,1779627651.4811165,,1.221726417541504,1560.0,163,231.9062411,3242
,,,1779627652.4165213,,1.2149032354354858,1570.0,164,232.8413688,3242
,,,1779627653.353967,,1.2117425203323364,1580.0,165,233.7788183,3242
,,,1779627654.2845564,,1.1824997663497925,1590.0,166,234.709404,3242
,,,1779627655.2245545,,1.188949704170227,1600.0,167,235.6494023,3242
,,,1779627656.1680732,,1.1932551860809326,1610.0,168,236.5930032,3242
,,,1779627657.1086388,,1.1915950775146484,1620.0,169,237.5335662,3242
,,,1779627658.0512118,,1.2258611917495728,1630.0,170,238.4760594,3242
,,,1779627658.984469,,1.2004787921905518,1640.0,171,239.4102193,3242
,,,1779627659.9129272,,1.1730637550354004,1650.0,172,240.3383363,3242
,,,1779627660.8490744,,1.2273790836334229,1660.0,173,241.2739232,3242
,,,1779627661.800417,,1.1908392906188965,1670.0,174,242.2254058,3242
,,,1779627662.7395823,,1.1843500137329102,1680.0,175,243.1644537,3242
,,,1779627663.679464,,1.189030408859253,1690.0,176,244.1038076,3242
,,,1779627664.6195233,,1.2017574310302734,1700.0,177,245.0438668,3242
,,,1779627665.5500045,,1.1725631952285767,1710.0,178,245.9748525,3242
,,,1779627666.499807,,1.1906778812408447,1720.0,179,246.9246982,3242
,,,1779627667.43263,,1.1830642223358154,1730.0,180,247.857587,3242
,,,1779627668.3642445,,1.1525189876556396,1740.0,181,248.7891316,3242
0.0007708228984017721,1.1083953380584717,1.4705811738967896,1779627681.7126207,,,1750.0,182,262.1380984,3242
,,,1779627681.82172,,1.2123396396636963,1750.0,183,262.2468891,3242
,,,1779627682.8241448,,1.1782153844833374,1760.0,184,263.2489926,3242
,,,1779627683.813595,,1.180632472038269,1770.0,185,264.2385224,3242
,,,1779627684.7827654,,1.174278974533081,1780.0,186,265.2076138,3242
,,,1779627685.7644339,,1.1717482805252075,1790.0,187,266.1892812,3242
,,,1779627686.7688093,,1.189379096031189,1800.0,188,267.1936832,3242
,,,1779627687.824217,,1.1695849895477295,1810.0,189,268.2490707,3242
,,,1779627688.8140404,,1.1672818660736084,1820.0,190,269.2388891,3242
,,,1779627689.8435717,,1.1957067251205444,1830.0,191,270.2688843,3242
,,,1779627690.8785076,,1.1699848175048828,1840.0,192,271.3038508,3242
,,,1779627691.822964,,1.170462965965271,1850.0,193,272.2480713,3242
,,,1779627692.749049,,1.1783483028411865,1860.0,194,273.1738999,3242
,,,1779627693.6540298,,1.1473488807678223,1870.0,195,274.0791439,3242
,,,1779627694.5841756,,1.1596578359603882,1880.0,196,275.0090235,3242
,,,1779627695.5555274,,1.1863609552383423,1890.0,197,275.981394,3242
,,,1779627696.4858887,,1.1472007036209106,1900.0,198,276.910775,3242
,,,1779627697.4147003,,1.1734563112258911,1910.0,199,277.8395494,3242
,,,1779627698.3349469,,1.1495379209518433,1920.0,200,278.7597964,3242
,,,1779627699.2599177,,1.151314616203308,1930.0,201,279.6847696,3242
,,,1779627700.1840522,,1.1788177490234375,1940.0,202,280.6098286,3242
,,,1779627701.1063204,,1.1786361932754517,1950.0,203,281.5311725,3242
,,,1779627702.0131042,,1.1651363372802734,1960.0,204,282.4380217,3242
,,,1779627702.9223092,,1.1370006799697876,1970.0,205,283.3473412,3242
,,,1779627703.8356514,,1.1524174213409424,1980.0,206,284.260535,3242
,,,1779627704.7323806,,1.1704987287521362,1990.0,207,285.1575623,3242
0.0007054142744895884,1.0622116327285767,1.477667212486267,1779627717.9345794,,,2000.0,208,298.3600989,3242
,,,1779627718.0357788,,1.1551593542099,2000.0,209,298.4606289,3242
,,,1779627718.9510267,,1.1751328706741333,2010.0,210,299.3758891,3242
,,,1779627719.8983572,,1.1439769268035889,2020.0,211,300.3232429,3242
,,,1779627720.8604786,,1.1235935688018799,2030.0,212,301.2853296,3242
,,,1779627721.8088863,,1.1622471809387207,2040.0,213,302.2337378,3242
,,,1779627722.7761004,,1.15911865234375,2050.0,214,303.200981,3242
,,,1779627723.737205,,1.1425251960754395,2060.0,215,304.1620976,3242
,,,1779627724.6584795,,1.1055747270584106,2070.0,216,305.0833906,3242
,,,1779627725.5845456,,1.148305892944336,2080.0,217,306.0099264,3242
,,,1779627726.5046618,,1.1267011165618896,2090.0,218,306.9297858,3242
,,,1779627727.4462564,,1.129431128501892,2100.0,219,307.8711294,3242
,,,1779627728.418554,,1.141600489616394,2110.0,220,308.8434058,3242
,,,1779627729.3882835,,1.1200957298278809,2120.0,221,309.8139225,3242
,,,1779627730.3504853,,1.13912832736969,2130.0,222,310.775337,3242
,,,1779627731.3262897,,1.1068695783615112,2140.0,223,311.7511394,3242
,,,1779627732.290238,,1.126818060874939,2150.0,224,312.7154208,3242
,,,1779627733.25674,,1.1315867900848389,2160.0,225,313.6817317,3242
,,,1779627734.2658846,,1.1244195699691772,2170.0,226,314.6910725,3242
,,,1779627735.2364807,,1.1041383743286133,2180.0,227,315.6614758,3242
,,,1779627736.221046,,1.1492596864700317,2190.0,228,316.6463516,3242
,,,1779627737.1845741,,1.125101089477539,2200.0,229,317.60954,3242
,,,1779627738.162511,,1.1020169258117676,2210.0,230,318.587403,3242
,,,1779627739.1310499,,1.0886324644088745,2220.0,231,319.5559075,3242
,,,1779627740.1012197,,1.1074063777923584,2230.0,232,320.5266714,3242
,,,1779627741.0667963,,1.1213786602020264,2240.0,233,321.491784,3242
0.0006360213829156177,1.0134034156799316,1.4726237058639526,1779627754.3942795,,,2250.0,234,334.8197908,3242
,,,1779627754.4924135,,1.125808835029602,2250.0,235,334.9172647,3242
,,,1779627755.427122,,1.1256818771362305,2260.0,236,335.8519732,3242
,,,1779627756.4030006,,1.0760172605514526,2270.0,237,336.8278521,3242
,,,1779627757.3488374,,1.0886149406433105,2280.0,238,337.7738027,3242
,,,1779627758.292341,,1.118227243423462,2290.0,239,338.7171924,3242
,,,1779627759.1933882,,1.1042505502700806,2300.0,240,339.6182393,3242
,,,1779627760.1212962,,1.0961936712265015,2310.0,241,340.5466641,3242
,,,1779627761.0467021,,1.102421522140503,2320.0,242,341.4725517,3242
,,,1779627761.9951155,,1.0891374349594116,2330.0,243,342.4199696,3242
,,,1779627762.9732938,,1.0953285694122314,2340.0,244,343.3981941,3242
,,,1779627763.9611094,,1.0724302530288696,2350.0,245,344.3868747,3242
,,,1779627764.9349248,,1.0824722051620483,2360.0,246,345.3600845,3242
,,,1779627765.901995,,1.0802412033081055,2370.0,247,346.3268475,3242
,,,1779627766.8586547,,1.1136608123779297,2380.0,248,347.2835089,3242
,,,1779627767.7700353,,1.103860855102539,2390.0,249,348.1948846,3242
,,,1779627768.6943953,,1.1021206378936768,2400.0,250,349.1192469,3242
,,,1779627769.6301444,,1.071466326713562,2410.0,251,350.054993,3242
,,,1779627770.5532439,,1.1122894287109375,2420.0,252,350.9780951,3242
,,,1779627771.4680815,,1.1013697385787964,2430.0,253,351.892931,3242
,,,1779627772.3982422,,1.0922179222106934,2440.0,254,352.823088,3242
,,,1779627773.326823,,1.0605031251907349,2450.0,255,353.7516736,3242
,,,1779627774.236041,,1.0759001970291138,2460.0,256,354.6608937,3242
,,,1779627775.1727273,,1.0671643018722534,2470.0,257,355.598103,3242
,,,1779627776.157762,,1.0699809789657593,2480.0,258,356.582613,3242
,,,1779627777.1182966,,1.0902965068817139,2490.0,259,357.5432178,3242
0.000564423209907245,0.9705734848976135,1.4812026023864746,1779627790.1231897,,,2500.0,260,370.5495734,3242
,,,1779627790.214557,,1.0547863245010376,2500.0,261,370.6399854,3242
,,,1779627791.123081,,1.0314421653747559,2510.0,262,371.5482439,3242
,,,1779627792.0436754,,1.0833637714385986,2520.0,263,372.4685265,3242
,,,1779627792.9394007,,1.0648072957992554,2530.0,264,373.364854,3242
,,,1779627793.845863,,1.033141016960144,2540.0,265,374.2707126,3242
,,,1779627794.751481,,1.0575203895568848,2550.0,266,375.1769186,3242
,,,1779627795.6515973,,1.061386227607727,2560.0,267,376.077451,3242
,,,1779627796.564105,,1.0614373683929443,2570.0,268,376.9889565,3242
,,,1779627797.4693666,,1.0366501808166504,2580.0,269,377.8942161,3242
,,,1779627798.3773255,,1.0399519205093384,2590.0,270,378.8021757,3242
,,,1779627799.2803187,,1.0425907373428345,2600.0,271,379.7053471,3242
,,,1779627800.1796355,,1.0454649925231934,2610.0,272,380.6046527,3242
,,,1779627801.0817928,,1.0524604320526123,2620.0,273,381.5061363,3242
,,,1779627801.9825296,,1.0481659173965454,2630.0,274,382.4078748,3242
,,,1779627802.892377,,1.0532053709030151,2640.0,275,383.3178859,3242
,,,1779627803.7912138,,1.0434473752975464,2650.0,276,384.2162624,3242
,,,1779627804.6956892,,1.0683414936065674,2660.0,277,385.1208878,3242
,,,1779627805.5865223,,1.0421019792556763,2670.0,278,386.012372,3242
,,,1779627806.4855037,,1.0511689186096191,2680.0,279,386.9113104,3242
,,,1779627807.376861,,1.0257447957992554,2690.0,280,387.8017563,3242
,,,1779627808.2828727,,1.0138038396835327,2700.0,281,388.7082185,3242
,,,1779627809.1760325,,1.0348438024520874,2710.0,282,389.6017216,3242
,,,1779627810.0860791,,1.0360689163208008,2720.0,283,390.5109288,3242
,,,1779627810.9947782,,1.0442920923233032,2730.0,284,391.4196547,3242
,,,1779627811.8944497,,1.063581943511963,2740.0,285,392.31953,3242
0.0004924552772419723,0.9241938591003418,1.511755347251892,1779627824.5669801,,,2750.0,286,404.9918344,3242
,,,1779627824.66368,,1.0496526956558228,2750.0,287,405.0891139,3242
,,,1779627825.5552847,,1.0484180450439453,2760.0,288,405.9801359,3242
,,,1779627826.4486697,,1.0258241891860962,2770.0,289,406.8736499,3242
,,,1779627827.343572,,1.0574084520339966,2780.0,290,407.7684267,3242
,,,1779627828.2319143,,1.046904444694519,2790.0,291,408.6571059,3242
,,,1779627829.1273506,,1.0204848051071167,2800.0,292,409.552871,3242
,,,1779627830.0109203,,1.0164568424224854,2810.0,293,410.4358752,3242
,,,1779627830.928991,,1.0621439218521118,2820.0,294,411.3538421,3242
,,,1779627831.8189397,,1.0220407247543335,2830.0,295,412.2437911,3242
,,,1779627832.7088728,,1.0147805213928223,2840.0,296,413.1341042,3242
,,,1779627833.6107688,,1.0163202285766602,2850.0,297,414.0356187,3242
,,,1779627834.5043607,,0.9958469867706299,2860.0,298,414.9297246,3242
,,,1779627835.4021828,,1.0116320848464966,2870.0,299,415.8270965,3242
,,,1779627836.3041685,,1.0394506454467773,2880.0,300,416.7300177,3242
,,,1779627837.1975358,,1.0224276781082153,2890.0,301,417.6223863,3242
,,,1779627838.088073,,1.0448365211486816,2900.0,302,418.5129217,3242
,,,1779627838.9834328,,1.040751338005066,2910.0,303,419.4082806,3242
,,,1779627839.869626,,1.04169499874115,2920.0,304,420.2950869,3242
,,,1779627840.7647028,,1.002089023590088,2930.0,305,421.1898115,3242
,,,1779627841.6494133,,1.0345821380615234,2940.0,306,422.0753054,3242
,,,1779627842.5358813,,0.9942485094070435,2950.0,307,422.9607306,3242
,,,1779627843.4320927,,1.0208213329315186,2960.0,308,423.8572918,3242
,,,1779627844.333914,,1.0254977941513062,2970.0,309,424.7587658,3242
,,,1779627845.24901,,1.0018290281295776,2980.0,310,425.6738597,3242
,,,1779627846.2195387,,1.0104541778564453,2990.0,311,426.6443904,3242
0.0004219625860160354,0.8813539743423462,1.5239264965057373,1779627859.0521507,,,3000.0,312,439.4776157,3242
,,,1779627859.156998,,1.008332371711731,3000.0,313,439.5818476,3242
,,,1779627860.0923398,,1.0138118267059326,3010.0,314,440.5171898,3242
,,,1779627861.0297377,,1.0051419734954834,3020.0,315,441.4545861,3242
,,,1779627861.9854612,,1.0005772113800049,3030.0,316,442.4103132,3242
,,,1779627862.9365556,,1.0009715557098389,3040.0,317,443.3614032,3242
,,,1779627863.8976228,,0.992426335811615,3050.0,318,444.3230609,3242
,,,1779627864.8578181,,1.005152702331543,3060.0,319,445.2829895,3242
,,,1779627865.8034508,,1.0085314512252808,3070.0,320,446.2282995,3242
,,,1779627866.7535546,,0.9843302369117737,3080.0,321,447.178407,3242
,,,1779627867.697407,,0.980158269405365,3090.0,322,448.122258,3242
,,,1779627868.6271527,,0.9871352910995483,3100.0,323,449.0527692,3242
,,,1779627869.5617244,,1.00506591796875,3110.0,324,449.9867203,3242
,,,1779627870.500739,,1.0109732151031494,3120.0,325,450.9255879,3242
,,,1779627871.4471152,,0.9845142364501953,3130.0,326,451.8733472,3242
,,,1779627872.4010456,,0.9788573980331421,3140.0,327,452.8260281,3242
,,,1779627873.3223162,,0.9868399500846863,3150.0,328,453.7476947,3242
,,,1779627874.2378361,,0.9727590084075928,3160.0,329,454.6629767,3242
,,,1779627875.1661172,,0.9973066449165344,3170.0,330,455.5909656,3242
,,,1779627876.1177983,,0.9902539253234863,3180.0,331,456.5426502,3242
,,,1779627877.045408,,0.9821763634681702,3190.0,332,457.4702567,3242
,,,1779627877.9492846,,0.9663039445877075,3200.0,333,458.3743514,3242
,,,1779627878.8613892,,0.9634455442428589,3210.0,334,459.2866655,3242
,,,1779627879.7629592,,0.9750921130180359,3220.0,335,460.1878081,3242
,,,1779627880.6618164,,0.9769296646118164,3230.0,336,461.0866683,3242
,,,1779627881.5706522,,0.9711247086524963,3240.0,337,461.9955033,3242
0.00035475231739709885,0.8376879692077637,1.5444438457489014,1779627894.467636,,,3250.0,338,474.8927315,3242
,,,1779627894.5690253,,0.9820614457130432,3250.0,339,474.9941674,3242
,,,1779627895.5351796,,0.9475663900375366,3260.0,340,475.9601791,3242
,,,1779627896.48672,,0.9672521948814392,3270.0,341,476.912089,3242
,,,1779627897.4423387,,0.9787654876708984,3280.0,342,477.8679846,3242
,,,1779627898.4117792,,0.9862964749336243,3290.0,343,478.8368746,3242
,,,1779627899.3860192,,0.9450942277908325,3300.0,344,479.8113652,3242
,,,1779627900.351726,,1.0010662078857422,3310.0,345,480.7775816,3242
,,,1779627901.320895,,0.9453324675559998,3320.0,346,481.7457465,3242
,,,1779627902.2776806,,0.9558296799659729,3330.0,347,482.7027147,3242
,,,1779627903.2277992,,0.977146565914154,3340.0,348,483.6526501,3242
,,,1779627904.1838512,,0.9659156203269958,3350.0,349,484.609704,3242
,,,1779627905.1449513,,0.9684262871742249,3360.0,350,485.570296,3242
,,,1779627906.1096022,,0.969174325466156,3370.0,351,486.5344501,3242
,,,1779627907.0587697,,0.9579131007194519,3380.0,352,487.4836218,3242
,,,1779627908.005322,,0.9482672214508057,3390.0,353,488.4308113,3242
,,,1779627908.9821813,,0.9833686351776123,3400.0,354,489.4078732,3242
,,,1779627909.9265106,,0.9386231899261475,3410.0,355,490.3523337,3242
,,,1779627910.8744736,,0.9500293731689453,3420.0,356,491.3000439,3242
,,,1779627911.8246572,,0.9588239789009094,3430.0,357,492.2504039,3242
,,,1779627912.7805912,,0.9714832901954651,3440.0,358,493.2054396,3242
,,,1779627913.7359364,,0.9583255052566528,3450.0,359,494.1617411,3242
,,,1779627914.6913633,,0.9580745697021484,3460.0,360,495.1172814,3242
,,,1779627915.6461747,,0.9583412408828735,3470.0,361,496.0710249,3242
,,,1779627916.6058662,,0.9502952098846436,3480.0,362,497.0307153,3242
,,,1779627917.5947485,,0.9401384592056274,3490.0,363,498.0198555,3242
0.0002925475029450237,0.7998738884925842,1.5725947618484497,1779627931.042814,,,3500.0,364,511.4687116,3242
,,,1779627931.140289,,0.943755030632019,3500.0,365,511.565433,3242
,,,1779627932.0958982,,0.9234666228294373,3510.0,366,512.5207505,3242
