val/loss,_timestamp,train/loss,Sample Generation,lr,iter,train/step_loss,_step,_runtime,seed
,1779699898.8035998,,,,380.0,1.7322683334350586,40,57.691383,2026
,1779699899.7307332,,,,390.0,1.7387280464172363,41,58.6189872,2026
,1779699900.6549556,,,,400.0,1.6969687938690186,42,59.5434962,2026
,1779699901.5758362,,,,410.0,1.668147087097168,43,60.4636402,2026
,1779699902.4845338,,,,420.0,1.653737187385559,44,61.372316,2026
,1779699903.3634176,,,,430.0,1.6774969100952148,45,62.251788,2026
,1779699904.2408988,,,,440.0,1.6389775276184082,46,63.1286819,2026
,1779699905.1200202,,,,450.0,1.625335693359375,47,64.0082027,2026
,1779699905.9975226,,,,460.0,1.6375329494476318,48,64.8862239,2026
,1779699906.875881,,,,470.0,1.611540675163269,49,65.7636625,2026
,1779699907.7492728,,,,480.0,1.6288549900054932,50,66.6370521,2026
,1779699908.6193395,,,,490.0,1.5535393953323364,51,67.5077031,2026
1.70967698097229,1779699921.0624907,1.513461947441101,,0.0009852826883675631,500.0,,52,79.95132,2026
,1779699921.1532009,,,,500.0,1.5790756940841675,53,80.0409807,2026
,1779699922.027475,,,,510.0,1.6001348495483398,54,80.9152566,2026
,1779699922.8982503,,,,520.0,1.5311709642410278,55,81.786169,2026
,1779699923.7690904,,,,530.0,1.54087495803833,56,82.6574674,2026
,1779699924.6400483,,,,540.0,1.5340346097946167,57,83.5278305,2026
,1779699925.5114062,,,,550.0,1.5583136081695557,58,84.3991881,2026
,1779699926.382237,,,,560.0,1.5136357545852661,59,85.2700183,2026
,1779699927.2516458,,,,570.0,1.5010055303573608,60,86.1400825,2026
,1779699928.1213508,,,,580.0,1.5320839881896973,61,87.0091313,2026
,1779699928.9896436,,,,590.0,1.533247947692871,62,87.877956,2026
,1779699929.85952,,,,600.0,1.5154201984405518,63,88.7478961,2026
,1779699930.7595265,,,,610.0,1.5179119110107422,64,89.6473085,2026
,1779699931.6287322,,,,620.0,1.5158748626708984,65,90.5166233,2026
,1779699932.4992335,,,,630.0,1.501741647720337,66,91.3870194,2026
,1779699933.3720298,,,,640.0,1.4803590774536133,67,92.2599198,2026
,1779699934.3004932,,,,650.0,1.466720700263977,68,93.1877689,2026
,1779699935.247923,,,,660.0,1.4814075231552124,69,94.1357069,2026
,1779699936.193673,,,,670.0,1.4719643592834473,70,95.0821816,2026
,1779699937.1085315,,,,680.0,1.4582831859588623,71,95.9964481,2026
,1779699937.9884,,,,690.0,1.4487698078155518,72,96.876621,2026
,1779699938.8681042,,,,700.0,1.442936658859253,73,97.7558831,2026
,1779699939.748232,,,,710.0,1.4443466663360596,74,98.6362506,2026
,1779699940.629302,,,,720.0,1.454217791557312,75,99.5170844,2026
,1779699941.5075965,,,,730.0,1.419113278388977,76,100.395588,2026
,1779699942.3856797,,,,740.0,1.4032999277114868,77,101.2734608,2026
1.5904165506362915,1779699954.8374574,1.3603918552398682,,0.0009614856803571157,750.0,,78,113.7252369,2026
,1779699954.9297917,,,,750.0,1.4356123208999634,79,113.8175944,2026
,1779699955.8017204,,,,760.0,1.4026129245758057,80,114.6896811,2026
,1779699956.6750588,,,,770.0,1.425719976425171,81,115.5631392,2026
,1779699957.627376,,,,780.0,1.4308525323867798,82,116.5153519,2026
,1779699958.5747223,,,,790.0,1.3896703720092773,83,117.4625104,2026
,1779699959.5208058,,,,800.0,1.3966158628463745,84,118.4085871,2026
,1779699960.4174676,,,,810.0,1.3832603693008423,85,119.3055772,2026
,1779699961.2987542,,,,820.0,1.4209256172180176,86,120.186476,2026
,1779699962.177364,,,,830.0,1.395453691482544,87,121.0651482,2026
,1779699963.0557442,,,,840.0,1.3707544803619385,88,121.9436341,2026
,1779699963.9347022,,,,850.0,1.3820723295211792,89,122.8226195,2026
,1779699964.813431,,,,860.0,1.4055097103118896,90,123.7014225,2026
,1779699965.6942725,,,,870.0,1.4049912691116333,91,124.5820519,2026
,1779699966.5977492,,,,880.0,1.3818269968032837,92,125.4858093,2026
,1779699967.484366,,,,890.0,1.393088936805725,93,126.3721479,2026
,1779699968.4017656,,,,900.0,1.3981295824050903,94,127.2899286,2026
,1779699969.3693464,,,,910.0,1.3527297973632812,95,128.2572284,2026
,1779699970.3455207,,,,920.0,1.36149001121521,96,129.233496,2026
,1779699971.297923,,,,930.0,1.3724393844604492,97,130.1857079,2026
,1779699972.1823318,,,,940.0,1.339804768562317,98,131.0709531,2026
,1779699973.0722969,,,,950.0,1.3486356735229492,99,131.9600813,2026
,1779699973.9626658,,,,960.0,1.3870625495910645,100,132.8504504,2026
,1779699974.850433,,,,970.0,1.321618914604187,101,133.7382168,2026
,1779699975.7390475,,,,980.0,1.3433728218078613,102,134.6268324,2026
,1779699976.6277437,,,,990.0,1.3736279010772705,103,135.5155247,2026
1.5309569835662842,1779699988.9194582,1.2848399877548218,,0.0009271396472013282,1000.0,,104,147.8077337,2026
,1779699989.0125384,,,,1000.0,1.3449574708938599,105,147.9004631,2026
,1779699989.8919811,,,,1010.0,1.354909062385559,106,148.779768,2026
,1779699990.7730172,,,,1020.0,1.353402853012085,107,149.6608015,2026
,1779699991.6917636,,,,1030.0,1.3085579872131348,108,150.5795474,2026
,1779699992.6479108,,,,1040.0,1.3424861431121826,109,151.5356918,2026
,1779699993.600707,,,,1050.0,1.3579572439193726,110,152.4889801,2026
,1779699994.539019,,,,1060.0,1.3403429985046387,111,153.4268336,2026
,1779699995.4244113,,,,1070.0,1.3138301372528076,112,154.3121933,2026
,1779699996.3132536,,,,1080.0,1.3445806503295898,113,155.2010351,2026
,1779699997.2040384,,,,1090.0,1.3314975500106812,114,156.092017,2026
,1779699998.0922732,,,,1100.0,1.3404510021209717,115,156.9802315,2026
,1779699998.9801037,,,,1110.0,1.3460348844528198,116,157.8678868,2026
,1779699999.8709311,,,,1120.0,1.3093925714492798,117,158.7589033,2026
,1779700000.7502513,,,,1130.0,1.3339869976043701,118,159.6380618,2026
,1779700001.627494,,,,1140.0,1.2972726821899414,119,160.5163605,2026
,1779700002.5117443,,,,1150.0,1.333297610282898,120,161.3996633,2026
,1779700003.4510624,,,,1160.0,1.291579008102417,121,162.3390506,2026
,1779700004.4066815,,,,1170.0,1.2828665971755981,122,163.2944636,2026
,1779700005.3579767,,,,1180.0,1.322981834411621,123,164.2457611,2026
,1779700006.2778158,,,,1190.0,1.3091155290603638,124,165.1660555,2026
,1779700007.1657426,,,,1200.0,1.2932178974151611,125,166.0536545,2026
,1779700008.0524082,,,,1210.0,1.3044548034667969,126,166.9401892,2026
,1779700008.9413798,,,,1220.0,1.2885645627975464,127,167.8294173,2026
,1779700009.8321042,,,,1230.0,1.3253717422485352,128,168.7200593,2026
,1779700010.718929,,,,1240.0,1.2474496364593506,129,169.6062046,2026
1.489410400390625,1779700023.262089,1.2167152166366577,,0.000883125098683892,1250.0,,130,182.149894,2026
,1779700023.3528156,,,,1250.0,1.2888230085372925,131,182.2405958,2026
,1779700024.2342467,,,,1260.0,1.2845460176467896,132,183.1223039,2026
,1779700025.113845,,,,1270.0,1.2633048295974731,133,184.0016277,2026
,1779700025.9995027,,,,1280.0,1.3182671070098877,134,184.88756,2026
,1779700026.8771124,,,,1290.0,1.2869926691055298,135,185.7648943,2026
,1779700027.7561467,,,,1300.0,1.2956130504608154,136,186.6439362,2026
,1779700028.6358125,,,,1310.0,1.2867814302444458,137,187.5239333,2026
,1779700029.515354,,,,1320.0,1.2566425800323486,138,188.403137,2026
,1779700030.3970258,,,,1330.0,1.2626484632492065,139,189.2853844,2026
,1779700031.2762508,,,,1340.0,1.2999489307403564,140,190.1640299,2026
,1779700032.156085,,,,1350.0,1.26176118850708,141,191.0439083,2026
,1779700033.0365508,,,,1360.0,1.2562565803527832,142,191.9245057,2026
,1779700033.9154603,,,,1370.0,1.2712633609771729,143,192.8034231,2026
,1779700034.7959173,,,,1380.0,1.2495217323303223,144,193.6836999,2026
,1779700035.6751924,,,,1390.0,1.2739499807357788,145,194.5629736,2026
,1779700036.5555465,,,,1400.0,1.252653956413269,146,195.4433262,2026
,1779700037.4435697,,,,1410.0,1.2588281631469727,147,196.3325753,2026
,1779700038.4078403,,,,1420.0,1.2565079927444458,148,197.2963196,2026
,1779700039.363529,,,,1430.0,1.263974666595459,149,198.2513079,2026
,1779700040.3140535,,,,1440.0,1.2454192638397217,150,199.2018359,2026
,1779700041.2072241,,,,1450.0,1.2379722595214844,151,200.095003,2026
,1779700042.0962968,,,,1460.0,1.239919900894165,152,200.9840763,2026
,1779700042.9837928,,,,1470.0,1.2587991952896118,153,201.8719118,2026
,1779700043.871076,,,,1480.0,1.2563765048980713,154,202.7588592,2026
,1779700044.7608616,,,,1490.0,1.2361023426055908,155,203.6492954,2026
1.483180046081543,1779700057.3241994,1.175744891166687,,0.0008305704108364302,1500.0,,156,216.2122522,2026
,1779700057.4165227,,,,1500.0,1.2806494235992432,157,216.304493,2026
,1779700058.2955327,,,,1510.0,1.2364164590835571,158,217.1833355,2026
,1779700059.173993,,,,1520.0,1.2125134468078613,159,218.0617756,2026
,1779700060.056957,,,,1530.0,1.2196053266525269,160,218.9450439,2026
,1779700060.9965744,,,,1540.0,1.2259143590927124,161,219.8848054,2026
,1779700061.9497828,,,,1550.0,1.2441107034683228,162,220.837565,2026
,1779700062.9050734,,,,1560.0,1.2150952816009521,163,221.7928571,2026
,1779700063.8252196,,,,1570.0,1.2371342182159424,164,222.7130273,2026
,1779700064.711013,,,,1580.0,1.2596341371536255,165,223.5987937,2026
,1779700065.5985456,,,,1590.0,1.2313369512557983,166,224.4863257,2026
,1779700066.4897313,,,,1600.0,1.2252297401428223,167,225.3775131,2026
,1779700067.3769844,,,,1610.0,1.237107753753662,168,226.2647653,2026
,1779700068.263663,,,,1620.0,1.2188745737075806,169,227.1514487,2026
,1779700069.14695,,,,1630.0,1.2255886793136597,170,228.0353984,2026
,1779700070.026996,,,,1640.0,1.2363070249557495,171,228.9147769,2026
,1779700070.9051938,,,,1650.0,1.1998369693756104,172,229.7924692,2026
,1779700071.7900927,,,,1660.0,1.220015287399292,173,230.678041,2026
,1779700072.669771,,,,1670.0,1.2187581062316895,174,231.5575525,2026
,1779700073.550594,,,,1680.0,1.2192678451538086,175,232.4383757,2026
,1779700074.4302368,,,,1690.0,1.2125385999679565,176,233.3180173,2026
,1779700075.3108344,,,,1700.0,1.1879459619522095,177,234.1988442,2026
,1779700076.1910183,,,,1710.0,1.2136220932006836,178,235.0788034,2026
,1779700077.068653,,,,1720.0,1.2021960020065308,179,235.9564357,2026
,1779700077.9487283,,,,1730.0,1.1876033544540405,180,236.8373047,2026
,1779700078.8306267,,,,1740.0,1.2122056484222412,181,237.7184086,2026
1.473044753074646,1779700091.3790014,1.1293846368789673,,0.0007708228984017721,1750.0,,182,250.2672601,2026
,1779700091.4704294,,,,1750.0,1.2150148153305054,183,250.3585185,2026
,1779700092.3603897,,,,1760.0,1.226267695426941,184,251.2482708,2026
,1779700093.2390277,,,,1770.0,1.1923962831497192,185,252.1270877,2026
,1779700094.1190624,,,,1780.0,1.1917405128479004,186,253.0068448,2026
,1779700095.0273917,,,,1790.0,1.196306586265564,187,253.9151725,2026
,1779700095.9877775,,,,1800.0,1.1952580213546753,188,254.8755608,2026
,1779700096.9396923,,,,1810.0,1.1884514093399048,189,255.8284323,2026
,1779700097.8781736,,,,1820.0,1.198212742805481,190,256.7659556,2026
,1779700098.7657914,,,,1830.0,1.2211410999298096,191,257.6542797,2026
,1779700099.6525457,,,,1840.0,1.2068461179733276,192,258.5413747,2026
,1779700100.541823,,,,1850.0,1.1962953805923462,193,259.4296047,2026
,1779700101.4283779,,,,1860.0,1.1871775388717651,194,260.317158,2026
,1779700102.3182833,,,,1870.0,1.169474482536316,195,261.2061692,2026
,1779700103.207594,,,,1880.0,1.2108901739120483,196,262.0953225,2026
,1779700104.089141,,,,1890.0,1.1757465600967407,197,262.9771695,2026
,1779700104.9685228,,,,1900.0,1.191889762878418,198,263.8563036,2026
,1779700105.8474784,,,,1910.0,1.1635297536849976,199,264.7359522,2026
,1779700106.7585855,,,,1920.0,1.2023639678955078,200,265.6463676,2026
,1779700107.7183318,,,,1930.0,1.1955164670944214,201,266.6062592,2026
,1779700108.673821,,,,1940.0,1.2017463445663452,202,267.5617151,2026
,1779700109.6177833,,,,1950.0,1.162176251411438,203,268.5055657,2026
,1779700110.5042083,,,,1960.0,1.1800769567489624,204,269.3919893,2026
,1779700111.3917017,,,,1970.0,1.1707113981246948,205,270.2794829,2026
,1779700112.2801874,,,,1980.0,1.142107367515564,206,271.1680482,2026
,1779700113.1667478,,,,1990.0,1.158435344696045,207,272.0545299,2026
1.46724534034729,1779700125.7854474,1.0912848711013794,,0.0007054142744895884,2000.0,,208,284.6737232,2026
,1779700125.8803873,,,,2000.0,1.1504384279251099,209,284.7681904,2026
,1779700126.7625368,,,,2010.0,1.1671202182769775,210,285.6503182,2026
,1779700127.6416018,,,,2020.0,1.163786768913269,211,286.5296277,2026
,1779700128.5224843,,,,2030.0,1.1487804651260376,212,287.4102651,2026
,1779700129.4043388,,,,2040.0,1.1742280721664429,213,288.2921218,2026
,1779700130.2855494,,,,2050.0,1.1712802648544312,214,289.1741445,2026
,1779700131.164616,,,,2060.0,1.1749171018600464,215,290.0524002,2026
,1779700132.0457423,,,,2070.0,1.1695444583892822,216,290.9337833,2026
,1779700132.9244897,,,,2080.0,1.1497441530227661,217,291.8122713,2026
,1779700133.8037481,,,,2090.0,1.1957283020019531,218,292.6915494,2026
,1779700134.6825874,,,,2100.0,1.165553331375122,219,293.5704587,2026
,1779700135.5602026,,,,2110.0,1.1570035219192505,220,294.4490542,2026
,1779700136.4423168,,,,2120.0,1.1621564626693726,221,295.3300989,2026
,1779700137.3211358,,,,2130.0,1.1324483156204224,222,296.2090809,2026
,1779700138.2007082,,,,2140.0,1.1675723791122437,223,297.0884898,2026
,1779700139.081406,,,,2150.0,1.1559131145477295,224,297.9691938,2026
,1779700139.9626849,,,,2160.0,1.1390784978866577,225,298.8504692,2026
,1779700140.8476949,,,,2170.0,1.1490848064422607,226,299.7354742,2026
,1779700141.82705,,,,2180.0,1.1377984285354614,227,300.7150747,2026
,1779700142.7815285,,,,2190.0,1.1311612129211426,228,301.6694706,2026
,1779700143.7347732,,,,2200.0,1.1625163555145264,229,302.6225697,2026
,1779700144.6314938,,,,2210.0,1.12553071975708,230,303.5194236,2026
,1779700145.5197878,,,,2220.0,1.125558853149414,231,304.4075708,2026
,1779700146.4063025,,,,2230.0,1.1610339879989624,232,305.2940831,2026
,1779700147.2928443,,,,2240.0,1.1382509469985962,233,306.1806291,2026
1.4710830450057983,1779700159.8401518,1.053839921951294,,0.0006360213829156177,2250.0,,234,318.7279591,2026
,1779700159.9325554,,,,2250.0,1.1433145999908447,235,318.8203331,2026
,1779700160.8200183,,,,2260.0,1.1027443408966064,236,319.7079475,2026
,1779700161.7002904,,,,2270.0,1.1451071500778198,237,320.58807,2026
,1779700162.5809243,,,,2280.0,1.1338081359863281,238,321.4687457,2026
,1779700163.4637187,,,,2290.0,1.1210880279541016,239,322.3515008,2026
,1779700164.3936653,,,,2300.0,1.0953319072723389,240,323.2823013,2026
,1779700165.3248827,,,,2310.0,1.1577372550964355,241,324.21286,2026
,1779700166.2534559,,,,2320.0,1.122937798500061,242,325.1412364,2026
,1779700167.1679034,,,,2330.0,1.1388237476348877,243,326.0556861,2026
,1779700168.0570977,,,,2340.0,1.1482149362564087,244,326.9448802,2026
,1779700168.946355,,,,2350.0,1.1239569187164307,245,327.8346044,2026
,1779700169.832255,,,,2360.0,1.1048524379730225,246,328.7200379,2026
,1779700170.7214491,,,,2370.0,1.1239454746246338,247,329.6092306,2026
,1779700171.6085672,,,,2380.0,1.155990481376648,248,330.4964739,2026
,1779700172.4942558,,,,2390.0,1.1061813831329346,249,331.3820357,2026
,1779700173.3714354,,,,2400.0,1.1275355815887451,250,332.2587111,2026
,1779700174.2526934,,,,2410.0,1.1005085706710815,251,333.1407274,2026
,1779700175.1338334,,,,2420.0,1.123846411705017,252,334.0218909,2026
,1779700176.0171227,,,,2430.0,1.1133304834365845,253,334.9051131,2026
,1779700176.8981004,,,,2440.0,1.1096073389053345,254,335.7860921,2026
,1779700177.7792714,,,,2450.0,1.0992435216903687,255,336.6679475,2026
,1779700178.6592033,,,,2460.0,1.1172945499420166,256,337.5471369,2026
,1779700179.5379295,,,,2470.0,1.118438482284546,257,338.4257102,2026
,1779700180.4181578,,,,2480.0,1.1009860038757324,258,339.3061101,2026
,1779700181.2971697,,,,2490.0,1.1102811098098755,259,340.1849502,2026
1.4773070812225342,1779700193.7964728,1.0190047025680542,,0.000564423209907245,2500.0,,260,352.6840629,2026
,1779700193.8892896,,,,2500.0,1.0886402130126953,261,352.7778022,2026
,1779700194.7765856,,,,2510.0,1.1074004173278809,262,353.6649274,2026
,1779700195.658674,,,,2520.0,1.1354296207427979,263,354.5465061,2026
,1779700196.5382488,,,,2530.0,1.102974772453308,264,355.4260554,2026
,1779700197.4180257,,,,2540.0,1.138690710067749,265,356.3058067,2026
,1779700198.301135,,,,2550.0,1.1161110401153564,266,357.1899162,2026
,1779700199.2604685,,,,2560.0,1.1256710290908813,267,358.1486939,2026
,1779700200.204974,,,,2570.0,1.0841046571731567,268,359.0927567,2026
,1779700201.1328108,,,,2580.0,1.1164956092834473,269,360.0206263,2026
,1779700202.0351436,,,,2590.0,1.0924794673919678,270,360.9229242,2026
,1779700202.9239006,,,,2600.0,1.1257685422897339,271,361.8117922,2026
,1779700203.8110805,,,,2610.0,1.083977460861206,272,362.6988655,2026
,1779700204.6980917,,,,2620.0,1.0994017124176025,273,363.5863309,2026
,1779700205.587006,,,,2630.0,1.1216843128204346,274,364.4747882,2026
,1779700206.4734437,,,,2640.0,1.1089979410171509,275,365.3613817,2026
,1779700207.3553298,,,,2650.0,1.1001535654067993,276,366.2431167,2026
,1779700208.235886,,,,2660.0,1.0985221862792969,277,367.1237748,2026
,1779700209.1174285,,,,2670.0,1.0738602876663208,278,368.008926,2026
,1779700210.014248,,,,2680.0,1.0731697082519531,279,368.9022223,2026
,1779700210.9718242,,,,2690.0,1.0657860040664673,280,369.8596718,2026
,1779700211.9170473,,,,2700.0,1.0893913507461548,281,370.8051911,2026
,1779700212.8444865,,,,2710.0,1.0923305749893188,282,371.732269,2026
,1779700213.7336066,,,,2720.0,1.0490535497665405,283,372.621623,2026
,1779700214.6222825,,,,2730.0,1.0798008441925049,284,373.5100655,2026
,1779700215.50818,,,,2740.0,1.0748698711395264,285,374.3966146,2026
1.4770011901855469,1779700227.829957,0.9803410172462463,,0.0004924552772419723,2750.0,,286,386.7172326,2026
,1779700227.9211378,,,,2750.0,1.0865399837493896,287,386.8097749,2026
,1779700228.8020072,,,,2760.0,1.0649256706237793,288,387.6898359,2026
,1779700229.6800907,,,,2770.0,1.084856629371643,289,388.5728336,2026
,1779700230.5644338,,,,2780.0,1.072548508644104,290,389.4522157,2026
,1779700231.4421725,,,,2790.0,1.0527652502059937,291,390.329958,2026
,1779700232.3235304,,,,2800.0,1.0819286108016968,292,391.2113352,2026
,1779700233.2328594,,,,2810.0,1.045677900314331,293,392.1207613,2026
,1779700234.1769927,,,,2820.0,1.0818842649459839,294,393.0650157,2026
,1779700235.107973,,,,2830.0,1.0810095071792603,295,393.995761,2026
,1779700236.0434294,,,,2840.0,1.0758156776428223,296,394.9313622,2026
,1779700236.9330583,,,,2850.0,1.0351682901382446,297,395.820838,2026
,1779700237.8226376,,,,2860.0,1.0768040418624878,298,396.7104169,2026
,1779700238.7102547,,,,2870.0,1.0445632934570312,299,397.5984373,2026
,1779700239.5991263,,,,2880.0,1.0629630088806152,300,398.4869083,2026
,1779700240.4873824,,,,2890.0,1.0700469017028809,301,399.3752302,2026
,1779700241.3735008,,,,2900.0,1.0572805404663086,302,400.261283,2026
,1779700242.25565,,,,2910.0,1.0667380094528198,303,401.1442933,2026
,1779700243.1360147,,,,2920.0,1.08072030544281,304,402.0238478,2026
,1779700244.019307,,,,2930.0,1.0576090812683105,305,402.90745,2026
,1779700244.9397216,,,,2940.0,1.0444811582565308,306,403.82752,2026
,1779700245.8748906,,,,2950.0,1.0326197147369385,307,404.7636263,2026
,1779700246.8045397,,,,2960.0,1.038195013999939,308,405.6925015,2026
,1779700247.7245598,,,,2970.0,1.0526543855667114,309,406.6124639,2026
,1779700248.6097796,,,,2980.0,1.046702265739441,310,407.4977405,2026
,1779700249.4974365,,,,2990.0,1.0565917491912842,311,408.3852203,2026
1.5042986869812012,1779700262.0561762,0.9424831867218018,,0.0004219625860160354,3000.0,,312,420.9448672,2026
,1779700262.1483045,,,,3000.0,1.074291467666626,313,421.0362661,2026
,1779700263.0355053,,,,3010.0,1.0561121702194214,314,421.9232887,2026
,1779700263.924283,,,,3020.0,1.0503798723220825,315,422.8126178,2026
,1779700264.8094444,,,,3030.0,1.048560619354248,316,423.6972235,2026
,1779700265.6903305,,,,3040.0,1.0542818307876587,317,424.5781126,2026
,1779700266.5672488,,,,3050.0,1.0520730018615723,318,425.45503,2026
,1779700267.4492795,,,,3060.0,1.0468217134475708,319,426.3370602,2026
,1779700268.3857565,,,,3070.0,1.0391638278961182,320,427.2735872,2026
,1779700269.3400967,,,,3080.0,1.0419656038284302,321,428.2278774,2026
,1779700270.2931187,,,,3090.0,1.0573782920837402,322,429.1812533,2026
,1779700271.2149253,,,,3100.0,1.0333349704742432,323,430.1029474,2026
,1779700272.1020565,,,,3110.0,1.030300259590149,324,430.9902456,2026
,1779700272.991732,,,,3120.0,1.056100845336914,325,431.8795117,2026
,1779700273.8785646,,,,3130.0,1.0444691181182861,326,432.766457,2026
,1779700274.7647302,,,,3140.0,1.0280414819717407,327,433.6525118,2026
,1779700275.6508043,,,,3150.0,1.0122413635253906,328,434.5394668,2026
,1779700276.5370548,,,,3160.0,1.0462528467178345,329,435.4248358,2026
,1779700277.4179244,,,,3170.0,1.029233694076538,330,436.3057059,2026
,1779700278.2984152,,,,3180.0,1.0218225717544556,331,437.1861986,2026
,1779700279.1789172,,,,3190.0,1.0068045854568481,332,438.0669178,2026
,1779700280.0609086,,,,3200.0,1.0298523902893066,333,438.948691,2026
,1779700280.9397323,,,,3210.0,1.0209834575653076,334,439.8275163,2026
,1779700281.8233354,,,,3220.0,1.0152584314346313,335,440.711119,2026
,1779700282.7017157,,,,3230.0,1.0430974960327148,336,441.5897247,2026
,1779700283.5797122,,,,3240.0,1.0112218856811523,337,442.4677004,2026
1.502693772315979,1779700296.07771,0.9119877815246582,,0.00035475231739709885,3250.0,,338,454.9657896,2026
,1779700296.1718726,,,,3250.0,1.0347579717636108,339,455.0596553,2026
,1779700297.06257,,,,3260.0,1.0212427377700806,340,455.9503534,2026
,1779700297.9493117,,,,3270.0,1.0329045057296753,341,456.8371825,2026
,1779700298.8371227,,,,3280.0,1.0282504558563232,342,457.7249046,2026
,1779700299.723506,,,,3290.0,1.0224970579147339,343,458.6112886,2026
,1779700300.6018345,,,,3300.0,1.0577714443206787,344,459.4898127,2026
,1779700301.4812212,,,,3310.0,1.0171021223068237,345,460.3696825,2026
,1779700302.371088,,,,3320.0,1.0097941160202026,346,461.2590457,2026
,1779700303.3353262,,,,3330.0,1.0314908027648926,347,462.2231118,2026
,1779700304.290549,,,,3340.0,1.007575511932373,348,463.1783364,2026
,1779700305.2328768,,,,3350.0,1.0213910341262817,349,464.121428,2026
,1779700306.1244793,,,,3360.0,1.0224406719207764,350,465.0122831,2026
,1779700307.0105264,,,,3370.0,1.0231647491455078,351,465.8983089,2026
,1779700307.8993113,,,,3380.0,0.9964671730995178,352,466.7871759,2026
,1779700308.7880375,,,,3390.0,1.0093920230865479,353,467.6758295,2026
,1779700309.676112,,,,3400.0,0.9729081392288208,354,468.5637192,2026
,1779700310.5636957,,,,3410.0,1.0118579864501953,355,469.4514751,2026
,1779700311.4462254,,,,3420.0,1.0049481391906738,356,470.3340322,2026
,1779700312.3277,,,,3430.0,1.000348448753357,357,471.2158477,2026
,1779700313.2067802,,,,3440.0,0.9835714101791382,358,472.0947318,2026
,1779700314.1234179,,,,3450.0,0.9862500429153442,359,473.0114087,2026
,1779700315.0630987,,,,3460.0,1.0178529024124146,360,473.9519186,2026
,1779700315.992155,,,,3470.0,0.9942522048950195,361,474.8799405,2026
,1779700316.911057,,,,3480.0,1.009690523147583,362,475.7988369,2026
,1779700317.800327,,,,3490.0,0.9877264499664307,363,476.6881074,2026
1.5177685022354126,1779700330.128936,0.8749531507492065,,0.0002925475029450237,3500.0,,364,489.0162115,2026
,1779700330.219369,,,,3500.0,0.998653769493103,365,489.1071492,2026
,1779700331.0981653,,,,3510.0,1.0207746028900146,366,489.9859879,2026
