lr,iter,train/step_loss,Sample Generation,_timestamp,_step,_runtime,val/loss,train/loss,seed
,3520.0,0.8806851506233215,,1779620717.7573884,367,588.453975,,,3242
,3530.0,0.8664138317108154,,1779620718.845217,368,589.5402069,,,3242
,3540.0,0.8763143420219421,,1779620719.9093714,369,590.6043398,,,3242
,3550.0,0.8548147082328796,,1779620720.9792044,370,591.6741936,,,3242
,3560.0,0.8541468381881714,,1779620722.04639,371,592.7419487,,,3242
,3570.0,0.8682170510292053,,1779620723.122202,372,593.8171647,,,3242
,3580.0,0.8488912582397461,,1779620724.1851265,373,594.8800932,,,3242
,3590.0,0.8647238612174988,,1779620725.2443075,374,595.9392737,,,3242
,3600.0,0.881322979927063,,1779620726.3106103,375,597.0061511,,,3242
,3610.0,0.8676045536994934,,1779620727.4259698,376,598.1211342,,,3242
,3620.0,0.8537142872810364,,1779620728.4953756,377,599.1912174,,,3242
,3630.0,0.8478861451148987,,1779620729.5747366,378,600.2699788,,,3242
,3640.0,0.8449090719223022,,1779620730.6584847,379,601.3543071,,,3242
,3650.0,0.854287326335907,,1779620731.746766,380,602.4426883,,,3242
,3660.0,0.860055148601532,,1779620732.8162463,381,603.511436,,,3242
,3670.0,0.8673869967460632,,1779620733.8886106,382,604.5835762,,,3242
,3680.0,0.8779821991920471,,1779620734.980984,383,605.6759504,,,3242
,3690.0,0.8642765879631042,,1779620736.096543,384,606.7924222,,,3242
,3700.0,0.8554911613464355,,1779620737.1748326,385,607.8703666,,,3242
,3710.0,0.8406287431716919,,1779620738.2831354,386,608.9780996,,,3242
,3720.0,0.8614793419837952,,1779620739.374084,387,610.0697463,,,3242
,3730.0,0.8422857522964478,,1779620740.4720585,388,611.1678178,,,3242
,3740.0,0.8398966789245605,,1779620741.5452342,389,612.2402013,,,3242
0.00023694285222843113,3750.0,,,1779620757.3275156,390,628.0234831,1.6447551250457764,0.6630322933197021,3242
,3750.0,0.8206208944320679,,1779620757.4436576,391,628.1386234,,,3242
,3760.0,0.8460230231285095,,1779620758.51298,392,629.2079464,,,3242
,3770.0,0.846007764339447,,1779620759.595208,393,630.2901916,,,3242
,3780.0,0.8557593822479248,,1779620760.6730583,394,631.3690719,,,3242
,3790.0,0.8268008232116699,,1779620761.7450101,395,632.4399758,,,3242
,3800.0,0.8389505743980408,,1779620762.816941,396,633.5119046,,,3242
,3810.0,0.8575744032859802,,1779620763.887921,397,634.5831157,,,3242
,3820.0,0.8247705101966858,,1779620764.956986,398,635.652893,,,3242
,3830.0,0.8326506018638611,,1779620766.0293727,399,636.7243485,,,3242
,3840.0,0.8219308853149414,,1779620767.082045,400,637.7770322,,,3242
,3850.0,0.8512669205665588,,1779620768.141993,401,638.837567,,,3242
,3860.0,0.8526242971420288,,1779620769.2380643,402,639.9338142,,,3242
,3870.0,0.8373472094535828,,1779620770.3535442,403,641.0491364,,,3242
,3880.0,0.8218536972999573,,1779620771.4560554,404,642.1520209,,,3242
,3890.0,0.8375745415687561,,1779620772.5388525,405,643.2333114,,,3242
,3900.0,0.8224944472312927,,1779620773.6398315,406,644.3347969,,,3242
,3910.0,0.829201877117157,,1779620774.7072034,407,645.4021705,,,3242
,3920.0,0.8400756120681763,,1779620775.787106,408,646.4820707,,,3242
,3930.0,0.8346933722496033,,1779620776.8664439,409,647.5618991,,,3242
,3940.0,0.8255976438522339,,1779620777.9475646,410,648.6437273,,,3242
,3950.0,0.8234418034553528,,1779620779.0548263,411,649.7502573,,,3242
,3960.0,0.8209950923919678,,1779620780.1244466,412,650.819432,,,3242
,3970.0,0.8415030241012573,,1779620781.206441,413,651.9014591,,,3242
,3980.0,0.8130987286567688,,1779620782.2860944,414,652.9810575,,,3242
,3990.0,0.8212597966194153,,1779620783.3529053,415,654.0478712,,,3242
0.00018936387015941957,4000.0,,,1779620799.1716413,416,669.8673755,1.665128231048584,0.629868745803833,3242
,4000.0,0.8268182277679443,,1779620799.2850475,417,669.9801661,,,3242
,4010.0,0.8329489231109619,,1779620800.3907485,418,671.086357,,,3242
,4020.0,0.8285626769065857,,1779620801.5233603,419,672.2183259,,,3242
,4030.0,0.8146577477455139,,1779620802.615844,420,673.3117842,,,3242
,4040.0,0.8426769971847534,,1779620803.681222,421,674.3764388,,,3242
,4050.0,0.799885630607605,,1779620804.7452538,422,675.4404784,,,3242
,4060.0,0.8375757932662964,,1779620805.8282385,423,676.5234618,,,3242
,4070.0,0.8252549171447754,,1779620806.9212554,424,677.6167661,,,3242
,4080.0,0.8215523958206177,,1779620808.027115,425,678.7227222,,,3242
,4090.0,0.820469081401825,,1779620809.1186683,426,679.8141065,,,3242
,4100.0,0.815285325050354,,1779620810.2289364,427,680.9239026,,,3242
,4110.0,0.8054199814796448,,1779620811.3163393,428,682.0113928,,,3242
,4120.0,0.8313792943954468,,1779620812.4259717,429,683.122898,,,3242
,4130.0,0.832114577293396,,1779620813.5078473,430,684.2029962,,,3242
,4140.0,0.8407258987426758,,1779620814.5794861,431,685.2745334,,,3242
,4150.0,0.8102757930755615,,1779620815.6502552,432,686.3456506,,,3242
,4160.0,0.8156304359436035,,1779620816.719314,433,687.4143392,,,3242
,4170.0,0.7961307168006897,,1779620817.80024,434,688.495207,,,3242
,4180.0,0.826696515083313,,1779620818.8889396,435,689.5839058,,,3242
,4190.0,0.8191784620285034,,1779620819.9630737,436,690.6580391,,,3242
,4200.0,0.8056174516677856,,1779620821.0373738,437,691.7323398,,,3242
,4210.0,0.8107703328132629,,1779620822.1642833,438,692.8592532,,,3242
,4220.0,0.8242161870002747,,1779620823.2741585,439,693.9691243,,,3242
,4230.0,0.807662844657898,,1779620824.3730292,440,695.0679921,,,3242
,4240.0,0.7984073758125305,,1779620825.4440863,441,696.139086,,,3242
0.00015103031213214996,4250.0,,,1779620841.2736075,442,711.96891,1.6817939281463623,0.6070968508720398,3242
,4250.0,0.8014630675315857,,1779620841.3840592,443,712.0790259,,,3242
,4260.0,0.8136216402053833,,1779620842.4468567,444,713.1427495,,,3242
,4270.0,0.8177314400672913,,1779620843.5496008,445,714.2445665,,,3242
,4280.0,0.790854811668396,,1779620844.627367,446,715.3234517,,,3242
,4290.0,0.8018205165863037,,1779620845.694378,447,716.3909708,,,3242
,4300.0,0.8139050602912903,,1779620846.7672668,448,717.4624421,,,3242
,4310.0,0.8196855783462524,,1779620847.8444748,449,718.5394426,,,3242
,4320.0,0.7960065603256226,,1779620848.9305742,450,719.6262864,,,3242
,4330.0,0.7920528650283813,,1779620850.022218,451,720.7177862,,,3242
,4340.0,0.8017908334732056,,1779620851.1089425,452,721.8039081,,,3242
,4350.0,0.7851975560188293,,1779620852.1745908,453,722.8695569,,,3242
,4360.0,0.8038329482078552,,1779620853.2691221,454,723.9640889,,,3242
,4370.0,0.8084700703620911,,1779620854.3563144,455,725.0514401,,,3242
,4380.0,0.7913804650306702,,1779620855.4801354,456,726.1751022,,,3242
,4390.0,0.7783727645874023,,1779620856.570857,457,727.2665287,,,3242
,4400.0,0.7983385920524597,,1779620857.6638675,458,728.3589704,,,3242
,4410.0,0.7909436821937561,,1779620858.7597458,459,729.4549109,,,3242
,4420.0,0.7780187726020813,,1779620859.8718376,460,730.5668029,,,3242
,4430.0,0.7890335917472839,,1779620860.9384665,461,731.6334323,,,3242
,4440.0,0.8059331178665161,,1779620862.011926,462,732.7068919,,,3242
,4450.0,0.8058488965034485,,1779620863.0787308,463,733.7738579,,,3242
,4460.0,0.7874401211738586,,1779620864.1523964,464,734.8476353,,,3242
,4470.0,0.8133493661880493,,1779620865.2320142,465,735.9270521,,,3242
,4480.0,0.8027086853981018,,1779620866.29883,466,736.9937959,,,3242
,4490.0,0.7946659326553345,,1779620867.3744433,467,738.069984,,,3242
0.00012292491384519912,4500.0,,,1779620883.2176278,468,753.9130123,1.7134901285171509,0.5851536989212036,3242
,4500.0,0.81199049949646,,1779620883.330436,469,754.0254014,,,3242
,4510.0,0.7996728420257568,,1779620884.4417264,470,755.136692,,,3242
,4520.0,0.7893499135971069,,1779620885.567384,471,756.2623497,,,3242
,4530.0,0.7850004434585571,,1779620886.6267264,472,757.3217196,,,3242
,4540.0,0.7977232933044434,,1779620887.6965454,473,758.3919684,,,3242
,4550.0,0.7787253856658936,,1779620888.8291562,474,759.5236152,,,3242
,4560.0,0.8169397711753845,,1779620889.9789324,475,760.6733916,,,3242
,4570.0,0.7975683212280273,,1779620891.1242416,476,761.8200773,,,3242
,4580.0,0.7750359773635864,,1779620892.1905522,477,762.8855169,,,3242
,4590.0,0.7924882769584656,,1779620893.2455063,478,763.9399655,,,3242
,4600.0,0.7995824813842773,,1779620894.3035226,479,764.9979816,,,3242
,4610.0,0.7811304926872253,,1779620895.3632627,480,766.0585185,,,3242
,4620.0,0.7798997163772583,,1779620896.4187627,481,767.113727,,,3242
,4630.0,0.7853891253471375,,1779620897.4830852,482,768.1780493,,,3242
,4640.0,0.7917737364768982,,1779620898.542086,483,769.2372829,,,3242
,4650.0,0.7798621654510498,,1779620899.6478345,484,770.3422938,,,3242
,4660.0,0.795312225818634,,1779620900.799326,485,771.4943379,,,3242
,4670.0,0.7712301015853882,,1779620901.9602857,486,772.6559968,,,3242
,4680.0,0.7723772525787354,,1779620903.0289645,487,773.7243164,,,3242
,4690.0,0.7768833041191101,,1779620904.0889535,488,774.7839863,,,3242
,4700.0,0.8059493899345398,,1779620905.1372035,489,775.8325613,,,3242
,4710.0,0.789846658706665,,1779620906.1899722,490,776.8849372,,,3242
,4720.0,0.7606779932975769,,1779620907.2455227,491,777.9414493,,,3242
,4730.0,0.7790169715881348,,1779620908.3041716,492,778.9986305,,,3242
,4740.0,0.7695285081863403,,1779620909.408703,493,780.10367,,,3242
0.00010576819746349742,4750.0,,,1779620925.3239963,494,796.0231761,1.7278492450714111,0.5682326555252075,3242
,4750.0,0.7783535122871399,,1779620925.4365222,495,796.1316561,,,3242
,4760.0,0.7865622043609619,,1779620926.5097344,496,797.2052527,,,3242
,4770.0,0.7915303707122803,,1779620927.5777597,497,798.273625,,,3242
,4780.0,0.7617396712303162,,1779620928.68586,498,799.3803189,,,3242
,4790.0,0.8023235201835632,,1779620929.7838852,499,800.4788522,,,3242
,4800.0,0.7712414264678955,,1779620930.857739,500,801.5537332,,,3242
,4810.0,0.7679867148399353,,1779620931.9326658,501,802.6281884,,,3242
,4820.0,0.7754493355751038,,1779620933.0426657,502,803.7382712,,,3242
,4830.0,0.7725673317909241,,1779620934.1855059,503,804.8804732,,,3242
,4840.0,0.790736973285675,,1779620935.3259573,504,806.0210175,,,3242
,4850.0,0.7896249294281006,,1779620936.402237,505,807.0982054,,,3242
,4860.0,0.7891966104507446,,1779620937.4790199,506,808.1741015,,,3242
,4870.0,0.7768644094467163,,1779620938.552293,507,809.2481964,,,3242
,4880.0,0.7798805832862854,,1779620939.6313255,508,810.327149,,,3242
,4890.0,0.7845552563667297,,1779620940.7093122,509,811.4051122,,,3242
,4900.0,0.7937301993370056,,1779620941.7667508,510,812.4618308,,,3242
,4910.0,0.7726798057556152,,1779620942.8114552,511,813.5074625,,,3242
,4920.0,0.7864609360694885,,1779620943.9264827,512,814.6222336,,,3242
,4930.0,0.7687775492668152,,1779620945.0428987,513,815.7381455,,,3242
,4940.0,0.7672420144081116,,1779620946.1562972,514,816.8512658,,,3242
,4950.0,0.7819910645484924,,1779620947.2395284,515,817.9347313,,,3242
,4960.0,0.77037513256073,,1779620948.3127108,516,819.0079347,,,3242
,4970.0,0.7875681519508362,,1779620949.3794253,517,820.074501,,,3242
,4980.0,0.7946180105209351,,1779620950.4512846,518,821.1462516,,,3242
,4990.0,0.7975168228149414,,1779620951.5213635,519,822.2163288,,,3242
0.0001,5000.0,,,1779620967.286824,520,837.9823121,1.7351211309432983,0.551831066608429,3242
,5000.0,0.7763036489486694,,1779620967.396863,521,838.0922652,,,3242
,,,"{'size': 275, '_type': 'html-file', 'sha256': 'b1e126ee7d256b09ee87d15c0c6a3061076390427c2216cf08909123dc27c277', 'path': 'media/html/Sample Generation_522_b1e126ee7d256b09ee87.html'}",1779620968.4927568,522,839.1882232,,,3242
