_step,train/loss,Sample Generation,iter,_runtime,val/loss,_timestamp,train/step_loss,lr,seed
232,,,2230.0,681.7408387,,1779717273.539125,0.9485034942626953,,6242
233,,,2240.0,683.8629113,,1779717275.661035,0.9504287242889404,,6242
234,0.814675509929657,,2250.0,710.1302913,1.573715329170227,1779717301.9278457,,0.0006360213829156177,6242
235,,,2250.0,710.3376138,,1779717302.1357453,0.9675570130348206,,6242
236,,,2260.0,712.3462974,,1779717304.1445825,0.9777169823646545,,6242
237,,,2270.0,714.3647232,,1779717306.1628525,0.9497194886207581,,6242
238,,,2280.0,716.3700817,,1779717308.1683686,0.9508641362190247,,6242
239,,,2290.0,718.390272,,1779717310.1884406,0.946252703666687,,6242
240,,,2300.0,720.4039337,,1779717312.2020218,0.9614047408103943,,6242
241,,,2310.0,722.3919306,,1779717314.190165,0.9473315477371216,,6242
242,,,2320.0,724.3710384,,1779717316.1693225,0.9435417056083679,,6242
243,,,2330.0,726.3702418,,1779717318.168292,0.9389751553535461,,6242
244,,,2340.0,728.362292,,1779717320.1605442,0.9552344679832458,,6242
245,,,2350.0,730.3343522,,1779717322.1326363,0.9377630352973938,,6242
246,,,2360.0,732.3105814,,1779717324.1088614,0.9432026147842407,,6242
247,,,2370.0,734.2884108,,1779717326.0864983,0.9422483444213867,,6242
248,,,2380.0,736.2781698,,1779717328.0763774,0.9364845156669617,,6242
249,,,2390.0,738.2524078,,1779717330.0505793,0.9005672931671143,,6242
250,,,2400.0,740.2257145,,1779717332.023999,0.9332008361816406,,6242
251,,,2410.0,742.2061251,,1779717334.00441,0.9347839951515198,,6242
252,,,2420.0,744.1848272,,1779717335.9831104,0.9088494181632996,,6242
253,,,2430.0,746.1507035,,1779717337.9485924,0.9581922888755798,,6242
254,,,2440.0,748.1100419,,1779717339.9083278,0.9184452891349792,,6242
255,,,2450.0,750.096714,,1779717341.8949234,0.9127673506736755,,6242
256,,,2460.0,752.0645648,,1779717343.86285,0.9406108856201172,,6242
257,,,2470.0,754.0240774,,1779717345.8223605,0.9293577671051025,,6242
258,,,2480.0,756.0160482,,1779717347.8138344,0.9247145056724548,,6242
259,,,2490.0,757.9787208,,1779717349.7766626,0.9215810298919678,,6242
260,0.7453980445861816,,2500.0,783.4209253,1.6167035102844238,1779717375.218698,,0.000564423209907245,6242
261,,,2500.0,783.6246447,,1779717375.4227917,0.8981965780258179,,6242
262,,,2510.0,785.6048788,,1779717377.4025877,0.920254647731781,,6242
263,,,2520.0,787.5614647,,1779717379.3597498,0.9082834720611572,,6242
264,,,2530.0,789.5287036,,1779717381.3266964,0.9112634658813477,,6242
265,,,2540.0,791.4939961,,1779717383.291754,0.9164890646934509,,6242
266,,,2550.0,793.4640679,,1779717385.262355,0.9140236973762512,,6242
267,,,2560.0,795.4419647,,1779717387.2402475,0.8787603378295898,,6242
268,,,2570.0,797.4483835,,1779717389.246669,0.8905535340309143,,6242
269,,,2580.0,799.4811527,,1779717391.2794385,0.8652209639549255,,6242
270,,,2590.0,801.5224464,,1779717393.3205628,0.9182953834533691,,6242
271,,,2600.0,803.5271816,,1779717395.3251684,0.9364182353019714,,6242
272,,,2610.0,805.4871923,,1779717397.2850482,0.9104921817779541,,6242
273,,,2620.0,807.4760783,,1779717399.2743628,0.9007384181022644,,6242
274,,,2630.0,809.516754,,1779717401.3150396,0.8906248807907104,,6242
275,,,2640.0,811.5286872,,1779717403.3269625,0.8710367679595947,,6242
276,,,2650.0,813.5246127,,1779717405.3228955,0.8863539695739746,,6242
277,,,2660.0,815.5218069,,1779717407.32009,0.8775724172592163,,6242
278,,,2670.0,817.5147309,,1779717409.3135219,0.8641068339347839,,6242
279,,,2680.0,819.5171292,,1779717411.3154166,0.8835783004760742,,6242
280,,,2690.0,821.5097256,,1779717413.3080418,0.8624217510223389,,6242
281,,,2700.0,823.5090198,,1779717415.307305,0.8515840172767639,,6242
282,,,2710.0,825.5088928,,1779717417.3071756,0.8578063249588013,,6242
283,,,2720.0,827.5208894,,1779717419.318886,0.8634907603263855,,6242
284,,,2730.0,829.5143665,,1779717421.3123739,0.8666285872459412,,6242
285,,,2740.0,831.50103,,1779717423.299314,0.8560538291931152,,6242
286,0.6774826049804688,,2750.0,857.3169115,1.6862742900848389,1779717449.114674,,0.0004924552772419723,6242
287,,,2750.0,857.520386,,1779717449.3186734,0.8566728234291077,,6242
288,,,2760.0,859.5117959,,1779717451.3100073,0.8692061901092529,,6242
289,,,2770.0,861.5253814,,1779717453.3236666,0.8485478758811951,,6242
290,,,2780.0,863.5208591,,1779717455.3191447,0.8433917760848999,,6242
291,,,2790.0,865.5211796,,1779717457.3193958,0.8482220768928528,,6242
292,,,2800.0,867.5275447,,1779717459.325829,0.8573787808418274,,6242
293,,,2810.0,869.5302046,,1779717461.3284895,0.8859921097755432,,6242
294,,,2820.0,871.5241624,,1779717463.3220658,0.8409137725830078,,6242
295,,,2830.0,873.5135834,,1779717465.3115876,0.8589926362037659,,6242
296,,,2840.0,875.5135167,,1779717467.3116477,0.8590705394744873,,6242
297,,,2850.0,877.5121462,,1779717469.310431,0.8548803925514221,,6242
298,,,2860.0,879.5037732,,1779717471.3020582,0.8525263071060181,,6242
299,,,2870.0,881.4825726,,1779717473.2807636,0.8355949521064758,,6242
300,,,2880.0,883.4654005,,1779717475.26368,0.8175888061523438,,6242
301,,,2890.0,885.4696403,,1779717477.2679224,0.8575761318206787,,6242
302,,,2900.0,887.4639842,,1779717479.2622678,0.8669967651367188,,6242
303,,,2910.0,889.4387611,,1779717481.2367618,0.8377472162246704,,6242
304,,,2920.0,891.4297494,,1779717483.2277436,0.8338515162467957,,6242
305,,,2930.0,893.4278522,,1779717485.2256823,0.8269439339637756,,6242
306,,,2940.0,895.4259048,,1779717487.2231693,0.8583297729492188,,6242
307,,,2950.0,897.4099591,,1779717489.2075782,0.829783022403717,,6242
308,,,2960.0,899.4097188,,1779717491.208004,0.808512270450592,,6242
309,,,2970.0,901.4101481,,1779717493.2084324,0.8482691645622253,,6242
310,,,2980.0,903.3950965,,1779717495.193069,0.8180816173553467,,6242
311,,,2990.0,905.3823862,,1779717497.1804307,0.799841046333313,,6242
312,0.6093342900276184,,3000.0,931.142118,1.7319269180297852,1779717522.940577,,0.0004219625860160354,6242
313,,,3000.0,931.3460873,,1779717523.1443708,0.8259666562080383,,6242
314,,,3010.0,933.3349802,,1779717525.1332657,0.811984658241272,,6242
315,,,3020.0,935.3181821,,1779717527.1164653,0.8178218603134155,,6242
316,,,3030.0,937.3067303,,1779717529.1041405,0.8142529726028442,,6242
317,,,3040.0,939.3090425,,1779717531.1073294,0.8195765614509583,,6242
318,,,3050.0,941.3057509,,1779717533.1029365,0.7989784479141235,,6242
319,,,3060.0,943.2976813,,1779717535.0959392,0.8081219792366028,,6242
320,,,3070.0,945.2913114,,1779717537.0895987,0.7892884016036987,,6242
321,,,3080.0,947.2800185,,1779717539.0777123,0.8087404370307922,,6242
322,,,3090.0,949.2666342,,1779717541.0649183,0.8113579750061035,,6242
323,,,3100.0,951.264176,,1779717543.06246,0.8146812915802002,,6242
324,,,3110.0,953.2533679,,1779717545.051646,0.8041166663169861,,6242
325,,,3120.0,955.2390964,,1779717547.0373762,0.7976502776145935,,6242
326,,,3130.0,957.2171387,,1779717549.0154254,0.8050933480262756,,6242
327,,,3140.0,959.2149066,,1779717551.013191,0.7975195646286011,,6242
328,,,3150.0,961.1935275,,1779717552.9912457,0.791987955570221,,6242
329,,,3160.0,963.1830173,,1779717554.9813032,0.8086183071136475,,6242
330,,,3170.0,965.179009,,1779717556.9772236,0.7988296747207642,,6242
331,,,3180.0,967.1623685,,1779717558.9606524,0.817007303237915,,6242
332,,,3190.0,969.1546616,,1779717560.952763,0.7831698656082153,,6242
333,,,3200.0,971.1491871,,1779717562.947474,0.8010891675949097,,6242
334,,,3210.0,973.1374363,,1779717564.9355085,0.7755186557769775,,6242
335,,,3220.0,975.1306521,,1779717566.9282975,0.7770189046859741,,6242
336,,,3230.0,977.1189162,,1779717568.9171972,0.7891868948936462,,6242
337,,,3240.0,979.0967224,,1779717570.8944774,0.789076030254364,,6242
338,0.5510610342025757,,3250.0,1005.0967059,1.7787753343582153,1779717596.8945682,,0.00035475231739709885,6242
339,,,3250.0,1005.2986877,,1779717597.0969741,0.7761425971984863,,6242
340,,,3260.0,1007.2916929,,1779717599.090484,0.7959310412406921,,6242
341,,,3270.0,1009.2589283,,1779717601.0572135,0.7572227716445923,,6242
342,,,3280.0,1011.2460306,,1779717603.0443146,0.7833321690559387,,6242
343,,,3290.0,1013.278124,,1779717605.0764105,0.7785523533821106,,6242
344,,,3300.0,1015.2865149,,1779717607.0847995,0.7489863634109497,,6242
345,,,3310.0,1017.2903373,,1779717609.0886242,0.7711169719696045,,6242
346,,,3320.0,1019.2576947,,1779717611.0559814,0.7921242713928223,,6242
347,,,3330.0,1021.2982129,,1779717613.0954764,0.7855274081230164,,6242
348,,,3340.0,1023.2961307,,1779717615.094273,0.7584312558174133,,6242
349,,,3350.0,1025.2725256,,1779717617.070604,0.7607179880142212,,6242
350,,,3360.0,1027.245727,,1779717619.0440094,0.767950713634491,,6242
351,,,3370.0,1029.2456997,,1779717621.0444908,0.7461728453636169,,6242
352,,,3380.0,1031.2861181,,1779717623.0844035,0.7374989986419678,,6242
353,,,3390.0,1033.3641064,,1779717625.162133,0.7482969760894775,,6242
354,,,3400.0,1035.3491916,,1779717627.1474738,0.768183171749115,,6242
355,,,3410.0,1037.3423761,,1779717629.1406622,0.7553542852401733,,6242
356,,,3420.0,1039.4543304,,1779717631.252605,0.767072319984436,,6242
357,,,3430.0,1041.5374685,,1779717633.3357525,0.732650876045227,,6242
358,,,3440.0,1043.530674,,1779717635.3289583,0.7387743592262268,,6242
359,,,3450.0,1045.523509,,1779717637.3217916,0.7514402866363525,,6242
360,,,3460.0,1047.5692657,,1779717639.3670552,0.7352958917617798,,6242
361,,,3470.0,1049.5810465,,1779717641.3791435,0.7463551759719849,,6242
362,,,3480.0,1051.5892981,,1779717643.387583,0.730201244354248,,6242
363,,,3490.0,1053.579871,,1779717645.378119,0.7439990639686584,,6242
364,0.5027918815612793,,3500.0,1079.0691981,1.823258399963379,1779717670.8669262,,0.0002925475029450237,6242
365,,,3500.0,1079.2680289,,1779717671.0661895,0.7462067604064941,,6242
