iter,_step,Sample Generation,lr,_runtime,train/step_loss,val/loss,_timestamp,train/loss,seed
760.0,80,,,110.2123775,3.323209762573242,,1779628274.6744297,,3242
770.0,81,,,111.0943818,3.335780620574951,,1779628275.555694,,3242
780.0,82,,,111.9810011,3.3307881355285645,,1779628276.4430459,,3242
790.0,83,,,112.8753198,3.3039565086364746,,1779628277.336879,,3242
800.0,84,,,113.752498,3.293806552886963,,1779628278.2145514,,3242
810.0,85,,,114.6306634,3.3165974617004395,,1779628279.0925472,,3242
820.0,86,,,115.5032792,3.3109655380249023,,1779628279.9653296,,3242
830.0,87,,,116.3771294,3.3074722290039062,,1779628280.839072,,3242
840.0,88,,,117.2641457,3.269334316253662,,1779628281.7261033,,3242
850.0,89,,,118.1365549,3.2794485092163086,,1779628282.598607,,3242
860.0,90,,,119.0136547,3.325375556945801,,1779628283.4751568,,3242
870.0,91,,,119.8955835,3.3256592750549316,,1779628284.3559034,,3242
880.0,92,,,120.7736996,3.3141303062438965,,1779628285.2356837,,3242
890.0,93,,,121.6489904,3.3104705810546875,,1779628286.1108067,,3242
900.0,94,,,122.5251939,3.3087921142578125,,1779628286.9870925,,3242
910.0,95,,,123.398678,3.2777771949768066,,1779628287.8607302,,3242
920.0,96,,,124.2380587,3.2907981872558594,,1779628288.699587,,3242
930.0,97,,,125.1296218,3.3032946586608887,,1779628289.5909998,,3242
940.0,98,,,126.0137356,3.3298678398132324,,1779628290.4757798,,3242
950.0,99,,,126.9172464,3.3012442588806152,,1779628291.3792002,,3242
960.0,100,,,127.809427,3.3243231773376465,,1779628292.2714434,,3242
970.0,101,,,128.697458,3.310039520263672,,1779628293.1594498,,3242
980.0,102,,,129.5798094,3.3428616523742676,,1779628294.042367,,3242
990.0,103,,,130.47013,3.325037956237793,,1779628294.9316845,,3242
1000.0,104,,0.0009271396472013282,142.7526391,,3.363107204437256,1779628307.2139282,3.3208539485931396,3242
1000.0,105,,,142.8448069,3.3133935928344727,,1779628307.3067465,,3242
1010.0,106,,,143.7393869,3.3102593421936035,,1779628308.201439,,3242
1020.0,107,,,144.6144151,3.2915682792663574,,1779628309.0764637,,3242
1030.0,108,,,145.4919256,3.275603771209717,,1779628309.9534762,,3242
1040.0,109,,,146.3671268,3.315840721130371,,1779628310.8291776,,3242
1050.0,110,,,147.1921185,3.341219902038574,,1779628311.6540658,,3242
1060.0,111,,,148.034137,3.312206268310547,,1779628312.4961882,,3242
1070.0,112,,,148.867175,3.3195858001708984,,1779628313.329206,,3242
1080.0,113,,,149.6910718,3.333064556121826,,1779628314.1531239,,3242
1090.0,114,,,150.5354707,3.322235584259033,,1779628314.996946,,3242
1100.0,115,,,151.4319021,3.308971881866455,,1779628315.8938825,,3242
1110.0,116,,,152.317526,3.332812786102295,,1779628316.7786849,,3242
1120.0,117,,,153.2111098,3.32747745513916,,1779628317.6730056,,3242
1130.0,118,,,154.0935452,3.332519054412842,,1779628318.5549371,,3242
1140.0,119,,,154.9761425,3.299373149871826,,1779628319.4379694,,3242
1150.0,120,,,155.8589764,3.289142608642578,,1779628320.3208675,,3242
1160.0,121,,,156.7442672,3.325254440307617,,1779628321.2060883,,3242
1170.0,122,,,157.6344692,3.296966552734375,,1779628322.096336,,3242
1180.0,123,,,158.542428,3.3167195320129395,,1779628323.0044794,,3242
1190.0,124,,,159.4277063,3.311807632446289,,1779628323.8896675,,3242
1200.0,125,,,160.3145956,3.3120694160461426,,1779628324.776403,,3242
1210.0,126,,,161.2044845,3.310561180114746,,1779628325.6659508,,3242
1220.0,127,,,162.0670267,3.306276321411133,,1779628326.528689,,3242
1230.0,128,,,162.9228461,3.318877696990967,,1779628327.384897,,3242
1240.0,129,,,163.7795911,3.346921443939209,,1779628328.2416408,,3242
1250.0,130,,0.000883125098683892,175.5482626,,3.36080265045166,1779628340.0093665,3.319542169570923,3242
1250.0,131,,,175.6412485,3.294376850128174,,1779628340.103806,,3242
1260.0,132,,,176.550787,3.3068771362304688,,1779628341.0118291,,3242
1270.0,133,,,177.4412961,3.3049259185791016,,1779628341.9038537,,3242
1280.0,134,,,178.3239638,3.318441390991211,,1779628342.7857797,,3242
1290.0,135,,,179.2039384,3.306105136871338,,1779628343.6659904,,3242
1300.0,136,,,180.0800625,3.3510913848876953,,1779628344.542116,,3242
1310.0,137,,,180.9552619,3.3258090019226074,,1779628345.4173138,,3242
1320.0,138,,,181.8322939,3.2719717025756836,,1779628346.2943475,,3242
1330.0,139,,,182.7154251,3.2669596672058105,,1779628347.1774726,,3242
1340.0,140,,,183.599387,3.2707509994506836,,1779628348.0614395,,3242
1350.0,141,,,184.4937505,3.345463275909424,,1779628348.9558039,,3242
1360.0,142,,,185.3731778,3.3296899795532227,,1779628349.8352308,,3242
1370.0,143,,,186.2547801,3.320225715637207,,1779628350.7166467,,3242
1380.0,144,,,187.1291659,3.2866058349609375,,1779628351.5913718,,3242
1390.0,145,,,188.0051306,3.3186960220336914,,1779628352.4671755,,3242
1400.0,146,,,188.8871307,3.327159881591797,,1779628353.349183,,3242
1410.0,147,,,189.7594999,3.2965660095214844,,1779628354.2220576,,3242
1420.0,148,,,190.6416605,3.3411221504211426,,1779628355.1031325,,3242
1430.0,149,,,191.5185984,3.324336051940918,,1779628355.9803662,,3242
1440.0,150,,,192.3974172,3.2900142669677734,,1779628356.8594663,,3242
1450.0,151,,,193.2788519,3.3133511543273926,,1779628357.7409043,,3242
1460.0,152,,,194.1516186,3.2912635803222656,,1779628358.6136174,,3242
1470.0,153,,,195.0259737,3.320436954498291,,1779628359.4880269,,3242
1480.0,154,,,195.9114287,3.3143110275268555,,1779628360.373478,,3242
1490.0,155,,,196.7829333,3.3184032440185547,,1779628361.2449846,,3242
1500.0,156,,0.0008305704108364302,208.6042573,,3.3617327213287354,1779628373.0660558,3.317777395248413,3242
1500.0,157,,,208.695029,3.323613166809082,,1779628373.1566763,,3242
1510.0,158,,,209.5678341,3.2961201667785645,,1779628374.0298867,,3242
1520.0,159,,,210.446486,3.361945152282715,,1779628374.9085393,,3242
1530.0,160,,,211.3205817,3.291484832763672,,1779628375.7823868,,3242
1540.0,161,,,212.1930827,3.308391571044922,,1779628376.6542752,,3242
1550.0,162,,,213.0740513,3.3129987716674805,,1779628377.5366087,,3242
1560.0,163,,,213.9532214,3.302225112915039,,1779628378.4149806,,3242
1570.0,164,,,214.8353858,3.2842564582824707,,1779628379.2967858,,3242
1580.0,165,,,215.7135691,3.3303046226501465,,1779628380.1756225,,3242
1590.0,166,,,216.5906322,3.3235955238342285,,1779628381.0519845,,3242
1600.0,167,,,217.4618036,3.3233914375305176,,1779628381.9233127,,3242
1610.0,168,,,218.3353951,3.3091325759887695,,1779628382.7974458,,3242
1620.0,169,,,219.2149898,3.3083457946777344,,1779628383.6770437,,3242
1630.0,170,,,220.0965969,3.2751665115356445,,1779628384.558512,,3242
1640.0,171,,,220.9684552,3.29042911529541,,1779628385.4305055,,3242
1650.0,172,,,221.852895,3.3106727600097656,,1779628386.314948,,3242
1660.0,173,,,222.7351943,3.2932310104370117,,1779628387.197249,,3242
1670.0,174,,,223.6004301,3.316830635070801,,1779628388.0624828,,3242
1680.0,175,,,224.4826226,3.314584732055664,,1779628388.9446754,,3242
1690.0,176,,,225.3569374,3.323808193206787,,1779628389.819495,,3242
1700.0,177,,,226.2268404,3.3014960289001465,,1779628390.689059,,3242
1710.0,178,,,227.1266791,3.3158035278320312,,1779628391.5878086,,3242
1720.0,179,,,228.0035424,3.303161144256592,,1779628392.4655938,,3242
1730.0,180,,,228.8899227,3.308699607849121,,1779628393.3519738,,3242
1740.0,181,,,229.8029724,3.3381571769714355,,1779628394.264448,,3242
1750.0,182,,0.0007708228984017721,241.815375,,3.3577206134796143,1779628406.2765005,3.3155157566070557,3242
1750.0,183,,,241.9050811,3.3103785514831543,,1779628406.3665664,,3242
1760.0,184,,,242.7837691,3.3123183250427246,,1779628407.2458217,,3242
1770.0,185,,,243.6547137,3.3051109313964844,,1779628408.1167665,,3242
1780.0,186,,,244.5330704,3.3244471549987793,,1779628408.9941802,,3242
1790.0,187,,,245.4171682,3.30621337890625,,1779628409.87882,,3242
1800.0,188,,,246.2946783,3.2948756217956543,,1779628410.7566946,,3242
1810.0,189,,,247.17219,3.296949863433838,,1779628411.6342423,,3242
1820.0,190,,,248.0478629,3.2869858741760254,,1779628412.5099149,,3242
1830.0,191,,,248.9324323,3.2767386436462402,,1779628413.394483,,3242
1840.0,192,,,249.8148924,3.2989859580993652,,1779628414.2769454,,3242
1850.0,193,,,250.6894797,3.3090548515319824,,1779628415.1515317,,3242
1860.0,194,,,251.565663,3.319298267364502,,1779628416.0271661,,3242
1870.0,195,,,252.4467395,3.3391637802124023,,1779628416.9081907,,3242
1880.0,196,,,253.3225303,3.3266353607177734,,1779628417.7845824,,3242
1890.0,197,,,254.2043075,3.2914175987243652,,1779628418.666454,,3242
1900.0,198,,,255.0839434,3.3231191635131836,,1779628419.5452569,,3242
1910.0,199,,,255.9561011,3.3121042251586914,,1779628420.4181163,,3242
1920.0,200,,,256.8330502,3.32625150680542,,1779628421.2951002,,3242
1930.0,201,,,257.7153351,3.3090434074401855,,1779628422.1773047,,3242
1940.0,202,,,258.6025929,3.299924850463867,,1779628423.0640922,,3242
1950.0,203,,,259.482156,3.2836480140686035,,1779628423.9442058,,3242
1960.0,204,,,260.3587973,3.309591293334961,,1779628424.8213549,,3242
1970.0,205,,,261.2493357,3.315736770629883,,1779628425.7113886,,3242
1980.0,206,,,262.1301558,3.290003776550293,,1779628426.5922065,,3242
1990.0,207,,,263.0145814,3.297077178955078,,1779628427.476522,,3242
2000.0,208,,0.0007054142744895884,274.8258847,,3.360692024230957,1779628439.2876024,3.3153531551361084,3242
2000.0,209,,,274.9167507,3.3180227279663086,,1779628439.3793082,,3242
2010.0,210,,,275.8079567,3.2771005630493164,,1779628440.2700062,,3242
2020.0,211,,,276.7176387,3.3034934997558594,,1779628441.179692,,3242
2030.0,212,,,277.5909682,3.3287391662597656,,1779628442.052856,,3242
2040.0,213,,,278.4725141,3.293092727661133,,1779628442.9345663,,3242
2050.0,214,,,279.3531682,3.312857151031494,,1779628443.8152215,,3242
2060.0,215,,,280.2316718,3.308856964111328,,1779628444.6934938,,3242
2070.0,216,,,281.1064138,3.327643871307373,,1779628445.5689712,,3242
2080.0,217,,,281.9939056,3.28255033493042,,1779628446.4559586,,3242
2090.0,218,,,282.8657534,3.3055639266967773,,1779628447.3278027,,3242
2100.0,219,,,283.7396022,3.320462226867676,,1779628448.201411,,3242
2110.0,220,,,284.622432,3.2986350059509277,,1779628449.0844398,,3242
2120.0,221,,,285.5054636,3.3584818840026855,,1779628449.967511,,3242
2130.0,222,,,286.3782684,3.3091282844543457,,1779628450.8397434,,3242
2140.0,223,,,287.2593439,3.3182578086853027,,1779628451.7208056,,3242
2150.0,224,,,288.1364693,3.2896814346313477,,1779628452.5983286,,3242
2160.0,225,,,289.0084772,3.334310531616211,,1779628453.47053,,3242
2170.0,226,,,289.8948222,3.3007826805114746,,1779628454.3568757,,3242
2180.0,227,,,290.7685736,3.321542263031006,,1779628455.2306259,,3242
2190.0,228,,,291.6614053,3.3001365661621094,,1779628456.1234326,,3242
2200.0,229,,,292.5575051,3.3316264152526855,,1779628457.019278,,3242
2210.0,230,,,293.4445755,3.337027072906494,,1779628457.9066267,,3242
2220.0,231,,,294.327456,3.3311896324157715,,1779628458.7894776,,3242
2230.0,232,,,295.2125948,3.3138794898986816,,1779628459.674457,,3242
2240.0,233,,,296.0851536,3.3062238693237305,,1779628460.5472043,,3242
2250.0,234,,0.0006360213829156177,307.9366203,,3.36055326461792,1779628472.3980618,3.319500684738159,3242
2250.0,235,,,308.0297584,3.28389835357666,,1779628472.4918118,,3242
2260.0,236,,,308.9086389,3.3249454498291016,,1779628473.3700728,,3242
2270.0,237,,,309.782812,3.327711582183838,,1779628474.2448575,,3242
2280.0,238,,,310.6581404,3.3106331825256348,,1779628475.1201513,,3242
2290.0,239,,,311.538012,3.2812161445617676,,1779628476.0000708,,3242
2300.0,240,,,312.4171119,3.305894374847412,,1779628476.8790097,,3242
2310.0,241,,,313.2970045,3.316638946533203,,1779628477.7589295,,3242
2320.0,242,,,314.1700703,3.2843918800354004,,1779628478.6321218,,3242
2330.0,243,,,315.0541266,3.311936855316162,,1779628479.51618,,3242
2340.0,244,,,315.935126,3.33383846282959,,1779628480.3964226,,3242
2350.0,245,,,316.8141585,3.3146157264709473,,1779628481.2758195,,3242
2360.0,246,,,317.6899121,3.2961959838867188,,1779628482.151965,,3242
2370.0,247,,,318.563646,3.332855224609375,,1779628483.0262034,,3242
2380.0,248,,,319.4457018,3.3110437393188477,,1779628483.9076488,,3242
2390.0,249,,,320.3352526,3.2889347076416016,,1779628484.7963095,,3242
2400.0,250,,,321.2155447,3.2910122871398926,,1779628485.677597,,3242
2410.0,251,,,322.0965872,3.3257031440734863,,1779628486.5586395,,3242
2420.0,252,,,322.9769487,3.3032054901123047,,1779628487.4389305,,3242
2430.0,253,,,323.851305,3.309638500213623,,1779628488.3133564,,3242
2440.0,254,,,324.7278468,3.307398796081543,,1779628489.1898987,,3242
2450.0,255,,,325.6052153,3.340017795562744,,1779628490.0672674,,3242
2460.0,256,,,326.4873761,3.312671184539795,,1779628490.9494283,,3242
2470.0,257,,,327.3595955,3.310793399810791,,1779628491.8213818,,3242
2480.0,258,,,328.2363326,3.2904019355773926,,1779628492.6983845,,3242
2490.0,259,,,329.1152882,3.300619125366211,,1779628493.5764697,,3242
2500.0,260,,0.000564423209907245,340.935516,,3.366250514984131,1779628505.3976479,3.3245913982391357,3242
2500.0,261,,,341.0257108,3.3079123497009277,,1779628505.4876795,,3242
2510.0,262,,,341.9061662,3.368715286254883,,1779628506.367286,,3242
2520.0,263,,,342.7865989,3.2864294052124023,,1779628507.248153,,3242
2530.0,264,,,343.6625968,3.3416171073913574,,1779628508.124632,,3242
2540.0,265,,,344.5439302,3.319100856781006,,1779628509.0044527,,3242
2550.0,266,,,345.4147974,3.3054003715515137,,1779628509.8768187,,3242
2560.0,267,,,346.2880992,3.3095388412475586,,1779628510.7501068,,3242
2570.0,268,,,347.1702851,3.326801300048828,,1779628511.6323373,,3242
2580.0,269,,,348.0983709,3.3321213722229004,,1779628512.560424,,3242
2590.0,270,,,348.9939163,3.3493175506591797,,1779628513.4558432,,3242
2600.0,271,,,349.9435571,3.307072639465332,,1779628514.403975,,3242
2610.0,272,,,350.8536223,3.32236385345459,,1779628515.3161798,,3242
2620.0,273,,,351.7675399,3.2893261909484863,,1779628516.2295916,,3242
2630.0,274,,,352.6770091,3.3022265434265137,,1779628517.1388535,,3242
2640.0,275,,,353.5735497,3.3065366744995117,,1779628518.035397,,3242
2650.0,276,,,354.44517,3.32657527923584,,1779628518.9065757,,3242
2660.0,277,,,355.3262638,3.305227279663086,,1779628519.7882953,,3242
2670.0,278,,,356.2051807,3.3101696968078613,,1779628520.666911,,3242
2680.0,279,,,357.1052544,3.296144962310791,,1779628521.5673032,,3242
2690.0,280,,,357.9934795,3.314216136932373,,1779628522.4555328,,3242
2700.0,281,,,358.8704117,3.317765235900879,,1779628523.3311808,,3242
2710.0,282,,,359.7525652,3.317228317260742,,1779628524.2144613,,3242
2720.0,283,,,360.6276724,3.345539093017578,,1779628525.0897038,,3242
2730.0,284,,,361.5012262,3.3193960189819336,,1779628525.962729,,3242
2740.0,285,,,362.3871824,3.268794059753418,,1779628526.8492355,,3242
2750.0,286,,0.0004924552772419723,374.2105485,,3.351850986480713,1779628538.6723552,3.311802864074707,3242
2750.0,287,,,374.3004087,3.3170576095581055,,1779628538.762315,,3242
2760.0,288,,,375.1875749,3.309436798095703,,1779628539.6493642,,3242
2770.0,289,,,376.0597311,3.2903060913085938,,1779628540.5217605,,3242
2780.0,290,,,376.9486838,3.2788987159729004,,1779628541.4107368,,3242
2790.0,291,,,377.8314227,3.2822093963623047,,1779628542.2934754,,3242
2800.0,292,,,378.6974743,3.2983999252319336,,1779628543.1595776,,3242
2810.0,293,,,379.5817448,3.310128688812256,,1779628544.0437386,,3242
2820.0,294,,,380.4633133,3.269993782043457,,1779628544.9253502,,3242
2830.0,295,,,381.3450989,3.2793989181518555,,1779628545.8071356,,3242
2840.0,296,,,382.2285463,3.328378200531006,,1779628546.6901278,,3242
2850.0,297,,,383.1085268,3.2957849502563477,,1779628547.5700142,,3242
2860.0,298,,,383.9855702,3.3529891967773438,,1779628548.4466596,,3242
2870.0,299,,,384.8620983,3.3223280906677246,,1779628549.3241498,,3242
2880.0,300,,,385.7335486,3.2946205139160156,,1779628550.194899,,3242
2890.0,301,,,386.6128062,3.321864604949951,,1779628551.0746908,,3242
2900.0,302,,,387.4893035,3.261711597442627,,1779628551.950855,,3242
2910.0,303,,,388.364871,3.3116445541381836,,1779628552.8269236,,3242
2920.0,304,,,389.2525776,3.30269718170166,,1779628553.7146263,,3242
2930.0,305,,,390.129441,3.3042545318603516,,1779628554.5913947,,3242
2940.0,306,,,391.0064599,3.2697219848632812,,1779628555.4690173,,3242
2950.0,307,,,391.8890206,3.3419179916381836,,1779628556.351578,,3242
2960.0,308,,,392.7756992,3.290820598602295,,1779628557.237489,,3242
2970.0,309,,,393.6613602,3.2940597534179688,,1779628558.123197,,3242
2980.0,310,,,394.5414764,3.2952208518981934,,1779628559.0035298,,3242
2990.0,311,,,395.4177573,3.2860326766967773,,1779628559.8798103,,3242
3000.0,312,,0.0004219625860160354,407.2798463,,3.3590054512023926,1779628571.7409687,3.316117525100708,3242
3000.0,313,,,407.3723272,3.2760133743286133,,1779628571.8338907,,3242
3010.0,314,,,408.2563516,3.308096408843994,,1779628572.7182982,,3242
3020.0,315,,,409.1361713,3.2944583892822266,,1779628573.5976834,,3242
3030.0,316,,,410.0218736,3.294429302215576,,1779628574.483925,,3242
3040.0,317,,,410.8946696,3.291731834411621,,1779628575.3565905,,3242
3050.0,318,,,411.7735122,3.321967124938965,,1779628576.2355635,,3242
3060.0,319,,,412.6555447,3.3088955879211426,,1779628577.1175504,,3242
3070.0,320,,,413.540539,3.3264122009277344,,1779628578.0015912,,3242
3080.0,321,,,414.4259597,3.3095059394836426,,1779628578.8877892,,3242
3090.0,322,,,415.3046038,3.311563491821289,,1779628579.7662406,,3242
3100.0,323,,,416.1897028,3.3257832527160645,,1779628580.6516488,,3242
3110.0,324,,,417.0719342,3.3099288940429688,,1779628581.5334127,,3242
3120.0,325,,,417.9526106,3.2825307846069336,,1779628582.4146633,,3242
3130.0,326,,,418.8271706,3.298095226287842,,1779628583.2892241,,3242
3140.0,327,,,419.704926,3.3093056678771973,,1779628584.1669776,,3242
3150.0,328,,,420.5911875,3.298326015472412,,1779628585.05307,,3242
3160.0,329,,,421.4668105,3.3136396408081055,,1779628585.9280758,,3242
3170.0,330,,,422.3449098,3.309441089630127,,1779628586.8069608,,3242
3180.0,331,,,423.2187798,3.3182568550109863,,1779628587.6806636,,3242
3190.0,332,,,424.0935471,3.290923595428467,,1779628588.5556002,,3242
3200.0,333,,,424.9764521,3.309957504272461,,1779628589.4377098,,3242
3210.0,334,,,425.84845,3.3116207122802734,,1779628590.3105004,,3242
3220.0,335,,,426.7280858,3.2893409729003906,,1779628591.1901388,,3242
3230.0,336,,,427.6002506,3.333139419555664,,1779628592.0623055,,3242
3240.0,337,,,428.4764889,3.304633617401123,,1779628592.9376924,,3242
3250.0,338,,0.00035475231739709885,440.3036973,,3.3564136028289795,1779628604.7647316,3.317870855331421,3242
3250.0,339,,,440.3963651,3.309997081756592,,1779628604.8580177,,3242
3260.0,340,,,441.2649571,3.3323283195495605,,1779628605.7270098,,3242
3270.0,341,,,442.1414559,3.2892212867736816,,1779628606.603507,,3242
3280.0,342,,,443.0234668,3.3056640625,,1779628607.4854443,,3242
3290.0,343,,,443.8950493,3.2954883575439453,,1779628608.3565004,,3242
3300.0,344,,,444.7755285,3.306880474090576,,1779628609.2375796,,3242
3310.0,345,,,445.6507053,3.282011032104492,,1779628610.1126842,,3242
3320.0,346,,,446.5268817,3.365767002105713,,1779628610.9881418,,3242
3330.0,347,,,447.4175986,3.323056697845459,,1779628611.8796048,,3242
3340.0,348,,,448.2904903,3.310046672821045,,1779628612.7525427,,3242
3350.0,349,,,449.1627384,3.320897102355957,,1779628613.6247919,,3242
3360.0,350,,,450.0426233,3.2988977432250977,,1779628614.5041203,,3242
3370.0,351,,,450.9189182,3.3143444061279297,,1779628615.3807373,,3242
3380.0,352,,,451.8035416,3.312140464782715,,1779628616.2655954,,3242
3390.0,353,,,452.6753123,3.3379173278808594,,1779628617.1373644,,3242
3400.0,354,,,453.5566809,3.269005298614502,,1779628618.0187333,,3242
3410.0,355,,,454.428201,3.3406758308410645,,1779628618.8902545,,3242
3420.0,356,,,455.3008142,3.3256802558898926,,1779628619.7628486,,3242
3430.0,357,,,456.1875094,3.310925006866455,,1779628620.6494174,,3242
3440.0,358,,,457.0606874,3.3225603103637695,,1779628621.5226653,,3242
3450.0,359,,,457.9481148,3.3091483116149902,,1779628622.4106724,,3242
3460.0,360,,,458.8236729,3.3050642013549805,,1779628623.2862306,,3242
3470.0,361,,,459.6970236,3.319305419921875,,1779628624.1589015,,3242
3480.0,362,,,460.5744002,3.3109793663024902,,1779628625.0355816,,3242
3490.0,363,,,461.4514985,3.3133983612060547,,1779628625.9135375,,3242
3500.0,364,,0.0002925475029450237,473.2875618,,3.3667244911193848,1779628637.7486107,3.3179140090942383,3242
3500.0,365,,,473.3772928,3.3297719955444336,,1779628637.8384879,,3242
3510.0,366,,,474.2523709,3.3254470825195312,,1779628638.7142475,,3242
3520.0,367,,,475.1261233,3.3187761306762695,,1779628639.587604,,3242
3530.0,368,,,475.9974789,3.3491907119750977,,1779628640.4595315,,3242
