lr,iter,_step,_timestamp,train/loss,Sample Generation,train/step_loss,val/loss,_runtime,seed
,790.0,83,1779622412.7490125,,,1.4239157438278198,,145.3727774,3242
,800.0,84,1779622413.8909965,,,1.4284805059432983,,146.515323,3242
,810.0,85,1779622415.0369284,,,1.409090280532837,,147.6603299,3242
,820.0,86,1779622416.1806211,,,1.4326329231262207,,148.8043438,3242
,830.0,87,1779622417.323355,,,1.4073594808578491,,149.9467538,3242
,840.0,88,1779622418.4698014,,,1.4051578044891357,,151.0937606,3242
,850.0,89,1779622419.6144645,,,1.3970941305160522,,152.2378617,3242
,860.0,90,1779622420.7610815,,,1.3903642892837524,,153.3844916,3242
,870.0,91,1779622421.9066799,,,1.3621546030044556,,154.5305021,3242
,880.0,92,1779622423.0503469,,,1.3651925325393677,,155.6737925,3242
,890.0,93,1779622424.195563,,,1.363621473312378,,156.8189638,3242
,900.0,94,1779622425.3408527,,,1.3650516271591187,,157.9642528,3242
,910.0,95,1779622426.48334,,,1.3961855173110962,,159.1074881,3242
,920.0,96,1779622427.62555,,,1.3732125759124756,,160.2496223,3242
,930.0,97,1779622428.7740183,,,1.3520201444625854,,161.3975511,3242
,940.0,98,1779622429.9149384,,,1.354079008102417,,162.5394715,3242
,950.0,99,1779622431.0608153,,,1.3430016040802002,,163.6842134,3242
,960.0,100,1779622432.208234,,,1.341567873954773,,164.8316315,3242
,970.0,101,1779622433.3513405,,,1.3391313552856445,,165.975285,3242
,980.0,102,1779622434.4951513,,,1.2940900325775146,,167.1188436,3242
,990.0,103,1779622435.6387825,,,1.3215100765228271,,168.263074,3242
0.0009271396472013282,1000.0,104,1779622450.0612016,1.2665802240371704,,,1.5263217687606812,182.6844229,3242
,1000.0,105,1779622450.180694,,,1.3421510457992554,,182.8041781,3242
,1010.0,106,1779622451.3253498,,,1.3326846361160278,,183.9497303,3242
,1020.0,107,1779622452.4745142,,,1.3518555164337158,,185.0981524,3242
,1030.0,108,1779622453.6203153,,,1.3518785238265991,,186.2438758,3242
,1040.0,109,1779622454.7707212,,,1.3306975364685059,,187.3941463,3242
,1050.0,110,1779622455.9180543,,,1.3210209608078003,,188.5414883,3242
,1060.0,111,1779622457.066464,,,1.3199756145477295,,189.6907345,3242
,1070.0,112,1779622458.212874,,,1.3303310871124268,,190.8362732,3242
,1080.0,113,1779622459.3589432,,,1.284428596496582,,191.9823705,3242
,1090.0,114,1779622460.5053709,,,1.3097457885742188,,193.1295203,3242
,1100.0,115,1779622461.654339,,,1.300381064414978,,194.2777452,3242
,1110.0,116,1779622462.8009775,,,1.2881466150283813,,195.4243826,3242
,1120.0,117,1779622463.9451299,,,1.2853643894195557,,196.5686048,3242
,1130.0,118,1779622465.0899963,,,1.2867945432662964,,197.7135688,3242
,1140.0,119,1779622466.2352445,,,1.2962528467178345,,198.8593548,3242
,1150.0,120,1779622467.3779547,,,1.273328423500061,,200.0013849,3242
,1160.0,121,1779622468.523928,,,1.2980390787124634,,201.1473263,3242
,1170.0,122,1779622469.6701868,,,1.305716633796692,,202.2935876,3242
,1180.0,123,1779622470.8151827,,,1.2912253141403198,,203.4387804,3242
,1190.0,124,1779622471.9582598,,,1.3088569641113281,,204.583306,3242
,1200.0,125,1779622473.1052926,,,1.288446068763733,,205.7292562,3242
,1210.0,126,1779622474.250325,,,1.2967573404312134,,206.8738516,3242
,1220.0,127,1779622475.3966446,,,1.2800071239471436,,208.0227821,3242
,1230.0,128,1779622476.6106088,,,1.2524701356887817,,209.234215,3242
,1240.0,129,1779622477.7866092,,,1.260372281074524,,210.4100078,3242
0.000883125098683892,1250.0,130,1779622492.5456152,1.2000774145126343,,,1.490755319595337,225.1691265,3242
,1250.0,131,1779622492.6654806,,,1.2972582578659058,,225.2898878,3242
,1260.0,132,1779622493.8107498,,,1.2760156393051147,,226.4342546,3242
,1270.0,133,1779622494.9810543,,,1.2892996072769165,,227.6048619,3242
,1280.0,134,1779622496.1579924,,,1.274665355682373,,228.7814408,3242
,1290.0,135,1779622497.2992556,,,1.2677561044692993,,229.9235434,3242
,1300.0,136,1779622498.4408674,,,1.2409253120422363,,231.0642643,3242
,1310.0,137,1779622499.5809581,,,1.267937421798706,,232.2045774,3242
,1320.0,138,1779622500.725046,,,1.247097373008728,,233.348443,3242
,1330.0,139,1779622501.8682303,,,1.2579628229141235,,234.4916291,3242
,1340.0,140,1779622503.0125427,,,1.264543056488037,,235.636411,3242
,1350.0,141,1779622504.1555967,,,1.2520688772201538,,236.7795182,3242
,1360.0,142,1779622505.298917,,,1.245988130569458,,237.9223181,3242
,1370.0,143,1779622506.438323,,,1.242277979850769,,239.0623673,3242
,1380.0,144,1779622507.5789585,,,1.2644833326339722,,240.2022021,3242
,1390.0,145,1779622508.7197862,,,1.244645118713379,,241.3431879,3242
,1400.0,146,1779622509.8660707,,,1.232669472694397,,242.4894706,3242
,1410.0,147,1779622511.0091555,,,1.2550448179244995,,243.6325563,3242
,1420.0,148,1779622512.1518161,,,1.2215183973312378,,244.7755137,3242
,1430.0,149,1779622513.297697,,,1.2345527410507202,,245.9218487,3242
,1440.0,150,1779622514.4402034,,,1.2345985174179077,,247.0642496,3242
,1450.0,151,1779622515.583366,,,1.231239676475525,,248.2075924,3242
,1460.0,152,1779622516.727474,,,1.2322275638580322,,249.3510108,3242
,1470.0,153,1779622517.8701365,,,1.244783878326416,,250.4945357,3242
,1480.0,154,1779622519.0137603,,,1.2378127574920654,,251.6371924,3242
,1490.0,155,1779622520.1567063,,,1.2213047742843628,,252.7802876,3242
0.0008305704108364302,1500.0,156,1779622534.586279,1.1479313373565674,,,1.4762930870056152,267.2097012,3242
,1500.0,157,1779622534.704513,,,1.2020658254623413,,267.3284067,3242
,1510.0,158,1779622535.8504925,,,1.2368944883346558,,268.4736863,3242
,1520.0,159,1779622536.995885,,,1.1881924867630005,,269.6200354,3242
,1530.0,160,1779622538.1384742,,,1.225153923034668,,270.7625491,3242
,1540.0,161,1779622539.2836788,,,1.2224526405334473,,271.9078613,3242
,1550.0,162,1779622540.428204,,,1.220529317855835,,273.0523063,3242
,1560.0,163,1779622541.5736043,,,1.2225345373153687,,274.1972961,3242
,1570.0,164,1779622542.7190456,,,1.2103774547576904,,275.3424469,3242
,1580.0,165,1779622543.8652027,,,1.215739130973816,,276.4897298,3242
,1590.0,166,1779622545.0090241,,,1.1841065883636475,,277.6329431,3242
,1600.0,167,1779622546.1540694,,,1.1834497451782227,,278.7775838,3242
,1610.0,168,1779622547.3012376,,,1.1919704675674438,,279.9246386,3242
,1620.0,169,1779622548.4974442,,,1.1916699409484863,,281.1216044,3242
,1630.0,170,1779622549.6423485,,,1.222780704498291,,282.266552,3242
,1640.0,171,1779622550.787996,,,1.2000231742858887,,283.41197,3242
,1650.0,172,1779622551.9630373,,,1.1706899404525757,,284.5869275,3242
,1660.0,173,1779622553.1185598,,,1.2276628017425537,,285.7419567,3242
,1670.0,174,1779622554.2649932,,,1.1844731569290161,,286.8883933,3242
,1680.0,175,1779622555.409442,,,1.1851369142532349,,288.0333739,3242
,1690.0,176,1779622556.5576653,,,1.1800214052200317,,289.1810646,3242
,1700.0,177,1779622557.704491,,,1.1981066465377808,,290.3284417,3242
,1710.0,178,1779622558.8486357,,,1.1638445854187012,,291.4720323,3242
,1720.0,179,1779622559.9960425,,,1.1910350322723389,,292.6194422,3242
,1730.0,180,1779622561.1424987,,,1.1840261220932007,,293.7658982,3242
,1740.0,181,1779622562.285963,,,1.1467480659484863,,294.9100048,3242
0.0007708228984017721,1750.0,182,1779622576.7898602,1.1021230220794678,,,1.475682020187378,309.413972,3242
,1750.0,183,1779622576.9086723,,,1.2162436246871948,,309.5320689,3242
,1760.0,184,1779622578.0525913,,,1.1808764934539795,,310.6759932,3242
,1770.0,185,1779622579.1978762,,,1.1754302978515625,,311.8216477,3242
,1780.0,186,1779622580.3416119,,,1.1793146133422852,,312.9653015,3242
,1790.0,187,1779622581.4877832,,,1.168605923652649,,314.1111839,3242
,1800.0,188,1779622582.6341336,,,1.1881051063537598,,315.2577871,3242
,1810.0,189,1779622583.778352,,,1.1658742427825928,,316.4026895,3242
,1820.0,190,1779622584.924051,,,1.1618860960006714,,317.5474482,3242
,1830.0,191,1779622586.0666478,,,1.198239803314209,,318.691145,3242
,1840.0,192,1779622587.2112758,,,1.1745789051055908,,319.8349883,3242
,1850.0,193,1779622588.357208,,,1.167462944984436,,320.9812135,3242
,1860.0,194,1779622589.5498335,,,1.1761014461517334,,322.1732794,3242
,1870.0,195,1779622590.6976094,,,1.1494550704956055,,323.3210269,3242
,1880.0,196,1779622591.8800302,,,1.1552982330322266,,324.5040568,3242
,1890.0,197,1779622593.0593119,,,1.1852080821990967,,325.6835019,3242
,1900.0,198,1779622594.265449,,,1.153716802597046,,326.8888938,3242
,1910.0,199,1779622595.4841115,,,1.169264793395996,,328.1075111,3242
,1920.0,200,1779622596.6855419,,,1.1452956199645996,,329.3091613,3242
,1930.0,201,1779622597.8531735,,,1.1480129957199097,,330.4765731,3242
,1940.0,202,1779622599.0130048,,,1.1716465950012207,,331.6364687,3242
,1950.0,203,1779622600.182244,,,1.1676815748214722,,332.8056446,3242
,1960.0,204,1779622601.3982959,,,1.1669776439666748,,334.0225332,3242
,1970.0,205,1779622602.5982041,,,1.1313759088516235,,335.2216055,3242
,1980.0,206,1779622603.766102,,,1.149643063545227,,336.3895123,3242
,1990.0,207,1779622604.9953592,,,1.1631596088409424,,337.6189723,3242
0.0007054142744895884,2000.0,208,1779622620.0425777,1.0538142919540405,,,1.4850051403045654,352.6666494,3242
,2000.0,209,1779622620.1633568,,,1.1517069339752197,,352.7887258,3242
,2010.0,210,1779622621.32294,,,1.1780898571014404,,353.9463412,3242
,2020.0,211,1779622622.5103934,,,1.1495579481124878,,355.1344651,3242
,2030.0,212,1779622623.6698835,,,1.1180280447006226,,356.2948836,3242
,2040.0,213,1779622624.8340924,,,1.1616021394729614,,357.4590203,3242
,2050.0,214,1779622626.0133307,,,1.159274697303772,,358.6367565,3242
,2060.0,215,1779622627.2445865,,,1.1415867805480957,,359.8680215,3242
,2070.0,216,1779622628.481445,,,1.1101233959197998,,361.1048433,3242
,2080.0,217,1779622629.6937954,,,1.142372965812683,,362.3173319,3242
,2090.0,218,1779622630.8588157,,,1.1354334354400635,,363.4823305,3242
,2100.0,219,1779622632.0313897,,,1.1242882013320923,,364.6548159,3242
,2110.0,220,1779622633.1972153,,,1.1405543088912964,,365.8208136,3242
,2120.0,221,1779622634.3954332,,,1.1126701831817627,,367.0188658,3242
,2130.0,222,1779622635.5942857,,,1.139849305152893,,368.2176852,3242
,2140.0,223,1779622636.857809,,,1.1151971817016602,,369.4813926,3242
,2150.0,224,1779622638.0862646,,,1.1252326965332031,,370.7096701,3242
,2160.0,225,1779622639.3244448,,,1.1285121440887451,,371.9484222,3242
,2170.0,226,1779622640.5078766,,,1.1231681108474731,,373.131505,3242
,2180.0,227,1779622641.6850328,,,1.1010594367980957,,374.3084327,3242
,2190.0,228,1779622642.8695776,,,1.145943522453308,,375.4943913,3242
,2200.0,229,1779622644.0449128,,,1.1229825019836426,,376.6686931,3242
,2210.0,230,1779622645.2109957,,,1.0989084243774414,,377.8351786,3242
,2220.0,231,1779622646.3984764,,,1.0960373878479004,,379.0218769,3242
,2230.0,232,1779622647.5792077,,,1.1016849279403687,,380.2031814,3242
,2240.0,233,1779622648.806116,,,1.1133801937103271,,381.4295158,3242
0.0006360213829156177,2250.0,234,1779622663.7957509,1.0066819190979004,,,1.4773004055023193,396.4194215,3242
,2250.0,235,1779622663.9175992,,,1.1240631341934204,,396.5412096,3242
,2260.0,236,1779622665.1120887,,,1.1276061534881592,,397.7354872,3242
,2270.0,237,1779622666.3308291,,,1.0699609518051147,,398.9542271,3242
,2280.0,238,1779622667.5595014,,,1.0843003988265991,,400.1829004,3242
,2290.0,239,1779622668.7996373,,,1.1094297170639038,,401.4230359,3242
,2300.0,240,1779622670.0233252,,,1.1042070388793945,,402.6467232,3242
,2310.0,241,1779622671.2157605,,,1.0924420356750488,,403.8398846,3242
,2320.0,242,1779622672.424323,,,1.0976425409317017,,405.0477469,3242
,2330.0,243,1779622673.6056411,,,1.0886342525482178,,406.2296876,3242
,2340.0,244,1779622674.7843387,,,1.094343662261963,,407.4077391,3242
,2350.0,245,1779622675.9849765,,,1.0680181980133057,,408.6086438,3242
,2360.0,246,1779622677.1737564,,,1.0795525312423706,,409.7977483,3242
,2370.0,247,1779622678.3823586,,,1.073006510734558,,411.0058118,3242
,2380.0,248,1779622679.5785537,,,1.1041232347488403,,412.203491,3242
,2390.0,249,1779622680.7674909,,,1.1037518978118896,,413.3912401,3242
,2400.0,250,1779622681.953485,,,1.0955698490142822,,414.5768855,3242
,2410.0,251,1779622683.166381,,,1.064136028289795,,415.7897839,3242
,2420.0,252,1779622684.3725905,,,1.110278606414795,,416.9962395,3242
,2430.0,253,1779622685.5789006,,,1.0926003456115723,,418.2023128,3242
,2440.0,254,1779622686.7552373,,,1.0860553979873657,,419.3786364,3242
,2450.0,255,1779622687.971325,,,1.0635877847671509,,420.5958742,3242
,2460.0,256,1779622689.2084663,,,1.0682114362716675,,421.8318687,3242
,2470.0,257,1779622690.459455,,,1.0650475025177002,,423.0828553,3242
,2480.0,258,1779622691.6983526,,,1.065377116203308,,424.3217532,3242
,2490.0,259,1779622692.9242911,,,1.0817809104919434,,425.548677,3242
0.000564423209907245,2500.0,260,1779622708.1134553,0.9613094329833984,,,1.4950573444366455,440.7373493,3242
,2500.0,261,1779622708.2438803,,,1.0445019006729126,,440.8672807,3242
,2510.0,262,1779622709.443757,,,1.0252972841262817,,442.0678374,3242
,2520.0,263,1779622710.6321216,,,1.0781517028808594,,443.2555346,3242
,2530.0,264,1779622711.8187687,,,1.0557456016540527,,444.4421702,3242
,2540.0,265,1779622712.9967117,,,1.0331834554672241,,445.6201137,3242
,2550.0,266,1779622714.1987615,,,1.0541949272155762,,446.8221593,3242
,2560.0,267,1779622715.3928595,,,1.0609204769134521,,448.0163837,3242
,2570.0,268,1779622716.591614,,,1.0506179332733154,,449.215012,3242
,2580.0,269,1779622717.8124127,,,1.0316989421844482,,450.4360544,3242
,2590.0,270,1779622719.0190616,,,1.0316493511199951,,451.6426488,3242
,2600.0,271,1779622720.2391045,,,1.039181113243103,,452.8625067,3242
,2610.0,272,1779622721.449588,,,1.042384386062622,,454.0738659,3242
,2620.0,273,1779622722.6429026,,,1.054229974746704,,455.266926,3242
,2630.0,274,1779622723.8196592,,,1.0422700643539429,,456.4434961,3242
,2640.0,275,1779622724.988382,,,1.044903039932251,,457.6117827,3242
,2650.0,276,1779622726.1596963,,,1.0365509986877441,,458.7830967,3242
,2660.0,277,1779622727.3276212,,,1.0601820945739746,,459.9510213,3242
,2670.0,278,1779622728.491353,,,1.0266549587249756,,461.1147564,3242
,2680.0,279,1779622729.6762629,,,1.0427011251449585,,462.2996605,3242
,2690.0,280,1779622730.9341476,,,1.021694540977478,,463.5581877,3242
,2700.0,281,1779622732.1871538,,,1.0096873044967651,,464.8105521,3242
,2710.0,282,1779622733.375884,,,1.0297108888626099,,465.9992864,3242
,2720.0,283,1779622734.5485206,,,1.0326794385910034,,467.1726365,3242
,2730.0,284,1779622735.7250912,,,1.036470651626587,,468.3487297,3242
,2740.0,285,1779622736.907374,,,1.0564563274383545,,469.530772,3242
0.0004924552772419723,2750.0,286,1779622751.8319893,0.9140003323554993,,,1.5168417692184448,484.4562202,3242
,2750.0,287,1779622751.954556,,,1.0390429496765137,,484.5781639,3242
,2760.0,288,1779622753.1083775,,,1.0351758003234863,,485.7318073,3242
,2770.0,289,1779622754.2666156,,,1.020997405052185,,486.8900149,3242
,2780.0,290,1779622755.4258568,,,1.0437469482421875,,488.0492587,3242
,2790.0,291,1779622756.5852213,,,1.0445263385772705,,489.2087234,3242
,2800.0,292,1779622757.739712,,,1.014941930770874,,490.3636701,3242
,2810.0,293,1779622758.8862462,,,1.0108537673950195,,491.5102646,3242
,2820.0,294,1779622760.0411658,,,1.0565999746322632,,492.6646261,3242
,2830.0,295,1779622761.1973386,,,1.0164953470230103,,493.8209699,3242
,2840.0,296,1779622762.349291,,,1.0062518119812012,,494.9726905,3242
,2850.0,297,1779622763.5732455,,,1.0116212368011475,,496.1969174,3242
,2860.0,298,1779622764.822805,,,0.9933620095252991,,497.4463182,3242
,2870.0,299,1779622766.0483131,,,1.0077388286590576,,498.6717099,3242
,2880.0,300,1779622767.2117517,,,1.0406705141067505,,499.8353882,3242
,2890.0,301,1779622768.379208,,,1.010258436203003,,501.0027154,3242
,2900.0,302,1779622769.5404508,,,1.0273244380950928,,502.1642666,3242
,2910.0,303,1779622770.7112112,,,1.0331268310546875,,503.334831,3242
,2920.0,304,1779622771.8757873,,,1.0369690656661987,,504.4992106,3242
,2930.0,305,1779622773.0336797,,,1.0006173849105835,,505.6570788,3242
,2940.0,306,1779622774.2100043,,,1.033072590827942,,506.8339075,3242
,2950.0,307,1779622775.459876,,,0.991425096988678,,508.0833038,3242
,2960.0,308,1779622776.6999786,,,1.0060431957244873,,509.3233806,3242
,2970.0,309,1779622777.8887637,,,1.0174287557601929,,510.5121617,3242
,2980.0,310,1779622779.0654593,,,0.9992353916168213,,511.6892087,3242
,2990.0,311,1779622780.2240224,,,1.013849139213562,,512.8474228,3242
0.0004219625860160354,3000.0,312,1779622795.0888295,0.869027853012085,,,1.5349429845809937,527.713107,3242
,3000.0,313,1779622795.2093637,,,1.0047070980072021,,527.8329713,3242
,3010.0,314,1779622796.3623097,,,1.0033648014068604,,528.9857168,3242
,3020.0,315,1779622797.5068905,,,0.9899327158927917,,530.1312896,3242
,3030.0,316,1779622798.6648693,,,0.9975864887237549,,531.2882697,3242
,3040.0,317,1779622799.8259034,,,0.9890295267105103,,532.4497081,3242
,3050.0,318,1779622800.9779766,,,0.9644217491149902,,533.6021517,3242
,3060.0,319,1779622802.1295302,,,0.9929205179214478,,534.7532446,3242
,3070.0,320,1779622803.2849143,,,0.9925522804260254,,535.9084911,3242
,3080.0,321,1779622804.4363673,,,0.9841213226318359,,537.0606956,3242
,3090.0,322,1779622805.5929956,,,0.9749063849449158,,538.2171135,3242
,3100.0,323,1779622806.7508821,,,0.9921067953109741,,539.3745114,3242
,3110.0,324,1779622807.953733,,,1.003130555152893,,540.5774919,3242
,3120.0,325,1779622809.1967795,,,0.9949625134468079,,541.8209702,3242
,3130.0,326,1779622810.44032,,,0.9765365123748779,,543.063721,3242
,3140.0,327,1779622811.5956194,,,0.9647212624549866,,544.2190167,3242
,3150.0,328,1779622812.7520144,,,0.9765191674232483,,545.3754141,3242
,3160.0,329,1779622813.9220104,,,0.9592111110687256,,546.5456302,3242
,3170.0,330,1779622815.08519,,,0.9865928292274475,,547.7085915,3242
,3180.0,331,1779622816.2469566,,,0.9789606332778931,,548.8703841,3242
,3190.0,332,1779622817.3986077,,,0.9746508002281189,,550.0227915,3242
,3200.0,333,1779622818.5548573,,,0.9548197388648987,,551.179235,3242
,3210.0,334,1779622819.8048775,,,0.9398024082183838,,552.4282876,3242
,3220.0,335,1779622821.0485432,,,0.9681311845779419,,553.6722416,3242
,3230.0,336,1779622822.254567,,,0.9814437031745911,,554.8784949,3242
,3240.0,337,1779622823.4123902,,,0.9677186608314514,,556.0366507,3242
0.00035475231739709885,3250.0,338,1779622838.2892122,0.8254452347755432,,,1.5587025880813599,570.9132183,3242
,3250.0,339,1779622838.410033,,,0.9802955985069275,,571.0337169,3242
,3260.0,340,1779622839.5613215,,,0.9420336484909058,,572.1847242,3242
,3270.0,341,1779622840.715131,,,0.9667503833770752,,573.3386513,3242
,3280.0,342,1779622841.8673303,,,0.9652842283248901,,574.4908862,3242
,3290.0,343,1779622843.0128982,,,0.9771348237991333,,575.636298,3242
,3300.0,344,1779622844.1599898,,,0.934818685054779,,576.7837225,3242
,3310.0,345,1779622845.313891,,,0.9886347651481628,,577.9383263,3242
,3320.0,346,1779622846.4597485,,,0.9397612810134888,,579.0834845,3242
,3330.0,347,1779622847.6126256,,,0.9351423978805542,,580.2361769,3242
,3340.0,348,1779622848.7594943,,,0.9650728106498718,,581.3828944,3242
,3350.0,349,1779622849.9035556,,,0.948178231716156,,582.5275036,3242
,3360.0,350,1779622851.0543234,,,0.960152804851532,,583.6777797,3242
,3370.0,351,1779622852.2379148,,,0.9659396409988403,,584.8622786,3242
,3380.0,352,1779622853.4845622,,,0.9550336003303528,,586.1094997,3242
,3390.0,353,1779622854.7290938,,,0.9391981363296509,,587.3524945,3242
,3400.0,354,1779622855.8983831,,,0.9782058000564575,,588.5219935,3242
,3410.0,355,1779622857.0557938,,,0.9297619462013245,,589.6796953,3242
,3420.0,356,1779622858.2257535,,,0.9478276968002319,,590.8498537,3242
,3430.0,357,1779622859.389073,,,0.9492881894111633,,592.013553,3242
,3440.0,358,1779622860.5528023,,,0.9610815048217773,,593.176199,3242
,3450.0,359,1779622861.6979449,,,0.9427185654640198,,594.3208379,3242
,3460.0,360,1779622862.8531754,,,0.9498422741889954,,595.4766335,3242
,3470.0,361,1779622864.0928242,,,0.9504656791687012,,596.716223,3242
,3480.0,362,1779622865.3188417,,,0.9441676735877991,,597.9422422,3242
,3490.0,363,1779622866.5121322,,,0.9242151975631714,,599.1355396,3242
0.0002925475029450237,3500.0,364,1779622881.3970613,0.7852393984794617,,,1.593652606010437,614.0209895,3242
,3500.0,365,1779622881.5187147,,,0.9393574595451355,,614.1421149,3242
,3510.0,366,1779622882.6807477,,,0.9165025949478149,,615.3051341,3242
