Sample Generation,_runtime,_timestamp,iter,val/loss,train/loss,train/step_loss,lr,_step,seed
,66.8928524,1779633122.923286,470.0,,,1.9583791494369507,,49,3740
,67.7850001,1779633123.8154676,480.0,,,1.922650933265686,,50,3740
,68.6849667,1779633124.715567,490.0,,,1.9202499389648438,,51,3740
,81.5169728,1779633137.545826,500.0,1.9449001550674438,1.8100197315216064,,0.0009852826883675631,52,3740
,81.6132483,1779633137.6437645,500.0,,,1.8763560056686401,,53,3740
,82.5140769,1779633138.5427809,510.0,,,1.910417914390564,,54,3740
,83.411495,1779633139.4411888,520.0,,,1.9021029472351074,,55,3740
,84.3095766,1779633140.3401334,530.0,,,1.8498494625091553,,56,3740
,85.2108668,1779633141.241467,540.0,,,1.8350999355316162,,57,3740
,86.1277282,1779633142.157288,550.0,,,1.841324806213379,,58,3740
,87.0296555,1779633143.056231,560.0,,,1.8500686883926392,,59,3740
,87.933221,1779633143.9638057,570.0,,,1.8125098943710327,,60,3740
,88.8394313,1779633144.8700283,580.0,,,1.8105242252349854,,61,3740
,89.7375249,1779633145.7681243,590.0,,,1.7821396589279175,,62,3740
,90.6413361,1779633146.6719344,600.0,,,1.7694908380508423,,63,3740
,91.5379142,1779633147.5685096,610.0,,,1.7676150798797607,,64,3740
,92.4397713,1779633148.4702458,620.0,,,1.7639180421829224,,65,3740
,93.35292,1779633149.3835182,630.0,,,1.7521916627883911,,66,3740
,94.2549929,1779633150.2854776,640.0,,,1.741882085800171,,67,3740
,95.1644565,1779633151.1942651,650.0,,,1.747509479522705,,68,3740
,96.0682976,1779633152.09879,660.0,,,1.721071720123291,,69,3740
,96.9770922,1779633153.006972,670.0,,,1.7276159524917603,,70,3740
,97.8866473,1779633153.9172442,680.0,,,1.7033557891845703,,71,3740
,98.7830948,1779633154.8136933,690.0,,,1.7337018251419067,,72,3740
,99.6835496,1779633155.713991,700.0,,,1.7185921669006348,,73,3740
,100.5852829,1779633156.614609,710.0,,,1.7217447757720947,,74,3740
,101.4899232,1779633157.5201976,720.0,,,1.6931490898132324,,75,3740
,102.3873273,1779633158.4179246,730.0,,,1.664200782775879,,76,3740
,103.2890006,1779633159.3195996,740.0,,,1.641149640083313,,77,3740
,116.2181317,1779633172.2471302,750.0,1.7979710102081299,1.584480881690979,,0.0009614856803571157,78,3740
,116.3122132,1779633172.342394,750.0,,,1.6562663316726685,,79,3740
,117.2173965,1779633173.246612,760.0,,,1.6926512718200684,,80,3740
,118.1255189,1779633174.155458,770.0,,,1.675394892692566,,81,3740
,119.0317016,1779633175.0617483,780.0,,,1.6522794961929321,,82,3740
,119.9331971,1779633175.9637685,790.0,,,1.6513769626617432,,83,3740
,120.8353828,1779633176.8652644,800.0,,,1.6177639961242676,,84,3740
,121.7408452,1779633177.7714434,810.0,,,1.642958402633667,,85,3740
,122.6388063,1779633178.6687317,820.0,,,1.631591558456421,,86,3740
,123.5441169,1779633179.5740943,830.0,,,1.6163878440856934,,87,3740
,124.4482403,1779633180.4788349,840.0,,,1.666966438293457,,88,3740
,125.3538755,1779633181.3828661,850.0,,,1.606402039527893,,89,3740
,126.2602673,1779633182.2904553,860.0,,,1.5664808750152588,,90,3740
,127.1726561,1779633183.2022567,870.0,,,1.5703758001327515,,91,3740
,128.0695677,1779633184.1001663,880.0,,,1.5824002027511597,,92,3740
,128.9796882,1779633185.0102842,890.0,,,1.5899065732955933,,93,3740
,129.8871346,1779633185.9177327,900.0,,,1.59981369972229,,94,3740
,130.7888766,1779633186.81941,910.0,,,1.6177970170974731,,95,3740
,131.7038529,1779633187.7341108,920.0,,,1.5734401941299438,,96,3740
,132.6125329,1779633188.643131,930.0,,,1.5316334962844849,,97,3740
,133.5199512,1779633189.5500257,940.0,,,1.582990288734436,,98,3740
,134.4238249,1779633190.4544222,950.0,,,1.569010615348816,,99,3740
,135.3248027,1779633191.3549533,960.0,,,1.5307101011276245,,100,3740
,136.2215682,1779633192.2512755,970.0,,,1.5646005868911743,,101,3740
,137.1301626,1779633193.1607609,980.0,,,1.546938419342041,,102,3740
,138.0406642,1779633194.0712633,990.0,,,1.5162070989608765,,103,3740
,151.013087,1779633207.0433517,1000.0,1.6816515922546387,1.4492992162704468,,0.0009271396472013282,104,3740
,151.106684,1779633207.137282,1000.0,,,1.5242431163787842,,105,3740
,152.0128628,1779633208.041802,1010.0,,,1.5515656471252441,,106,3740
,152.9171291,1779633208.947729,1020.0,,,1.5199987888336182,,107,3740
,153.8192267,1779633209.8498235,1030.0,,,1.54216468334198,,108,3740
,154.7229504,1779633210.7536664,1040.0,,,1.4963202476501465,,109,3740
,155.6379937,1779633211.6685948,1050.0,,,1.5216448307037354,,110,3740
,156.5548758,1779633212.5854774,1060.0,,,1.504075288772583,,111,3740
,157.4515912,1779633213.4814377,1070.0,,,1.5267281532287598,,112,3740
,158.3636441,1779633214.3941953,1080.0,,,1.5018270015716553,,113,3740
,159.2613989,1779633215.2919996,1090.0,,,1.4852341413497925,,114,3740
,160.1677692,1779633216.1983664,1100.0,,,1.4923490285873413,,115,3740
,161.0679239,1779633217.0979526,1110.0,,,1.5066262483596802,,116,3740
,161.9688678,1779633217.999467,1120.0,,,1.4746426343917847,,117,3740
,162.8731909,1779633218.9037917,1130.0,,,1.498188853263855,,118,3740
,163.7737482,1779633219.8042123,1140.0,,,1.5231163501739502,,119,3740
,164.6842581,1779633220.714087,1150.0,,,1.48307466506958,,120,3740
,165.5895231,1779633221.6201198,1160.0,,,1.500083565711975,,121,3740
,166.5043839,1779633222.534873,1170.0,,,1.5549498796463013,,122,3740
,167.4121786,1779633223.442776,1180.0,,,1.4956581592559814,,123,3740
,168.3190402,1779633224.3496406,1190.0,,,1.4686166048049927,,124,3740
,169.220526,1779633225.2502766,1200.0,,,1.4378917217254639,,125,3740
,170.1219137,1779633226.1519978,1210.0,,,1.4582079648971558,,126,3740
,171.0291992,1779633227.059654,1220.0,,,1.4866751432418823,,127,3740
,171.9370197,1779633227.9673555,1230.0,,,1.498470425605774,,128,3740
,172.8409619,1779633228.8714118,1240.0,,,1.4788719415664673,,129,3740
,185.8137598,1779633241.8432782,1250.0,1.6257177591323853,1.3762413263320923,,0.000883125098683892,130,3740
,185.9082365,1779633241.9388359,1250.0,,,1.4324754476547241,,131,3740
,186.8136786,1779633242.8442776,1260.0,,,1.4719717502593994,,132,3740
,187.7184288,1779633243.747932,1270.0,,,1.4555416107177734,,133,3740
,188.619651,1779633244.650249,1280.0,,,1.4530689716339111,,134,3740
,189.5209228,1779633245.550718,1290.0,,,1.44467031955719,,135,3740
,190.4275285,1779633246.4579391,1300.0,,,1.4452733993530273,,136,3740
,191.3339993,1779633247.3639934,1310.0,,,1.4635281562805176,,137,3740
,192.2426531,1779633248.2732518,1320.0,,,1.4565457105636597,,138,3740
,193.1551528,1779633249.185746,1330.0,,,1.4178273677825928,,139,3740
,194.0660154,1779633250.0966063,1340.0,,,1.467392086982727,,140,3740
,194.9709405,1779633251.0015388,1350.0,,,1.4377453327178955,,141,3740
,195.87328,1779633251.9038801,1360.0,,,1.4397921562194824,,142,3740
,196.7751309,1779633252.8057294,1370.0,,,1.4273791313171387,,143,3740
,197.6844939,1779633253.7143617,1380.0,,,1.4089810848236084,,144,3740
,198.5895217,1779633254.6196795,1390.0,,,1.4080718755722046,,145,3740
,199.4926394,1779633255.5231035,1400.0,,,1.4449563026428223,,146,3740
,200.3966064,1779633256.4272065,1410.0,,,1.3899707794189453,,147,3740
,201.3064665,1779633257.3370647,1420.0,,,1.4241080284118652,,148,3740
,202.2173803,1779633258.2476978,1430.0,,,1.410286545753479,,149,3740
,203.1213449,1779633259.1519392,1440.0,,,1.4285457134246826,,150,3740
,204.0329433,1779633260.06354,1450.0,,,1.400071382522583,,151,3740
,204.9355929,1779633260.966005,1460.0,,,1.4449622631072998,,152,3740
,205.8414059,1779633261.8720074,1470.0,,,1.4167982339859009,,153,3740
,206.7562096,1779633262.7860227,1480.0,,,1.4165222644805908,,154,3740
,207.6569942,1779633263.6867044,1490.0,,,1.4273402690887451,,155,3740
,220.6248117,1779633276.6543689,1500.0,1.5980949401855469,1.333193302154541,,0.0008305704108364302,156,3740
,220.7216629,1779633276.751985,1500.0,,,1.405376672744751,,157,3740
,221.6211702,1779633277.6517696,1510.0,,,1.427900791168213,,158,3740
,222.5213054,1779633278.5518734,1520.0,,,1.387511134147644,,159,3740
,223.4361881,1779633279.4667895,1530.0,,,1.4373058080673218,,160,3740
,224.3385205,1779633280.368743,1540.0,,,1.4086655378341675,,161,3740
,225.2383352,1779633281.2689333,1550.0,,,1.4081895351409912,,162,3740
,226.138903,1779633282.1694405,1560.0,,,1.3687063455581665,,163,3740
,227.0479117,1779633283.078349,1570.0,,,1.4156233072280884,,164,3740
,227.961811,1779633283.9916177,1580.0,,,1.3875709772109985,,165,3740
,228.8647473,1779633284.894303,1590.0,,,1.3935258388519287,,166,3740
,229.7694759,1779633285.7999725,1600.0,,,1.4145824909210205,,167,3740
,230.6780342,1779633286.7076483,1610.0,,,1.4122459888458252,,168,3740
,231.5837786,1779633287.6138706,1620.0,,,1.3470251560211182,,169,3740
,232.4881807,1779633288.5187757,1630.0,,,1.3578763008117676,,170,3740
,233.3933186,1779633289.423916,1640.0,,,1.3902949094772339,,171,3740
,234.301999,1779633290.3325958,1650.0,,,1.411605954170227,,172,3740
,235.2164526,1779633291.2470164,1660.0,,,1.3929201364517212,,173,3740
,236.1397727,1779633292.1700861,1670.0,,,1.3675613403320312,,174,3740
,237.045532,1779633293.0761304,1680.0,,,1.3924932479858398,,175,3740
,237.9631319,1779633293.993729,1690.0,,,1.3661633729934692,,176,3740
,238.8708132,1779633294.9011827,1700.0,,,1.3756895065307617,,177,3740
,239.7734333,1779633295.8039744,1710.0,,,1.3547762632369995,,178,3740
,240.6879207,1779633296.7185152,1720.0,,,1.3783330917358398,,179,3740
,241.5927893,1779633297.6223664,1730.0,,,1.3874059915542603,,180,3740
,242.4964743,1779633298.5260868,1740.0,,,1.3895344734191895,,181,3740
,255.4599191,1779633311.489706,1750.0,1.5601353645324707,1.277137279510498,,0.0007708228984017721,182,3740
,255.5519493,1779633311.580802,1750.0,,,1.369737982749939,,183,3740
,256.4510648,1779633312.4812374,1760.0,,,1.3445841073989868,,184,3740
,257.359784,1779633313.3897152,1770.0,,,1.3732458353042603,,185,3740
,258.2653892,1779633314.295988,1780.0,,,1.3844274282455444,,186,3740
,259.1642988,1779633315.1948972,1790.0,,,1.3589203357696533,,187,3740
,260.0703444,1779633316.100475,1800.0,,,1.368886947631836,,188,3740
,260.9775236,1779633317.0075896,1810.0,,,1.3653095960617065,,189,3740
,261.8945582,1779633317.9251578,1820.0,,,1.3543860912322998,,190,3740
,262.795862,1779633318.8264592,1830.0,,,1.3709299564361572,,191,3740
,263.6891619,1779633319.7193694,1840.0,,,1.3704829216003418,,192,3740
,264.5956466,1779633320.6262438,1850.0,,,1.3632134199142456,,193,3740
,265.4944643,1779633321.5250654,1860.0,,,1.3738389015197754,,194,3740
,266.4014877,1779633322.4311204,1870.0,,,1.3463773727416992,,195,3740
,267.3116011,1779633323.3416157,1880.0,,,1.3932744264602661,,196,3740
,268.213677,1779633324.2442763,1890.0,,,1.3283252716064453,,197,3740
,269.1173318,1779633325.1476724,1900.0,,,1.3247555494308472,,198,3740
,270.0257396,1779633326.056181,1910.0,,,1.3642637729644775,,199,3740
,270.9388492,1779633326.9694493,1920.0,,,1.346947193145752,,200,3740
,271.8586768,1779633327.888848,1930.0,,,1.308345079421997,,201,3740
,272.7632591,1779633328.79376,1940.0,,,1.35432767868042,,202,3740
,273.67517,1779633329.7056599,1950.0,,,1.3680529594421387,,203,3740
,274.5770506,1779633330.6068742,1960.0,,,1.3336446285247803,,204,3740
,275.4854443,1779633331.5160427,1970.0,,,1.3505185842514038,,205,3740
,276.3860341,1779633332.4162993,1980.0,,,1.3682401180267334,,206,3740
,277.3011111,1779633333.3314226,1990.0,,,1.3137093782424927,,207,3740
,290.2463101,1779633346.275455,2000.0,1.5529171228408813,1.259920597076416,,0.0007054142744895884,208,3740
,290.3398715,1779633346.3701768,2000.0,,,1.3386462926864624,,209,3740
,291.2469034,1779633347.2774687,2010.0,,,1.336159348487854,,210,3740
,292.163336,1779633348.1939356,2020.0,,,1.3198823928833008,,211,3740
,293.0802945,1779633349.1099477,2030.0,,,1.3330612182617188,,212,3740
,293.994154,1779633350.0246873,2040.0,,,1.3341668844223022,,213,3740
,294.9027239,1779633350.9333215,2050.0,,,1.3110004663467407,,214,3740
,295.8131128,1779633351.8436654,2060.0,,,1.3135182857513428,,215,3740
,296.7231843,1779633352.753698,2070.0,,,1.3630753755569458,,216,3740
,297.626746,1779633353.657212,2080.0,,,1.3171370029449463,,217,3740
,298.5309802,1779633354.561578,2090.0,,,1.3314546346664429,,218,3740
,299.4338363,1779633355.4636028,2100.0,,,1.3211467266082764,,219,3740
,300.3418718,1779633356.3724706,2110.0,,,1.3409384489059448,,220,3740
,301.2515575,1779633357.2821586,2120.0,,,1.3086166381835938,,221,3740
,302.167174,1779633358.1977746,2130.0,,,1.2906497716903687,,222,3740
,303.080011,1779633359.1103494,2140.0,,,1.339802622795105,,223,3740
,303.9945211,1779633360.0251007,2150.0,,,1.2832149267196655,,224,3740
,304.8972935,1779633360.9278204,2160.0,,,1.3419312238693237,,225,3740
,305.809226,1779633361.839701,2170.0,,,1.303118348121643,,226,3740
,306.7169463,1779633362.7464433,2180.0,,,1.3147751092910767,,227,3740
,307.6317598,1779633363.6621132,2190.0,,,1.3161474466323853,,228,3740
,308.5347313,1779633364.564838,2200.0,,,1.2989287376403809,,229,3740
,309.4471981,1779633365.477656,2210.0,,,1.292239785194397,,230,3740
,310.3672707,1779633366.3978722,2220.0,,,1.2962278127670288,,231,3740
,311.2732028,1779633367.3030438,2230.0,,,1.2968597412109375,,232,3740
,312.1843448,1779633368.2149465,2240.0,,,1.302159070968628,,233,3740
,325.1952392,1779633381.2251508,2250.0,1.531137228012085,1.2239278554916382,,0.0006360213829156177,234,3740
,325.2924443,1779633381.3222828,2250.0,,,1.3080564737319946,,235,3740
,326.1999672,1779633382.2305658,2260.0,,,1.2851166725158691,,236,3740
,327.1025517,1779633383.1331043,2270.0,,,1.2969549894332886,,237,3740
,328.0072355,1779633384.0378337,2280.0,,,1.2916486263275146,,238,3740
,328.9092609,1779633384.9395146,2290.0,,,1.2754011154174805,,239,3740
,329.8176026,1779633385.848202,2300.0,,,1.298301100730896,,240,3740
,330.7295592,1779633386.7597165,2310.0,,,1.2994970083236694,,241,3740
,331.6383777,1779633387.6680655,2320.0,,,1.2861591577529907,,242,3740
,332.5474524,1779633388.577519,2330.0,,,1.3238376379013062,,243,3740
,333.4573059,1779633389.4879038,2340.0,,,1.3448820114135742,,244,3740
,334.3537075,1779633390.383438,2350.0,,,1.2912417650222778,,245,3740
,335.263515,1779633391.2941148,2360.0,,,1.3099106550216675,,246,3740
,336.1713695,1779633392.201968,2370.0,,,1.2974196672439575,,247,3740
,337.0808274,1779633393.1108148,2380.0,,,1.2955113649368286,,248,3740
,337.9916514,1779633394.022247,2390.0,,,1.2797629833221436,,249,3740
,338.8893449,1779633394.9193354,2400.0,,,1.2851921319961548,,250,3740
,339.7992689,1779633395.8298674,2410.0,,,1.2659060955047607,,251,3740
,340.7176854,1779633396.7482858,2420.0,,,1.3044191598892212,,252,3740
,341.6323715,1779633397.662205,2430.0,,,1.2948352098464966,,253,3740
,342.5485352,1779633398.578453,2440.0,,,1.2891684770584106,,254,3740
,343.4567834,1779633399.4872077,2450.0,,,1.299815058708191,,255,3740
,344.3778524,1779633400.408452,2460.0,,,1.294419527053833,,256,3740
,345.2824753,1779633401.3130064,2470.0,,,1.2942825555801392,,257,3740
,346.1946219,1779633402.2251086,2480.0,,,1.2728407382965088,,258,3740
,347.1051525,1779633403.1357381,2490.0,,,1.2900843620300293,,259,3740
,360.0493297,1779633416.0799303,2500.0,1.5423496961593628,1.215356469154358,,0.000564423209907245,260,3740
,360.149287,1779633416.1797638,2500.0,,,1.2835766077041626,,261,3740
,361.0626459,1779633417.093242,2510.0,,,1.2397047281265259,,262,3740
,361.9656892,1779633417.9962902,2520.0,,,1.2750779390335083,,263,3740
,362.8828216,1779633418.912288,2530.0,,,1.320831060409546,,264,3740
,363.7872597,1779633419.8178594,2540.0,,,1.2829114198684692,,265,3740
,364.6988373,1779633420.7294328,2550.0,,,1.274407982826233,,266,3740
,365.6028702,1779633421.6334705,2560.0,,,1.2616108655929565,,267,3740
,366.5039562,1779633422.5345562,2570.0,,,1.2473548650741577,,268,3740
,367.4149378,1779633423.444966,2580.0,,,1.2624040842056274,,269,3740
,368.3222781,1779633424.352876,2590.0,,,1.261812686920166,,270,3740
,369.2322658,1779633425.2628486,2600.0,,,1.2709851264953613,,271,3740
,370.1326622,1779633426.163264,2610.0,,,1.2533503770828247,,272,3740
,371.051851,1779633427.0824504,2620.0,,,1.287363886833191,,273,3740
,371.9618908,1779633427.9924603,2630.0,,,1.2728759050369263,,274,3740
,372.8679692,1779633428.8980286,2640.0,,,1.2938694953918457,,275,3740
,373.7797589,1779633429.810324,2650.0,,,1.2571481466293335,,276,3740
,374.6929476,1779633430.7235487,2660.0,,,1.2524302005767822,,277,3740
,375.6057176,1779633431.6362908,2670.0,,,1.2689714431762695,,278,3740
,376.5187982,1779633432.549245,2680.0,,,1.2481341361999512,,279,3740
,377.4233898,1779633433.4531102,2690.0,,,1.2856113910675049,,280,3740
,378.3257324,1779633434.3556564,2700.0,,,1.2771201133728027,,281,3740
,379.2384465,1779633435.2681224,2710.0,,,1.227697730064392,,282,3740
,380.1509449,1779633436.1803958,2720.0,,,1.2394293546676636,,283,3740
,381.0466009,1779633437.0772007,2730.0,,,1.238246202468872,,284,3740
,381.9520266,1779633437.982037,2740.0,,,1.2567490339279175,,285,3740
,394.9397166,1779633450.9702861,2750.0,1.5389536619186401,1.1899995803833008,,0.0004924552772419723,286,3740
,395.0435802,1779633451.0734236,2750.0,,,1.2534087896347046,,287,3740
,395.9467999,1779633451.9766004,2760.0,,,1.2257145643234253,,288,3740
,396.8508805,1779633452.880849,2770.0,,,1.2335916757583618,,289,3740
,397.7508578,1779633453.7814565,2780.0,,,1.235262155532837,,290,3740
,398.6533477,1779633454.6830454,2790.0,,,1.2487338781356812,,291,3740
,399.5676491,1779633455.5982466,2800.0,,,1.2406047582626343,,292,3740
,400.470008,1779633456.500345,2810.0,,,1.2725915908813477,,293,3740
,401.3832082,1779633457.413123,2820.0,,,1.2329113483428955,,294,3740
,402.2914799,1779633458.322079,2830.0,,,1.24055016040802,,295,3740
,403.2078189,1779633459.2376475,2840.0,,,1.2455122470855713,,296,3740
,404.1209048,1779633460.1513326,2850.0,,,1.2384865283966064,,297,3740
,405.0295512,1779633461.059781,2860.0,,,1.2515525817871094,,298,3740
,405.9381586,1779633461.9681766,2870.0,,,1.2096983194351196,,299,3740
,406.8541636,1779633462.884762,2880.0,,,1.2368394136428833,,300,3740
,407.77115679999997,1779633463.8017554,2890.0,,,1.2098320722579956,,301,3740
,408.6810079,1779633464.7108305,2900.0,,,1.2307631969451904,,302,3740
,409.5910339,1779633465.6215143,2910.0,,,1.250360131263733,,303,3740
,410.4875828,1779633466.518182,2920.0,,,1.24307382106781,,304,3740
,411.398244,1779633467.4280262,2930.0,,,1.2475024461746216,,305,3740
,412.300867,1779633468.3308258,2940.0,,,1.2438876628875732,,306,3740
,413.2004811,1779633469.2310784,2950.0,,,1.21929931640625,,307,3740
,414.1030415,1779633470.1336403,2960.0,,,1.2277214527130127,,308,3740
,415.0175435,1779633471.0474277,2970.0,,,1.2397091388702393,,309,3740
,415.9241767,1779633471.9542162,2980.0,,,1.2154561281204224,,310,3740
,416.8386113,1779633472.869163,2990.0,,,1.2626498937606812,,311,3740
,429.8225918,1779633485.8525054,3000.0,1.521508812904358,1.1383583545684814,,0.0004219625860160354,312,3740
,429.9188845,1779633485.9485857,3000.0,,,1.2151057720184326,,313,3740
,430.8197126,1779633486.8496995,3010.0,,,1.2316741943359375,,314,3740
,431.7316053,1779633487.762205,3020.0,,,1.212436318397522,,315,3740
,432.6444634,1779633488.6750593,3030.0,,,1.2438924312591553,,316,3740
,433.5554171,1779633489.5865223,3040.0,,,1.2285845279693604,,317,3740
,434.4618614,1779633490.4922867,3050.0,,,1.2090399265289307,,318,3740
,435.3656729,1779633491.3962708,3060.0,,,1.2260245084762573,,319,3740
,436.2752169,1779633492.305576,3070.0,,,1.2441668510437012,,320,3740
,437.1786411,1779633493.2085588,3080.0,,,1.2225897312164307,,321,3740
,438.0898641,1779633494.1204634,3090.0,,,1.2400860786437988,,322,3740
,438.9920139,1779633495.022313,3100.0,,,1.2215992212295532,,323,3740
,439.9115299,1779633495.9421263,3110.0,,,1.1935657262802124,,324,3740
,440.8278639,1779633496.8577137,3120.0,,,1.2090941667556763,,325,3740
,441.7284566,1779633497.7590578,3130.0,,,1.2174696922302246,,326,3740
,442.6393505,1779633498.6699483,3140.0,,,1.204333782196045,,327,3740
,443.5515419,1779633499.5820894,3150.0,,,1.2421284914016724,,328,3740
,444.4730544,1779633500.5035188,3160.0,,,1.1911814212799072,,329,3740
,445.3803078,1779633501.4106536,3170.0,,,1.1692062616348267,,330,3740
,446.2863919,1779633502.3169577,3180.0,,,1.206190586090088,,331,3740
,447.1882911,1779633503.2183301,3190.0,,,1.2005884647369385,,332,3740
,448.1010665,1779633504.1316636,3200.0,,,1.211208701133728,,333,3740
,449.004323,1779633505.0345967,3210.0,,,1.234215259552002,,334,3740
,449.9151461,1779633505.9447055,3220.0,,,1.2406493425369263,,335,3740
,450.8271837,1779633506.85754,3230.0,,,1.1959996223449707,,336,3740
,451.7316307,1779633507.7621279,3240.0,,,1.2173019647598267,,337,3740
,464.7362995,1779633520.7668967,3250.0,1.5221120119094849,1.1351654529571533,,0.00035475231739709885,338,3740
,464.8313625,1779633520.8614047,3250.0,,,1.189285159111023,,339,3740
,465.7314527,1779633521.7620504,3260.0,,,1.2135261297225952,,340,3740
,466.6385387,1779633522.669116,3270.0,,,1.2222862243652344,,341,3740
,467.5449362,1779633523.5755336,3280.0,,,1.2175822257995605,,342,3740
,468.4534079,1779633524.484008,3290.0,,,1.2013416290283203,,343,3740
,469.352519,1779633525.383082,3300.0,,,1.1991605758666992,,344,3740
,470.2528486,1779633526.2834468,3310.0,,,1.2263588905334473,,345,3740
,471.1624255,1779633527.1930242,3320.0,,,1.2446972131729126,,346,3740
,472.0696899,1779633528.10029,3330.0,,,1.2110352516174316,,347,3740
,472.9809862,1779633529.011583,3340.0,,,1.1701858043670654,,348,3740
,473.8848336,1779633529.915402,3350.0,,,1.2106844186782837,,349,3740
,474.8008439,1779633530.8308115,3360.0,,,1.2156583070755005,,350,3740
,475.7002369,1779633531.730835,3370.0,,,1.2246662378311157,,351,3740
,476.609043,1779633532.639584,3380.0,,,1.2131565809249878,,352,3740
,477.5191708,1779633533.5497682,3390.0,,,1.2115027904510498,,353,3740
,478.4278864,1779633534.4583523,3400.0,,,1.1837903261184692,,354,3740
,479.3486583,1779633535.3781216,3410.0,,,1.1924976110458374,,355,3740
,480.2517403,1779633536.2824779,3420.0,,,1.1905220746994019,,356,3740
,481.163076,1779633537.1932724,3430.0,,,1.193657636642456,,357,3740
,482.0709388,1779633538.1013618,3440.0,,,1.1886192560195923,,358,3740
,482.984076,1779633539.0142672,3450.0,,,1.2028297185897827,,359,3740
,483.8898807,1779633539.920476,3460.0,,,1.1716926097869873,,360,3740
,484.8037597,1779633540.8337932,3470.0,,,1.192864179611206,,361,3740
,485.7066808,1779633541.7371776,3480.0,,,1.1641639471054077,,362,3740
,486.6193066,1779633542.6490285,3490.0,,,1.1996984481811523,,363,3740
,499.5822754,1779633555.6123793,3500.0,1.5471012592315674,1.1455308198928833,,0.0002925475029450237,364,3740
,499.6821946,1779633555.7122211,3500.0,,,1.1835883855819702,,365,3740
,500.5925924,1779633556.6229866,3510.0,,,1.2150458097457886,,366,3740
