_step,train/loss,lr,iter,val/loss,_timestamp,train/step_loss,Sample Generation,_runtime,seed
367,,,3520.0,,1779635554.8472316,0.8997982144355774,,924.5148257,3740
368,,,3530.0,,1779635556.4879198,0.874710738658905,,926.1553499,3740
369,,,3540.0,,1779635558.1251984,0.8561872243881226,,927.7926305,3740
370,,,3550.0,,1779635559.7583547,0.9061470627784729,,929.4258344,3740
371,,,3560.0,,1779635561.398471,0.86935955286026,,931.0660257,3740
372,,,3570.0,,1779635563.0360057,0.855438232421875,,932.703434,3740
373,,,3580.0,,1779635564.6696355,0.8566306829452515,,934.3372324,3740
374,,,3590.0,,1779635566.30345,0.8631240129470825,,935.971835,3740
375,,,3600.0,,1779635567.9415252,0.858636200428009,,937.6105108,3740
376,,,3610.0,,1779635569.5766947,0.8656859993934631,,939.2441262,3740
377,,,3620.0,,1779635571.2118483,0.8666996359825134,,940.8792833,3740
378,,,3630.0,,1779635572.8562527,0.8563290238380432,,942.5236843,3740
379,,,3640.0,,1779635574.4882865,0.8641631603240967,,944.1565526,3740
380,,,3650.0,,1779635576.1216292,0.8862411379814148,,945.7897956,3740
381,,,3660.0,,1779635577.75485,0.8628156781196594,,947.4225222,3740
382,,,3670.0,,1779635579.3851547,0.8528066873550415,,949.0533546,3740
383,,,3680.0,,1779635581.020637,0.8703960180282593,,950.6896337,3740
384,,,3690.0,,1779635582.6542737,0.8672542572021484,,952.3217022,3740
385,,,3700.0,,1779635584.2979088,0.8805965781211853,,953.9653403,3740
386,,,3710.0,,1779635585.9337356,0.8776724934577942,,955.6018731,3740
387,,,3720.0,,1779635587.5682514,0.8343247175216675,,957.2366033,3740
388,,,3730.0,,1779635589.2096016,0.8581236004829407,,958.8770704,3740
389,,,3740.0,,1779635590.84369,0.8752790093421936,,960.5113799,3740
390,0.6585962772369385,0.00023694285222843113,3750.0,1.7144029140472412,1779635615.4489086,,,985.1169742,3740
391,,,3750.0,,1779635615.6155655,0.8652858734130859,,985.2829972,3740
392,,,3760.0,,1779635617.2471962,0.8293013572692871,,986.9149773,3740
393,,,3770.0,,1779635618.8804977,0.8335861563682556,,988.5479291,3740
394,,,3780.0,,1779635620.5205503,0.8475759625434875,,990.1889015,3740
395,,,3790.0,,1779635622.1606302,0.8432465195655823,,991.8280618,3740
396,,,3800.0,,1779635623.7978609,0.8372905254364014,,993.4654805,3740
397,,,3810.0,,1779635625.4355452,0.8367166519165039,,995.1029872,3740
398,,,3820.0,,1779635627.072848,0.8228328227996826,,996.7402787,3740
399,,,3830.0,,1779635628.708767,0.856141984462738,,998.3769858,3740
400,,,3840.0,,1779635630.3425756,0.8499154448509216,,1000.0100099,3740
401,,,3850.0,,1779635631.9767172,0.8400440812110901,,1001.6443871,3740
402,,,3860.0,,1779635633.610923,0.8591122031211853,,1003.2786875,3740
403,,,3870.0,,1779635635.2462304,0.83125239610672,,1004.9136616,3740
404,,,3880.0,,1779635636.8796217,0.8048266172409058,,1006.5470543,3740
405,,,3890.0,,1779635638.513266,0.854484498500824,,1008.1807015,3740
406,,,3900.0,,1779635640.1437342,0.8393656015396118,,1009.8112628,3740
407,,,3910.0,,1779635641.777968,0.8143255710601807,,1011.4454252,3740
408,,,3920.0,,1779635643.412742,0.8408606052398682,,1013.0809619,3740
409,,,3930.0,,1779635645.0418763,0.8484212756156921,,1014.7095881,3740
410,,,3940.0,,1779635646.676353,0.8415796160697937,,1016.3437852,3740
411,,,3950.0,,1779635648.3172028,0.8304294943809509,,1017.9851728,3740
412,,,3960.0,,1779635649.9557478,0.8403652906417847,,1019.6231813,3740
413,,,3970.0,,1779635651.5887349,0.840236246585846,,1021.2571679,3740
414,,,3980.0,,1779635653.2210867,0.8344323039054871,,1022.8890559,3740
415,,,3990.0,,1779635654.851571,0.8250637054443359,,1024.5193649,3740
416,0.6227929592132568,0.00018936387015941957,4000.0,1.7353817224502563,1779635679.416945,,,1049.0848489,3740
417,,,4000.0,,1779635679.5847144,0.8485501408576965,,1049.2521452,3740
418,,,4010.0,,1779635681.2143347,0.8347886800765991,,1050.8818231,3740
419,,,4020.0,,1779635682.853066,0.816613495349884,,1052.520729,3740
420,,,4030.0,,1779635684.487456,0.8305855393409729,,1054.1551918,3740
421,,,4040.0,,1779635686.123424,0.8128994703292847,,1055.7918106,3740
422,,,4050.0,,1779635687.756181,0.8023202419281006,,1057.4246714,3740
423,,,4060.0,,1779635689.3907516,0.8203073143959045,,1059.0582513,3740
424,,,4070.0,,1779635691.0316472,0.8187370896339417,,1060.6992755,3740
425,,,4080.0,,1779635692.6664574,0.8125632405281067,,1062.3338897,3740
426,,,4090.0,,1779635694.3020823,0.8097684979438782,,1063.9703009,3740
427,,,4100.0,,1779635695.9432611,0.8041884899139404,,1065.6106934,3740
428,,,4110.0,,1779635697.5766141,0.8279059529304504,,1067.2441454,3740
429,,,4120.0,,1779635699.2139223,0.8014354109764099,,1068.8815119,3740
430,,,4130.0,,1779635700.853802,0.8297659754753113,,1070.5212341,3740
431,,,4140.0,,1779635702.4897351,0.8194620609283447,,1072.1574372,3740
432,,,4150.0,,1779635704.125362,0.8124729990959167,,1073.7927928,3740
433,,,4160.0,,1779635705.7577977,0.792103111743927,,1075.4252467,3740
434,,,4170.0,,1779635707.3896644,0.836950421333313,,1077.0571402,3740
435,,,4180.0,,1779635709.0235305,0.7866197228431702,,1078.6909991,3740
436,,,4190.0,,1779635710.6614313,0.8241910934448242,,1080.3288652,3740
437,,,4200.0,,1779635712.2921157,0.7992461919784546,,1081.9603746,3740
438,,,4210.0,,1779635713.9303124,0.794910728931427,,1083.5977456,3740
439,,,4220.0,,1779635715.5685496,0.782304584980011,,1085.2359816,3740
440,,,4230.0,,1779635717.2074165,0.8163160681724548,,1086.8757039,3740
441,,,4240.0,,1779635718.8442905,0.8031277656555176,,1088.5117264,3740
442,0.5956137180328369,0.00015103031213214996,4250.0,1.7665953636169434,1779635743.5635018,,,1113.2317325,3740
443,,,4250.0,,1779635743.7337747,0.7952414155006409,,1113.4013707,3740
444,,,4260.0,,1779635745.4470518,0.8009136319160461,,1115.1144801,3740
445,,,4270.0,,1779635747.1594782,0.8132556676864624,,1116.8269527,3740
446,,,4280.0,,1779635748.9437122,0.8011627793312073,,1118.6111435,3740
447,,,4290.0,,1779635750.7844822,0.77564537525177,,1120.4520131,3740
448,,,4300.0,,1779635752.5993483,0.7943434715270996,,1122.2667798,3740
449,,,4310.0,,1779635754.3429105,0.8011464476585388,,1124.0103635,3740
450,,,4320.0,,1779635756.087698,0.7991599440574646,,1125.7546226,3740
451,,,4330.0,,1779635757.8815117,0.8166325092315674,,1127.5494318,3740
452,,,4340.0,,1779635759.6364,0.7659714818000793,,1129.3039122,3740
453,,,4350.0,,1779635761.4106324,0.814478874206543,,1131.0787222,3740
454,,,4360.0,,1779635763.1986163,0.807846188545227,,1132.8660456,3740
455,,,4370.0,,1779635765.0221038,0.7753125429153442,,1134.6895644,3740
456,,,4380.0,,1779635766.8788264,0.8152273893356323,,1136.5463506,3740
457,,,4390.0,,1779635768.7610586,0.7963493466377258,,1138.4287765,3740
458,,,4400.0,,1779635770.586899,0.7889047861099243,,1140.2559085,3740
459,,,4410.0,,1779635772.4469373,0.7976074814796448,,1142.1153665,3740
460,,,4420.0,,1779635774.2621052,0.7935715317726135,,1143.9297667,3740
461,,,4430.0,,1779635776.1846004,0.7930608987808228,,1145.852032,3740
462,,,4440.0,,1779635778.09078,0.8043127655982971,,1147.7592141,3740
463,,,4450.0,,1779635779.9967322,0.7956437468528748,,1149.6641639,3740
464,,,4460.0,,1779635781.8566656,0.7769235968589783,,1151.5241035,3740
465,,,4470.0,,1779635783.7148297,0.7935120463371277,,1153.3822596,3740
466,,,4480.0,,1779635785.5577376,0.7752294540405273,,1155.2251681,3740
467,,,4490.0,,1779635787.4263928,0.7781900763511658,,1157.0939806,3740
468,0.5693696737289429,0.00012292491384519912,4500.0,1.7817175388336182,1779635813.741209,,,1183.4094013,3740
469,,,4500.0,,1779635813.9167526,0.7811350226402283,,1183.5844825,3740
470,,,4510.0,,1779635815.6217203,0.8106011152267456,,1185.2891505,3740
471,,,4520.0,,1779635817.339357,0.7996808886528015,,1187.0069653,3740
472,,,4530.0,,1779635819.058621,0.795185923576355,,1188.726117,3740
473,,,4540.0,,1779635820.7767394,0.7970758080482483,,1190.444179,3740
474,,,4550.0,,1779635822.4945734,0.7744942903518677,,1192.162482,3740
475,,,4560.0,,1779635824.2138531,0.7877655029296875,,1193.8812997,3740
476,,,4570.0,,1779635825.9298801,0.7845849990844727,,1195.5973346,3740
477,,,4580.0,,1779635827.6704848,0.7803617715835571,,1197.3379165,3740
478,,,4590.0,,1779635829.4316585,0.811755359172821,,1199.0990888,3740
479,,,4600.0,,1779635831.1935837,0.7798773646354675,,1200.8647095,3740
480,,,4610.0,,1779635832.9513733,0.796660840511322,,1202.6188043,3740
481,,,4620.0,,1779635834.7119315,0.7776668667793274,,1204.3793611,3740
482,,,4630.0,,1779635836.4722426,0.7696431279182434,,1206.1400179,3740
483,,,4640.0,,1779635838.2662656,0.7654250860214233,,1207.9336945,3740
484,,,4650.0,,1779635840.023227,0.8029125928878784,,1209.6913842,3740
485,,,4660.0,,1779635841.7795086,0.7494263648986816,,1211.4469381,3740
486,,,4670.0,,1779635843.573675,0.7799583077430725,,1213.2405995,3740
487,,,4680.0,,1779635845.3040977,0.7766615152359009,,1214.9715302,3740
488,,,4690.0,,1779635847.0250182,0.7611089944839478,,1216.6924475,3740
489,,,4700.0,,1779635848.7460852,0.7884809970855713,,1218.4145486,3740
490,,,4710.0,,1779635850.4603734,0.7547664642333984,,1220.1321922,3740
491,,,4720.0,,1779635852.1636033,0.7760120630264282,,1221.8312085,3740
492,,,4730.0,,1779635853.868118,0.7714017629623413,,1223.5355466,3740
493,,,4740.0,,1779635855.570747,0.7911397218704224,,1225.2384709,3740
494,0.5526881217956543,0.00010576819746349742,4750.0,1.8068008422851562,1779635880.9324691,,,1250.6002006,3740
495,,,4750.0,,1779635881.1045372,0.7879623770713806,,1250.7724626,3740
496,,,4760.0,,1779635882.8113453,0.7632799744606018,,1252.4789426,3740
497,,,4770.0,,1779635884.516753,0.7839252352714539,,1254.184183,3740
498,,,4780.0,,1779635886.2240815,0.7561715841293335,,1255.8917928,3740
499,,,4790.0,,1779635887.932402,0.7718346118927002,,1257.5993265,3740
500,,,4800.0,,1779635889.640417,0.7831674218177795,,1259.3080413,3740
501,,,4810.0,,1779635891.3411303,0.7744495868682861,,1261.008795,3740
502,,,4820.0,,1779635893.0501003,0.7601143717765808,,1262.7181578,3740
503,,,4830.0,,1779635894.7828493,0.7575486898422241,,1264.4511807,3740
504,,,4840.0,,1779635896.5166962,0.7600111365318298,,1266.1841259,3740
505,,,4850.0,,1779635898.2827218,0.77081298828125,,1267.950779,3740
506,,,4860.0,,1779635900.063313,0.7778021097183228,,1269.730743,3740
507,,,4870.0,,1779635901.8395195,0.7780197262763977,,1271.5069509,3740
508,,,4880.0,,1779635903.618133,0.7850911021232605,,1273.2855661,3740
509,,,4890.0,,1779635905.373548,0.7527670860290527,,1275.041059,3740
510,,,4900.0,,1779635907.1018674,0.744361162185669,,1276.7697937,3740
511,,,4910.0,,1779635908.83084,0.7629398703575134,,1278.4990124,3740
512,,,4920.0,,1779635910.5602171,0.7670230269432068,,1280.2276477,3740
513,,,4930.0,,1779635912.284758,0.7510460019111633,,1281.952187,3740
514,,,4940.0,,1779635913.990784,0.7645083069801331,,1283.6581221,3740
515,,,4950.0,,1779635915.6876247,0.7527836561203003,,1285.3550536,3740
516,,,4960.0,,1779635917.3879144,0.7683178782463074,,1287.0553455,3740
517,,,4970.0,,1779635919.084027,0.7608373165130615,,1288.7517173,3740
518,,,4980.0,,1779635920.786418,0.7627224922180176,,1290.4539864,3740
519,,,4990.0,,1779635922.49685,0.756816565990448,,1292.1647765,3740
520,0.5341942310333252,0.0001,5000.0,1.8229146003723145,1779635947.6635306,,,1317.3314566,3740
521,,,5000.0,,1779635947.8373513,0.7402465343475342,,1317.5053184,3740
522,,,,,1779635948.8088388,,"{'path': 'media/html/Sample Generation_522_73d1ce9c80e7db43e9e8.html', 'size': 275, '_type': 'html-file', 'sha256': '73d1ce9c80e7db43e9e8a62419e98fe9a1504fa954f12f343e75803fa37b1795'}",1318.4765873,3740
