_timestamp,train/loss,_step,_runtime,lr,iter,Sample Generation,train/step_loss,val/loss,seed
1779692145.8875206,,106,188.3828804,,1010.0,,1.4758970737457275,,2026
1779692147.0107849,,107,189.5061343,,1020.0,,1.5084342956542969,,2026
1779692148.1232243,,108,190.6190992,,1030.0,,1.547853946685791,,2026
1779692149.294287,,109,191.7896982,,1040.0,,1.545474886894226,,2026
1779692150.422472,,110,192.91819,,1050.0,,1.4884246587753296,,2026
1779692151.6472905,,111,194.1427255,,1060.0,,1.5262229442596436,,2026
1779692152.8884888,,112,195.3839966,,1070.0,,1.513846755027771,,2026
1779692154.1352744,,113,196.6301241,,1080.0,,1.560091495513916,,2026
1779692155.3438623,,114,197.8392114,,1090.0,,1.4849220514297485,,2026
1779692156.5181277,,115,199.0134884,,1100.0,,1.5445995330810547,,2026
1779692157.6902587,,116,200.1859178,,1110.0,,1.5099390745162964,,2026
1779692158.8627224,,117,201.3575719,,1120.0,,1.480222463607788,,2026
1779692160.0379925,,118,202.5333504,,1130.0,,1.4643579721450806,,2026
1779692161.213388,,119,203.7087489,,1140.0,,1.4743226766586304,,2026
1779692162.3870363,,120,204.8823971,,1150.0,,1.4783194065093994,,2026
1779692163.558705,,121,206.0542749,,1160.0,,1.4570424556732178,,2026
1779692164.734685,,122,207.2308729,,1170.0,,1.4931235313415527,,2026
1779692165.9081693,,123,208.4039293,,1180.0,,1.4427525997161865,,2026
1779692167.0808597,,124,209.5762142,,1190.0,,1.4834965467453003,,2026
1779692168.2551048,,125,210.7504692,,1200.0,,1.4630634784698486,,2026
1779692169.426609,,126,211.9219692,,1210.0,,1.462408185005188,,2026
1779692170.604309,,127,213.0996775,,1220.0,,1.4275445938110352,,2026
1779692171.7943115,,128,214.2896713,,1230.0,,1.4545904397964478,,2026
1779692173.055094,,129,215.5504534,,1240.0,,1.4489874839782715,,2026
1779692188.996539,1.3796902894973755,130,231.4920517,0.000883125098683892,1250.0,,,1.6265231370925903,2026
1779692189.1149974,,131,231.6110483,,1250.0,,1.4763264656066895,,2026
1779692190.280389,,132,232.776481,,1260.0,,1.4808179140090942,,2026
1779692191.4024937,,133,233.89819,,1270.0,,1.4599148035049438,,2026
1779692192.520594,,134,235.0159923,,1280.0,,1.4459311962127686,,2026
1779692193.6282253,,135,236.1230748,,1290.0,,1.4662892818450928,,2026
1779692194.73963,,136,237.2350454,,1300.0,,1.434729814529419,,2026
1779692195.8389852,,137,238.3343448,,1310.0,,1.4779608249664307,,2026
1779692196.94658,,138,239.4419292,,1320.0,,1.4536277055740356,,2026
1779692198.0425885,,139,240.538012,,1330.0,,1.4213324785232544,,2026
1779692199.2005756,,140,241.6954252,,1340.0,,1.4022808074951172,,2026
1779692200.3580477,,141,242.8537039,,1350.0,,1.4686765670776367,,2026
1779692201.517395,,142,244.0130251,,1360.0,,1.4231691360473633,,2026
1779692202.7384925,,143,245.2338524,,1370.0,,1.4450913667678833,,2026
1779692203.965471,,144,246.4608667,,1380.0,,1.4360194206237793,,2026
1779692205.192033,,145,247.6876072,,1390.0,,1.4457268714904785,,2026
1779692206.422185,,146,248.9175456,,1400.0,,1.4043045043945312,,2026
1779692207.6504436,,147,250.1458399,,1410.0,,1.430383563041687,,2026
1779692208.8527079,,148,251.3480673,,1420.0,,1.4056483507156372,,2026
1779692210.0541103,,149,252.5497596,,1430.0,,1.4103721380233765,,2026
1779692211.2558694,,150,253.7512295,,1440.0,,1.3677396774291992,,2026
1779692212.458875,,151,254.954235,,1450.0,,1.412520408630371,,2026
1779692213.6411908,,152,256.1365742,,1460.0,,1.4267405271530151,,2026
1779692214.7786512,,153,257.2740111,,1470.0,,1.4012413024902344,,2026
1779692215.918733,,154,258.4140939,,1480.0,,1.4091293811798096,,2026
1779692217.0558252,,155,259.5511806,,1490.0,,1.4325132369995117,,2026
1779692232.2639809,1.3289583921432495,156,274.7594652,0.0008305704108364302,1500.0,,,1.5858349800109863,2026
1779692232.379783,,157,274.8751373,,1500.0,,1.427323579788208,,2026
1779692233.4990408,,158,275.9946868,,1510.0,,1.3755145072937012,,2026
1779692234.6387346,,159,277.1343445,,1520.0,,1.4061204195022583,,2026
1779692235.7865827,,160,278.2819431,,1530.0,,1.3887845277786255,,2026
1779692236.935331,,161,279.4308525,,1540.0,,1.4104673862457275,,2026
1779692238.0817354,,162,280.5770948,,1550.0,,1.3828288316726685,,2026
1779692239.2301383,,163,281.7255765,,1560.0,,1.3821712732315063,,2026
1779692240.3808758,,164,282.876238,,1570.0,,1.366923213005066,,2026
1779692241.5796237,,165,284.0744733,,1580.0,,1.3865281343460083,,2026
1779692242.799675,,166,285.2951389,,1590.0,,1.3961000442504883,,2026
1779692244.0197487,,167,286.5151129,,1600.0,,1.390903115272522,,2026
1779692245.2396903,,168,287.7356345,,1610.0,,1.367965579032898,,2026
1779692246.4615648,,169,288.9570803,,1620.0,,1.4051129817962646,,2026
1779692247.6820626,,170,290.1784296,,1630.0,,1.4126619100570679,,2026
1779692248.9026122,,171,291.3979749,,1640.0,,1.3964191675186157,,2026
1779692250.1276462,,172,292.6229947,,1650.0,,1.3562275171279907,,2026
1779692251.265131,,173,293.7604801,,1660.0,,1.3512437343597412,,2026
1779692252.373035,,174,294.8683847,,1670.0,,1.3795840740203857,,2026
1779692253.474345,,175,295.969694,,1680.0,,1.3692681789398193,,2026
1779692254.590053,,176,297.0853902,,1690.0,,1.4019277095794678,,2026
1779692255.7026956,,177,298.1980388,,1700.0,,1.3715641498565674,,2026
1779692256.8190346,,178,299.3143799,,1710.0,,1.3536872863769531,,2026
1779692257.9340286,,179,300.4293751,,1720.0,,1.4084718227386475,,2026
1779692259.0503235,,180,301.5456729,,1730.0,,1.3750351667404175,,2026
1779692260.2208133,,181,302.7166672,,1740.0,,1.3421993255615234,,2026
1779692275.5550334,1.2954237461090088,182,318.0508843,0.0007708228984017721,1750.0,,,1.5668704509735107,2026
1779692275.6727176,,183,318.1680663,,1750.0,,1.3508782386779785,,2026
1779692276.800788,,184,319.2966433,,1760.0,,1.367388129234314,,2026
1779692278.0000167,,185,320.4954786,,1770.0,,1.409813642501831,,2026
1779692279.1958988,,186,321.6917483,,1780.0,,1.3504538536071777,,2026
1779692280.3928607,,187,322.8882198,,1790.0,,1.3941504955291748,,2026
1779692281.5946496,,188,324.0899992,,1800.0,,1.344275951385498,,2026
1779692282.7932782,,189,325.2886276,,1810.0,,1.3912590742111206,,2026
1779692283.992621,,190,326.4879708,,1820.0,,1.355960726737976,,2026
1779692285.1933167,,191,327.6886638,,1830.0,,1.3561813831329346,,2026
1779692286.3922424,,192,328.8875922,,1840.0,,1.3754212856292725,,2026
1779692287.5900393,,193,330.0858671,,1850.0,,1.3379532098770142,,2026
1779692288.7886765,,194,331.2840294,,1860.0,,1.331046462059021,,2026
1779692289.9891508,,195,332.4845006,,1870.0,,1.37771737575531,,2026
1779692291.18818,,196,333.6840032,,1880.0,,1.3594839572906494,,2026
1779692292.3863761,,197,334.8822327,,1890.0,,1.361375093460083,,2026
1779692293.5878856,,198,336.0837339,,1900.0,,1.3427844047546387,,2026
1779692294.7884264,,199,337.2837798,,1910.0,,1.3275457620620728,,2026
1779692295.9878693,,200,338.4832202,,1920.0,,1.374632716178894,,2026
1779692297.1889305,,201,339.6843445,,1930.0,,1.3622924089431763,,2026
1779692298.3867733,,202,340.8821296,,1940.0,,1.365322470664978,,2026
1779692299.5848622,,203,342.0802169,,1950.0,,1.3270148038864136,,2026
1779692300.7854245,,204,343.2812732,,1960.0,,1.3548243045806885,,2026
1779692301.9856217,,205,344.4809763,,1970.0,,1.316157341003418,,2026
1779692303.1749384,,206,345.6702709,,1980.0,,1.3323575258255005,,2026
1779692304.3121872,,207,346.807538,,1990.0,,1.346436858177185,,2026
1779692319.3928213,1.2606436014175415,208,361.8879945,0.0007054142744895884,2000.0,,,1.5534640550613403,2026
1779692319.5094225,,209,362.0052702,,2000.0,,1.3662395477294922,,2026
1779692320.628725,,210,363.1240805,,2010.0,,1.3279521465301514,,2026
1779692321.7368188,,211,364.2322985,,2020.0,,1.3369578123092651,,2026
1779692322.893199,,212,365.3885399,,2030.0,,1.3242909908294678,,2026
1779692324.078297,,213,366.5736437,,2040.0,,1.3338215351104736,,2026
1779692325.2620559,,214,367.7574066,,2050.0,,1.3264453411102295,,2026
1779692326.4463587,,215,368.9417137,,2060.0,,1.3304071426391602,,2026
1779692327.6272068,,216,370.1226852,,2070.0,,1.355515480041504,,2026
1779692328.834306,,217,371.3296511,,2080.0,,1.3495417833328247,,2026
1779692330.060287,,218,372.5561407,,2090.0,,1.3320115804672241,,2026
1779692331.289125,,219,373.7846044,,2100.0,,1.3342384099960327,,2026
1779692332.5182855,,220,375.0136331,,2110.0,,1.3412587642669678,,2026
1779692333.748619,,221,376.2439643,,2120.0,,1.2994071245193481,,2026
1779692334.978127,,222,377.4735538,,2130.0,,1.3166296482086182,,2026
1779692336.20385,,223,378.6991998,,2140.0,,1.2991797924041748,,2026
1779692337.4318078,,224,379.9271711,,2150.0,,1.2956757545471191,,2026
1779692338.6592488,,225,381.1546001,,2160.0,,1.3693124055862427,,2026
1779692339.8884525,,226,382.3838181,,2170.0,,1.327233076095581,,2026
1779692341.1181135,,227,383.6129631,,2180.0,,1.2755122184753418,,2026
1779692342.3459127,,228,384.8412607,,2190.0,,1.3086934089660645,,2026
1779692343.5750935,,229,386.0709351,,2200.0,,1.2992675304412842,,2026
1779692344.7596374,,230,387.2550614,,2210.0,,1.3016672134399414,,2026
1779692345.8927803,,231,388.3881202,,2220.0,,1.270403504371643,,2026
1779692347.0244627,,232,389.5198156,,2230.0,,1.3372061252593994,,2026
1779692348.1550322,,233,390.6503819,,2240.0,,1.311188817024231,,2026
1779692363.253984,1.2275757789611816,234,405.7495171,0.0006360213829156177,2250.0,,,1.5387446880340576,2026
1779692363.3718069,,235,405.8676562,,2250.0,,1.297956943511963,,2026
1779692364.4795227,,236,406.9749228,,2260.0,,1.2999085187911987,,2026
1779692365.6039844,,237,408.0993596,,2270.0,,1.2699964046478271,,2026
1779692366.7421691,,238,409.23759,,2280.0,,1.281397819519043,,2026
1779692367.9568908,,239,410.45224,,2290.0,,1.2919117212295532,,2026
1779692369.1845398,,240,411.6804657,,2300.0,,1.3168169260025024,,2026
1779692370.4135244,,241,412.9093742,,2310.0,,1.321373462677002,,2026
1779692371.643936,,242,414.1392857,,2320.0,,1.3164616823196411,,2026
1779692372.8718612,,243,415.3673294,,2330.0,,1.32156240940094,,2026
1779692374.1022744,,244,416.5976236,,2340.0,,1.2766855955123901,,2026
1779692375.3321297,,245,417.8274822,,2350.0,,1.3258192539215088,,2026
1779692376.55775,,246,419.0532037,,2360.0,,1.3004846572875977,,2026
1779692377.7865512,,247,420.2819099,,2370.0,,1.2732340097427368,,2026
1779692379.0157359,,248,421.5111999,,2380.0,,1.304390788078308,,2026
1779692380.2451313,,249,422.7404848,,2390.0,,1.2927134037017822,,2026
1779692381.455043,,250,423.9503977,,2400.0,,1.27475905418396,,2026
1779692382.6124983,,251,425.1080333,,2410.0,,1.2853957414627075,,2026
1779692383.771742,,252,426.2671974,,2420.0,,1.2947876453399658,,2026
1779692384.925354,,253,427.4207138,,2430.0,,1.2968130111694336,,2026
1779692386.0847764,,254,428.5801311,,2440.0,,1.3110411167144775,,2026
1779692387.2662373,,255,429.7617084,,2450.0,,1.2832398414611816,,2026
1779692388.4921622,,256,430.9877294,,2460.0,,1.2926851511001587,,2026
1779692389.7157538,,257,432.2111138,,2470.0,,1.2574694156646729,,2026
1779692390.9165168,,258,433.4118765,,2480.0,,1.2820054292678833,,2026
1779692392.1162794,,259,434.6116758,,2490.0,,1.2587443590164185,,2026
1779692407.90593,1.2091084718704224,260,450.4014731,0.000564423209907245,2500.0,,,1.5424882173538208,2026
1779692408.0216208,,261,450.5169841,,2500.0,,1.2766469717025757,,2026
1779692409.1476564,,262,451.6430175,,2510.0,,1.268354892730713,,2026
1779692410.2706969,,263,452.7660529,,2520.0,,1.2882353067398071,,2026
1779692411.3808303,,264,453.876193,,2530.0,,1.2962303161621094,,2026
1779692412.4815428,,265,454.9769053,,2540.0,,1.281615138053894,,2026
1779692413.59158,,266,456.0869489,,2550.0,,1.2413740158081055,,2026
1779692414.6991916,,267,457.1945482,,2560.0,,1.2881546020507812,,2026
1779692415.800544,,268,458.2959035,,2570.0,,1.2662372589111328,,2026
1779692416.9198112,,269,459.4151726,,2580.0,,1.284263014793396,,2026
1779692418.1029987,,270,460.5983936,,2590.0,,1.295109510421753,,2026
1779692419.2995842,,271,461.7949473,,2600.0,,1.2493290901184082,,2026
1779692420.490203,,272,462.9855637,,2610.0,,1.255042314529419,,2026
1779692421.6855483,,273,464.1809109,,2620.0,,1.2795531749725342,,2026
1779692422.8860567,,274,465.3809062,,2630.0,,1.2401939630508423,,2026
1779692424.115062,,275,466.6104215,,2640.0,,1.2640604972839355,,2026
1779692425.3448827,,276,467.8402426,,2650.0,,1.2651153802871704,,2026
1779692426.5727463,,277,469.0681624,,2660.0,,1.2500234842300415,,2026
1779692427.8026683,,278,470.2980292,,2670.0,,1.2630221843719482,,2026
1779692429.030809,,279,471.5261649,,2680.0,,1.2692323923110962,,2026
1779692430.2569754,,280,472.7528228,,2690.0,,1.2559771537780762,,2026
1779692431.4865365,,281,473.9818961,,2700.0,,1.2705631256103516,,2026
1779692432.7161963,,282,475.2116588,,2710.0,,1.248894214630127,,2026
1779692433.9419725,,283,476.4373468,,2720.0,,1.2512558698654175,,2026
1779692435.1611958,,284,477.6565635,,2730.0,,1.2462670803070068,,2026
1779692436.3822908,,285,478.8777158,,2740.0,,1.2656614780426025,,2026
1779692451.703883,1.178597331047058,286,494.199299,0.0004924552772419723,2750.0,,,1.5357595682144165,2026
1779692451.8185344,,287,494.3139,,2750.0,,1.2603423595428467,,2026
1779692452.942074,,288,495.4374366,,2760.0,,1.2284111976623535,,2026
1779692454.048222,,289,496.5430715,,2770.0,,1.2675576210021973,,2026
1779692455.1603177,,290,497.6558262,,2780.0,,1.2616921663284302,,2026
1779692456.2714152,,291,498.7667784,,2790.0,,1.2799776792526245,,2026
1779692457.3722143,,292,499.8675766,,2800.0,,1.2389779090881348,,2026
1779692458.485403,,293,500.9807648,,2810.0,,1.19941246509552,,2026
1779692459.6150346,,294,502.1105558,,2820.0,,1.257934331893921,,2026
1779692460.803262,,295,503.2989745,,2830.0,,1.22781240940094,,2026
1779692462.0307162,,296,504.5262956,,2840.0,,1.2256423234939575,,2026
1779692463.2566965,,297,505.7520534,,2850.0,,1.249706745147705,,2026
1779692464.4877093,,298,506.9825588,,2860.0,,1.2316889762878418,,2026
1779692465.7163346,,299,508.2117356,,2870.0,,1.2422305345535278,,2026
1779692466.945546,,300,509.4409121,,2880.0,,1.2247674465179443,,2026
1779692468.1737761,,301,510.6699163,,2890.0,,1.2599999904632568,,2026
1779692469.4029377,,302,511.8982994,,2900.0,,1.2183938026428223,,2026
1779692470.6319275,,303,513.1267771,,2910.0,,1.2249755859375,,2026
1779692471.8618906,,304,514.3573992,,2920.0,,1.2604390382766724,,2026
1779692473.0871687,,305,515.5827918,,2930.0,,1.2477508783340454,,2026
1779692474.3102796,,306,516.8056433,,2940.0,,1.2287148237228394,,2026
1779692475.451874,,307,517.9476465,,2950.0,,1.2078266143798828,,2026
1779692476.5878482,,308,519.0832083,,2960.0,,1.2256146669387817,,2026
1779692477.7227688,,309,520.2183997,,2970.0,,1.2188555002212524,,2026
1779692478.8631945,,310,521.358044,,2980.0,,1.2076654434204102,,2026
1779692479.9851058,,311,522.4806615,,2990.0,,1.231085181236267,,2026
1779692496.0066476,1.163764238357544,312,538.5028447,0.0004219625860160354,3000.0,,,1.5400809049606323,2026
1779692496.1217837,,313,538.617143,,3000.0,,1.2180644273757935,,2026
1779692497.254309,,314,539.7496633,,3010.0,,1.2377747297286987,,2026
1779692498.3780916,,315,540.8734511,,3020.0,,1.2325425148010254,,2026
1779692499.4970486,,316,541.9924896,,3030.0,,1.2249934673309326,,2026
1779692500.6786761,,317,543.1735259,,3040.0,,1.2544682025909424,,2026
1779692501.862733,,318,544.3584557,,3050.0,,1.2040600776672363,,2026
1779692503.0416305,,319,545.5369899,,3060.0,,1.2349193096160889,,2026
1779692504.2232373,,320,546.7187963,,3070.0,,1.218498706817627,,2026
1779692505.4075072,,321,547.902899,,3080.0,,1.2085894346237183,,2026
1779692506.6127794,,322,549.1081408,,3090.0,,1.21955406665802,,2026
1779692507.8423233,,323,550.3386319,,3100.0,,1.2187561988830566,,2026
1779692509.0738206,,324,551.5691759,,3110.0,,1.2209575176239014,,2026
1779692510.3024306,,325,552.7977866,,3120.0,,1.2037320137023926,,2026
1779692511.5288863,,326,554.0243227,,3130.0,,1.2038660049438477,,2026
1779692512.757419,,327,555.2527819,,3140.0,,1.2522077560424805,,2026
1779692513.9858994,,328,556.4812662,,3150.0,,1.182464599609375,,2026
1779692515.2155254,,329,557.7109136,,3160.0,,1.2017449140548706,,2026
1779692516.4468884,,330,558.9425912,,3170.0,,1.2086197137832642,,2026
1779692517.6788604,,331,560.1742174,,3180.0,,1.2099249362945557,,2026
1779692518.9062893,,332,561.4021958,,3190.0,,1.177261233329773,,2026
1779692520.134681,,333,562.630077,,3200.0,,1.187980055809021,,2026
1779692521.3617845,,334,563.857253,,3210.0,,1.1941521167755127,,2026
1779692522.5890436,,335,565.0844011,,3220.0,,1.2117962837219238,,2026
1779692523.8189213,,336,566.3143269,,3230.0,,1.2010554075241089,,2026
1779692525.0483096,,337,567.5436992,,3240.0,,1.2257394790649414,,2026
1779692540.4601576,1.1423450708389282,338,582.9555133,0.00035475231739709885,3250.0,,,1.5323851108551025,2026
1779692540.5762842,,339,583.0716404,,3250.0,,1.2046955823898315,,2026
1779692541.6770463,,340,584.1724012,,3260.0,,1.1930625438690186,,2026
1779692542.7951221,,341,585.2904789,,3270.0,,1.2184432744979858,,2026
1779692543.8980558,,342,586.3934129,,3280.0,,1.2040729522705078,,2026
1779692545.0219314,,343,587.5173136,,3290.0,,1.2137579917907715,,2026
1779692546.2234743,,344,588.7188516,,3300.0,,1.2190499305725098,,2026
1779692547.4236562,,345,589.9190223,,3310.0,,1.1918346881866455,,2026
1779692548.6215563,,346,591.1175228,,3320.0,,1.224442720413208,,2026
1779692549.823463,,347,592.318818,,3330.0,,1.1874001026153564,,2026
1779692551.0368743,,348,593.5324998,,3340.0,,1.1939400434494019,,2026
1779692552.2668772,,349,594.7623704,,3350.0,,1.176205039024353,,2026
1779692553.4936094,,350,595.9892139,,3360.0,,1.2138396501541138,,2026
1779692554.720955,,351,597.2163429,,3370.0,,1.1807770729064941,,2026
1779692555.951345,,352,598.4470399,,3380.0,,1.185187578201294,,2026
1779692557.1851149,,353,599.6804761,,3390.0,,1.1696536540985107,,2026
1779692558.413785,,354,600.9092777,,3400.0,,1.2363886833190918,,2026
1779692559.6422062,,355,602.137573,,3410.0,,1.1921268701553345,,2026
1779692560.8714094,,356,603.366798,,3420.0,,1.1932936906814575,,2026
1779692562.1006784,,357,604.5961893,,3430.0,,1.1795730590820312,,2026
1779692563.330535,,358,605.8258957,,3440.0,,1.2236266136169434,,2026
1779692564.5325081,,359,607.0278713,,3450.0,,1.1535377502441406,,2026
1779692565.7060146,,360,608.2012004,,3460.0,,1.197574496269226,,2026
1779692566.879329,,361,609.3747778,,3470.0,,1.1949622631072998,,2026
1779692568.0540984,,362,610.5494582,,3480.0,,1.1622222661972046,,2026
1779692569.2294967,,363,611.7250951,,3490.0,,1.2090857028961182,,2026
1779692584.467124,1.120666742324829,364,626.9624858,0.0002925475029450237,3500.0,,,1.5290995836257935,2026
1779692584.585824,,365,627.0821543,,3500.0,,1.1751437187194824,,2026
1779692585.6971858,,366,628.1925459,,3510.0,,1.1904780864715576,,2026
